"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68"
5309.4 4567.3 3808.8 5348.5 4381.7 4960 3530.8 6579.8 4302.8 3826.6 3241.4 5009.2 2695.4 5405.5 4747.1 4090 3725.1 9588 3037.4 8194.7 3030 4762.6 2659.1 5031 4422 3768.8 3882.1 4025.1 3679.9 5979.1 5453.3 3386.3 3155 5192.7 4391.6 4546.5 6079 3350.2 5792.7 7427.2 5271.3 5022.6 5838.4 3726.4 4155.4 3092.5 3245.9 4739 2645.2 8550.5 5222.5 3677.5 6348.8 6558.6 2133.4 3698.6 6699.7 3187.7 3328.6 2739 3370.9 6958.7 3570.2 4794.3 4335.2 6212.1 3565.3 4068.4
4477.6 4023.6 2614.4 2821.5 1448.1 3683.9 1881.9 2394.5 2106 1972.5 12574.8 2430.4 1760.3 2083.4 4523.6 4831.3 2302.1 1797.5 1850.6 1778.8 2580.6 2362.1 3360.9 3493.8 2023.3 2809.3 2873.8 2866 2526.6 1823 1854.4 2530.4 5178.7 2313.9 2074.3 2500 2217.8 2608 5391.6 2277.5 2084.4 1926.9 2947.1 3150.4 2469 1404.5 2601.8 2874.8 2474.4 2419.4 2948.1 3011 1643.6 1933.1 1932.7 3163.7 1553.1 2476.9 3453.5 4388.4 3281 1522.4 3227.1 2080.7 2795.9 2151.7 2640.4 3523.1
3626.9 5371.2 4810.9 3445.9 5791.7 5088.6 7331.1 3685.9 3906.8 4463.4 3468.8 4237.1 5059 7507.1 3922.3 4220.1 3606.8 5452.6 4036.4 5154.5 2696.6 5236.1 4362.5 1904.4 4248.8 3307.6 4393.6 4614 3578.1 5534.2 5668.2 5474.4 5324.5 5644.7 4406.6 5347.3 5358.1 4169.9 3812.6 4047.1 8433.3 5084.3 3892.6 2838.4 2645 2491 3310.9 3750.4 3369 4698.8 5083.6 3754.6 4248.9 4481.2 4456.3 11353.6 4273 2682.3 3658.1 4231.5 3926.4 4734 2072.7 1896.5 3974.9 3690.6 3995.1 2192.4
5462.8 3926.8 4300.3 5341.2 5052.3 3472.1 5056.7 4525.1 4156.2 3922.3 3809.5 4132.4 5385.2 3499.4 4887.7 4777.7 3419.4 4690.1 6244 2832.8 4014.9 4111.3 3090.1 3329 13690.8 1335.6 4904.7 4724.6 2991.8 3471.6 2775.6 2849.9 5044.7 3622.6 3837 3082.5 4451.5 3204.6 3504.1 2856 4316.2 2890.5 4081.2 3903.8 2790.9 4341.2 4238.8 4836.8 2662.7 5513 4598.7 3971.8 3317.2 3525.6 3526.9 4729.7 3187.8 4492 2432.1 4282.1 3502.6 3734.8 5167.3 5218.2 3387.8 3655.9 2923.3 5113.8
633.9 1003.9 624.7 12909.8 653.8 944.7 1267.4 933 907.6 659.6 634.7 825.6 870.8 523.2 1073.5 544.4 810.5 806.6 676.2 462.5 693.1 797.4 571.1 530.4 433.7 968.3 531.2 860.5 1021.6 899.6 766.8 698.4 837.3 817.4 791.5 760.1 809.8 749.8 785.1 1089.3 873 715.3 1076 667.1 915.6 891.9 743.2 901 712.7 917.1 911.4 429.9 583.9 810.7 618.4 352.9 798.7 622.7 415.3 1227.8 648.6 771.5 1066 896.8 420.9 1325.2 464.1 1056
648.1 2186.2 7896.6 213.3 319.1 897.7 505.2 158.3 169.1 122.6 983 346.9 130.3 285.4 416.4 95.3 273.1 100.4 163 106.2 432.5 142.4 112.3 335 223.7 489.5 806.8 1621.5 1943.4 330.4 416.1 195.5 895.6 337.1 357.2 631.3 437.8 297.4 508.1 290.1 1263.9 877.2 192.2 560.2 417.1 1089.6 686 1621.6 302.4 610.8 442.5 506.9 384.5 250.8 809.2 349.1 168.5 459.8 927.6 226.1 2880.3 101.2 2291.7 604 273.7 606.8 520.8 9379.7
2471.7 4214 3501.7 2718.8 2181.5 2509.1 3806.9 1745.9 1932.3 1968.3 2473.9 2165.8 3472.3 2267.7 4356.5 5589.8 2479.5 2983.7 4608.8 2655.7 2711.6 2013.8 4305.2 2986 3182.7 1911.8 2263.1 2095.4 2414.2 2061.8 1519.3 2620.7 12235.6 1922.6 2925.7 2478.1 2919.1 5035.7 3088.6 2874.1 1866.2 3332.1 2181.4 3706.7 4037.1 1413.4 1742.7 2426.7 2540.6 2013.4 1675.1 2902.4 2514.9 2402.5 3470.7 5400.7 1618.6 2410 3074.9 2618 1247.8 2216.5 3645.3 2411.9 1832.4 2164.8 2187.8 3819.8
34.2 659.5 4157.8 410.6 2387.9 3446.7 150.2 642.2 999.8 126.1 1777.1 99.8 91.5 887.4 898.3 230.8 4196.2 140.1 1067.5 70 145.8 3770.3 604.7 91.3 931.3 8636.5 38.2 1296.3 4199.5 1068.5 2615.4 24 78.8 1449.5 158.2 81.6 141.9 572 38.5 65.1 2015.3 40 447.1 1572.4 284 968.6 1274.2 69.9 809 74.1 1820.1 27.4 24.8 2108.8 327.5 229.1 224.5 245.8 15.2 470 113.8 7 18.9 112 1481.5 66.5 17.7 3487.7
5269.4 3480.3 2832.5 3258.5 3005.4 2477.9 4474.1 3496.5 3310.9 4188.4 4519.5 3482.5 3365 3055.6 1886.3 3385.5 3454.2 4107.8 2804.1 2548.6 4113.9 3534.6 2960.6 2777.7 9600.8 2041.8 4455.8 3374.1 6305.6 3347.1 3483.5 2906.9 6553.6 3218.6 3276.5 4417.7 3395.8 3531.7 1730.3 1698.7 2891 2844 4763.7 4567.1 3725.6 4886.9 3865.4 3144.6 2558.4 3092.2 3411.6 3488.9 3086 3081.2 3517.5 4783.5 2513.9 2902.9 3911.2 5864.8 3479.4 2984.5 10876.7 2752.1 3688.8 3156 3273.5 3435.7
235.6 341.5 326 616.6 4817.8 595.4 973.2 488.8 3051.5 2286.4 783.6 335.7 390.7 759.7 281.2 277.1 574.8 203.9 2900.8 721.9 512.6 524.1 178.2 699.7 999 368.7 234.5 577.8 183.5 558.3 480.8 740.2 569.6 1229.4 721 2213.7 633.6 400.9 53.5 343.1 2128.9 1375.1 9804.5 128.7 5573.5 477.6 304.8 1660.3 597.1 386.4 456.8 981 868 550.7 2518.7 842.7 170.1 605.7 375.9 1627.6 163.3 200.7 165.8 514 152.5 318.1 315.4 647.7
2938.7 1517.1 2620.8 1976 12589.2 2096 2213.8 3470.9 3652.3 1698.7 2135.7 2302.2 2726.9 2619.3 1228.9 2332.2 2347.5 2600.9 2378.1 4001.5 3383.8 2426.5 1456.6 2177.7 3136.5 1346.4 2634.9 1830.8 2021.5 2462.7 2014.4 2522.5 2190 2046.3 2117.6 2373 2122.6 1259.7 979.4 1546.2 2142.4 1906.7 2338.3 2535.1 1473 2644.6 2368.6 1983.7 920.1 1440.9 2777.5 2542.4 1477.8 2534.9 1959.6 977.1 2033.9 2310.6 4094.3 2581.9 4228.6 4837.6 2173.6 2626.7 4341.7 3263.6 1546.2 3438.3
837.3 788.3 2109.2 1140.1 1841.1 1595.2 1471.1 1444.1 1750.6 1076.9 774.2 923.2 809.2 659.8 740.1 475.9 824.2 1011.8 1045.4 1009.7 618.8 1867.2 1028.5 1001.4 1358.7 1826.1 617 622.1 647.3 640.2 985.6 602.5 863.6 1060 918 1285.4 2509.9 1361.9 1832.4 2978.8 1890.6 3082.7 678.9 987.6 1180.9 1791.8 1432.4 535.4 2454.7 530.9 565.4 1512.3 2554.6 752.5 1321.4 732.6 12239 1679.8 659.9 1424.8 1001.1 675.5 250.3 1185.6 259.8 366.2 960.7 629.8
4808.8 4939.9 3697.8 3429.3 4331 3986.4 3756.5 3759.4 3376 2881.4 3453.6 2491.2 3403.7 2206.7 5534.3 3162.8 2190.5 4087 3706.3 2474.3 2344.2 2474.5 8662.8 2501.7 2850.3 3172.8 1816.6 5665.8 9016.6 1806.7 2071.2 2581.7 6952.9 2360.8 3547.1 2026.7 2857.2 3144.4 5416.1 4441.1 2983.6 2095 3159.2 5901.9 3294.1 5043.1 3044.1 3081.1 3785.3 3566.4 2754.1 3620.8 1338.7 3205 2568.9 4685.1 1704.7 4382.2 5912.6 4241.3 2380.4 4184.2 5161.8 2163.6 3276.1 4052.1 3614.7 2303.4
5975.1 3413.6 3554.3 3444.2 3739.1 2846 9310.7 3175.7 3320.6 5990.4 4053.5 2953.4 2944.1 2616.2 5693.5 3803.3 2795.8 4655.6 2014 2729.6 3309.6 3526.7 3083.9 3892.4 7233.7 6066.7 6508.7 4340 4904.8 3236.9 4030.2 2976.4 8522.4 2922.5 3579.6 3463.3 3471.4 3307.6 2708.5 5734.4 3274.6 2570.5 4255.3 4498.7 6034.9 3262.2 4164.7 3324.6 5115.5 3686.5 3063.2 3122 3373.5 3631 3817.1 4210.5 4409.8 2848.4 3290.5 4173.4 5270.8 5200.3 8435.3 3168.6 3685 3508.1 3411.5 2456.9
366.4 238.1 312.5 1578.3 596.8 190.2 748.6 328 232.4 425.9 587.6 512.7 2308.2 369.9 364 186.3 417.2 179.6 230 2348.7 382.4 214.7 1518.6 400.1 1088.1 440.5 655.2 322.9 1273.3 406.5 648 1183.8 253.5 803.3 514.4 214.5 1125.5 693.7 444.8 173.2 125 584.8 335.7 287.8 232.5 893.9 1612.1 399.3 12141.6 264.7 677.1 558.6 475.3 970.5 181.3 858.2 563.2 233.6 859 1342.7 678.5 536.7 1296.6 573.5 277.8 210.5 266.6 1167.2
5841.3 3183.8 6354.7 5937.2 4367.7 3410.2 5146.7 4291.9 3851.6 5113.7 3086.9 4665.4 6305.6 4194.2 3576.5 10155 4937.8 5126.2 4936.7 9576.1 5330.5 4788.5 6738.2 6370.4 2250.3 2269.6 3393.6 6809.8 4969.3 2690.2 3294.3 5652.9 3813.9 3946 2967.4 3245.7 3612.4 4001.9 4500.2 3672.1 4697.2 3431.1 3497.1 5045.9 4766.9 4948 4809.4 5579 3250.9 3869.7 4446.5 4735.6 3330.8 5346.9 3134.4 6213.4 2583.2 3410.4 5812.8 5212.3 3302.3 3123.2 2372.6 4234.3 4792.1 3130.5 3655.4 4488.9
1271.5 1469.5 935.6 1298.3 1187.7 1572.3 3890.2 1844.3 766.1 9234.1 3334 1434.8 2199.6 1256.1 715.5 502.4 1769 1906.4 3319.1 2398.9 1181.3 2256.3 3801.3 1338.1 1311.4 724.4 1046.4 1351.3 4442.9 1373.7 1629.2 3327.6 2957.7 1095.9 939.6 1015.4 1819.9 1101.7 1593.5 926.8 1809.7 1114.7 1119.6 1071.1 980.6 3851.3 4973.2 1276 921 1976.4 1218.9 996.3 1187.6 968.6 6959.1 1958.8 2015 1549.4 1676.1 2189 3491.2 1521.4 3812.9 1708.7 1174.6 2669.4 1620.5 958.6
3543.1 2814.6 2656.9 1655.8 2526.8 2637.7 1383.5 1911 3529.3 1297.7 1249.5 2274.4 1258.6 2932.6 3033.2 7672.2 2356.5 3346.1 1118.5 1908.7 4028.4 2820.7 1138.6 1805.8 1745.3 3476.8 9534.3 2581.3 1546.2 3802.8 2627.4 2047.8 1726.1 3392.9 3586.3 6135.9 3433.4 2173.2 2210.5 3967.8 4094.4 1874.6 2745.9 2564.5 2394.6 1985.9 1965.1 1796.5 1654.3 3080.8 3252.2 5156.1 2020.9 3207.4 1410.6 1310.3 3227.9 2206.8 2712.5 1415 1932.8 4116.6 2324.8 3660.3 4280 3006.1 1818.2 5492.5
801.4 11078.6 487.4 387.4 480.7 602 3122.7 685.8 424.5 1364.9 3575 670.7 1299.5 267.4 556.2 567.2 259.2 389.6 1230.4 1250.3 368.9 231.6 793.7 636.3 3045.2 1296.9 493.9 1076.3 653.1 320.3 387.5 2432.1 962.9 659.5 475.5 841.4 661.5 601.6 382.8 637.6 308.7 1115.7 410.6 429 461.9 723.5 391 469.5 4315 407.9 378.8 237 626.9 748.2 1351.8 1480.7 797.7 416.3 1109.5 706 833.7 299.4 921.6 393.8 171.4 236.4 380 423.5
1750.5 4456.7 3934.4 5513.8 2239.4 2077.6 3421.2 3485.2 4013.1 4028.5 4434.1 2822.3 4661.8 4601.6 1434.1 1449.3 3202.5 2514.7 3555.3 9396.5 3288.8 4433 3062.1 2314.1 2334.3 3040.7 2486.4 3791.7 3320.2 1969 2659 5751.1 3632.4 5549.1 2105.9 3989.8 3374.5 3235.8 2614.6 2192.3 2535.2 3466.9 2240.9 1452.6 2470.3 5481.8 7668.2 2652.7 4705.2 2201.9 4427.5 5401.1 3747.8 2786.6 3462.9 3135.6 2990.2 3925.4 5891.3 4256.2 1565.6 2851 2417.4 1867 2183 2068.2 5616.8 2543.9
466.5 643.3 534.5 328.2 523.9 643.4 540.4 638.6 569.3 444.9 395.9 518 403.9 271.4 340.6 347.1 7815.7 550.5 1970.9 601 538.5 9414 543.5 683.9 450 483.9 361.2 392.9 608.8 710.3 3763.9 592.5 637.7 583.5 364.2 287.5 553.4 582.7 424.7 453 527.8 560.3 475.8 527.5 412.3 619.8 2881 639.1 742.2 452.1 466.3 1172.5 224.8 629.7 533.6 722.4 218.9 515.6 667.9 458.9 957.3 1976.8 619.2 581.8 330.8 674.1 621.2 819.2
2421.7 3277.9 3966.8 3581.6 5437.4 3327.8 4252.8 4178.6 3787.6 3441.3 4497.6 2745.5 3575 2588.8 4681.6 9257.4 3549 4478.5 3082.3 1967.1 3726.5 3808.3 2756.2 4864 4896.2 7711.8 4644.5 3486.7 3284.6 2421.6 3705.7 4198.4 2327.5 2882.5 4625 6020.6 4678.7 3849 2754.7 6211.1 2805.2 3709.4 3462.9 4824.2 4132.5 8499.1 6347.4 4158.2 7094.1 3161.7 4940.2 4067.8 2929.1 2783.8 4720.2 4461.5 2253.3 3040.6 6090.6 6108.7 2934.9 5741.7 2533.9 4674.7 3972 3079 3684.3 5723.6
2420.3 1784.9 3287.8 3411.9 4727.2 4620.2 3774.6 3366.8 4869.9 4731.5 2883.6 3405.9 5786.9 3400.3 2315 5448.6 3952.3 5732.9 4427.2 6651.5 6243.4 3346.2 2508.1 1919.5 2749.2 1023.1 5719.3 2310.9 4171.5 3008.5 2530.3 2984.1 3685.7 2712 3968.6 3980 2566.8 2005.5 1604.4 1330.5 2585.3 3199.3 2223.5 2211.6 2467 4942.4 4122 3506.8 3186.8 2646 3572.2 3273.6 2178 3838.4 3741.1 3406.6 1432.6 2116 4282.2 10334.8 3208.2 3106.8 2943.1 3414.4 3602.8 4086.5 1728.6 3636.9
1256.1 1327.9 1386.9 708.2 1076.4 2416.9 1470.5 984.7 1015.2 310.4 3365.8 1347.9 736.3 917.2 1520.9 524.6 6026.4 379.5 932 2299.1 1943.4 7315.1 1297 1354.2 1878.1 1902.5 1324.7 1594.5 4316.5 1357.9 8545 1077.4 2875.4 929.6 853 609.5 800.8 678.4 508.4 2763.5 994.9 1179.6 520 1655.9 1524.3 2531.4 1182.3 1271.5 707.7 788.6 1077 1870.6 608.1 356.8 1167 604.1 514.6 2319.9 1970.3 998.2 1315.3 725.1 817.9 1194.5 630.8 2186.5 2322.3 2605.2
2493.5 2159.8 3805.3 2611.5 2785.4 3111.4 3207.3 2905.6 3821.3 3106.5 3036.4 2686.3 2787.1 2507.3 1472.4 4764.9 5150.8 1595.8 5638.5 2619.5 3742.9 6874.7 2304.1 3199 3043 3185.4 2681.7 3276.7 4528 3430.8 12157.6 2463.7 3291.6 2974.1 2741.8 3399.9 3589.7 2917.1 2135.6 3030.3 3398.7 2291.8 2980.4 3099.8 2956.3 4332.4 4174.5 3029.8 2202.3 2897.8 2606.4 4419.1 2065.1 2021.2 2777.4 3120.1 992.4 3470.2 2619.1 2242.8 4488.4 2425 1868.9 3267.3 2583.3 4339.6 4325 3952.9
4969.1 6696.1 4269 7710.5 4430.3 6225.8 6563.6 5746.9 5174 6085.6 4395.8 3045.1 8733.4 2758.3 5340.3 5478.2 3857.1 5833.2 6663.1 3510.7 4336.5 5052.6 5676.7 5634.2 9065.5 5206.2 3451.1 4614.6 4316.2 2828.9 3993.2 5691.4 5647.3 2850 4336.8 3461.9 4760 4429.5 5146.8 3527.8 6114 3242.1 5417.8 6393.1 3844 6057.5 9234.9 4058.6 4402.7 7255.5 4659.8 5347.3 2632.2 2738.3 4213.1 4242.2 2926.9 4531.8 5051.2 4640.8 5709.9 4774.3 4914.8 2838.1 4339.1 3551.8 3919.3 5669.5
1524.8 2549 809.9 2394.4 1256.9 1670.9 1347.5 3094.2 1429.8 2034.6 2641.8 860.8 1815.2 1043 627.7 10032.4 1832.2 934.8 5196.6 4896.8 1923.5 1686.2 1038.9 1195.8 1712.7 756.8 1302.5 1457.5 1515.3 951 1986.7 1592.9 1292.5 1541.7 1581 780.2 1005.8 1045.2 686.1 422.7 990.4 506.3 1082.1 678.1 620.4 922.8 3948.2 1192.5 1025.1 808 757.2 1136.9 398 1515.2 1452 1800.4 665.4 1241.9 5540.3 2936.3 2971.5 762.7 2073 923 1336.1 986.8 1551.2 1335.8
7897.1 6830.2 2861.5 1851.7 3530.1 6313.2 2928.4 2189.2 2621.4 2279.9 2551.3 2920.8 2537.3 3745.2 3341.2 3835.5 2884.5 4238.4 1860.9 4874.5 5075.6 3032.9 3495.5 4144.7 3686.4 3761.2 4223.5 4407.2 7045 2977.4 2944.6 3942.5 5163.5 3552.1 2740.8 4548 2325.3 3158.4 6267.5 4642.5 4297.4 5451.9 2965.2 3671 3742.1 4258.7 3613.8 8391.8 2832.8 1593 2637.5 4077.7 3382.6 4862.4 5157 4451.3 3284.1 5076.5 5671.7 5762.4 4435.6 2606.3 3745.2 2755 4475.4 4417.4 7241.7 2141.1
3234.1 1890.2 3801.8 1753.5 3752.6 4200.9 2005.2 3136.1 2131 1706.2 4677.4 3341 8848.8 4893.1 3334.5 1922.2 675.8 3358.6 1477.8 3134.6 4369.9 363.8 3513.5 2892.7 7525.2 3038.3 2039.6 2826.8 3021.6 2637.5 942.8 5502.5 2161.5 3156.7 5797 3851.2 4262.2 3401.6 5307.6 3147 1906.8 3270.7 4265.7 3222.6 2541 5496.2 3097.1 2479.2 2854.3 2332.8 3057.8 2495.7 3565.5 2287.9 2574.1 4062.4 2361 3120.5 1211.3 1603.4 1216.7 2980.2 2147.5 3005.7 2151.8 5221.7 4045.6 3374.5
562.2 244.6 2108 977.5 1956.2 2772.3 521 2973.4 4425.4 503.2 787.2 1104.8 626 2724.5 8525.7 843.6 2007.1 2873.7 624.5 1131.4 1079.4 1908.7 1762.8 1145.6 549.5 650.7 391.2 462 628.6 994.4 718.5 313.4 254.5 1868.1 1161.2 1111.8 1991.1 1601.2 3485.7 1693.6 7524.8 895 930.4 1215.3 968.4 302.9 363.8 973.9 227 2498.4 690.2 3163.1 1529.5 3149.4 960.6 787.9 1602.5 661.2 511.9 470.2 851.8 1132.1 229.7 1544.6 1306.2 2122 556.4 1244
1132.4 1184.5 1306.3 951.6 500.1 918.6 4926.4 552.2 881.9 9122.3 774.3 1079.2 1580.8 946.9 527.4 293.2 1196.2 350.6 3507.2 734.9 1292.2 1366 2765.6 2418.3 2300.1 1471.2 2146.6 2171.3 1369.3 1015.5 1114.5 1144 1787.8 955 1000.9 894.6 812.6 1100.7 377.3 895.3 922.1 1337.5 771.5 749.3 851.3 2641.8 1505.2 914.1 7166.5 493 876 1050.1 2008.4 677.4 4668.3 1222.7 1117 2295.6 2005.2 1965.6 1754.4 768.7 546 1063.9 727.4 892.2 1125.6 1254.6
2060.6 1462 3016.6 1322.8 5552.7 3006.5 2770.6 4334.7 3127.2 8978 1736 2477.2 6694.9 3446.5 1720.9 1500.7 2851 1737 5257.2 5537.9 2149.3 4466.7 1071.9 3509 5167.3 1163.1 2118.6 2810.5 1599.3 2803.4 2775.7 1102 2090.4 4556 2740 2967.1 2311.7 2955.4 1029.1 3357.6 4076.2 3595.8 3100 3554.2 2833.5 1284.8 1562 1605.6 1645.7 1248.3 1564.3 2663.6 3691.7 1765.9 2674.2 976.9 2611.5 2490.6 1853.8 2556.1 4309.1 2871.9 1758.7 2301 1005 2946 1814.6 1981
2093.3 2691.2 1342.5 3343.8 2164.5 3580.6 5790.6 2280.7 2079.2 2712.9 6327.4 1661.7 2561.9 2070.7 2237.5 3018.1 3231.6 2419.9 5189.5 4636.1 3493.5 3814.8 6672.9 2447.5 1361.5 7467.6 2790.1 4108.3 3412.1 2273.4 3209.2 3658.9 3941.4 3122.9 2087.4 2865.7 2367.6 2089.7 4135 1078.8 2354.2 4059.6 3695.2 2080.9 4662.3 3821.1 2952 2369.3 3379.2 2056.3 1837.8 2911.3 2870.9 4316.7 2696.5 4033.6 5786.6 1973.6 8393.7 3794.2 5527 3042.9 4179.3 2002.6 3369.1 2118 3657.2 1306.3
1300.5 3134.3 1241.1 1823.9 516.2 424.5 1016.4 741.5 972.7 1713.4 589.4 744 844.3 2239.1 260.8 998 7588.3 224.7 1679.5 2548.8 2350 7874 294.5 1487.7 587.3 1021 1325.5 1828.4 2066 1123 2680.4 3185.9 1121.2 2422.5 1240.7 474.5 710.2 1722.9 175.9 755.6 911.3 490.6 1152.8 288.2 4652.6 662.1 2904.3 1505 659.7 388.9 1517.5 2153.8 858.2 995.2 1337.6 866.1 2617.5 1984.7 4442.4 1871.3 743.8 1106.5 3955.2 1195.4 730.9 870.4 3008.1 1761.8
1271.1 1661.1 4957.5 3063.9 1566.6 2818.8 1294.5 1158 5799.3 663.5 2594.3 5157.3 1023.9 2374.8 3511.1 1355.5 7020.5 3183.2 613.5 1228.5 2835.2 5418.5 1264.2 2124.6 846.5 2263.5 1885.9 2846.8 1844.3 1583.2 4927.2 2256.9 1122.7 2472.9 2637.4 634 1102.1 2568.4 753.3 2210 3004.2 1217.4 1450 1127.8 2478 1312.8 2218.7 2836.4 2122.1 1239.6 2374.8 3335.8 879.8 1312.7 1196.9 2921.1 824.6 2677.9 7444.4 1288.9 1850.2 890.4 1765 2019.8 1036.1 2940.9 2421.6 2327.1
892.2 980.6 3336 1983.9 8262.1 2983.4 3302.2 2772.6 3164.2 5316.1 4578.1 2165.7 1127.2 3495.4 3733.7 114.8 497.7 4169.5 2154.7 1302.4 1173 491.4 2448.5 1036.9 2187.5 810.6 1188.7 1028.1 1025.6 1846.7 537.6 1804.2 372.6 2417.7 3674.3 1489.7 4333.6 3155.4 2062.4 1733.8 3348.9 2181.5 4479.3 2519.6 2639.3 3274.9 3148.2 3815.5 3403.8 3365.9 2355.3 1190.8 2347.5 2412.6 1648.1 520.6 1857.7 2807.6 267.4 3815 1201.1 5037 1997.1 2244 4374.3 3543 1538.8 1361.2
4515.3 6911.8 4208.9 5925.6 5237.7 4591.9 10567.9 5844.4 5685.4 4944.6 5132.9 4706.6 7890.3 5891.9 4586.9 5869.6 5321.7 3981.9 5710.6 7098.5 5706.5 7434.8 5465.5 4167.5 5683 5844.8 5103.6 6176.4 7513.6 5332.8 5998.7 4391.6 7431 5614.7 3768 5156.6 5403.8 5340.1 3799.9 3844.9 4376.3 3778 4613.1 4410.7 4339.6 5736.8 10508.6 5746 7617.7 4201.1 6468 6493.7 4400.2 4398.1 6037.9 3670.5 8815.3 8267.7 5386 6808.1 6260.1 4888.7 7655 5412 4861.3 6643.4 5230.3 6417.9
2008.4 1583.6 2716.8 3166 3624.7 2624.4 2726.7 1317.7 8182.4 2315.4 2694.5 2927.7 1767.6 5306.5 3450.4 2318.8 3545.4 7049.9 890.8 2726.5 2064.7 4930.1 1491.4 2678.9 1628.7 2358.4 2951.3 3619.1 2468.1 4380.7 3559.4 2529.3 1571 3259.2 1676.9 2180.1 1462.3 1745.4 1140.4 2036.8 2408.2 3033.2 1184.1 4241.9 1465.2 1381.8 5495 2991.5 1850.8 3912.8 4206.9 3257.2 3039.4 3405.3 1076.7 2516.8 6613.6 5183.2 1419.6 3040.6 2967.3 4984.4 2232.1 4047 1451.3 2983.4 3165 3579.4
5981.6 7836 5494.1 3647.4 3958.9 4148.4 4369.1 3541 3166.4 5294.2 3636 3097.8 4421.3 4733.2 3643.8 5547.7 3681.6 7076.3 5434.2 5816.2 4834.4 4929.7 4158.4 8508 2922.3 3077.3 5088.7 4444.7 5087.2 5461.2 3236.1 5171.2 4819.5 4703.5 1796.7 5321.6 3408.4 3572.7 3540.5 6903.8 4029.7 3443.7 3870.7 7487.4 4938.2 4390.7 4235.4 4920.2 6342.1 5192.8 6804.7 4949.4 3139 6047.2 6113.1 3808.4 2357.1 6326.5 3755.2 4407.4 5349.3 3935.6 4785 3954.1 3525.6 3318.1 4883.2 9862.9
5431.6 3866.3 2763.8 4407.7 2361.5 4179.5 7607.2 3129.6 1526.4 878.5 2704.9 1726.5 1972.3 1455.9 2296.4 821.7 31 2074.6 882.8 1410 4241.8 50.2 4331.8 4484.3 4337 2613.4 3955.3 5721.1 4194.2 2174.7 287.2 2652.7 3348.3 1814 2141.5 3610.2 2375.8 2307.1 3980 3214.7 3964.6 1843.8 1096.5 2422.7 758.8 3042.5 4664.8 2272 2801.2 2789.1 2248.4 2952.3 2265 2172.4 4525 4576.3 1306.5 2167.3 763.2 1753.1 3215.2 1018.1 4332.3 1651.2 2771.2 1299.2 2163.9 2582.4
4269.2 2443.2 3662.5 4211 2757.3 3171.9 1622.5 3425.5 4983.1 5491.4 3195.6 3483.1 4761.4 4324.8 1152.3 3295.9 3551.8 4149.9 5179.6 2897 6300.8 4341.4 4056.2 4247.4 2068.1 954.4 6043.7 3176.8 3700.7 4117.3 3765.9 2965.2 2482.9 3891.9 2355.6 3938.3 3931.2 3546.1 1645 1060.6 2045.4 2693.9 2649.5 1344.7 1386.7 6947.5 4773.9 2588.6 1291.1 3794.9 2594.8 4092.6 1851.7 3219.9 1594.1 4532.9 2217.4 4574.6 2439.6 2168.7 3502.7 2567.1 8618.6 3377.6 5324.8 3656.9 2159.6 3574.8
865.4 2970.6 1191.7 478.2 932.5 497 3210.7 659.5 415.6 3002.6 2220.8 549.6 1005.9 1306.8 814 1038.5 733 140.8 2022.2 2684.7 653 861.3 3930.5 705.8 4728.2 426.1 2473 1170.6 614.2 2378 839.9 1124.4 2125.3 660.5 780.8 4989.6 713.8 370.1 665.7 531.3 475.1 3519.3 1551.7 796 1178 7271.8 3100.8 681.7 2528.4 443.7 893.8 351.5 2731.3 233.1 4301.4 2415.5 4095.5 2903.2 336.5 2197.4 1668.9 962.6 4747.4 1299.5 688.7 820.7 1120.6 222.4
3635.2 76.9 1250.5 1985.9 3438.7 2602.6 572.6 2589.1 1262 179.2 476.7 3311.6 472.7 1716.6 4504.9 1947.4 354.3 2305.2 371 316.7 2932.7 243.8 190.5 2880.1 62 5825.1 2580.8 2426.1 290.4 2961.9 884 1491.9 135.6 2464.2 3522.9 2640.1 4944.4 2044 1740.2 5405.2 1928.7 1267 3784.5 2574.4 1782.9 195.1 309.5 2881.3 112.2 3027.6 2057.3 3119.2 3283.2 2039.3 105.5 81.5 1701.1 1683.4 146.8 260.2 60.7 2570.3 746.2 2514.1 3005.3 811.6 3582 3098.9
