"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53"
199.4 297.5 470.9 346.8 451.1 561.9 280.6 389.9 353.3 333.7 538.1 695.4 371.8 464.7 128 351.8 308.9 143.9 428.9 711.6 229.1 706.9 532.3 424.5 703.2 477.3 328.9 348.7 365.7 178.2 170.3 264.6 257.9 230.7 487 470.9 478.1 401.2 336.3 303.2 277.4 294.2 408.4 240.6 214.4 394.2 132.7 528.5 519 859.4 297.9 298.3 381
250.2 302.9 533.1 503.1 443 224.7 431.3 372.6 224.9 368.6 81.9 926.9 545.3 343.1 318.7 270.5 300.5 358.7 157.5 313.8 194.3 432.2 366.7 495.9 606.9 310.6 192.3 399.2 385.7 550.4 340.9 353 424.2 660.2 633.2 343.2 444.6 253.5 111.2 315.6 37.3 280 264.8 249.3 192.3 413.7 464.9 359.8 208.6 555.4 230.6 430.3 184.7
3.4 318.2 33.9 265.8 179 567.2 192.5 67.0508088778249 22.9 342.5 72.6 90.2 25 18.1 44.3692973021438 411.3 179.7 592.1 273.3 126.2 10 195.8 74.5 61.7583744634764 61.8 490.5 238.6 32.8 77.2 240.8 141.4 49.2785418379312 4 53.9495551194267 83.0833458579116 67.3519641304828 66.6047986857293 130.7 51.6 5.1 22 56.4582002745071 53.1 58.4 518.2 73.7 33.2 24.4 109.7 531.7 68.7 8.4 130
142.8 29.3 303.5 75 49 57.7 166.1 98.8 125.6 37.6 122.8 644.1 42.3 105.6 134.5 87.6 73.1 41 79.8 205.7 123.6 342.8 42.1 36.3 139.6 40.3 132.9 227.7 206.4 29 148.2 393.8 178.6 78.7 370.6 136.5 78.1 82.6 102.7 106.8 96.8 122.5 111.5 119 39.7 157.3 266.5 251.8 107.2 108.9 129.4 119.8 972.7
630.8 655.6 764.9 419.6 647.3 697.7 606.1 847.5 716.4 622.2 625.4 894.4 720.9 545.7 872 641.9 442.9 427.6 681.9 508.4 658.8 636.7 785.8 551.1 500 410.2 426.5 709.5 707.5 671.2 787.7 349.9 790.5 797.5 647.5 734.5 295.9 687.4 494.3 752.1 377.7 628.6 474.7 644.8 884 662.9 340.5 763 549.5 1046.5 423.4 690.6 592.9
151.6 186.6 427.2 364.7 468.7 174 194 503.4 107 272.5 201.4 279.6 121.8 396.5 765.7 283.3 105.8 84.9 208.6 192.3 132.9 262.3 201.6 177.6 448.3 319.7 301.3 75.5 299.4 131.9 246.7 402.8 81.1 78.3 322.2 182.3 670.6 353.4 161.7 249.1 311.4 34.1 357.6 64 138.4 239.4 339.3 491.1 158.4 365.598501237672 183.1 270 654.9
128.563306761361 94.4 124.9 175.1 280 136.8 145.1 106 163.249978752478 245.4 67 799.8 59.6 81.1 135.874324508868 560.9 217.5 128 24.7 339 115.747658930578 490 346.7 10.4 169 167.8 43.5 136.5 189.266664798573 20 30.1 44.8 63.9 25.5 215 176.8 105.1 382.1 2.8 94.6 94.6 208.3 239.7 157.933418205013 53.9 107.5 48.2 147.522057025607 84.8 628.7 11.3 136.2 177.485149703741
451.4 257.4 394.3 445.1 491.2 473.2 518.5 485.3 485 477.5 540.7 480.1 1168.2 459 662.2 482.8 422.4 462.2 455.6 593.8 602.7 338.4 685.3 236.5 470.3 366.4 507 398.4 518.4 269 362.1 511 680.1 176.2 311.5 489.4 536.4 357.1 503.6 574.5 406.5 524.9 591.4 504.5 352.2 259.8 747.3 235.8 420.5 598.9 507.2 595.7 226.6
507.2 417.4 665.4 762.5 798.8 412.7 488.1 548.7 575.9 752.7 479.3 306.8 731.9 585.8 448.9 297 718.3 597.3 525.6 661.2 718.9 918.9 902.8 644.1 550.1 720.7 745.1 623 505 504.1 592.1 498 566.3 536.9 440.6 412.7 892 474.9 465.3 679 670.3 646.5 697.6 653.5 464.1 570 958.7 360.5 520.7 210.1 545.1 675.4 545
19.3 12.2 81 47.6 13.8 28.6 66.1 29.7 71.4 25.1 86.1 77.4 22.5 17.4 36.5 36.3 15.9 1.8 9.9 230.8 71.1 83.3 269.3 268.7 275.3 18.1 10 9.3 106.9 12.4 45.5 398.6 24.1 36 47.8 104.5 33.3 85.5 17.3 42 31.6 64.2 33.7 57.1 12.8 683.7 31.4 39.7 30.5 67.3 11.1 852.5 27.4
160 207.1 47.3 194.6 296.2 384.6 143.7 83.4391789401066 19.9 203.9 249.5 162.5 69.5 20.9 8.3 855.5 209.5 450 528.4 89.2 46.6 154.1 162.7 33.6 96.8 89.3 160.1 37.9 37.1 139.9 231 32.6 89.6 21.5 25.8 70.5 58.8 85.4 209.4 44.4 44.8 30.1 123.4 46 187.7 46.9 204.5 5.8 82.7 447.7 117.4 399.4 46.1
48.7 220.2 152.7 136.9 484.1 203.9 62.1 59 217.9 61.9 186.2 88.2 28.6 43.4 34.7 514.5 41.7 133.8 156.3 68.8 33.8 202.1 431.9 50.3 210.7 31.1 18.9 62.9 53.3 73.1 34.8 26.5 54.3 41.9 17.4 102.6 51.2 93 6.7 27 33.5 15.4 22 28.1 106.3 101.2 91.3 34.9 364.3 811.6 100.2 461.1 14.2
436.3 275.3 133.4 256.4 487.2 603.9 200.5 136.7 210.4 254.4 173.7 490.3 206.1 113.8 82.9 782.6 254.3 480.2 169.3 213.9 242.5 449.3 285.6 147.7 191.6 401.6 144.8 158.3 202.5 199.7 149.1 71.3 198.5 127.4 87.7 232.8 165.5 347.1 459.8 147.9 166.5 81 291.7 66.2 177.2 195.5 57 87.9 418.9 622.1 219.9 207.5 123
637 443.2 274.7 466.3 498.6 604.3 419.6 688.8 352 616.9 295 243.1 482.9 480.7 246.2 632.1 608.2 791.5 470.6 391.5 293.9 129.6 247.1 309.7 366.2 450.6 559 436.3 298.8 219.6 735.4 451 356.1 247.7 469 243 370.8 198.7 694.1 373.3 454.8 668.3 322.1 440.6 567.7 341.7 559.7 269.9 423.7 246.4 314 338.5 198.4
8.8 52.2 84.4 125 112.8 156.3 437.7 36.9 194.8 163.8 136 687 29 53.1 73.7 90.7 170.6 15.6 11.1 712 115 222.8 414.7 33.6 132 36.5 116.251734047337 413.2 432.5 2 42.5 55.9 169.5 14.7 32.5 113.1 69.1 119.7 33.7 224.3 48.1 32.9 247.7 49.7 9.6 265.9 61 49.1 42.6 153.5 72.4 148.7 13.1
638.4 663 302.1 344.2 351.9 342.3 411.7 426.6 542 671 406.6 349.9 409 468.9 509 169 658.3 379.3 371.1 245.5 456.6 384.6 457.5 497.6 267.9 455.4 400.9 377.4 281.4 690.8 454.9 485.9 292.3 708.9 38.8 293.5 363.7 698.8 391.5 359.2 697.2 408.5 220.8 428.1 421.9 601.3 625.9 427.4 113 163.81084799724 164.3 366.2 368.3
265.2 186.8 159.5 580.5 124.8 263.2 278.6 219.8 289.3 218.5 241.3 343.1 365.9 284.6 270.5 209.1 375.8 217.7 210 295.5 240.3 379.5 153.9 487.5 455.1 162.6 201 172.5 228.2 190.4 334.2 198.1 526.4 139.1 468.6 190.3 997.9 278.7 248.2 284.6 406.8 293.6 249.2 245.3 245.7 170.7 765.4 375.3 257.8 170.2 277 127 196.1
80.7 200.3 223.9 125.9 346.7 196.4 123.1 42.9 260.5 148.6 38.1 92 61.9 64.7 76 299.4 178.1 547.9 100.2 62.1 286 309.3 398.7 681.2 261 255.3 467.1 156.5 64.6 85.4 114.6 98.3 161.6 199.5 562.7 21.5 160.1 464.7 133.6 313.5 113.1 214.1 706.2 142.1 213.4 141.7 277.2 221 135.8 176.1 260.2 278 177.8
381.7 341.6 546.8 418.1 358.9 567.8 282.6 599 460.6 441.9 494.1 717.7 480.5 550.3 457.8 596.5 447.5 310.3 477.3 729 333 377 343.3 294.6 640.8 305.5 531.5 564.2 622.4 439.7 479.5 351.4 593.2 497.9 742 494 53.4 326.1 364.4 431.5 434.7 463.6 463.4 440.1 420.9 469.2 697.4 442.6 419.1 1120.4 498.9 302.2 526.8
129.8 145.6 319.6 530.5 133.1 150.7 79.8 269.2 628.3 91.8 336.4 91.4 23.9 256.9 289.1 166 139.5 176.6 150.2 81.3 39.5 523.2 166.7 385.5 325.1 179.6 174.2 71.1 57.7 175.3 161.1 96.9 162.4 164 456.6 485 496.4 502.3 57.5 159.7 280 111.4 39.5 108.3 202.9 175.4 573.4 279.5 200.4 99.5 106 10.5 113.6
496.8 269.2 513.3 471 215.2 651 548.5 158.8 386.4 625.4 494.1 77.5 257.7 407 291.8 513.9 458 365.8 544.2 379.1 250.7 138.7 320.3 409.2 49.7 495.9 551.2 311.1 313.9 603.4 399.5 501.6 564.9 190.6 478.3 479 79.8 180.8 450.1 200 295.5 359.6 421.3 345.6 642.1 343.4 154.8 299.5 555.3 296.6 255.9 396.9 140.9
73.6 191.2 210.8 136.8 148.8 123.6 148.2 286.5 262.3 117.9 254 154.9 88.5 258.2 174.5 312.7 173.3 152.4 128.6 151.1 572.2 333.6 170.2 165.7 174.5 90.6 149.4 193.9 167.8 316.4 230 231.6 320.9 1017.5 119.5 136.6 255.7 149.3 177.7 193.6 340.3 294 143 496.6 339.4 110.9 42.1 275.1 222.7 282.7 317.9 560.2 102.5
212.9 229.2 62.3 152.7 206.6 230.6 105.5 36.3 39.5 178.1 81 146.4 119 54.6 34 184.4 134.2 205 182.3 153.7 25.6 256.3 878.6 40.5 514.4 95.2 192.4 142.3 22.1 126 57.5 45.8 52.3 93.3 48.5 43.6 1.2 141.7 89.3 72.9 88.6 32.2 5.3 56 178 120.2 170.1 7.8 243.3 401.3 123.6 624.3 92.4
85.1 112.2 242.1 189.2 356.4 71.6 98.3 181.3 518.7 44 278.4 217.3 47.4 142.5 200.5 376.5 44.3 31.7 56.2 151.4 335.1 224.3 822.8 328.6 268.3 216.6 66.2 220.9 153.9 126.1 125.9 357.8 81 147.1 267.5 680.5 240.5 435.6 101.4 210.1 132.3 129.6 158.6 272.7 79 296.6 269.8 257.9 108.6 123.1 68.6 413.6 114.4
812.4 866.4 792.1 581.5 653.3 412 573.1 956.1 654.1 709.7 577.8 432.6 570 692.9 715.7 459 672 537.2 543 452.7 796.1 523.2 807.3 628.9 554.9 805.7 512.9 586.7 721.6 797.7 595.1 1061.1 628.6 630.6 777.4 591.2 588.7 635.9 625.9 701.3 715.1 967.1 565.1 948.2 641.1 687.8 1043.1 790.1 546.8 329.5 543.6 593.2 623.7
411.1 561.5 468.4 700.6 625.5 894.8 746.2 511.7 555.4 892 596 485 304.9 457.6 548.8 638.2 430.9 258.4 551.3 541.9 423.9 781.8 359.1 462.2 583.1 233.8 447.5 448.2 348.6 432.3 394.6 380.9 632.6 493.2 739 639.9 479.5 497.9 280.3 338.8 290.1 435.6 404.2 395 423.7 563.2 333.7 278.3 451.9 710.7 418.5 445.9 246.8
409.7 584.1 335.4 337.8 760.5 460.1 631.2 420.6 559.7 280.3 534.1 148.3 225.1 355.6 446.4 343.3 213.2 340.1 415.4 297.1 575.1 431.4 431.1 459.1 579.6 476.1 432.6 488.7 503.6 520 401.1 585.8 502.2 872.8 331.2 375.5 403.4 284.4 553.5 393.4 472.8 372.9 283 761.2 683.8 779.9 402.9 296.5 537.4 641.5 432.1 577.9 777.5
459.7 259.2 508.5 318.1 203.4 395.2 436.4 597.6 587.7 297.7 410.2 350 420.5 718.7 629 186.2 293.1 339.8 282.6 737 250.1 248.8 213.4 585.3 324.2 275.4 304.2 335.5 527.8 125.4 360.6 230.3 461.8 216 750.9 390.6 390.4 271.9 388.3 574.2 291.8 340.5 609.5 275.9 319.4 389.9 382.8 618 425.7 92.9 358.8 556.6 231.2
307.6 350.5 402.1 275.6 394 254.7 408.5 370.3 484.5 130.8 386 315.2 257.9 372.6 386.7 298.4 163 311.9 283 271.9 602.7 322.4 347.5 865.7 387.5 555.3 174.7 127.2 368 546.6 490.9 641.9 298.4 368.7 136.5 314.1 296.3 344.8 863.9 485.7 435.9 443.6 422.7 644.7 213.5 368.8 393.7 402.5 265.3 139 243.7 411.8 396.6
320.4 566.3 262 185.5 400.1 200.6 299.6 374.4 320.3 257.1 260.3 280.384725307079 150.3 467.9 481.5 209 306.4 414.6 428.6 242.4 479.5 210 509.6 501.4 319 397.2 714.6 283.6 353.5 735.9 385.2 337.6 225 515.1 858.7 151.3 251.3 464.6 296 421.1 398 556.5 235.4 484.2 449 208 673.6 619.8 273.9 228.88328387499 376 327.1 341.6
442.2 315.4 374 637.7 179.5 508.7 426.4 214.9 471.2 387.8 339.2 956.3 484.7 350.9 474 363.6 391 278.6 361.3 456.5 284.8 426.5 316.2 496.3 736.6 345.6 462.2 439.2 357.7 338.6 378.9 249.7 613.5 372.3 650.3 360.8 885.7 343.7 349.1 394.3 568.9 368.4 450 399.4 220.9 450.2 654.4 490.4 403.4 759.2 467.4 321.5 365.8
123.8 113.8 232.3 345.4 262.5 162.3 449.3 236.5 269.5 115.2 134.6 510.7 201.4 252.9 117.4 97.2 177.8 199 76.9 68.3 62.7 309.2 68.9 283.4 506.2 86.2 282.8 81 26.6 43.1 92.8 15 333.9 304.9 803.9 23.9 241.7 366.3 55.3 221.7 253.1 8.5 48.4 69.2 188.6 401.6 327.9 232.3 150.4 372.457289695682 285.9 60.4 21.4
301.1 204.8 150.6 475.9 253.1 275.123408602854 209.1 345.3 289.2 32.5 124.7 481 600.5 238.6 171.9 412.2 210.6 182.4 23.3 408.7 380.9 642.3 390.2 343.9 534.1 292.8 91.7 129.1 320 105.5 278.8 489.3 281.8 33.1 472 64.4 379 397.4 392.5 197.9 383.8 348 155.5 425.3 173.8 289.2 443.1 334.2 32.8 15.3 278.8 51.7 193.1
196.9 223.6 214.4 342 340.3 333.1 278.5 296.3 250.4 186.2 259.9 626.9 528.5 256.3 226.2 307.8 344.2 172.4 193.7 528.1 120.9 407 161.1 228.9 486.7 185.8 254.9 318.1 338.9 183.4 287.6 203 469.6 274.8 890.4 247 338.4 318.1 238.1 322.1 200.8 713.8 215.2 248 309.6 241.9 212.3 264.8 310 716.6 210.1 163.9 130
404.5 556 600 657.1 642.8 495.6 442.4 986.5 497.5 483.1 591.9 526.6 698.6 605.4 512.5 372.9 510.3 926.1 715.5 633.5 786.9 408.3 593.1 578.7 306.7 747.4 634 682.7 586.2 553.7 418.4 467.8 426.5 572.6 219.8 664.2 585.6 709.5 475.9 523.7 596.1 304.1 457.5 616.5 538.7 490 456.6 395.1 527.1 278.2 874.9 472.8 805.4
359.5 756.4 558.1 320.8 512.2 437.8 476.6 683.1 537.6 333.5 471.6 304.8 305.3 732.4 750.3 173.9 247.5 432.9 674.4 426.1 402.7 407.2 505.2 577.9 253 619.3 407.2 345 523.6 734.2 475.3 384.4 385 755.5 521 436.7 299.2 656.4 232.4 378.3 389.1 380.7 304.7 457.7 672.7 466.4 622.2 795.2 395.8 330.7 522.6 477.3 609
529.3 368.9 324.3 506.3 682 661.2 566.6 370.3 411.8 575 471.5 793.6 849 388.6 387.4 751.3 826.2 476.8 523.2 688.4 378.5 496.8 252.1 317.7 555.2 233.6 501.6 546.6 354.8 416.1 433.4 441.7 365.7 555 711.6 371.7 443.4 450.5 552.7 366.4 355.7 421.9 629.4 431.3 394.9 373.9 281.8 379.2 586.1 915.7 361.2 452.3 505.9
251.2 430.3 487.6 417.2 323.9 717.7 452.9 517.1 464.8 273.7 442.6 585.5 559.3 393.6 395.8 513.4 362.8 416.8 699.6 564.3 336.7 285.6 291.5 367.1 501.3 363.1 814.7 282 553.2 395.2 547.7 275.7 500.9 526.2 120.5 620.5 366.1 797 190.8 493.6 223.3 143.7 214.7 355 301.9 300.2 234.9 466.5 446.1 364.6 284.9 223.4 466.6
147.5 193.5 344.4 514.1 301.9 400 340.6 368.1 404.5 62.9 369.3 573.7 351.5 135.1 162.8 476.1 206.5 130.4 197 451.1 87.3 423.2 26.6 168.3 411.9 57.2 185.2 158.1 407.4 184.4 411.1 227.3 462.9 42.5 452.365208609687 438.6 270.7 448.9 65.4 353.3 117.5 309.1 325.8 217 348.8 198.1 449.9 371.2 404 755.5 264.6 145.6 195.4
301.7 573.4 579.3 255.6 618 688.5 641.2 341.3 590 608.1 647.3 321.8 443.6 389.2 442.1 603 539.5 615.6 704.2 489.2 731.4 475.1 533.4 525 372.7 408.1 784.7 624 752.3 477.1 510.9 248.5 661.8 367.2 431.7 548.5 470.9 378.4 357.9 428.7 367.3 316.8 327.9 342 580.7 493.9 270 262.6 761.1 884.4 704.3 553.3 571
267.2 440.1 511.5 307.3 217.3 79.3 308.9 566.1 251.9 220.6 363 281 355 493.4 415.9 64.8 151.9 187.1 153.5 270.4 364.9 139.8 419.3 378.1 233.2 432.3 113 215.9 413.8 292.7 324 535.4 325.5 282 250.4 542.1 276.9 217.4 343.5 606.5 491.4 753.1 345.9 771.3 265.8 308.7 333.8 368.4 193.7 62.6 287.7 210.4 432.1
589.4 774 662.2 462.7 607.2 386.3 490.8 772.9 583 443.5 494.7 484.1 344.5 739.5 606 399.6 347.6 428.1 505.5 501.2 859.9 513.9 824.8 679.7 683.9 662.2 442.7 589.2 483.5 623.8 522.9 663.1 544.7 710.3 652.8 475.9 486.7 496.2 591.2 920.6 683.5 886.1 493.1 953.4 614.3 585.1 740.3 923.3 409.4 471.4 632.3 726.3 808.8
120.5 47.2 143.6 454.9 44.3 103.8 152.9 143.3 389.7 57.3 87.2 320.4 23.3 246.7 110.9 127.1 96.8 101.4 140.1 145.954373625798 98 450.5 116.3 290.9 355.3 70.7 160.6 110.5 134.9 121.8 157.9 85.4 199.7 152.3 355.8 145.1 366.4 338 120.7 145.1 219.6 171.5 132.7 156.2 128.1 105.9 1009 173.1 168.7 167.031892413703 89.9 156 76.2
548.2 465.3 392.8 558.9 417.3 522.2 572.8 526.1 398.9 708.1 460.2 492.9 798.4 697.9 581.2 473.2 1233.2 669.3 539.6 511.5 556.2 251.1 297.5 548.1 468.6 483 380.3 522.4 363.1 440.4 603 557.1 423.9 371.8 346.7 511.8 515.4 549.5 605.9 502.9 556.9 761.1 391.9 520.7 459.9 414.8 595.5 414.9 331.9 362.5 443.8 282.8 351
99.7 109 418.4 112.6 138.7 127.7 273.7 262.1 151 147.9 162.4 267.6 511.5 232.7 321.4 128.9 214.3 236 113.7 450.4 288.4 246.7 241 191.2 191.3 80.9 113.1 445.2 437.7 104.7 204.5 163.3 301.3 379 1001 154.4 146.6 155.6 118.8 318.5 225.1 532 150.1 170.5 273.9 303.8 159.3 102 121 222.6 210 315.3 251.8
53.9 61.2 13.9 346.6 235.2 304.3 288.5 413.1 42.2 283.4 268 439.7 215.7 84 70.8 300 190.2 193.9 53.7 211.9 21.4 404.8 52.8 91.8 207.4 206.8 263.3 248.1 369.1 35.8 46 37.5 309.3 524.9 358.8 251.4 112.3 427.6 240.4 24.4 111.4 247.7 190 77.1 22.5 61.2 347.3 730.3 133.9 258.6 36.3 62.5 50.9
860.5 563.3 701.6 823.9 759.5 623.4 611.1 1031.7 713.7 755.6 814.2 681.2 919.2 673.2 749.6 1004.8 654.7 729.6 659.2 740.1 864.5 737.1 883.4 646.8 420.4 789.9 571.4 470.2 834.2 714.6 740 964.9 675.1 396.9 593.5 562.3 816.9 708.4 921.8 884.7 849.6 796.9 1014.2 877.1 612.2 627.7 632.7 584.9 470.1 472.2 475.1 784.6 615.5
362 244.7 259.5 397.7 516.7 871.3 264.5 303.2 454.5 566.2 277.9 659 454.3 271 254.1 532.6 444.4 230.6 342.2 599.1 313.7 658.2 233.4 367.2 586.1 385.1 447.4 772.6 527.6 535.4 399.1 330.5 593.7 447 454.2 559.7 600.5 432.6 331.8 379.3 365.6 354.3 654 351.2 327.6 269.6 716.6 429.9 651.6 712.9 394.6 391.8 378.5
394.2 419.8 222.3 157.2 556.1 171 253.9 458.4 243.4 607.1 395.5 100.8 697.8 382.7 283.5 102.5 293.3 233.6 167.2 223.3 198.6 82 433.4 224.7 125.7 340.7 252.7 643.7 349.7 42.9 263 384.7 562.4 109.4 86.3 267 174.7 72.4 428.8 288.8 286.7 320.9 141.9 301.5 453.6 281.8 87.2 427.4 327.5 157.2 393 288.3 348.5
720.3 788.1 610.1 652 629.8 586.1 513.5 888.7 604.3 926.4 588.8 430.4 988.5 737.7 612.6 736.6 833.3 1116.1 667.1 465.6 828 591.6 805.5 675.3 446.3 656.9 776.6 571.9 543.4 807.3 798 644.3 573 795.1 469 516.3 592.7 569 612.8 647.8 811.6 691 516.9 690.2 772.6 559.5 856 650.7 489.9 338.9 749.6 535.9 435
525.3 573.8 383.5 281.8 460.7 247.6 383.7 551.1 209.4 606.4 534.3 540.1 403.8 581.4 546.8 456.4 467.1 444.6 372 366.7 501 200.2 682.2 450.6 162.3 578.7 512.8 384.6 476.9 444.5 700 470 422.8 862.1 320.7 432 289.2 630.7 499 696.8 388.4 673.4 531.8 473.9 470.9 413 309.8 442.7 149.8 187.1 589.5 535.5 785.1
62 48.1 144.1 164.7 50.6 80.6 82.1 117.8 203.7 81.3 105.6 191.3 27.2 127.1 108.4 80.6 68.3 41.5 76.4 197.6 83.5 208.1 62.4 505.2 390.5 28.9 110.5 33.6 134.1 58.7 59.3 747.3 92.9 65.3 412.9 85.3 129.6 258.2 48 451.2 110.6 427.9 219.6 435 60 78.2 466.9 333.1 94.1 176.2 83.3 203 63.3
292.8 245.6 321.4 610.6 427.1 547 318.9 439.2 338.5 371.2 364.1 657.2 445.6 410 290.3 533.2 532.2 381.4 424.3 387.1 311.3 718.2 381.4 477.7 868.8 259.8 484.8 347.2 476.8 361.3 470.3 307.1 616.1 538.8 399.2 409.9 394.4 438.5 262.5 322 338.4 700.3 393.4 294.6 351.4 338.5 429.4 456.6 489.8 1073.2 465.5 473 496.6
186.3 68.6 32.1 24.8 111 42.5 84.9 25 401.6 13.3 120.2 6.9 66.3 33.5 899.2 87.2 8.7 133.8 38.4 27.6 185.3 133.2 217.8 164.7 94.2 69.8 160.2 224.3 216.6 432.3 218.8 129.9 161.4 346.7 116.6 15.6 485.7 34.4 146.6 145.5 281.4 189.7 178.5 120.3 201.4 127.1 405.2 115.4 125.5 104.7 67.6 115.4 47.2
82.6 49.9 21.8 149 4.9 166.33302101393 85.2 130.895014353769 284 121.1 53.5 49.7 210.370865472875 24.9 422.3 302.7 105.8 146.2 64.2 274.1 124.6 304.8 21.6 60.8 238.1 122.4 67.2 100.8 203.6 437.6 90.1 89.6 46.6 54.8 229.9 170.5 333.1 43.3 296.9 98 138.3 163.107779997332 325.7 111.3 32.7 119.5 131.6 11.8 149 934.7 329 54.7 165.5
504.3 280 509 290.7 251.5 470.1 450 379.5 330.2 583.1 397.9 169.4 464 480.7 477.9 194.4 305.3 351.7 282.4 546.9 348.5 120.8 233.9 67.5 137 371.3 200 303.8 450.2 100.1 477.9 560 406.1 281.538904777038 294.3 396.8 214.4 232.2 396.2 611.3 171.9 498.2 329.7 415.4 349.8 466.9 157.2 8.7 208.2 47.5 213.8 395.1 8.6
561.1 367.7 398.5 419.5 360.6 499.8 510.3 520.8 434.8 589.3 480.6 492.9 1150.5 593.9 669.2 401 682.1 493.9 522.8 580.2 425.3 276.6 278.8 372.1 550.1 298.8 731.2 731.7 433.6 439.1 492.9 455.7 655.9 432.3 560.5 514.2 498 314.2 661.9 466.5 607.9 711.8 800.7 421.3 458.8 389.7 410.4 378.2 490.2 737.7 467.4 439.9 509
656 793.2 449 426.6 492.3 492.9 591.5 491.5 631.5 570.2 508.1 252.4 399.1 414.2 431.7 412.7 424.6 599.3 530.8 415.6 783.2 422.1 437.9 492.4 450.6 558.8 550.4 424.1 453.8 918.4 603.8 486.9 422.4 708.6 438.6 357.5 554.2 409.8 537.8 750 608.7 568.7 455.2 597.4 661.3 528.4 980.3 953.1 477.5 255.9 564.1 554.1 435.2
482.9 601 349.2 422.1 365.1 325.5 327.8 375.4 483 371.8 413.9 743.2 384.3 328.9 390.2 230.1 292.2 184.6 317 396.4 657.6 359.1 462.5 612 415.3 384.2 394.7 268.4 358.5 344.4 388.8 878.2 540.4 441.5 504.2 258.3 423.3 464.9 411.7 372.5 446.9 470.6 223.3 670.4 225.5 416.2 414.7 743.7 249.4 249.1 266.9 530.4 813.8
475.3 647.9 629.9 573.5 512 418.2 400.5 625.5 658.3 478 472.9 233 679.6 664.9 636.1 187.5 491.8 478.3 375.5 373.3 682.8 447.4 643.6 574.8 479.2 561.6 449.7 361.7 277.2 595.9 562.6 910.1 657.1 456 707.9 318.4 575 320 556.8 616.6 626.4 676.7 245.4 781.2 565.4 480.8 780.4 709.2 474.9 266.5 486.6 537.7 521.6
442.6 676.2 331.1 236.6 264.4 173.2 181.7 74.7 355.5 141.9 397.6 110.9 158.70145983947 202.5 265 315.5 27.9 128.1 252.6 213.725272475131 306 185.8 274.2 336.8 208.1 412 441 40.4 247.3 454.2 600.6 394.4 232 81.2 187.6 608.6 441.9 345.9 443.6 242.7 261.5 178.2 477.9 675.4 261 316.9 162 440.9 140.6 149.46634198878 291.5 287.4 316.5
464 531.9 641.5 480.6 676.1 448.2 657.6 869.7 444.5 716.2 574.3 596.3 862.3 833 694.5 405.8 860.5 827.3 497.5 669.9 738.3 476.7 910.8 676 384.2 795.3 614.4 603.8 506.5 585.4 659.5 678.6 635.7 410.3 325 581 397.5 753.6 610.1 819.2 662.2 604 554 706.9 833.7 670.6 644.2 734.6 418.3 315.9 740.9 572.8 811.5
74.5 49.1 288 205.6 54 145.4 137.9 640.3 110.3 115.2 395.9 403.7 136 575.7 122.5 121.5 112.9 48.4 88.6 98.1 72.7 141.6 75 35.7 162.3 174.3 86.8 143.4 68.6 81.1 99.5 176.4 160.6 128.5 50.6 783.4 322.3 351 70.4 84.5 93.9 49.5 57.7 102.6 83.1 204.3 104.2 87.1 149.3 165.2 119 62.2 189.6
21.4 21 35.9 26.8 27.9 13.2 84.4 43.8 26.4 29.3 33 42.3 45.7 23.8 8.9 22.3 24.2 17.8 20.4 72.5 50.3 25.2 54.3 61.3 30.9 63.7 32.6 128.9 96.9 48.3 26.7 118.2 44 88.5 50.5 33.4 24.8 48.4 29 33 37.6 49 19 95.6 28.2 69.4 36.6 46.8 60.5 78.5 48.9 1129.8 33.8
41.8 34.6 129.3 63.2 145.1 151.2 241.1 207.2 115.6 73.9 106.1 627.6 307.7 86.3 68.1 180.2 304.7 96.9 264.7 383.3 124.1 160.6 90.5 108.5 246.4 29.8 193.2 450.3 240.1 67.2 148.3 38.2 181.5 265.3 363.6 107.1 81.3 75.1 121.6 132.2 114.8 182.8 142.1 66.9 171.2 148.5 23.9 141 309.2 883.7 202.6 112.7 128.1
620.3 331.4 398 353.4 476.4 307.7 552.7 554.8 438.6 502.2 451.5 332.7 858.1 479.1 491.3 412.3 722.8 769.3 647.7 361.9 637.8 313.2 561.8 345.5 251.6 553.7 524.5 531 376.2 567.4 668.3 490.7 523.4 359.3 186.9 372.5 369.8 169.4 656.6 554.7 552.7 685.8 573.8 532 552 338.2 383.1 302.2 420.2 111.8 434.7 448.8 384.9
384.2 481.1 368.4 433.9 323.8 679.7 214.6 294.9 405.7 376.8 326.2 754.7 680.5 459.8 382.3 319.3 370.1 249.5 264 146 225.8 239.3 205.3 148.2 632.7 251.6 279.7 338.9 487.5 221.2 390.6 391.1 228.8 157.4 426.1 234.8 387.2 307.9 248.8 492.1 391.1 287.9 294.6 331.6 389.6 191.1 230.7 542.2 691.9 683.5 329.7 197.3 240
