"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
2036.9 2145 2991.6 2119.9 1605.4 2100 2006.3 3766.7 2200.5 2196.3 1344.1 2248.5 2061 1474.1 1962.5 2267.4 1555.9 1573.5 1788.1 1054.4 2404.3 2578.9 2184.6 6181.1 2242.1 2128.8 2230.7 3561.7 2542.1 2451.5 4340.2 5264.2 2669.9 2743.7 2025.2 2504.9 2579.9 2622.6 1508.8 3195.7 3929.3 1896.3 3687.5 3744.4 2407.7 1184.6 2494.3 1280.7 3043.1 2205.7 1163.1 2405.2 1050.5 1727.3 1393.8 2705.5 3883.7 8619.4 1376.8 3336.4 2471.2 2126.9 3236.9 2902.5 2942.4 5725.6 3271 4301.1 7979.1 2827.8 3804.7 2105.1 1815 2518.3 3078.6 3433.6 1072.6 1773.2 5244.6 3622.5 4032.5 1417.2 2246 2512.2 3484.4 1906.7 2592.4 1692.4 2316.8 1435.4 2103.1 6094.8 2373.2 1394.6 2243 1811 3313.5 3508.4 1904 2482.1
1899.2 2205.6 1514.9 2476.7 1261.8 10002.8 3906.3 1606.5 1471.6 5988.8 2300.2 3522.7 927.1 987.1 2036.3 3465.6 1573.8 1113.5 1470.6 1349.5 3232.5 1912.7 961.3 1694.5 1446.9 3890.3 1949.7 2251.7 1327.9 1659.9 1321.7 1491 1709.2 1554 771.7 1800.5 1387.8 1292.3 1562.2 1278.7 998.2 5547.2 5557.1 2975 2071.3 1879.7 1036.7 3857.1 2382.8 1435.6 1286.2 2380.9 1750.3 1311 1630.8 1823.3 518.4 1136.5 1502.7 2796.5 1754.7 1313.7 3844.4 2582 2832.9 2570.4 834.4 435.1 526.4 534.3 1380.3 1692.1 1109.3 1111.8 1439.5 937.5 1552.2 2008.1 435.1 3079.6 780.2 1421.9 1315.6 1387.2 611.2 1128.5 1595.1 1084.7 2767.2 1071.5 1872.5 1291.5 976.6 1225 1435.3 461.4 2636.4 1418.2 2086 1733.8
2472.3 5806.5 4372.1 4042.3 5472.8 3369.4 4660.3 4131.6 4058.8 3971.1 3413.7 3247.8 4227.8 5503.5 4187.4 3683.2 4316.2 4645 3868.6 2267.1 3655.8 5837.4 4139.4 4090.5 3155.8 2492.2 4552.5 3370.5 3546 4436.4 5211.3 2608.4 4127.7 4037.2 2664.7 4858.8 4164.8 3080.9 3170.4 3800.6 3497.7 4770 3713.1 2893.6 3826.5 3800.6 5366.9 3816.2 4162.1 5860.5 3119.2 2513.9 2469.5 2331.2 2991.5 4301.2 7530.8 2802 3227.3 2866.5 3668.2 2411.3 3414.5 3617.3 3126 4733.8 3073.8 5022.9 8493.3 8083.4 3568.6 4680.6 2515.7 4656.6 2987 7603.3 1880.7 3027.8 7094.8 3271.6 6589.4 1726.8 4405.6 3382.2 6986.5 3316.2 2637.5 2036 3245.4 2341.3 4359 3598.2 2817.6 3373.6 3035.7 3335 4962.9 4119 3244.7 3571.4
4154.3 6073.6 3851.7 4567.9 4220.3 4574.5 4764.6 4105.7 5286.6 3674.4 5766.8 3041 3661.1 3468.4 7322.8 5389 6399.9 2497.5 5534.7 3708.3 2211 4522.4 4146.1 3183.9 2408.7 5333.9 4227.6 5106.7 3871 2742.8 3795.8 2146.7 2774.5 2939.5 3106.6 3428.1 1845.8 2436.9 2366 2853.9 2009.8 3331.4 4807.2 2356.3 4300.9 2777.2 6221.8 7543.7 4009.6 3847.8 3894.2 3933.3 3950.2 3070 4146.8 5945.7 2121.2 3133.4 2841.2 2114.1 4008.1 2968.8 1683.5 4610.3 2356.2 3063.3 2826.8 4107.5 3770.5 6436.3 3313.7 2815.6 1082.8 3795.1 2790.8 3894.3 2890 3165.8 4074 5287.4 4827.9 1125.6 3217.6 2938.2 4535.7 3129.1 1399.2 2559.6 2325.4 1411.3 2928.8 2830 2833.7 1999.4 2320.2 2761.9 3652.2 1525 2532.4 1788.4
2794.7 1847.6 3026.2 3000.9 4807.3 3335.1 3043.1 2891.9 3551.7 3992.2 3094.1 3059.9 3862.5 3711.6 2949.9 3003.8 3041.7 2920.1 1892.6 3752.1 4664 3602.6 5590.9 3890.7 4250 3521.8 4369.7 3983.9 1992.9 4608.4 1926.3 4638.2 3776.1 7151.9 4226.8 4876.1 5225.7 4448 4358.6 3214.1 4111.9 4041.8 5982.7 4674.9 4075.1 3298.3 2309.2 2549.2 3229.7 4458 2671.3 3969.8 3519.8 4010 3467.8 2201.1 2058.5 5336.6 4467 6325.6 4372.4 3748.7 7789.7 4487.6 3222.1 4710.7 2622.2 3822.3 3598.6 2479.1 5048 3707.5 3772.5 3790.3 4985.8 2451 3058.1 5405.4 1939.5 3997.8 2833.2 5616.6 3502.7 6639.6 3637.2 5384 6391.5 3071.7 7349.5 3747.7 4984.4 5577 3269.8 2746.4 4759.7 3068.2 5936.1 8867.7 4057.6 5241
3775.2 1996.7 3704.8 3298.4 4311.8 4255.7 3706.1 2518 3899.7 2045.6 1459.2 3370.8 5534.8 3728.4 3269 2809.9 4110.6 3535.6 6264.5 6580.8 2386.7 2114.7 2712.9 2253.4 6741 4366.4 3893.1 3567.3 7495.5 2756 2403.5 2584.3 3851.8 4083.6 3159.7 2833.9 1334.5 1334.9 2446.2 2706.2 1750.6 2705.1 2161.2 1474.9 4534.5 4262.2 3938 2691.4 3324.1 4066.5 3738.9 2680.8 1689.7 5569.5 2572.8 2884.4 2571 3903 3652.1 1710 3494.4 1749.6 2576.1 3383.3 2131.9 2588.6 1811.8 4791.2 3004.5 5052.3 3199.7 3956.1 2954.8 3422.8 2587.4 2735 939 4742.4 3243.8 3245.6 2030.1 1003.1 3693.7 3078.2 6339.9 2317.7 1694.6 1483.7 4759.4 464.5 4030.3 2947.7 1993.3 1228 1737.8 1243.5 3446.1 2506.6 2075.6 2369.2
5091.4 1713.5 2469.5 1839.9 1908.5 3907.9 2531.5 1068.4 2129.9 3438.8 852 1655.4 1794.6 2107.7 1686.9 1572.2 2221.9 1600.5 1866.8 1111.5 1203.8 1361.4 1862.2 1149.8 1478 2697.8 1600.5 3396.9 1608.2 3941.4 1912.1 6332.1 2765.5 1801.4 1291.2 2787.8 1628 2386.5 2682.3 5199 754.2 4566.6 1132.7 8101.1 1834.2 2087.7 2627.1 2101.7 1418.3 1348.9 1105.3 2084.6 1374.4 1260.3 927.9 1834.5 484.6 1968.2 2438.3 1420.6 2281.5 1164.1 3469.8 1345.4 1555.2 851.7 3024.8 1901 2617.3 5216.3 2793.9 2616.2 1287.5 2805.8 2909.3 2855.4 960.2 6370.8 3046.1 3436.3 1141.3 543 1984.4 1159.5 2308.4 1280.3 867.6 1337.8 3596.2 814.2 3310.6 1786.1 2408.5 1203.1 1547.6 1235.9 2549.7 4717.4 1241.1 1275.5
2288 1731.8 1398 2221.8 3250.6 2724.4 4053.9 2412.1 2693.2 1831.3 1148.5 2318.4 1298 1593.8 1565.1 1495.6 1804.4 1721.5 1321.5 753.5 2756.1 2103.9 2182.1 3067.2 3562.6 2056.5 7438 4452.1 1231.5 1920.6 4207.5 5995.3 1173.2 2118.1 3559.8 870.9 1914.8 1127 780.6 988.6 2099.9 2018.4 1870.1 4689.9 5319.7 1717.5 1842.6 2090.3 1565.6 1296.6 868.3 1809.3 1354.2 1211.6 1488.5 1160.9 2269.4 3612 1376.1 6898.7 1255.9 1457.6 2634.2 3583.7 6507.8 3747.4 2068.9 1134.1 833.4 679.2 1671.3 1679.3 1118.8 1874.6 1690.8 3637.1 1000.1 2745.6 3472.8 1534.5 1197.7 1821.7 881.8 2375.7 1369.5 1408.3 1273.8 1873.6 1351.8 1410.4 1131.8 1826.3 1759.9 1369.2 1113.6 1309.6 2737.1 1902.3 1880.3 1425.6
1044.8 1667.2 1226.6 1278 1350.7 4382.3 1557.4 1449.4 1076.1 1855 1269.8 4457.6 1486.4 2310.7 1378.6 744.1 732.4 1399.2 653.2 901.9 2642.4 1583.9 1439.2 2325.8 1623 1266.7 1488.2 2151.5 731.5 2346.2 3961.9 962.8 996.1 2358.1 1922.5 1564.6 1473.4 1397.1 733.4 1890 1875.2 1674.9 6666.9 2026.1 2204 1979.3 2668.1 750.2 2356.7 1294.7 2299 1789.5 1667.4 663 1359.7 920.9 3536.5 1555.7 5545.1 6392.4 1188.9 1656.7 764.7 2654 4379.7 1749.9 4567.5 2597.9 1153.1 762.5 2008 2561.4 995 1160.2 1388.4 1099.9 1471.9 3449.9 1740.3 1428.3 1898 2039.9 1986.4 2741.3 643.9 1646.3 2285.8 1560.2 5495.7 2018.7 4163.7 1709.9 5854.3 1355.3 2442.9 1551.2 3585.5 5599.6 3139 2739.8
1652.7 2447 1715.5 1626.5 2136.9 2002.9 2179.1 1186.9 2525.4 2048.9 2073.4 1569.3 1361.2 1895.6 1230.1 2510.3 1942.9 1238.9 1771.7 1610.8 1416.7 1486.9 1297.9 1394.2 1965.9 2485.8 1177.6 925.1 1936.1 1590.9 1003.9 1600.5 1391.8 1445 1508.5 1609.6 1557.5 1466.8 1889.4 1803.6 1191.7 2442.3 1379.7 2117.1 1252.2 1573.1 3779.3 1369.4 2038.2 1623.4 1952.1 1808 1034.2 1973.4 2491.7 1587.5 2813.2 1361.3 1239.2 1194.8 1348.5 1426.9 1176.6 769.2 1503.4 1618.3 1695 1741.3 1410.5 1491 1711.8 1227.9 1261.6 1593.9 1362.4 1071.7 924.5 1845.2 1381.6 1129.8 1505.4 1211.5 2595.9 1823.7 2180.8 1438.3 1135.6 1270.2 2308.8 1399.2 1362.5 1512.8 944.9 2102 1385.3 14020.7 2206.2 1560.4 1611.9 1705.9
1311.1 1255.7 1615.2 863.9 1456.3 2139.6 1731.6 2764.1 1510.3 3150 3947.6 980.6 2103.3 1707.3 4823.9 3009.9 1692.6 3452.3 2681.8 2016.6 2284.3 2298.7 2593.3 1379.9 3939.5 1296.6 1547.7 1066.8 1333.4 1431 727.4 464.1 599.1 2640.9 549.9 2380.1 1050.6 1137.6 1733.6 1839.7 1147.7 3168.3 8311.7 575.8 1832.8 2501.5 1416.5 2748.8 2328.8 2532.3 6252.1 2278.2 4358.8 2545.7 6445 5228.5 1791.3 1271.3 2714.3 1008.1 1282.4 855.8 678.8 1457.8 1079.5 1216.9 1717.2 1292.4 587.7 411.9 2242.8 1967 397.9 821.3 709.4 686.8 2823.8 2718.5 277.7 2698.8 1519.9 1862.8 1573.9 2101.3 1667.1 1341.6 1966 3398.6 857 941.9 1272.7 2374.5 3701.2 2005.5 2609.2 1823.2 1197.3 1805.9 2357 1555.7
713.8 1419.8 1060 1175.4 1530.2 527.7 955 997.7 1124 1161.2 430.6 1120.6 911.7 1559 748.3 531.9 514.5 3196.2 301.5 238.4 3152.2 1058.2 969.2 1229 194.4 821.2 1276.6 339.3 687.1 771.9 283.7 373.5 866.9 403.8 651.8 1000.5 1780.2 940.9 1298.3 744.7 862.3 1512.3 1178.1 465.3 1463.5 2499.1 1120.3 426.2 2472.9 3947.8 432.7 597.8 1912.4 671.6 406.6 197 298.3 804.8 422.7 600 515.3 1299 426.8 81.2 1703.1 658 831.5 482.7 148.5 408.8 3359.1 2012 1305.7 340.8 1069.2 857.7 960.2 1010.4 596.3 174.9 416.5 11323.3 1406.1 601.2 191 1084.1 917 2054.4 1581.6 661.5 1184.3 924.7 1597.3 3454.5 1447.5 4400.5 2476.3 1716.9 2143.5 1880.2
4.5 5.7 1848.8 2.8 2005.8 13.2 2 67.5 17.4 3.1 3742.8 18.8 3340.2 1496.5 5 1.5 3564.5 3228.4 2.9 2372.3 12.8 9.5 25.9 5.3 2.8 3278 5.9 190.2 3 3.2 5.4 2015.8 3263.2 4 1669.1 5.2 2511.8 3.4 2.6 2.2 1010.8 2.8 51.4 20.1 1654.3 71.4 1468.6 4.2 12.8 7.2 39.5 1348.9 4027.1 11.2 2.6 9 58.2 1323 128.4 1287.7 1691.9 2200.3 4163.6 2772 6 5.6 3.3 61.4 3.2 29.6 7.1 2121.8 5429.7 12 2.1 3.9 57 27.3 2506.6 4.5 3 7.7 3.5 5.3 4.1 3.9 3355.9 11.2 5.2 3841 2.9 33.1 2764 25.1 3.9 4.7 1.5 2528.7 41.2 9.6
2581.6 391.2 244.8 924.1 559.1 1384.4 1753.6 436.6 1884.8 329.1 686.6 581.5 2423.1 209 316.5 375.1 676.6 557.8 3418.5 6135.7 316 239.3 407.3 2200.4 2466.9 156.7 1016.9 203.4 8579.6 1334.7 281.1 1216.4 376.9 2739.5 260.3 821.9 351.9 242.4 934 201.2 415.2 396.8 472.2 251.8 1591.5 834.2 942.4 251.3 395 225.2 1258.9 953.1 572.8 5140.5 523.8 966.9 541.1 825 1224.6 5982.7 334.5 246.8 449.5 470.1 335 874.7 194.5 424.5 195.5 625.7 207.5 1590.1 579.4 589.7 1808.4 317.2 411.4 1245.6 217.4 161.5 322.5 319.6 756.1 291.3 1094 209.9 382.1 671 468.3 325.8 425.4 335.3 484.1 344.7 391.2 606.7 363.2 399.5 434.2 417.2
5600.8 3101.5 4874.9 3083.4 4386.2 4820.6 3581.1 2469.2 4144.9 6797 5342.8 5590.3 5576.5 5044.2 5065.7 4481.2 7676.5 3120.8 5851.8 3504.6 3192.1 2349.2 4010.8 2224 4646.8 6045.6 4412.6 4650.1 4693.5 3973.3 6626.5 3327.3 3710.7 3185.7 7391.1 4088 3318.5 3820.3 3272.8 4022.3 2353.5 4151.8 2594.5 3319.5 5421.1 4171.2 4099 4320.7 4553.1 4389.1 4150.7 3068.2 3484.4 4577.6 6997.5 4887.9 1835 2717.7 6213.5 4473 3989.9 4069.6 3521 4167 4185.1 4576.9 2740.7 1886.8 1874.1 1880.7 3907.1 4585.7 2840.2 3195.5 2919.3 1504.5 3575.6 4375.7 2152.1 2709.7 1604.9 3196 3971.6 4496.2 1866.4 2906 2972.9 4367 3478.5 3271.9 4520.3 1644.4 2915.9 3067.5 4715.3 3697.4 3138.3 668.4 2660.2 4630
1828.9 382.1 441 1170.9 512.7 300.5 238.9 604.9 591.7 553.7 9406.5 789.8 1394.4 2528.8 899.9 1693.4 2396.6 2143.1 1219.3 1742.9 1268.9 521.3 593.9 487.9 2201.7 594.3 122.9 194.6 113.5 385.9 745 451.3 477 246.7 574.1 1281.9 789 601.3 782.1 49.7 2760 171.8 2825.6 371.8 647 1691.3 1099.8 1279.4 470.8 668.1 2543.9 747.8 3355.9 530.4 5603.7 1780.6 1978.4 675 3601.3 1673 671.8 2422.2 301.6 508 508.9 571.8 787 790.2 521.4 111.7 1064 491.6 630.7 443.4 342.2 1162.6 4687.6 343.6 828.3 263.3 54.8 1295.6 1035.5 636.5 230.3 720.8 2838.5 77.2 224.6 3750.3 258.8 511.6 361 979.8 2595.6 838.1 801.2 364.8 527.1 275
793.5 1540.9 234.9 433.8 1077.3 268.3 1127.5 166.8 1284.5 200.1 210.3 206 462.9 1120.3 297.9 428.5 189 304.4 1270.4 983.8 475.2 233.4 494 472.8 383 191 156.8 177.4 1085.8 304.7 758.5 84.6 438.9 368.8 248.6 179.7 605.2 238.4 467.9 666.2 331 396.4 25.4 112.7 217.5 565 1451.9 399.2 860.1 862.3 601.5 189.9 295.2 658.3 345.8 134.1 257.7 73.5 149.4 503.7 202 253.8 11844.7 580.4 159.9 164.4 233.7 381.3 1119.9 6294 642.9 336.7 322.3 1273.7 1188.2 526.3 191.7 260 875 80 433.9 285 358.7 464.8 667.6 442.6 238.6 260.3 496.9 1641 294.1 94.5 305.6 1041.1 640.4 497.8 702.1 118.1 709.4 470.3
3204.7 3403.7 1602.9 946.8 1955.1 967.3 2823 1730.9 2546 2090.2 1868.2 545.5 2603.2 2557.9 3356.9 6239.2 4542.6 855.8 3223.3 4833.1 142.6 916.9 1281.7 1328.6 889.9 1229 1605.6 3695.8 2680.7 1247 42 185.8 61.9 1389 75.2 1222.3 21.6 958 974.1 396 22.6 505.5 3730.8 346.7 4018.8 1463 4916.4 3630.9 344 1215.3 1108.6 967.2 2138.6 1489.8 2125.8 2619.8 1656.6 963.1 2004.8 10.2 212.8 14.1 6.6 136.3 165.7 969.7 88.4 619.3 679.3 4323.2 1600.2 1385.9 64 945.9 904.9 2620.3 254.6 996.7 7.3 2702.1 432.6 333.6 1650.9 279.4 2055.9 803.4 279.2 676.5 747.7 78.1 1265.9 817 158.4 726.1 309.2 948.3 532.2 424.1 304.6 195.4
1839.1 419.3 1133.8 628 1325.8 980.6 880.1 1812.5 1174 802.5 881.6 890 893.5 1815.4 633.4 2619.3 1401.1 266.7 2255.6 2223.3 342.6 554.7 771.2 1098.9 863 1212.2 371.8 929.7 1513.2 8215.7 2469.1 1132.9 3851.3 1683.3 60.8 1312.2 185.1 777 590.5 2325.2 427.8 1138 5125.3 1482 3697 2231.4 2654 1827.3 1621 303 547.3 483 1301.9 2020.8 1020.9 1784.8 1142.8 2160 3607.7 1285.8 528.6 218.9 184.8 523.3 3588.1 277.7 1062 635.1 192.6 441.8 2506.2 2649.5 205.3 523 1238.7 1086.3 157.3 1034.1 90.5 453.7 163.2 142.1 1768.3 1194.2 416.7 547.8 198.7 544.7 6063.9 205.3 1526.1 698.5 1520.4 333.3 240.1 496.4 2680.3 4447 498.8 380.6
2026.9 2241.5 2418.5 2077.4 2300.8 2155.5 3052.9 2796.7 2165.9 2820.8 2272.5 2168.8 2604.1 2757.5 1795.7 1589.4 1869.7 3653.4 2130.9 3194.2 2621.3 1804.9 2055.1 4254.4 1900.4 2358.7 2690.4 4419 2300.2 3721.8 1431.2 3219.5 6606 2188.3 5453.3 2289.3 6869.2 3422.6 3118.7 2861.9 4050.3 2924.5 1821.6 3003.8 2733.5 2900.6 2757 1366.9 1726.4 3335.9 1603.1 3419.4 3011.3 1394.9 2055 2200.9 3675.5 3221.8 2253.4 4254.8 3915.4 3509.4 8025.8 5587.3 2515.6 2548.8 1625.6 2983.8 2704.2 4238.6 3620.6 3489.8 5009.9 3827.7 4302.4 2119.3 1671.6 2851.3 8911.7 1722.3 2255.2 3779.8 2582.9 3059.8 2833.5 3073.7 2906.5 3018.8 2573.2 5882.5 2482 2411.8 2874.5 3402 2273.9 2622.9 1969.7 3444.4 2219.9 4204.7
2395.1 2160.5 1973.7 2470.3 2054.3 1201.1 2741.8 1371.4 4096.8 1512.1 2316.8 2091.9 4119.3 2872.9 2376.8 1871.1 1775 2480.2 3885.9 2147.9 3699.6 2327 1886.7 2188.5 6634.9 2226.4 1633.8 1582.9 6856.2 773.4 2066.4 929.5 1815.4 2414.4 2056.8 1048.6 1233 1389.8 2543 2870.3 2396.9 2884.1 1336 1846.5 1884.5 1665.7 1754.8 1478.5 1669.9 1544.7 1856.1 1379.5 943.4 9064.3 2263 3169.9 1656.1 538.4 985.1 883.3 876.4 767.5 1161.4 1452.9 3251.8 436.6 587 847.9 493.8 953.1 893.8 2729.2 958.9 947.2 801.8 589.7 627.6 1935.8 585 829.3 661 1082.6 1801.5 1323.9 776.8 902.5 818.1 910 1285.9 1074.3 3075.9 1079 720.5 1050.1 1460.5 1190.6 646.4 1090 2186.7 1904.7
2877.1 2645.5 2360 3148 3941.3 1886.4 1625.5 2590.8 2760.7 3729.9 5361.3 2567.4 4510.9 2637.8 4205 1892.7 2520.5 4571.3 2255.6 2319 2410 1656.5 4611.9 2608.6 3292.2 3620.4 1760 1395.4 1243 2994.4 2508.2 1642.1 3374.1 1337.7 1842.6 2236.7 4157.4 3785.3 1532.3 1943.5 2398.9 2846.6 6003.2 2493.4 2269.7 4438.4 2670.7 2720.1 1951 987.7 5957.8 1790.1 5832.8 1944.6 5839.9 2090.8 3804.2 3005.1 4721.4 2161.3 3272.6 2914.8 3274.7 2784.4 2374.4 1717.4 5195.4 3953.8 3346 3505.7 3480.1 3899.2 4987.2 1983.2 2819.5 3755 7412.3 3115 4805.1 4565 4883 3816.4 3664.9 3346.7 3273.3 3388.1 4818.6 5383.4 2511.9 6435.6 2458.8 2862 5978.9 4576.2 3521.4 2666.1 1453.1 1996.6 3408.1 2245.2
2296.8 1220.2 1399.2 1726.8 1067.7 7502 1434.2 2980.9 1267.9 2584 933.7 1413.1 1780.4 3293.8 1023.5 1156.9 826.3 2266 1215.1 1042.6 2400.5 1863.6 1355.2 727.5 3720.3 1585.4 2768.9 1567.7 2097.5 2568.8 2200.7 794.4 888.4 2850 1168.7 1814.6 949.7 1167.7 6763.5 3882 889.6 2904.4 3092.1 1135.1 1202.7 2237.4 1960.2 924 5117 3302.6 3320.2 1166.6 823.7 1672.9 1933.9 1514.7 6008 563.6 4315.4 846.2 837.7 1204.7 792.9 673.3 1257.7 865.6 1028.6 5107.2 1104.1 1214 2397.8 4689.1 613.4 1833.8 1024.2 1941 817 3386.9 1135 1313.5 1184.6 1222.6 2063.6 1155.8 1499.8 1086.6 1652.6 1051 918.8 604.5 3285.2 1941 936.7 1068.4 2699.5 1471.3 1878.8 1907.4 1568.8 1930.1
1130.8 806.1 2183.5 1874.6 2600.9 3601.2 2821.1 2165.6 2903.5 3117.3 2150.1 3589.3 2357.4 1400.6 1648.7 1411 1774.3 2091.6 2007.1 3036.8 926.5 1380 7274.6 4772.4 3873.7 2016.1 5395.4 6355.7 1155.8 2337.4 1132 2353.7 1160.6 3027.1 352.4 674.6 1889.6 2299.1 2351.8 1084.3 1494.6 1789.6 1012.7 988.9 7943.7 2144.1 1068.1 1729.7 980.6 3928.8 869.8 2689.9 1561.6 2300.8 1290 2699.2 3398.6 1993.9 2340.3 2396.9 1972.3 1038.9 3228.1 1992.4 2591.1 2247.2 1066.4 1606.9 1429 1468 3127.8 1594.8 1009.4 4432.2 1684.3 2266.9 1244.7 1644.7 1068.7 1148.7 1301 3270.1 1059.6 3323.5 1970.1 791.8 1099.1 2042.5 1394.3 2706.4 727.5 1905.9 758.6 4167.4 1612.6 2883.3 2079.6 1187.2 1517.7 1563.7
4141.4 2698.3 3617 3133.5 3373 3657.6 2849.2 2505.1 2625.4 3157.5 2697.5 4462.3 2951.7 3146.5 2695.1 2809.3 3067.9 3104.2 3281.9 2916.3 4755.9 3329 3091.3 2411.2 3955.1 1910.1 4486.2 5847 2479.7 5974.2 1443.3 3294.6 3003.7 5494.1 5854.6 4076 2776.7 3122.9 3936.5 2385.5 5099.5 3804.5 4284.1 3803.3 5054.9 3389.2 2497.9 3141.3 4711.8 3881 3095.8 3948.3 3095.6 2398.4 3158 2938.1 1353.1 3604.9 5245 5221.4 3236.2 5275.9 4036.7 3370.2 5393.2 3272 2683.1 817.7 661 873.4 4159.5 3692 3560 4087.8 3564.3 782.3 3405.3 6080.7 826.7 4925.7 934.5 5062 3782.2 5817.8 1089.9 5715.3 5026.8 3939.1 3890.1 2628.6 3985 4400.5 4202.2 3406.2 4625.8 4276.7 6613.9 5512.2 6073.7 4789.9
2417.4 1824 1832.3 701.4 1042.6 4773.7 918.3 1153.8 1471 2045.3 1046.7 2866.9 1184.6 839.2 970.1 1744.4 820.4 946 1152.7 628.2 904.1 734.4 2402.5 524.8 2464.5 807 3289.4 3495.2 652.6 3431.6 5131.4 2031.9 2988.9 998.4 3818.5 1153.4 1098.7 1607.3 352.7 1896.2 1159.5 2114.9 1255.5 2204.8 4550.1 1854.6 1097.7 1012.2 984.3 1330.2 676 2061.2 1117 440.5 357.8 250.6 1243.4 2700.4 5479.3 6763 4614.2 1945.4 3250.7 6553.8 3719.4 3711.8 2101.1 1573.2 999.6 1379 2419.5 3460.2 1686.7 1647.6 2309.4 4369.5 2104.2 2370.9 2656.8 1620.3 1633.1 1362.4 2304.1 1386.7 975.4 588.4 655.3 1822.2 2057.2 1515.5 1585.8 452.9 1745.6 1727.2 2026.3 952 1436.4 780.4 1336.9 1621
1411.9 1034.3 1694.5 979.9 2152.8 2466.5 1969.3 792.4 708.5 1482 2356.3 474.9 1657.9 83.4 3881.1 2955.4 2506 593.2 2145.9 758.2 74.7 199.8 1838.1 210 3900 1343.8 1320.3 5036.7 466.6 4088.6 163.7 456.6 262.7 694.8 282.7 189.7 102.2 279.3 188.2 166.2 163 525.6 2128.2 361.9 4811.8 377.9 198.9 4605.2 644.9 341.7 559.6 2775.6 2892.7 1116.7 3934 5312.2 65 1722.7 4222.7 1348.8 1155.8 175.7 173 3219.7 194.3 2390.9 233.1 250.6 164 345.4 574 1533.7 132.7 320 894.3 822 906.2 505.2 57.8 2841.8 367.8 360.4 171.7 1104.9 69.1 44.8 206.9 2610.3 426.1 148.7 589.2 805.8 153.1 278.3 321.9 2047.6 531.3 609.6 269.6 258.2
2325.4 2953.3 2987.8 2881.4 2781.6 1610.5 3324.9 2640.9 3046.9 1791.7 1415.5 2182.1 1971 2036.5 1646.6 2825.2 2852.9 1273.9 2014.4 2309.6 1793.6 2271.7 1797.1 4011.3 3185.5 3183.4 2145.3 1620.8 4235.7 3649.5 5046 4625.4 4588 3309.9 3269 2483.5 3041.9 2960.8 2318.7 3580.9 2727 2138.8 2531.1 6919 2328.4 1445.5 2816.7 2735.6 3998.6 2324 828.6 2031.6 917.8 2366.2 1436 1161.6 3338.5 2885.5 1092.9 3262.7 1021.3 1540.2 4192.6 4161.7 3172.4 5376.5 4142.9 5316.4 4158.6 4817.5 3628.9 2577.5 2800.3 2133.8 2118.7 4576.9 1232.1 1925.8 9211.8 3653 4145 1415.4 1556.8 3239.5 5037.1 2502.7 3243.7 1510.9 2703.9 1465.2 2058.1 3465.4 2136 1306.3 2408.6 1254.2 3448.2 3177.4 2230.4 2484.4
3947.6 1837.7 381.3 3208.3 1139.4 2505.7 4200.2 558.9 1911.9 611.3 2301.4 477.8 3416.2 4558.9 2733.5 5952.1 1103 694.4 2283.3 3302 87.2 471.9 1049.7 892.2 3226.5 1093.3 685.4 169.4 3431 1117.1 160.5 86.2 1053.1 2043 175.4 1106 209.7 1243.7 905.4 4977.1 86.6 147.2 649.1 762.2 1069.6 2308.5 4914.8 617.3 3215 868.5 2403 1597.3 1660 3419.5 1743.4 2160.8 1217.7 430.1 397.2 267.6 1752.6 145.2 128.7 338 484.4 58 147.8 1115.6 180.4 213.5 1715 1889.5 142.5 684.1 1186.2 280.4 458.7 2219.1 157.6 243.4 150.3 464.5 2775.4 655 244.2 658.5 375.1 543.7 861.8 353.4 3873.8 657.3 564.7 741.8 449.4 70.2 1233 1856.8 324.6 110.1
488.6 262 1166.5 827.7 1679.9 496.4 161.4 334.6 2379.5 1806.1 1587.4 2043.1 1960.5 464.3 914.3 627.1 1312.9 351.3 1629.2 3882.1 471.3 331.2 8372.7 2223.3 1125.6 495.3 1204.5 3487.9 615.8 1080.7 237.4 102.9 80.3 3558.2 438.2 237.5 839.9 2207.4 1186.9 400.5 669.5 159.6 151.9 437.9 1224.7 397.5 247.7 1000.9 627.2 2942.4 492.7 1091 977.1 1579.1 533.1 213.4 292.9 246.1 139.9 144.3 234.1 363.6 158.8 68.3 1435.1 96.1 385.8 226.2 327.2 55.3 2146.9 264.8 327.3 550.8 805.1 389.6 1361.4 1244.1 214.8 165.4 368.5 5225.1 371.4 2380.9 592 399 111.9 733.2 233.6 176.7 171.9 997.6 457.4 6152.7 330.9 3135 950.5 122.8 89.2 745.4
