"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197"
126.5 108.92 134.22 148.545 105.3 155.4 169.355 190.45 251.285 217.58 113.57 176.94 157.74 146.79 49.39 167.78 239.23 140.965 186.475 88.16 153.635 187.407 139.385 143.23 267.73 163.155 149.475 135.15 148.03 204.8 178.325 51.02 178.04 115.49 267.095 40.9 72.42 100.04 119.9 65.8 135.99 128.87 156.86 148.15 89.45 89.45 171.59 52.59 70.1 188.74 119.61 114.74 109.26 171.39 105.025 180.75 248.27 156.77 212.98 218.2 148.353 184.835 152.24 206.77 115.43 94.7 129.5 170.44 108.807 137.01 188.46 149.985 173.52 172.26 221.04 221.15 159.325 149.3 222.58 295.25 194.06 150.285 144.53 131.78 174.76 155.2 138.075 50.1 191.65 275.58 90.18 164 206.77 127.69 186.925 147.35 177.98 279.59 59.275 194.81 258.85 179.51 149.925 170.99 192.755 110.88 182.755 126.94 103.72 164.32 101.26 159.29 76.04 250.145 179.51 106.59 119.51 143.44 73.19 160.86 171.34 228.47 168.035 173.715 163.395 144.425 126.305 181.18 157.64 118.06 199.44 107.13 203.5 187.11 163.22 176.72 159.56 245.47 160.94 114.25 103.33 152.65 110.57 78.05 102.13 128.17 110.88 79.14 96.42 64.09 85.43 149.17 47.38 100.63 61.12 82.29 220.44 169.55 148.85 158.05 188.93 138.46 155.48 195.48 193.1 249.55 271.73 255.98 245.67 181.26 140.6 145.94 206.94 79.64 170.88 325.7 160.87 471.39 380.45 534.8 602.99 249.75 287.32 313.96 502.67 291.74 208.65 239.31 255.5 577.01 758.67 708.27 509.48 541.38 219.51 128.84 518.15
215.18 141.82 153.735 210.32 155.83 170.59 269.93 174.23 218.5 170.54 92.4 280.455 150.4 178.005 143.605 247.1 227.47 199.555 175.835 174.4 164.93 238.303 209.08 202.6 181.14 266.9 209.34 283.67 190.74 226.81 326.195 137.81 255.97 193.84 263.98 210.61 211.66 159.91 183.21 167.61 210.02 226.87 287.08 99.35 126.36 133.275 165.75 123.62 213.89 131.17 193.94 169.7 195.68 342.21 124.665 173.49 321.96 260.97 271.86 331.89 178.687 279.13 173.68 213.19 218.23 173.2 138.16 111.95 131.133 150.48 133.16 186.005 194.8 128.36 229.72 237.1 180.39 146 169.485 200.505 527.405 361.17 210.45 165.56 172.08 193.48 184.895 174.87 229.57 128.33 144.35 189.23 197.87 137.41 256.1 286.76 266.25 236.69 269.615 321.94 280.44 217.47 232.305 238.28 322.65 138.805 180.11 192.735 188.46 138.09 144.7 286.36 160.1 230.945 223.65 206.12 123.52 120.23 196.7 229.88 126.17 147.55 391.875 178.065 277.885 126.455 200.545 492.2 98.71 141.85 313.64 154.28 421.22 332.04 270.89 202.04 145.07 225.02 363.28 182.43 131.53 159.36 132.27 133.74 163.8 106.05 154.36 158.01 110.05 172.38 139.64 205.98 142.27 127.75 114.93 170.49 509.65 377.68 134.1 248.23 445.69 260.32 218.52 388.8 183.29 294.3 341.33 332.55 231.59 353 193.63 636.4 670.57 268.52 477.67 449.85 339.36 276.92 322.38 295.39 296.42 222.38 324.37 222.84 260.7 563 283.72 284.22 857.29 333.58 572.4 315.97 314.43 300.07 302.05 243.03 332.83
379.45 193.8 233.18 168.345 289.99 230.19 174.32 391.11 196.945 271.68 323.63 217.75 219.33 293.805 204.365 237.23 561.62 293.865 301.215 264.825 315.725 335.257 288.855 264.79 369.71 433.35 209.83 301.305 186.94 355.25 191.565 201.05 493.82 240.73 393.825 204.58 285.06 323.47 224 160.07 267.09 335.22 276.85 185.98 241.12 236.05 225.08 194.65 283.73 335.15 183.61 276.56 410.87 365.54 239.265 291.53 342.24 278.02 196.72 278.04 380.727 244.328 161.17 289.065 354.14 162.295 296 169.54 144.57 112.51 258.5 229.605 264.51 210.38 150.6 85.13 242 220.2 159.17 248.345 211.625 456.27 275.35 223.24 146.01 237.51 172.355 273.32 207.99 390.46 166.96 345.64 239.11 148.89 265.88 140.18 321.45 381.06 254.725 366.95 165.46 254.31 316.215 316.125 346.02 268.825 379.22 207.93 149.73 243.98 225.06 318.16 288.6 234.77 306.36 406.61 237.82 217.51 217.26 190.43 232.98 388.27 416.755 338.225 281.04 285.58 334.965 394.65 299.42 272.26 290.48 277.75 245.52 166.47 247.32 540.5 338.42 534.2 440.11 386.46 233.44 399.67 352.67 258.03 566.2 162.67 244.16 330.93 394.81 375.18 470.14 243.07 345.2 437.9 407.63 199.59 341.06 282.92 404.6 435.22 221.94 371.38 251.36 276.95 328.49 318.44 346 400.55 315.37 195.83 878.13 477.52 947.03 353.76 423.78 275.54 300.6 194.09 275.08 221.76 339.86 244.54 298.77 258.96 424.93 324.71 279.69 274.9 322.11 339.49 313.23 280.15 320.14 462.64 463.72 207.32 280.33
146 321.96 327.755 349.62 287.97 155.4 173.915 116.56 224.645 143.49 300.67 355.63 188.86 324.13 357.975 290.92 252.7 266.485 334.585 289.57 251.62 263.677 338.855 178.47 164.8 231.825 240.085 311.435 496.74 306.07 405.59 224.4 326.47 176.19 202.72 54.95 213.67 203.57 267.59 160.07 144.52 158.03 363.44 176.02 154.3 396.51 416.21 126.67 407.45 272.04 394.87 184.97 174.27 227.41 120.595 263.43 272.44 111.37 292.75 281.68 270.337 220.24 198.75 187.41 138.65 108.975 117.6 137.16 586.367 132.11 170.03 263.685 427.18 194.21 220.08 407.48 168.67 221.03 544.16 215.34 502.31 182.335 276.17 210.41 387.57 180 142.33 322.06 182.01 157.38 124.66 217.49 176.04 204.6 169.195 294.89 103.09 228.15 179.855 363.055 225.6 384.88 126.895 212.77 147.09 134.56 113.175 120.62 178.78 365.7 108.51 193.39 51.68 297.34 339.08 123.56 104.26 197.61 301.66 342.22 123.97 319.24 315.215 345.265 359.79 301.04 211.58 231.27 258.11 296.75 223.52 122.58 172.28 568.53 164.79 382.82 261.69 315.02 319.3 64.17 81.59 84.55 82.72 81.47 43.17 326.89 110.88 48.65 103.23 89.22 33.63 264.41 63.94 57.08 39.76 65.41 242.47 223.83 197.2 358.81 304.11 135.78 220.92 234.51 193.1 162.65 163.84 393.48 207.85 457.54 326.01 272.92 307.38 249.25 306.07 545.7 356.27 158.02 182.43 60.84 190.85 116.91 224.14 123.31 121.2 261.88 131.24 147.75 229.05 136.3 174.32 139.55 174.76 145.6 119.67 235.88 121.23
81.85 78.13 41.55 130.385 134.62 183.45 105.615 73.14 88.63 163.48 70.49 62.03 96.81 167.37 150.055 101.54 106.03 110.855 74.75 36.17 31.465 51.0367 88.125 84.85 96.05 71.99 92.47 45.15 135.71 77.35 66.05 151.68 36.97 118.13 207.4 169.42 80.42 107.14 70.26 122.38 58.34 65.68 49.12 77.45 91.45 136.27 56.04 135.8 105.49 40.97 68.07 68.92 94.15 99.45 102.645 40.29 59.77 62.51 148.01 101.4 78.42 40.6125 121.93 62.865 70 77.255 99.21 41.62 52.54 132.11 17.02 87.72 113.2 143.38 65.67 38.09 121.445 37.1 57.835 77.42 60.14 71.78 57.66 98.97 73.31 50.58 92.36 90.07 75.9 105.49 52.71 89.3 148.56 53.63 44.265 59.72 23.83 70.96 63.54 37.94 91.08 62.58 265.16 116.905 55.225 164.155 135.825 66.49 172.33 43.96 222.35 30.51 161.51 93.68 232.23 38.78 18.44 32.94 152.13 45.45 39.07 30.07 168.69 85.765 166.465 130.055 275.59 90.72 76.4 142.55 113.04 129.98 97.29 118.66 60.14 112.48 25.7 390.65 228.74 57.4 11.62 81.67 24.83 56.67 49.87 44.04 64.64 62.28 6.24 44.01 39.12 10.64 68.55 17.64 19.19 44.78 58.7 21.05 61.54 11.68 6.97 40.4 72.14 54.41 50.95 92.13 29.72 109.71 24.65 50.14 43.17 91.15 29.85 99.92 23.13 103.79 18.3 34.47 332.2 62.88 547.38 88.3 72.93 87.06 43.7 30.16 949.46 81.59 52.28 29.32 44.4 40.69 974.51 53.53 54.63 129.73 42.34
193.19 219.25 120.775 250.875 110.36 181.11 317.115 306.33 162.25 192.88 140.83 186.29 310.93 179 160.045 266.08 243.44 238.555 171.56 191.945 166.595 182.187 305.3 265.72 208.41 236.185 270.155 160.775 283.88 217.02 292.455 190.67 177.19 317.21 298.785 222.67 286.07 250.3 133.46 190.2 218.57 202.58 253.58 156.11 296.01 176.705 229.95 298.11 211.74 181.74 278.74 180.9 360.47 135.9 272.65 164.06 268.16 198.67 278.21 202.85 179.533 211.653 320.52 143.74 281.84 223.235 200.89 155.15 201.897 231.27 111.04 171.36 201.9 218.46 289.48 129.63 237.16 98.99 178.395 289.76 305.285 252.93 290.04 256.31 306.12 316.52 240.56 202.17 242.98 157.38 140.41 180.15 269.02 225.87 196.885 238.97 208 334.79 368.275 204.26 274.14 249.96 242.475 192.635 162.28 173.935 197.825 191.75 207.02 192.72 151.94 180.31 206.1 228.28 215.8 188.29 128.34 89.29 185.27 193.11 191.16 94.25 217.25 189.755 225.785 161.38 177.5 295.5 206.53 189.68 374.36 236.2 241.61 416.23 197.82 322.34 141.01 270.34 245.25 145.73 288 222.63 213.22 180.18 265.87 123.75 181.2 304.81 214.18 212.02 148.29 129.36 193.06 158.16 248.01 163.92 231.98 146.25 285.54 173.04 177.33 240.55 176.99 218.55 86.06 167.27 198.15 232.28 83.31 247.67 203.83 271.66 187.59 297.54 218.67 204.06 155.16 270.54 433.22 394.58 252.18 324.1 461.58 244.52 1366.55 464.75 290.18 444.13 347.32 339.49 295.45 422.7 269.51 285.6 463.72 249.28 313.13
224.96 199.1 130.925 253.655 466.76 154.23 278.705 162.08 228.455 270.51 70.49 329.995 322.7 128.945 142.78 76.68 300.1 167.7 255.825 83.56 262.16 107.38 118.71 214.66 253.1 94.35 117.5 98.72 66.52 108.12 190.73 87.49 140.83 140.97 122.965 116.19 106.42 149.76 470.65 199.61 218.57 138.59 74.19 182.99 123.37 213.535 130.77 116.52 135.53 85.29 170.18 99.46 143.97 309.54 190.18 270.81 126.12 102.33 237.41 449.03 330.273 129.54 190.68 111.31 144.13 152.89 144.65 183.92 71.88 363.19 200.44 107.605 394.23 703.24 423.03 504.76 265.18 94.87 141.36 151.595 130.12 244.135 97.41 383.01 202.38 90.12 178.67 198.27 382.84 152.2 84.27 99.39 176.85 97.7 93.95 225.47 60.2 103.39 141.825 525.53 489.84 342.35 143.585 291.62 174.455 155.11 100.015 115.19 132.78 308.18 111.22 80.71 103.26 272.635 87.05 53.3 113.09 63.88 106.38 139.37 63.34 326.14 102.035 212.175 191.09 243.38 269.515 71.05 102.9 272.98 408.05 157.67 233.79 109.29 212.75 167.87 199.64 154.34 224.62 197.83 192.1 162.24 119.87 162.1 150.22 129.94 236.75 188.7 116.01 156.39 70.51 107.51 158.88 137.61 141.05 124.5 268.7 80.97 65.39 235.42 113.12 188.54 72.14 82.63 435.97 113.18 413.99 331.67 156.93 420.27 154.37 95.34 259.76 118.07 86.44 183.23 99.7 71.86 155.75 84.56 69.68 127.32 131.02 -9.1 90.6 27.88 57.14 97.71 103.41 72.7 91.24 70.58 106.16 70.06 78.91 117.26 86.47
-227.86 -225.43 -136.325 -118.44 -91.17 -93.85 -310.48 -310.37 -96.98 -324.15 -125.18 -159.73 -275.65 -96.375 -149.835 -204.46 -254.36 -46.97 -130.905 -127.17 -91.83 -147.883 -107.88 -119.57 -222.47 -192.915 -172.32 -98.25 -110.4 -42.81 -176.025 -87.98 -104.71 -282.46 -126.9 -89.57 -147.92 -266.95 -245.6 -22.93 -89.93 -193.17 -75.19 -259.26 -110.73 -133.375 -123.18 -92.53 -84.16 -215.63 -128.49 -123.64 -281 -117.72 -166.285 -232.65 -266.65 -188.47 -132.61 -239.37 -231.523 -244.005 -281.94 -210.135 -287.55 -109.275 -251.32 -133.68 -137.053 -128.93 -94.55 -74.365 -109.38 -104.98 -32.66 -113.96 -221.895 -109.14 -137.105 -225.275 -55.44 -191.795 -261.55 -258.53 -268.49 -85.25 -136.24 -189.8 -197.44 -56.51 -70.75 -69.2 -41.34 -199.77 -142.785 -228.76 -83.93 -266.44 -112.67 -176.58 -40.43 -237.44 -46.795 -39.885 -78.55 -97.355 -52.34 -60.92 -0.43 -49.19 -22.06 -151.66 -264.55 -107.455 -260.12 -77.27 -189.6 -143.8 -74.46 -126.12 -174.01 -69.68 -164.95 -70.025 -121.16 -84.805 -124.87 -281.39 -119.98 -203.7 -277.55 -139.09 -116.11 -122.68 -69.08 -226.77 -92.7 -31.42 -191.25 -258.94 -242.12 -68.99 -227.38 -294.23 -259.85 -100.54 -129.4 -288.82 -201.93 -272.36 -122.64 -147.34 -240.87 -47.29 -205.34 -127.69 -106.41 -80.82 -89.87 -218.4 -193.15 -182.65 -122.73 -80.49 -109.23 -194.48 -210.73 -105.41 -70.85 -182.7 -44.58 -212.15 -72.63 -138.07 -96.21 -179.57 -120.3 45.05 37.7 217.68 178.42 -99.78 208.71 62.58 241.64 120.67 140.11 24.75 54.29 -5.59 158.92 122.09 227.03 106.73 46.83 64.72 146.61
149.25 84.5 88.655 132.385 88.11 134.35 127.995 133.74 138.05 147.01 99.96 122.605 118.67 95.215 92.575 89.5 157.35 83.995 117.32 125.98 98.125 137.823 102.805 111.72 100.56 151.64 115.945 107.295 66.52 127.57 75.465 120.47 74.95 133.06 151.91 217.64 116.43 107.14 86.5 140.29 103.77 87.55 115.98 85.41 109.4 94.06 95.82 112.46 159.13 102.4 128.9 104.56 136.85 32.13 113.765 125.75 117.18 143.11 139 91.57 108.407 102.405 177.26 100.635 161.31 160.08 121.93 95.73 84.9933 121.08 51.13 127.375 76.52 127.21 104.27 107.8 110.415 93.22 84.615 101.81 180.67 120.17 95.02 108.08 102.91 89.41 122.815 148.56 94.24 112.76 102.01 93.34 59.64 104.75 131.765 81.14 71.24 109.44 101.915 113.295 124.22 99.63 155.105 95.105 98.335 114.065 145.475 159.435 153.76 112.93 89.49 121.73 126.36 157.07 154.01 105.78 115.49 111.39 105.23 86.58 90.9 70.55 110.26 99.36 148.775 92.75 91.265 104.12 114.79 95.03 157.13 154.96 132.33 131.78 101.07 95.73 85.44 94.82 101.01 153.41 134.75 133.47 133.05 151.78 128.39 85.68 108.1 145.91 133.91 115.21 144.36 104.78 121.98 108.03 107.8 89.79 179.5 59.99 90.03 75.8 73.88 120.61 83.23 74 95.04 94.76 115.22 107.09 89.45 135.11 113.11 188.6 135.62 131.89 77.38 105.05 96.16 386.86 538.87 402.12 485.52 181.34 454.13 396.64 288.63 576.96 591.12 335.03 774.02 517.17 413.9 478.61 519.26 308.03 403.75 246.6 386.9
243.72 318.78 256.67 325.685 320.18 248.88 276.61 364.52 325.965 249.34 181.79 499.78 312.61 304.4 247.495 319.22 283.13 259.775 465.235 388.395 304.15 477.75 279.18 251.79 357.72 490.55 267.205 359.66 337.21 466.3 430.035 227.86 184.81 281.58 335.385 408.71 313.27 304.16 495.52 271.06 302.34 266.52 451.02 361.2 244.12 326.745 597.21 242.33 290.18 349.19 281.85 307.08 287.78 177.93 228.12 336.25 521.04 364.2 457.33 398.09 238.157 343.982 290.6 270.105 223.13 256.585 274.39 260.16 390.193 293.62 377.39 225.55 351.82 218.46 327.02 500.57 318.52 268 304.485 197.02 533.045 330.21 297.4 206.74 381.83 435.13 292.39 243.11 288.61 250.71 271.87 318.4 277.11 200.18 251.265 449.11 314.2 431.87 392.9 291.715 301.13 470.65 292.765 221.225 368.57 244.835 362.03 314.81 239.28 220 234.07 327.06 236.05 338.23 266.66 389.4 306.66 367.97 305.07 362.93 160.33 341.92 322.3 195.75 412.67 279.665 213.135 316.44 406.68 314.85 457.17 220.39 388.72 532.24 254.4 379.92 206.05 265.22 199.23 310.66 259.46 283.94 258.66 250.21 308.29 207.75 289.55 268.97 294.77 298.44 250.07 450.65 288.48 293 288.47 234.33 338.97 555.47 352.76 414.53 379.3 266.62 492.58 570.81 334.26 403.46 388.9 357.25 559.09 607.35 266.84 477.52 243.7 271.49 457.55 534.64 608.05 556 315.24 523.77 543.52 387.39 483.95 320.26 481.53 619.67 441.36 381.57 523.29 599 704.07 633.1 571.4 485.22 335.95 467.56 578.48
457.36 86.63 130.755 145.33 44.6 144.87 249.805 275.78 180.235 101.15 102.98 163.195 102.47 120.67 102.95 103.95 215.73 177.605 139.23 198.9 226.115 195.223 171.765 176.62 114.11 140.105 151.945 94.75 87.36 187.7 186.805 129.14 107.88 302.05 302.595 202.57 107.42 183.26 175.06 223.13 332.86 163.71 147.57 133.21 242.12 205.77 176.45 184.5 202.08 121.06 252.87 96.41 299.43 334.74 152 122.14 161.36 132.52 113.8 105.87 121.347 213.46 271.62 200.54 166.83 175.635 197.64 120.05 79.7367 95.35 159.89 139.985 103.73 92.55 350.1 84.29 171.665 160.85 184.925 149.205 136.48 194.635 248.51 111.72 188.21 242.48 240.565 180.72 261.66 43.2 192.5 261.9 217.28 180.71 193.965 205.68 145.39 244.46 195.99 213.115 268.74 131.28 237.66 434 130.46 142.53 173.88 145.66 154.57 151.21 112.13 303.34 182.7 188.28 134.93 259.7 191.05 203.14 169.27 183.26 134.99 207.75 153.455 146.74 102 123.645 569.355 326.96 202.97 154.48 267.48 85.71 199.6 162.71 130.97 147.51 193.82 1094.76 666.04 190.98 168.65 146.9 174.23 203.47 239.81 95.42 125.68 299.1 191.95 267.87 141.21 247.19 221.74 213.23 159.26 230.57 128.04 220.81 284.74 173.79 213.02 176.9 145.93 132.97 126.08 183.81 123.57 156.92 172.72 271.97 286.01 205.79 214.95 167.63 237.75 91.82 208.8 169.33 426.96 227.89 179.2 660.48 254.37 209.28 217.13 168.68 384.74 242.7 184.38 211.17 195.12 209.4 344.64 193.88 204.74 187.69 317.5
91.59 -1.5 2.24 3.415 -5.02 19.71 5.21 67.09 -8.115 -4.65 -2.66 1.705 4.46 -1.355 2.24 10.54 -13.73 16.545 -23.005 -8.15 -10.655 -2.56667 11.595 21.89 9.68 20.97 8.97 -20.945 -12.05 4.68 -9.34 3.24 96.06 477.96 100.69 117.2 7.51 22.01 -11.75 0.67 37.53 26.8 1.79 -5.22 17.68 3.845 71.56 -9.32 -8.13 -12.67 -0.93 -14.6 -1.71 -8.11 9.005 -14.77 -5.83 -9.92 3.41 -0.99 -29.4733 -1.055 -13.66 -17.935 -24.56 24.825 6.17 1 -1.00333 19.37 -3.26 -4.555 -1.62 98.33 20.34 -11.46 26.345 -11.62 11.715 -12.695 -5.59 18.915 -15.18 -28.24 -18.56 7.59 46.075 -15.23 14.52 44.24 -4.55 -8.63 -4.99 -10.65 -16.495 35.64 -27.46 -0.1 34.34 -20 -4.66 9.86 52.77 33.37 6.055 9.165 29.16 18.87 43.98 17.67 33.29 -25.28 -25.36 16.96 -24.36 -11.2 -28.08 10.85 19.4 -13.54 -12.79 -13.38 -11.32 34.945 57.465 -3.235 49.375 -13.73 -14.42 -2.88 -13.56 -18.41 -6.63 -56.3 -9.17 -16 -35.02 1407.81 -18.37 -25.48 -33.43 37.53 -30.62 -26.1 -14.67 -18.02 -10.23 -18.6 -37.95 -13.63 -38.57 -25.55 -23.4 -17.7 -21.93 -5.85 -2.28 24.8 -28.08 -15.14 -18.02 37.73 20.74 -9.65 17.47 -6.88 18.4 -1.9 -29.66 -4.86 -15.82 18.66 -32.02 -20.54 7 -20.47 -24.11 -0.07 35.92 -13.6 30.06 45.43 66.26 -7.28 4.29 -1.74 -12.88 30.69 6.63 -20.45 -5.46 -19.9 42.48 6.12 15.63 -2.87 -14.76
313.96 208.65 254.36 313.9 228.51 369.07 250.805 298.18 281.955 271.68 480.7 312.39 242.5 375.96 323.28 388.95 319.68 395.185 151.37 243.445 263.1 328.637 377.42 369.8 232.1 410.075 335.94 306.145 371.54 286.43 227.47 293.45 371.59 246.93 696.935 329.23 254.87 269.61 261.23 211.85 329.04 196.1 301.98 240.74 307.98 278.37 284.49 311.29 241.82 240.11 367.88 260.28 378.46 213.41 285.975 295.24 334.26 233.19 250.09 239.01 438.957 211.857 315.98 293.55 366.62 277.8 370.51 192 237.233 280.18 203.2 261.355 447.18 224.24 244.19 193.45 264.365 178.16 249.83 307.415 272.78 366.84 317.07 381.15 341.95 409.37 417.82 248.96 189.43 318.04 244.48 323.44 239.11 234.73 300.235 259.7 338.58 413.25 275.365 258.915 332.66 167.41 293.98 278.94 221.665 267.01 390.975 311.305 302.93 203.63 297 463.28 335.25 258.55 382.3 329.74 297.73 341.41 317.6 213.73 287.95 193.94 366.265 341.63 370.685 173.885 287.96 344.32 257.39 377.78 364.56 293.8 323.88 382.14 330.57 351.71 189.75 400.21 346.49 343.67 274.13 285.85 296.44 335.68 405.17 193.62 289.55 359.58 342.98 367.48 317.56 236.19 321 349.78 209.17 270.02 191.05 124.47 251.46 189.55 261.22 227.08 256.18 215.37 108.11 209 172.98 254.23 243.91 343.28 245.53 192.27 182.26 375.65 104.57 259.7 194.46 470.68 572.01 410.35 558.98 551.11 497.52 493.23 572.25 538.2 569.25 553.82 643.21 518.5 552.95 636.45 666.57 596.92 591.38 406.67 581.43
15.4 62.21 17.39 543.77 46.62 74.7 46.125 212.76 42.43 184.65 -10.18 15.13 23.63 19.89 8.235 15.3 132.48 6.255 -10.85 -2.5 -3.215 4.86333 12.045 32.99 69 0.16 35.12 -3.62 25.81 7.9 94.62 111.79 -2.68 155.04 50.59 30.86 39.45 60.5 13.47 15.78 18.63 34.09 19.42 -1.23 38.61 310.63 15.31 35.34 387 5.21 57.76 16.98 20.45 63.93 45.765 143.79 13.72 26.61 507.12 46.11 2.95667 21.5875 -14.54 -0.135 -1.19 16.775 33.22 11.83 8.27333 92.9 11.49 445.38 42.19 56.74 22.27 105.28 15.455 -15.75 24.13 7.065 40.875 -5.92 20.4 20.77 -0.4 4.06 43.3 14.02 23.27 53.58 31.99 33.78 20.05 604.82 22.2 32.96 -4.09 14.05 30.35 17.52 -6.45 688.79 51.335 77.085 9.2 130.83 42.12 31.705 41.55 69.15 27.84 -16.7 -8.03 11.7 19.03 10.56 -21.66 48.41 90.36 8.8 19.21 -17.33 32.395 79.345 33.71 46.82 54 2.84 0.1 -21.59 674.83 -4.56 105.08 28.8 -7.6 -12.73 -29.16 31.93 -16.33 -7.74 3.57 44.25 -6.76 148.34 -13.19 1.49 5.48 0.59 -17.56 -17.8 -7.17 -11.21 6.92 -1.27 -7.7 12.9 18.75 -1.41 36.2 11.68 9.65 27.05 10.47 1.27 146.5 6.86 10.85 241.93 6.26 19.4 7.2 26.34 -14.71 9.66 -19.45 -16.68 62.15 -11.34 50.99 12.78 14.52 29.85 -0.32 15.4 -0.46 2.81 28.16 29 16.69 17.68 24.45 9.15 66.15 -17.57 15.63 -17.09 19.2
144.37 134.39 108.595 170.92 239.6 199.81 223.055 166.13 204.45 134.08 203.82 169.9 254.12 290.05 390.56 228.19 173.15 236.76 195.835 303.97 270.88 284.157 283.715 209.09 182.04 213.255 196.915 350.655 199.28 312.62 260.275 201.05 278.03 198.25 187.215 247.79 157.49 173.11 110.87 145.94 355.77 205.01 42.62 334.32 191.22 141.28 386.91 158.12 257.94 192.63 185.67 149.35 235.88 233.94 166.185 250.17 267.45 159.8 304.57 204.65 166.267 304.31 155.81 227.735 158.56 153.27 152.22 90.32 247.103 156.61 221.63 299.745 153.42 70.6 143.84 281.6 134.29 193.82 133.985 277.52 140.175 333.73 382.26 192.09 349.74 233.24 88.275 396.15 233.29 96.15 122.69 229.6 387.86 153.3 140.04 185.02 456.03 196.48 151.585 77.955 219.31 153.92 145.905 140.41 221.14 120.095 190.065 155.905 144.08 54.91 151.94 248.13 163.62 131.78 286.11 161.57 181.39 221.93 120.1 474.94 170.24 199.86 137.77 203.235 308.68 153.955 168.53 742.19 128.1 392.58 212.63 144.14 155.71 304.68 139.63 216.49 325.81 212.61 333.93 152.55 173.5 192.92 175.01 200.88 132.9 137.02 151.59 152.36 130.5 204.42 135.71 327.36 109.07 187.75 145.01 133.89 362.02 639.29 378.61 411.47 576.33 214.52 331.91 303.52 235.68 285.6 227.97 330.79 147.28 231.47 252.87 474.85 273.16 217.51 320.11 683.77 396.22 281.88 176.2 311.1 148.13 456.55 228.84 92.5 258.66 151.14 109.49 350.26 405.36 323.07 367.4 236.86 214.78 239.35 499.35 144.88 98.06
17.83 57.96 11.375 61.93 30.42 23.22 50.285 285.96 23.335 139.96 57.65 16.37 46.87 24.575 27.385 19.27 32.88 32.465 -9.745 -13.85 -4.85 -6.31 45.51 55.21 50.1 33.545 32.71 2.48 0.25 5.48 121 428.94 12.5 47.23 273.125 482.2 70.42 30.11 -9.95 362.02 13.91 72.97 6.43 54.54 503.2 66.62 10.47 460.21 75.46 8.32 89.71 5.77 369.46 -14.67 298.985 14.53 -3.14 31.09 37.47 25.65 14.0767 18.08 37.61 -1.92 4.16 18.535 323.01 304.89 56.6033 123.53 21.63 35.01 35.09 113.35 40.59 -8.94 60.185 -13.27 25.535 -1.51 46.33 -0.52 6.16 173.79 -9.49 25.9 103.58 29.62 73.7 59.81 184.65 160.97 -11.46 44.82 -6.12 23.16 -17.07 77.73 91.545 15.89 121.53 33.39 571.09 509.775 -0.925 177.545 343.9 28.86 60.93 63.67 440.75 -8.12 -8.03 12.93 2.93 75.09 -1.61 6.43 66.33 25.78 49 144.59 39.205 42.345 40.425 3.78 97.7 -2.69 -0.59 -11.2 26.29 6.01 21.51 -5.8 -16.26 3.68 -35.02 28.32 -14.3 8.32 56.65 155.53 30.22 61.8 52.1 36.07 50.77 57.47 46.21 91.73 10.09 8.59 107.23 108.03 56.37 216.49 22.96 -15.64 -20.44 -21.1 10.54 17.27 -16.36 1.27 -11.12 10.79 -33.67 15.52 -5.13 25.87 -11.5 6.86 -23.36 27.66 -8.48 -24.26 -30.47 16.14 67.84 1.96 17.63 68.81 60.26 7.24 13.8 -7.81 18.5 47.66 29.44 11.86 26.75 12.47 52.28 -12.54 19.1 51.37 20.65
