"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83"
0.08522 0.2786 -0.134651982209448 -0.00582 0.2878 -0.00543 0.1307 0.1591 0.2422 -0.02664 -0.2007 0.1875 -0.07024 0.02536 -0.1032 -0.1573 0.03891 0.4662 -0.2544 -0.953 -0.5713 -0.4083 -0.0845 -0.04676 0.07473 0.1329 -0.09039 -0.4628 0.05019 0.05206 -0.3262 -1.205 -0.4071 -0.5553 -1.131 -0.7959 -1.138 -1.205 0.1921 -0.01662 -0.1888 -0.04715 0.1068 0.217 0.5704 0.351 0.2439 0.1339 0.2382 0.457 0.1768 0.145 0.0375 0.2544 0.3544 -6.27e-09 0.008435 -0.1723 0.07156 -0.1724 -0.0765 0.06081 0.2025 0.1697 0.1776 0.2188 -0.1288 -0.1687 0.09763 0.2217 -0.06407 0.00543 0.1952 0.09049 -0.2517 0.1427 0.2001 0.5153 0.1291 0.0442 -0.03157 0.2571 0.2421
0.02446 0.3677 -0.2241 0.3925 0.5824 -0.2064 0.8357 0.5894 -0.4141 -0.1415 0.168 0.2425 0.194 0.2052 -0.1717 -0.1394 -0.1922 -0.5257 -0.08972 -0.004216 -0.04326 -0.6239 -0.5061 0.2496 0.04363 -0.06646 0.2172 0.5024 0.03087 0.3013 -0.6196 -0.707 -0.8436 -0.2683 0.1607 0.07079 -0.2408 -0.2171 0.219909907836789 -0.2699 0.09001 0.5307 0.2972 0.6699 0.7959 0.0203 -0.4006 0.1266 0.103 0.3727 -0.2447 0.2452 -0.1229 0.4321 0.2585 0.1336 1.017 -0.09161 -0.09931 0.04338 0.6499 0.3974 0.7113 0.004217 -0.1892 0.439 -0.1396 -6.8e-10 0.2129 0.1028 0.6788 -0.1361 -0.1102 0.01786 0.05011 0.2256 0.1968 -0.323 0.1452 -0.05951 -0.3137 -0.5463 -0.1709
-0.04335 -0.1005 -0.3714 -0.3225 0.04019 0.2711 0.07443 0.1592 0.2473 0.0743 -0.325 -0.03998 -0.1525 1.57e-09 -0.2806 -0.0976 -0.3757 0.4288 -0.4438 0.0468 -0.9602 0.4399 0.592 0.2715 0.5474 0.3419 0.3548 -0.9491 -0.5597 0.4548 0.08958 -1.043 -0.04986 -0.6077 -0.6325 -0.2673 -0.9989 0.06881 -0.088 0.2383 -0.2209 0.07565 0.02183 0.02797 0.4749 0.1668 0.369 0.4571 0.4158 0.5328 0.03693 -0.1969 0.4133 0.3554 0.4786 0.1464 0.2126 0.08679 -0.000188 -0.456 -0.1979 0.2768 0.4339 0.1932 -0.3468 0.03768 -0.5847 -0.006917 -0.031 0.171 -0.3671 -0.3174 0.1832 0.102 -0.1046 0.2029 0.07528 0.1026 -0.1653 -0.2227 0.02683 -0.3687 -0.09399
-0.3125 0.1053 0.1715 -0.3245 0.1728 0.01324 -0.4909 0.1278 1.18e-08 -0.01099 -0.1169 0.1473 -0.09984 0.2166 -0.1039 0.4678 0.3311 0.1988 -0.5898 -0.4035 -0.5792 -0.4767 -0.04597 -0.1832 0.2193 -0.1861 0.1466 -0.4188 0.005528 -0.4354 -0.1467 -1.089 0.3919 -1.294 0.2079 -0.6102 -0.4143 -0.1164 0.1107 0.06448 -0.1111 -0.02157 0.3053 -0.1847 0.2172 0.167 0.377 -0.1723 0.6598 0.009116 0.2739 -0.03478 0.2463 0.6019 0.5044 0.08658 0.2062 0.2264 0.04842 0.3451 0.1042 0.07086 -0.3227 0.09722 -0.9133 -0.04538 -0.4863 0.3946 0.128 0.622 -0.9175 3.78e-09 0.1148 -0.2593 0.003312 -0.07991 0.3004 0.2447 -0.2273 0.1593 0.1238 -0.1327 -0.3725
-0.4452 0.1651 0.6316 0.5189 0.4818 0.2667 0.2486 -0.4013 -0.1608 -0.1028 0.4889 0.3167 -0.05856 0.496 0.2768 -0.3022 0.02205 -0.1901 0.2443 -0.6934 0.1229 0.5002 -0.5475 0.08551 0.1117 -0.3967 6.83e-09 0.05994 -0.1911 0.3022 -0.4195 -0.1832 0.9469 -0.8853 0.3274 0.03739 0.1213 -0.122 0.575 -0.6261 0.2584 -0.2365 -0.4085 0.1009 -0.6467 -0.197 -0.7966 0.1824 -0.3729 -0.6383 -0.3451 -0.1311 -0.1634 -0.04789 -0.1447 0.2857 -0.2297 -0.1306 -0.1314 0.4442 0.2509 -0.08479 0.1918 0.7305 -0.2981 -0.001106 0.119 0.4019 -0.1043 -0.2243 1.03e-08 -0.1034 -0.5737 -0.1436 -0.08176 0.4093 0.2194 -0.2753 -0.08407 -0.02218 -0.4423 -0.2622 -0.5059
0.2195 -0.03989 -0.01274 -0.3925 0.9467 -0.115 -0.08173 -0.009699 -0.2305 0.1454 -0.2558 0.009699 0.06406 0.1568 -0.3877 -0.137522040767175 0.02984 -0.2565 0.036565235029159 0.003669 -0.193 7.62e-09 -0.5673 -0.329736774231685 -0.8887 -0.5772 -0.0979401390781371 -0.2513 0.1894 -0.09003 0.4653 -0.4719 -0.684 -0.1346 -0.353282211633788 -0.4496 -0.8475 -0.5132 0.4313 0.1785 -0.02008 0.239 0.2156 0.7279 0.6285 0.298109513559598 0.1196 -0.08693 0.152 0.6283 0.3091 -0.3531 0.9161 0.3215 -0.0774 -0.2907 0.2697 0.0730049156426549 0.3936 -0.08837 0.4812 0.4533 0.6071 -0.004115 0.02319 0.0669122041397162 -0.3746 -0.1718 -0.01841 0.0960844780846065 0.3217 -0.1676 0.3014 0.3533 0.1885 0.2681 0.05131 0.5243 -0.04083 0.1694 0.7763 0.01232 0.1042
0.1483 9.48e-10 -0.3248 -0.3744 0.1152 0.2976 0.1056 0.2958 0.6253 -0.1158 -0.6547 -0.1542 -0.3944 -0.1796 -0.3734 0.1906 0.1515 0.6561 -0.3447 0.4106 0.217 0.5537 0.3264 0.04081 0.07986 0.1951 -0.04435 0.03205 0.3668 0.3152 0.2812 -0.2595 0.6566 -0.7473 -0.6761 -0.6734 -0.941 -0.97 0.4577 0.3179 -0.4632 -0.1151 0.01676 0.05276 0.4177 0.2521 0.2988 -0.2389 -0.2961 -0.3562 0.06182 0.2721 -0.7372 -0.2203 -0.01566 -0.2424 0.2098 0.2726 0.3579 0.3486 0.3723 0.3122 0.07996 0.1827 0.1194 0.05258 0.1039 0.04664 -0.2839 -0.3921 -0.6752 0.05864 0.09 -0.56 0.1148 -0.02083 0.1345 -0.1969 -0.01481 -0.1918 -0.3862 0.3945 0.01556
0.3212 0.2989 0.07989 -0.3175 0.24 -0.09352 0.08618 0.4306 0.1841 0.1824 -0.1892 0.1683 -0.3728 -0.2052 -0.199 -0.01029 0.3046 0.2678 -0.1096 -0.737032197928092 -0.6522 0.1882 -0.1016 0.07505 -0.464 -0.1341 -0.1115 -0.248 -0.06306 -0.2311 -0.5723 -0.690610404762204 -0.7458 -0.5561 -0.4172 -0.7574 -0.3641 -1.126 0.06301 -0.117 0.2845 -0.1364 -0.1071 0.1004 0.4316 0.09285 0.04474 0.169098351575394 -0.3524 0.0298923424735817 0.3583 0.1515 -0.05081 0.2064 0.224993395940415 0.08593 0.1602 -0.5466 0.2999 -0.3737 -0.4205 -0.189 -0.2697 0.01293 0.003784 0.05045 0.04715 -0.4462 -0.113544591707713 -0.2129 -0.2602 -0.2804 1.153 -0.4357 -0.1492 0.6321 0.07136 0.7848 0.3021 0.2083 0.071279869821103 0.3742 0.3231
-0.332 -0.3791 -0.3409 -0.2303 0.09936 0.005956 -0.01303 -0.2654 0.1817 -0.5387 -0.1962 -0.2824 0.02338 -0.1838 -0.1705 -0.1119 0.01454 5.84e-11 0.7096 -0.3964 0.5412 -0.1216 0.6053 0.3938 -0.1817 0.7874 0.474 0.0396 0.4444 -0.1569 -0.2905 -0.553624564082518 -0.009815 -0.6887 -0.7008 -0.4509 0.06409 -0.362 0.3789 0.223 -0.005956 0.4108 0.7146 0.2887 0.3334 0.06047 0.239 -0.4659 -0.2069 -0.1275 -0.3047 0.05775 0.3711 0.5099 0.2256 0.5325 0.4951 0.1204 0.4444 0.05633 0.1059 0.3271 0.2356 0.1105 0.1722 0.1719 0.3477 1.124 0.1176 -0.2237 0.2092 0.01069 0.06965 -0.4786 -0.1676 -0.1084 0.2951 0.2609 0.5905 0.2755 0.08296 -0.5796 0.6372
-0.4081 -0.004904 -0.2956 -0.1475 0.1937 0.02615 -0.134644249693205 0.2247 0.2069 0.07285 -0.3645 -0.0249783588574396 -0.4668 -0.208782558806085 -0.8133 -0.2989 0.06712 0.4744 -0.04748 -1.132 -0.3613 -0.03193 0.2865 -0.1869 -0.1897 0.2494 -0.000333193882282504 -0.04715 -0.4972 -0.1192 -0.0456285088737993 -0.961 0.2027 -0.9669 -0.2495 -0.6329 -0.5525 -0.7433 -0.4135 -0.0314 0.0181041167205752 0.1938 0.0411587057744568 0.2125 0.3828 0.3388 0.2308 0.4159 0.2213 0.5918 0.1788 -0.1553 -0.07695 0.2156 0.345 0.1865 -0.04494 -0.2505 0.1276 -0.2218 0.03897 0.5121 -0.294296488748545 -0.04939 0.0464972329885967 0.3003 -0.0987092132396211 -0.3107 -0.271 -0.05578 0.1509 0.06913 0.5126 0.8592 -0.02573 0.3961 0.1931 0.5077 -0.3693 -0.3669 0.3737 -0.007977 0.344
0.01047 0.2157 0.5695 0.05221 -0.232 0.2021 0.1485 -0.5009 0.2291 0.04571 0.5586 0.7145 0.1135 0.399321483516382 0.1156 -0.6669 -0.1371 -0.3824 0.0907 -0.3999 -0.5138 -0.09038 -0.5994 0.1631 0.1079 0.08094 -2.01e-08 -0.2047 -0.4401 -0.2389 -0.7012 -0.4926 -0.9768 -1.203 -0.2816 -0.4278 -0.5472 -0.463 0.08628 0.2675 -0.1418 -0.104 -0.4336 -0.0892 -0.6104 0.1886 0.2183 0.7496 0.1016 -0.2227 -0.1086 -0.1452 -0.2607 -0.008168 -0.04116 0.05969 -0.4896 0.2785 0.5382 -0.1807 0.2278 -0.167 0.228 -0.4943 -0.1586 0.05793 -0.129 0.4432 0.2073 0.4055 0.3312 -0.2673 -0.09657 -0.2596 -0.3836 0.5443 0.008168 -0.1299 -0.1682 -0.119 -0.1149 -0.4985 -0.3574
-0.04353 -0.2819 -0.5294 -0.2714 -0.111021243869986 0.3405 -0.2156 0.2729 0.451 0.07079 -0.357 -0.01588 -0.2779 -0.1082 -0.1846 0.1241 -0.0348 0.1414 -0.005805 0.7784 -0.1552 -0.3904 0.3189 0.2473 -0.170601142610432 0.4721 -0.1438 -0.179931057694048 -0.4053 0.169 0.4575 -0.5081 -0.9335 -0.2264 -0.283575795677077 0.01516 -0.009109 -0.2998 0.3678 0.2622 -0.2296 0.689 -0.1033 0.716 0.3512 -0.2002 0.3449 0.1307 0.3298 -0.2241 -0.1533 0.01786 0.541 -0.5963 -0.5884 -0.3285 0.2479 0.5276 0.4744 0.08103 0.394 0.1735 -0.02778 -0.2312 0.1485 0.4052 -0.1813 -0.3102 0.5653 0.5653 -0.6416 0.08791 0.2515 1.112 0.3247 0.2632 0.5422 -0.393 0.08007 0.0532 0.05465 0.09278 0.04804
-0.07379 0.115 -0.143 0.05128 -0.4256 -0.1654 0.00787 -0.05348 0.1509 0.1103 -0.3231 -0.1754 0.05986 -0.1867 -0.221 0.2967 0.1398 -0.004654 0.2116 -0.7923 0.1804 -0.1908 0.9186 0.9078 0.004655 0.8328 0.3147 -0.18 0.5903 -0.1177 -0.5395 -0.1077 -1.358 0.01633 -0.8237 -0.2382 0.1293 -0.3678 0.2948 0.2948 -0.2191 0.3657 -0.05322 0.1561 0.1975 -0.1487 0.1543 0.004843 -0.5983 -0.3722 -0.07044 0.01082 0.1257 0.07285 0.03607 0.1912 -1.8e-09 -0.3081 0.1996 -0.3034 -0.333 0.1859 -0.3978 0.2585 0.3773 0.2487 0.07095 0.7062 0.3281 0.2606 -0.3054 0.1931 0.04682 0.928 0.4449 0.147 -0.03986 -0.01522 0.008504 -0.1216 -0.1395 0.04644 0.05662
0.4562 -0.2835 -0.1182 -0.2419 -0.04999 0.2112 -0.02511 0.3111 0.07528 -0.2328 -0.5697 -0.508 -0.743 -0.2026 -0.2121 -0.1349 -0.001201 -0.08929 -0.4926 -0.8484 -0.7285 0.8403 0.5176 0.4413 0.5855 0.3818 0.3112 0.2248 -0.2237 0.3698 0.6968 -0.9086 -0.4438 -1.069 -0.001041 -0.2588 -0.6914 -0.2956 0.1589 0.3128 -0.2581 -0.1343 -0.2646 -0.579 0.05039 0.1473 0.2338 0.1279 0.1834 -0.07282 0.09893 0.1802 -0.4673 -0.1365 0.1585 -0.1785 0.01243 -0.197 0.102 0.02062 -0.322 0.4464 -0.461 -0.09431 -0.008756 -0.2308 -0.1267 0.4017 -0.3736 0.07324 -0.2144 0.04009 0.01547 -0.6384 0.03533 0.1549 0.3844 -8.39e-09 0.1774 0.04231 0.04849 0.0916 8.02e-09
-0.1434 -0.121630232848691 0.1837 0.3571 0.0735161183193297 0.1771 -0.04932 -0.0110775785370904 -0.1604 -0.01023 0.273 -0.5455 0.4932 0.0372 0.4962 0.0829623393075052 -0.0846270338547922 -0.341375863664926 0.914 1.122 0.8271 0.06683 -0.0227901239762714 0.0297236948816236 0.197788354995683 -0.108082705639408 0.0677446044392646 0.119085001789793 0.0766954264700659 -0.2305 0.162 1.52 0.7051 1.257 0.450842308313337 0.5146 0.2591 0.3455 -0.1157 -0.07972 0.4966 -0.2414 0.01799 0.174 -0.3034 -0.122 -0.4882 -0.1497 -0.0209173950584478 5.86e-09 -0.0735999847046547 -0.1203 -0.02269 -0.2187 -0.3231 -0.1403 0.06619 -0.01213 -0.08877 -0.4193 0.02435 -0.1605 0.1837 0.0167 0.1498 0.2016 0.5442 0.3795 0.2488 0.0194460610786237 0.1925 0.1832 -0.254 -2.04e-09 -0.06288 -0.2654 -0.05472 -0.2944 -0.3106 -0.2733 -0.2664 -0.1452 -0.0747089250353732
0.2662 -0.2344 -0.4466 -0.2973 -0.0788707954814034 0.3333 0.00223 0.1829 0.4375 -0.1389 -0.08536 -0.3931 -0.4709 -0.4767 -0.217 0.1131 0.292 0.5246 1.44e-08 -0.4071 -0.2109 -0.4216 -0.08694 -0.0688781156516541 -0.254941843403341 0.0225204276580244 0.0310596930157051 -0.196000178227431 -0.5534 -0.2596 -0.1294 -0.2696 0.6161 -0.4832 -0.236675494288548 -0.5729 -0.4104 -0.8728 0.2905 0.5568 0.01561 0.7221 0.06555 0.88 0.05115 0.4049 0.19 0.3395 0.5572 0.1588 -0.2667 -0.02055 0.5801 0.2316 0.2218 -0.09747 0.2427 0.2877 0.1899 0.1215 0.08642 0.4836 -0.104944138129944 -0.354 -0.04638 -0.2683 -0.1591 -0.1726 -0.272 -0.08846 -0.00223 -0.225 0.3328 1.393 0.359 0.2826 0.1355 0.4358 0.01867 -0.2665 0.2531 0.1599 0.1202
-0.3036 0.007371 0.03125 -0.2507 -0.0244479049671214 -0.3273 0.08745 -0.3133 -0.02234 -0.1899 -0.2664 -0.2518 -0.09945 -0.1305 -0.294 -0.2505 -0.0894199032163046 0.02364 0.457 -0.217 0.5076 -0.1433 0.200724057731251 0.0278867483040934 0.243 0.5133 -0.006602 -0.152079761065209 -0.02738 0.3051 0.2279 -0.2713 -0.738 -0.2852 -0.236331986986948 -0.5048 -0.4585 -0.4346 -0.343 0.5394 0.01847 0.3786 0.2791 0.1888 0.4439 0.7603 0.07779 0.05522 0.1554 0.06812 -0.351 -0.1118 0.3929 0.7777 0.538 0.7704 0.3101 -0.009746 0.57 -0.1372 -0.2008 0.3581 -0.0533146421408658 0.09309 0.09009 0.1757 -0.04132 1.055 0.97 1.058 -0.269 -0.08731 0.01909 0.6226 0.2433 0.6906 -0.00597 0.07695 -0.1056 -0.297 -0.03306 0.1289 0.1983
0.1596 0.5906 0.6418 0.7707 0.06149 -0.1311 0.9817 0.1752 -0.357 0.351 -0.138 -0.09118 0.4313 0.8363 -0.3021 0.2453 -0.2362 0.1378 0.2801 0.2289 -0.1911 0.0182 -0.218 0.1676 0.2527 0.08847 0.09859 0.07685 0.2237 -4.28e-09 -0.02815 0.0929 -0.5611 0.8451 0.3305 0.5741 0.7678 0.8675 -0.1642 -0.4577 0.5439 -0.2665 -0.08597 -0.3415 -0.2703 -0.6991 -0.3305 -0.2815 -0.4965 -0.5851 -0.2999 0.02041 -0.3395 0.07193 -0.1855 0.08024 -0.1627 0.02081 -0.1277 0.2515 -0.0463 -0.01189 0.1233 0.7566 -0.02071 -0.1394 0.09382 0.3091 -0.239 -0.3456 0.09812 -0.4992 -0.4176 -0.03459 0.3551 -0.2651 -0.1453 -0.1905 0.1743 -0.1336 -0.1851 0.1108 -9.99e-09
0.3817 0.08391 -0.1654 0.3101 0.3474 -0.06648 0.4747 0.3261 0.2021 0.1135 -0.1763 0.163 0.006731 0.03725 -0.1528 0.3114 -0.2943 0.2406 -0.03887 -1.398 -0.3836 -0.482 -0.202 -0.1011 -0.317 9.79e-10 -0.1266 -0.1891 -0.1142 -0.2445 -0.6783 -1.524 -0.9015 -0.9539 -0.4485 -0.3297 -0.6048 -0.494 0.04158 0.04859 0.05323 0.1819 0.3081 0.3752 0.02021 0.1798 0.1511 0.2924 0.1453 0.2465 0.03321 0.1107 0.3043 -0.1743 -0.1808 -0.1077 0.3525 0.1301 0.03259 -0.3564 0.1544 0.2064 0.2045 0.1695 0.2719 0.2416 0.4226 -0.0486 -0.4861 -0.1722 0.3058 -1.06e-09 0.003376 0.2352 -0.2517 -0.1112 -0.1761 0.09362 -0.1643 0.05909 -0.0771 0.04586 0.1955
-0.1124 0.0433 -0.0704 -0.3451 -0.3395 -0.1582 -0.4383 -0.3271 0.2658 -0.2726 -0.1466 0.1401 -0.4471 -0.04638 -0.6038 -0.186 -0.3069 0.2863 -0.02929 -0.313 0.1366 0.08264 -0.2202 0.05752 -0.4022 0.485 -0.09502 -0.5961 -0.7078 -0.2445 -0.4893 -1.082 -0.2231 -0.8076 -0.4834 -0.4288 -0.4489 -0.6387 0.1088 0.6079 0.1534 0.3646 0.1936 0.2707 -0.158 0.4887 0.1261 0.3707 -0.1184 0.1748 0.2066 -0.03091 0.5354 0.3176 0.06731 0.1758 -0.005225 0.7026 0.5244 -0.1156 0.1866 0.288 -0.452 0.3372 0.2396 0.2553 -0.02143 -0.5886 0.0235 -5.53e-09 0.2974 0.2804 0.2187 0.77 0.1713 0.2842 0.3556 0.04478 0.1931 -0.1323 0.6006 -0.167 0.1838
-0.2816 -0.4862 -0.4147 -0.1975 -0.118793727879281 -4.4e-09 -0.8284 -0.0795458653932332 0.00023 -0.03834 -0.357 -0.2261 -0.329 -0.5358 -0.4071 -0.0738426531165803 -0.0883172923359054 0.01442 -0.161 -0.5637 0.1072 0.09086 0.1956 -0.239188380372182 -0.1188 0.075389674738458 -0.0246079679660934 -0.0978953562417585 -0.3532 -0.06841 -0.5838 0.03053 -0.2883 1.268 -0.845 -0.3144 -0.483 -0.4592 -0.03698 0.4738 0.1256 0.6852 -0.02976 -0.2215 0.1011 0.5248 0.6671 0.1818 0.2481 0.7895 -0.6889 0.1637 0.4852 0.3403 0.08805 0.1116 0.2851 0.0833 0.2197 -0.176 -0.2906 0.3312 -0.2412 0.1413 0.2177 0.1817 0.1246 -0.06989 0.06421 0.01471 -0.1798 0.1688 0.08305 0.8687 -0.0778 0.2436 0.393 0.04252 -0.1021 -0.5663 -0.2426 0.1026 -0.1454
0.369 0.3007 -0.8737 0.2865 0.1731 0.3998 0.4767 0.05775 -0.06599 0.5187 -0.2705 -0.1512 0.1072 0.2233 -0.1093 0.2227 0.06341 0.1295 0.01447 -1.226 -0.4692 -0.03568 -0.2379 -0.1079 -0.07736 -0.1942 0.1285 -0.09978 0.7075 0.4985 -0.6586 -0.8498 -0.8773 -1.05 -0.1221 -0.4853 -0.1448 -0.2199 -0.01103 0.2326 -0.0604 0.2117 0.4104 0.3123 0.5177 0.5664 0.08477 0.3119 0.03707 -0.001084 0.5293 0.05736 0.296 -0.2611 -0.0516 -0.3334 -0.019 -0.5247 0.1233 -0.0395759834399535 0.001084 0.2244 0.1491 0.262 0.1537 -1.01e-09 0.2813 0.2048 -0.2052 0.294 -0.319 0.06522 0.2772 -0.04873 -0.01985 -0.2798 0.1926 0.3068 0.003439 0.07853 0.1308 0.2377 0.4463
1.203 0.4219 0.01324 0.4587 0.08029 0.2622 -0.01466 0.2451 0.5247 0.6697 0.1013 0.6392 0.1884 0.2017 -0.4234 0.6297 0.7773 0.1504 -0.3878 -0.4476 -0.2638 -0.1254 -0.3584 -0.4531 0.04224 -0.1659 -0.2681 -0.05714 -0.04499 -0.4049 -0.226 -0.3547 -0.5308 -0.6186 -0.246001797492056 -0.1704 -0.06041 -0.09758 0.02811 0.1788 0.002088 0.01229 -0.003493 -3e-09 -0.1252 0.242 0.283 0.04594 0.3064 -0.4978 -0.6513 -0.1808 -0.04686 -0.3484 -0.5221 -0.2467 -0.08867 0.1937 0.007678 -0.3051 -0.1838 -0.13 0.252 -0.4897 -0.5247 -0.01661 -0.2189 -0.2582 -0.1394 0.008285 -0.4799 -0.2701 0.3541 -0.02068 -0.4176 -0.3031 0.05217 0.1344 -0.2884 -0.5252 0.0109 1.095 -0.2889
0.5089 0.1339 -0.3086 -0.0875 -0.1674 -0.1836 -0.2523 0.2234 0.434 0.09394 -0.2995 -0.3045 -0.3092 -0.5104 -0.6035 -0.1839 0.09749 0.3936 -0.5528 -0.6445 -0.3469 0.1608 0.1762 0.0415327896474528 -0.1698 0.179849524183944 -0.00370376667927092 -0.0415113210581298 0.0174578083253362 3.49e-09 -0.2448 -0.6786 -0.5739 -0.6284 -0.1591 -0.5701 -0.6821 -1.1 0.24 0.2393 -0.005923 0.543 -0.1181 0.4721 0.8435 0.3368 0.4499 0.2277 -0.3516 -0.1753 0.06419 0.01634 0.2562 -0.1736 -0.1565 -0.1701 0.275 -0.1675 0.4311 0.199 0.3367 0.5879 -0.183681701168683 0.06495 0.142 -1.62e-09 -0.2865 0.2819 -0.2078 0.001809 0.04855 0.03141 0.6889 0.328772362904448 0.06342 0.3315 0.8596 0.339 -0.01313 -0.1637 0.219 0.1969 0.3095
-0.06749 -0.1535 -0.352 0.1619 -0.3745 0.3405 0.003928 -0.22 -0.07912 -0.4013 -0.3675 -0.3739 -0.2975 0.08318 0.2381 0.2221 -0.03806 0.1554 0.097 0.389 0.5371 0.9413 -0.03516 -0.1415 0.06933 0.08818 0.2695 0.3281 0.1796 -0.3066 0.6868 0.0482 0.8949 -0.0172 0.5648 0.3357 0.316 -0.1255 0.4344 -0.252 -0.442 -0.5863 -0.2238 0.02225 -0.646 -0.421 -0.439 -0.4183 -0.2987 -0.5883 0.1178 -0.03117 -0.7741 -0.5544 -0.5879 -0.497 -0.002789 -0.3247 0.08489 0.3603 0.02962 0.2166 -0.1181 -0.04099 -0.02971 -0.01434 0.03203 0.2176 0.1395 0.0009575 -0.5144 0.05347 -0.6405 -0.7999 -0.0528040721788667 -0.6429 0.07697 -0.5566 -0.1171 -0.3907 -0.6382 -0.05273 -0.0009575
0.3311 0.1402 0.1331 -0.06467 -0.5315 0.4582 -0.1422 -0.5201 0.5088 -0.01387 0.3626 0.3811 -0.01381 0.08196 0.01121 -0.3067 0.1336 -0.08195 -0.3975 -0.4152 0.01578 0.7807 -0.7145 -0.3447 -0.3586 -0.8648 -0.5426 -0.2097 -0.992 -0.201 -0.3599 0.2348 -0.3262 0.1213 -0.298806311627311 0.08807 0.2317 -0.2947 0.107609190116246 -0.02647 0.4044 -0.01121 0.1086 0.5343 -0.3641 -0.1074 0.2406 0.2396 0.08766 -0.4295 -0.0259 -0.03361 -0.2892 -0.1011 -0.06675 -0.208 -0.1068 0.4008 -0.1147 -0.05335 -0.3791 0.1315 0.3148 -0.1714 0.5953 0.4005 0.1547 -0.8541 -0.3142 -0.5588 0.5185 0.3935 0.09163 0.7684 0.5734 0.1083 -0.243 -0.0409575089317448 -0.3755 -0.1437 0.2921 -0.1025 -0.4228
0.3747 -0.1709 -0.2309 0.1094 0.1948 0.5623 0.2156 0.1161 -0.2289 3.11e-10 -0.2347 0.05403 -0.1643 0.2668 0.417 0.05976 0.02311 0.218 -0.1992 -0.8677 0.004698 0.1689 -7.02e-09 -0.05971 -0.1323 -0.01916 0.05535 0.2184 0.6251 0.2497 -0.5364 -0.7955 -0.9838 -0.874 -0.3056 -0.4378 -0.4664 -0.2325 0.765 0.0895 -0.1007 -0.2998 0.2809 0.5517 -0.2391 -0.0337 -0.4176 -0.1496 0.1315 -0.4611 0.3618 0.3906 -0.3029 -0.2585 -0.3171 -0.2526 0.3932 -0.1287 0.2079 0.7065 0.2687 0.1219 0.3217 0.252 0.361 -0.08861 0.4002 -0.1887 0.07169 -0.08724 -0.5693 0.02505 -0.4494 -0.6984 0.1135 -0.7407 0.2058 -0.3036 0.2288 0.2015 -0.237 0.1004 0.08577
0.003578 -0.3761 0.06108 -0.4342 -0.0781224577636236 0.2506 0.2143 -0.1378 0.2601 -0.1337 -0.1384 0.1886 -0.5762 -0.3408 -0.4137 -0.141 -0.0509578934123816 0.3429 -0.1007 -0.63 -0.01639 0.2232 -0.2899 -0.140468609788239 -0.277175077350999 -0.0162239919507211 -0.03576 -0.174281406079251 -0.008958 -0.0745 0.3077 -0.4468 -0.253 -1.474 -0.263996940831153 -0.4861 -0.74 -1.058 0.1424 0.2015 0.04642 0.7103 0.1374 0.3446 -0.1473 0.4461 0.3153 0.3631 0.4149 0.3876 0.1162 -0.1925 0.7012 0.164 0.2684 0.03214 0.4746 0.2519 0.4196 -0.3428 -0.34 0.2613 -0.2743 -0.1843 -0.2276 0.2837 -0.006852 -0.1252 -0.003578 0.2645 -0.0915432258291584 -0.04544 0.3214 0.7152 0.1141 0.4367 0.4467 0.1396 0.1616 0.0560495574250443 0.2307 0.06163 0.1093
0.1915 0.0731 0.1228 0.3832 0.5392 0.503 0.2624 0.2705 0.03279 0.291 -0.3227 -0.04015 0.416 0.4251 0.2103 0.6086 0.07261 0.7536 -0.1419 0.6179 -0.02104 0.3828 0.1455 0.2425 0.08676 0.2502 0.1112 0.1063 0.1632 0.03922 -1.123 -0.04212 -0.4118 -0.219 -0.424 0.06972 -0.2213 -0.1029 -0.6715 -0.07571 0.3062 -0.3586 0.1989 -0.1464 -0.3969 0.08831 -1.023 -0.3805 -0.5017 -0.8406 -0.2107 -0.1329 -0.7132 -0.4794 -0.382 -0.06185 -0.2139 0.1264 -0.09315 0.4237 -0.2498 -0.1616 0.1953 -0.003948 0.1868 -0.4205 0.05029 0.2053 0.117 -0.04066 -0.1756 0.1593 -0.449 -0.6851 -0.04888 -0.6006 -2.66e-09 -0.4759 -0.05886 -0.1758 -0.3327 0.246 -0.1782
