"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47"
0.9941135531639 -0.016 -0.371 -0.116 -0.08 -1.793 1.18 -0.084 0.373 -0.183 -0.317 -0.27 -0.07937422642967 -0.213 -0.65 0.174 0.913 1.357 -0.0982417372255104 -1.037 -1.057 1.324 0.083 -0.452 -0.315 0.072145351813001 0.009 6.195 0.166613507041024 -0.0433822816498007 1.556 0.691 -0.281 -1.198 -1.821 -0.348 -0.479 -0.356 -0.153 -0.2 -1.203 -0.541 -0.839 1.184 -0.665609067464764 0.228 -0.364
1.248 0.963 5.684 -0.226 0.394 1.167 0.359 -1.309 0.293 0.099 -0.194 -0.235 0.188 0.177 -1.144 0.575 0.0980874191194497 -0.533743255424701 -1.086 -0.084 0.504 0.748 0.427 -0.229 0.059 0.99 -0.585406103709102 -0.150362212433232 -3.838 1.764 0.095 0.004 -0.373 -0.672 -0.847 -0.366 0.209 -0.161 -0.1 -0.139 -0.38 0.467 -0.612 0.466 -0.24181198881178 0.501 -0.552
0.704926380654062 -0.415 4.457 -0.687 0.322 -3.477 -2.202 0.00843945072317862 -0.575 -0.419 -0.763 0.168 0.028 -0.476 -0.766 0.204 -0.525 1.802 0.301 -0.0834305996625397 1.201 1.838 -0.094 -0.608 -0.436 0.190161422249412 -0.639864138979498 0.650581522967649 -0.554597817188006 -1.039 0.453 0.352094793921813 -0.492 -0.816 -0.984 -0.206 -3.141 0.47 -0.347 -0.389 -0.51 -0.273 -1.406 -0.40589712068038 -0.431883082914442 0.372627277497803 -0.102
-2.249 -0.586 -1.972 -0.576 -1.231 -2.011 -2.28196331423777 -1.568 -1.518 -0.991 0.832 1.417 -0.585 -1.726 0.781 -0.478 0.198 0.332241909941236 -1 -1.843 -0.812 1.463 -0.66 0.69 -1.429 0.436 -2.124 -2.751 -1.593 -1.677 -0.557 -0.754 -0.786 -1.16 -0.231 -1.696 -0.137 0.437 -1.67 0.33 -1.98 1.551 -0.343263077413737 1.297 -2.448 0.996 1.014
0.0711937328826009 1.696 0.352614763375861 0.225 0.863 -0.152 -0.244 0.37 -0.175 0.185 -0.401 -0.052 -0.128 0.073 -0.136 0.261592965010012 2.278 -6.534 -0.285 0.108 0.362 1.309 0.149 -0.204 0.082 0.167 -0.003 -0.228106614023093 -2.479 -0.996 -0.305 0.11 0.013 -0.368 -0.37 -0.319 0.788 -0.104 0.179 -0.187 0.218 -0.227 -0.016 -1.21657837742019 -1.09787605623389 0.084 -0.076242001118194
-0.151 1.131 0.612 0.667 0.183 0.0914470588764289 0.063 -0.442 -0.157281398752978 0.136 -0.341 -0.124 -0.336 -0.0875074603967923 4.086 0.293 0.479 -1.838 0.542 -0.247 0.728 0.147 0.911 -0.053 -0.329 -0.638 -0.736400552293388 -2.689 -4.343 -1.429 0.351 0.621 -0.171 0.089 -0.375 -0.00623512268788514 2.27 -0.111 0.1 -0.14 -0.565 -0.869 0.0722572463820544 -1.16810303858224 -1.652 0.0998175677812736 0.277
1.355 0.209 0.245 -0.236 0.136 1.211 1.693 0.409 1.13 1.362 -0.203 -0.8 0.34 -1.321 -1.678 0.899 0.996 -0.101 1.358 1.391 -1.72 -1.314 -0.142 -0.732 -0.453 0.96 -2.21812774378531 -4.15 -1.64 -0.87 -1.981 0.466 -0.29 -0.738 0.279 0.007 1.522 0.036 0.375 -1.019 -0.396 -1.57 -1.263 -0.275 -1.048310479518 0.36 -0.311
0.286 1.576 -0.549 -0.275124015654552 -0.355 -0.392 0.216 0.183 -0.014 -0.791 -1.212 -1.39138061783007 -2.024 -1.924 -2.985 -0.419 0.618 0.94 -0.248 0.764 0.081 0.678 -0.886 -0.546 -1.129 -0.674 -0.485 -0.51 -0.247 0.617 0.125 0.52 -2.837 -3.166 -3.446 -1.479 -2.059 -1.291 -2.543 -1.836 -1.4977245721333 -2.783 -1.61 0.367 -0.176248225609512 -0.454 -1.02
-0.0802410675626602 0.723 -1.161 1.85 -0.152 -3.83 0.565 -0.277 0.427 0.59 0.42 -0.512 0.505 0.359 0.571 -0.224 -0.479 0.23 1.428 0.089 -0.594 -1.11 -0.381 1.158 0.199893239110747 0.134 -0.614 -0.906 2.821 0.278795693161595 0.114 0.883 0.363 -0.324 -0.391 -0.001 0.128 0.26 0.844 0.536 0.475 0.795 0.338 -0.157911937601538 5.12 -0.628 0.588
0.248399580081937 -2.252 0.876 -0.295 -0.016 1.091 -2.345 0.191 -0.196 -0.353 -0.511 0.112 -0.283 -0.174 -1.354 0.085 0.259 -0.722 -0.27 -0.291 1.069 0.555 0.08 -0.362 -0.11 0.11954707958007 -5.959 -1.44 1.569 1.485 0.277 0.524 0.12 -0.563 -1.844 -0.17 0.078 -0.304 -0.452 -0.014 -0.046 -0.632 -1.141 -1.421 -0.541 0.833 0.1
1.459 0.503 -0.305 0.193 2.7 -2.638 -0.688 -2.033 -0.475 -0.176 -0.263 -0.017 -0.133 -0.726 -0.187 0.535 0.808 -2.072 -0.202 -1.023 0.189 0.439 0.0918811530832067 0.212761439747733 0.0225922230179794 0.845 0.00164821583643086 0.937 0.161 0.406 0.07 0.374 -0.388 -0.751 -0.927 -0.597 0.126 -5.122 -0.474 -0.016 -0.559 -0.188 0.469 -2.393 -0.44328200096204 1.163 -0.06
1.245 1.507 2.578 0.00189862382459197 -0.685 0.593 1.75 0.733 1.644 -0.778 -0.238 0.549 0.254 0.0321724390775312 -0.18230901512498 0.693 0.449 0.478 -0.987 0.664 0.884 0.173 -0.106 -0.778 -2.642 0.39237734496614 -0.167 1.268 -4.412 0.567 -0.975 0.882 -1.552 0.023 -0.586 -0.404 1.439 -0.13 0.371 0.113 0.039 -0.466 0.916 -0.770663610327436 2.407 0.234 0.512
-0.686 -0.849 -1.539 -2.165 0.606 -1.251 -1.347 -1.329 -0.692 -0.894 -1.264 -0.614 -1.037 -0.967 2.403 -1.204 -0.419 -2.66 -1.39 -1.732 0.123 -0.64 -1.482 -1.188 1.117 1.406 -0.87 -0.929 2.669 2.285 1.412 0.2 -0.801 0.094 1.475 -1.17 -0.802 -0.976 -0.841 -0.589 -1.225 0.212 -0.389 0.06 -1.634 -0.438 0.85
5.464 0 4.362 -0.162 0.277 0.661 -1.742 -0.619 0.355 -0.062 -0.551 0.038 0.028 -0.244 -0.798 -0.017 0.459 0.242 0.115 0.342696092542909 0.189 1.1 -0.425 -0.292 -0.307 0.728 -1.277 -0.438 1.787 1.301 0.295 0.283 -0.248 -0.298 -1.068 0.097 -0.386 -0.076 -0.25 -0.477 -0.133 -0.502 0.267 0.512 -0.129 0.147 -0.186
-0.35 0.529190434687792 2.465 -0.117 0.331 0.134 -1.285 0.318 -0.341 -0.063 -0.359422030509587 -0.105 0.314 -0.303 -0.277 0.678 -0.731 -2.098 -0.413 -0.115 0.367 1.883 -0.025 -0.17 -0.37 0.162 -6.609 -0.611320087403317 -0.115 -0.833 0.717 0.218 -0.554 -0.0767899957246169 0.227 -0.006 0.403 0.239 -0.116 0.322 -0.091 -0.0669355326877339 0.274460877044281 -0.383 0.547 0.415 -0.022
-0.623 3.766 -0.022 -1.786 1.381 0.471 -0.345 0.19 -0.225 0.926 -1.115 -3.058 0.258 -0.280795436435773 -0.213 0.628 0.175 0.607 -0.707 -0.037 0.039 -0.237 -3.396 1.515 1.444 0.82 0.237 1.017 -0.02 -0.078 -0.333 -0.102135563673645 -0.0633535609727066 0.79 -0.12 0.456 0.189 -0.747 -1.632 -0.642 -2.512 1.214 0.501 -0.757 -0.662459688040651 0.131 0.041
0.19 0.988 1.62725717523814 1.292 0.844 2.829 -0.642853322743203 0.0562964057182352 -0.361 0.464 1.136 -0.649 -2.105 0.595 0.238 1.585 1.431 0.147 -0.398 -0.935 1.06 0.346466746310233 -0.048 -0.152 0.277 -0.252 -1.491 0.1795048358099 3.595 -0.369 -0.235 0.163839713638314 -0.756 2.067 -1.576 2.152 2.078 0.322 -0.953 1.136 0.029 0.822 0.378 -1.609 -0.815511730898706 1.957 0.459
0.304525441179896 2.087 3.777 0.307 -0.0929380303677214 -0.35 0.943 -0.701 0.537 0.548 0.436 -0.878 -0.215 0.149 -0.370794967210776 0.161 0.955 -1.43 0.996 -0.103 -0.341 1.16089501160587 0.727 -0.302 -0.0667257070816622 0.274192418230152 -0.1 0.699 -1.218 -0.619635213619122 0.00372079566649786 2.766 1.375 0.575 -1.761 -0.305 0.036 2.483 -2.498 -0.703 -1.361 -0.0960129729409989 -1.184 -0.99202472626168 -1.773 0.402458517084015 -0.633
-1.185 2.193 0.028 0.429631871710717 -0.554 -1.956 -1.11 0.211 -0.636 0.399 1.085 1.784 0.34 1.208 -0.268 1.396 0.056 -1.41 -1.503 -1.419 -1.248 -0.299 0.661 -0.476 -0.852 -1.286 0.97 1.536 -1.111 -1.941 -0.674 0.504 -3.12 -0.036 -1.226 0.534 0.404 0.151 1.447 -0.170456940626928 0.006 -0.68 -1.131 -1.841 -2.076 1.585 0.722
0.798669567621977 1.727 1.07050598946575 -0.409 0.275 -0.293110095965786 0.052 0.006 0.78 -0.059 -0.184 -0.525 0.547 -1.414 -0.515 -0.109 0.457 4.335 -0.474 0.697 -1.485 0.604271131758773 -0.105 -0.837 0.41 0.6387524309499 -0.75766148907903 -0.92 -1.831 -2.604 0.561 0.077 -0.193 -1.782 -1.599 0.014 -1.594 -0.24 -0.459 -0.666 -0.342 -0.286 0 3.161 -0.452381761215528 0.766 -0.699
0.247 -0.066 -0.034 0.663 -1.884 -0.394 -0.676 -0.405 -0.7 -0.513 1.513 -0.055 -1.412 2.706 -0.685 -0.708 -1.067 2.387 -0.346 -0.471 -0.796 -0.319 1.677 -0.837 -0.627 0.188 -2.943 -3.192 -1.264 -1.686 -1.942 -0.396 1.084 -1.488 -0.648 -1.562 -0.13 1.214 0.989 0.609 0.905 0.471 -0.221 -0.378 0.245 0.163 -0.633
3.019 -1.69 0.96448243549246 -0.025 0.937 0.470694922433391 -0.503 0.442 -0.088 -0.125 0.107 -0.038 -0.425 -0.123 -1.238 0.603 6.048 -0.525 -0.303 -0.408 0.621 0.217 0.193 0.445 -0.153 -0.043 -0.218895605018933 0.347578551447112 0.004 0.308117019976232 0.475 0.338568519050541 -1.105 -1.987 -0.369 0.128 0.723 -0.393 -0.217 -0.092 0.744 -0.003 1.157 1.483 -0.771886261491048 0.58 -0.121812733475355
0.893 -0.535 0.552 0.188 0.036 0.598 2.147 3.322 -0.162 -0.134 0.297 0.136 0.831 1.099 0.555 -0.786 0.644 1.455 -0.885 0.435939715077575 -0.042375388879312 -2.101 -0.155 -0.852 0.805 4.601 0.277 0.508 0.714 1.413 -3.223 -0.338 0.214 0.065 0.398 -0.591 -0.581 0.467 -0.79 0.111 0.668 0.096 -0.152 0.51 1.148 -0.344 0.176
2.438 -0.094 0.374 -1.11039553603992 -0.889 -1.184 -0.069 0.321 -0.497 -0.388 -0.623 -0.224 -0.401 -0.777 1.954 -0.834 -0.11 -1.014 -1.028 0.245 0.171 -0.789 -0.98 0.577 -0.72 -1.453 -0.143 0.168 0.187 -1.535 -0.576 0.246 -0.292 -0.603 -0.721 -0.507 0.076 0.489 -0.52 2.495 -0.542 3.138 4.21 1.161 -1.228 -0.199 -0.474
0.221 1.21 -1.18 2.081 0.0108967838029874 -0.799 0.312 0.668 -0.724 1.029 0.319 -1.041 1.194 -0.089 -1.387 0.934 -0.054 -1.342 -1.233 -0.668 0.679 0.521 -0.183274331949917 1 0.248179992442618 -0.235 -0.437 -0.238 -0.406239494896519 -0.224 0.24 1.024 -0.37 -0.616 -0.546391866220168 -0.337 0.084 -2.227 -0.256 0.136 0.354 0.01 -0.051 -0.70943318574966 -0.117901907147584 -5.966 0.865
-0.188 -2 -0.443 -1.704 -0.223 -1.109 -1.572 -1.912 1.077 -0.39 -0.057 -0.232 0.425 -0.912 0.523 -2.191 -0.935 -2.237 -1.245 -0.895 -1.233 -1.213 -1.943 -0.974 1.963 0.472 -1.184 -0.245 -1.038 1.313 -0.62 -0.653 -0.655 -0.753 0.415 -1.811 -0.496 0.312 0.769 1.501 -0.982 1.434 2.759 0.426 1.724 -1.569 0.379
4.707 0.682 1.851 -0.0205239715733195 1.273 0.639 -0.538956726102276 -1.264 -0.147 -0.221 -0.012 -0.614 0.009 0.28 -0.545 0.532 1.419 0.049 -1.014 -0.197 1.001 -0.107 0.417 -0.571 -0.033 0.982 -0.985 2.547 0.639 0.667 -0.234 0.2196929046775 0.431 -0.902 -1.465 -1.36 -1.088 -0.393 -0.102 -0.82 0.515 -0.474 -0.566 -0.557 -3.275 0.415 -0.144
0.920071223468185 1.773 1.05463523071857 0.215 0.363 -0.485 -0.899 0.661 -0.109 0.048 -0.777 -0.012 0.045 -0.715 -0.663 0.198 6.101 -0.124 -2.707 0.737 0.603 -0.038 0.205772536043206 -0.074 -1.065 -1.024 -0.090565069518811 0.35666786067488 -0.697 -0.665 0.219 0.579 -0.154 -0.15 -1.649 0.335 0.272 -0.051 -0.734 -0.026 -1.431 0.227 -0.693 0.114 -0.587906960683268 0.203 -0.175
-0.399273335385175 -0.506 -0.406 -0.474 -0.902 -0.985 -0.723 -0.818 -0.436 -0.026 -0.332671107865777 0.137 0.065 0.0901818928223179 -0.129751136202271 0.265 -0.297 -1.498 0.496 -0.152 0.741 0.036 -0.578 -0.373 -0.885 -1.481 -1.066 -0.261 -0.701 -0.560701656082582 0.374 0.463 -0.167 0.452 -0.028 -0.113 0.0556242367428408 0.279 -0.449 0.101 -0.578 -0.129 0.192 -0.484 -7.58 0.276 0.222
0.483909568659575 1.231 -0.061 0.341 -0.24 -1.401 1.151 -0.347942523295963 -1.869 -0.299 -0.374 -0.062 0.368 -0.747 -0.344 0.51 -0.077 -0.896803927624261 -0.379 -1.099 0.223 2.943 -0.373 -0.238 -0.002 0.00638242188230751 0.076 0.382 -3.366 -3.084 -4.564 0.728 0.124 -0.519 -0.855 0.107 0.217 0.356 -0.223 -0.294 -0.236 -0.139 -0.38 -1.15500577708629 -1.12705588818946 0.903 0.013
-1.97654615935476 -0.059 -1.169 -0.96 -0.844 -2.022 -3.043 -1.872 -1.329 -0.442 -1.055 0.048 -0.888 -0.74 -0.666 -0.58 -0.919 -3.18 -2.053 -2.683 -1.745 -1.83 -0.472 -0.482 -0.301 -2.88 -2.998 -2.196 -3.771 -1.247 -2.048 -0.108 -0.667 0.173 -0.52 -0.672 -1.282 0.186 -0.244 0.375 -1.78 -0.09 1.934 -2.48611431494532 -3.71748649248415 -0.49 -0.168
-0.74 0.674 -0.451 -0.394 -0.494 0.569 -1.488 -1.217 -1.325 -0.351 -0.544 -0.54 -0.551 -0.66 0.934 -0.444 1.799 -3.384 -1.089 -2.822 1.774 1.709 0.02 -0.628 0.667 -0.368 -2.831 -2.41 1.987 1.181 0.159 0.011 -0.208 0.011 -0.524 -1.441 -0.439 -0.252 -0.635 -0.126 -0.521 -0.098 0.161 -2.707 -1.02891416034238 0.122 -0.295
1.21944215963175 0.42 0.914885837530585 -0.183 -0.013 0.028 0.390847814131934 2.568 0.599 -0.189 -0.392 0.267 -0.057 -0.311 -0.345 -0.206 0.826 -0.932 -0.141138260683298 4.307 0.756 3.788 -0.082 -0.569 -0.072 0.118951599383445 -1.26394744111718 0.147103263455424 -0.299929149707831 -3.996 -0.159 0.367 -0.257 0.206 -0.371 -0.121838378070133 -0.454 0.15 -0.311 0.398 0.163 -0.094 0.257 1.04891468591899 0.230958553685298 -0.119 0.006
0.306898689399858 1.006 1.327 -0.053 0.217 -0.655333366072991 0.0519274665698807 0.114 0.109 -0.147 -0.231 -0.189 -0.181 -0.43246411607795 -0.16 -0.12 -0.213 -7.334 -0.355 -0.185 0.444712275329264 0.996 0 -0.373 -0.177 0.677 -0.658716591672518 0.498 -1.46256885448457 -0.197 -0.155 0.187 -0.045 -0.767 0.485 -0.067 -0.198 0.27 0.302 -0.076 -0.623 -0.466 -0.419 -0.787 -1.20226789280758 0.205 -0.0187458988340648
0.063 1.117 0.539 0.929 -1.123 1.33 1.576 0.275 1.639 1.584 0.484 -0.88 -0.38 -1.961 -0.201 1.058 -0.976 0.546 0.979 1.083 -1.873 -2.139 0.57 -0.771 -0.202493003559817 -1.258 -0.138 0.499 -3.092 -0.819748131814237 -0.638 1.691 -0.188 -1.16 -0.322 1.679 2.194 0.517 -0.555 -0.921 0.276 -0.551260962577644 -0.935455133646607 -1.357 -1.628 0.634 -0.606
-0.286 0.819 -0.359 -0.264 0.003 -0.69 -0.729 -0.257640105488172 -0.853 -0.269 -0.527 -0.154 -0.324 0.743 0.879 4 -0.072 -2.335 -0.431 -0.056 -0.026 -0.4 0.017 0.289 -0.171 -0.015 -1 0.048 -0.064 -0.284 -0.417 0.128 0.561 2.049 -0.396611351858781 -0.182 0.037 -0.105 0.075 -0.151 -0.888 -1.487 -0.463 -2.233 -5.056 0.415 -0.074
-0.994 0.111 -0.443 0.964484586987984 0.621 -0.2 -1.377 -0.439 -0.819 -0.371 1.862 -2.377 -1.63 -0.435980618626527 -1.577 1.42 -1.821 -0.774 -1.446 -0.087 -2.264 -1.9 1.029 -0.353 -1.183 -0.005 0.763 0.512 -2.804 -1.027 -1.394 -0.96 -0.014 -1.758 -1.261 -0.858 0.323 1.429 0.367 -1.489 1.207 1.436 -2.074 -2.61 0.504 -0.952 -0.417
1.02431720736803 0.85 1.63 0.0425815653184068 0.207 -0.0682458686605225 0.382 0.297 0.067 -1 1.136 -0.053 1.34 0.056 -0.768 1.222 1.082 0.053 0.115 0.979 0.775 2.861 -1.442 -0.180343069705162 -0.158 -1.332 -2.738 -1.837 0.00795478716685039 -0.373 -2.107 0.722 -1 -1.496 -0.46 1.442 0.83 0.164299710620573 0.012 -0.318 1.938 -0.355 0.145 -0.831719980359292 -1.54256074910245 -2.699 -1.276
0.305600050609624 0.663811065954591 1.12237611276476 0.707 -2.786 0.0127338959883691 -0.316 -0.216964480087149 -0.403 -0.388 0.377 0.319 0.165 0.044 0.446 0.258 -0.029 -0.224361285933818 -0.526 1.561 -0.685 1.04225576636728 -0.213 -0.338 -0.223 -0.603 0.003 -0.269538039852565 0.0502718400188572 3.758 1.046 -0.905 -1.12 -2.326 -1.136 -2.077 2.493 0.703 0.33 1.528 0.97 1.491 -2.213 -1.2629335155026 -0.695378113440749 0.166 -0.366
-2.589 -2.114 -1.848 -2 -1.868 -1.994 -3.158 -1.631 0.534 -1.344 -0.75 -2.238 -2.393 -2.211 -2.128 -1.68 -0.94 -2.789 -3.263 -3.093 -2.331 -2.298 -1.96 -1.635 -2.37 -2.793 -2.31 -2.511 -2.621 -2.625 3 -1.591 -2.053 -1.854 -2.337 -1.982 -2.182 -2.017 -2.072 -1.458 -2.563 1.041 -2.048 -2.387 -3.254 1.09 -0.989
-0.93 -0.315 -0.713 -1.333 -1.114 -1.296 -2.702 -1.541 -0.386 -0.619 -1.329 -0.424 1.269 -1.195 -1.532 -1.117 -0.57 -1.933 -1.02265201243644 -1.926 1.148 -0.847 -1.065 -0.626 1.424 1.466 -3.496 -2.043 1.216 3.055 -0.571 -0.243 -0.855 -0.921 -0.31 -1.822 -0.466 -0.455 -1.735 -1.082 -1.639 -0.744 -1.051 -1.387 0.943 -0.561 0.641
1.535 -0.109 -0.854 -1.003 -1.047 -0.984877448534878 -0.893 -1.756 -0.213 -0.819 -0.986 -0.913 -0.029 -0.946 -1.401 0.076 -0.64 -3.956 -4.623 -1.643 -0.855 -0.085 -0.302 0.457 -1.049 0.04 -0.73 -1.736 -1.13 -2.493 0.56 0.705 0.024 0.169 -0.513 -1.63 -0.921 -1.219 -0.846 -0.492 -1.782 0.931 -1.177 -1.921 -1.99674090178468 2.039 0.044
0.0804331658945838 1.397 -0.219 0.0608138631063345 -0.373 2.122 -0.0809185681779761 -0.889 0.159 -0.417 -0.383 0.373 -0.033 -0.101 -0.224 0.77 -0.2 -1.374 1.473 0.355 0.022 0.138 0.017 -0.409 0.0259883943469404 -4.252 -0.962726153527697 -1.037 -2.928 0.282 -4.404 0.39 0.356 -0.14 -0.861 0.073 0.462 0.16 -0.399 -0.689 -0.429 -0.145 -0.246491473711053 -1.28196517648379 -1.85643730568915 0.329438286555269 0.22
-0.444169171383489 1.792 1.005 -0.737 -0.111 -3.005 -0.727 -0.457 -0.555 -0.023 -0.601 -0.537 -0.191 -0.751 -0.250910555090795 -0.18 -0.366 -0.049 -0.277 -0.233 0.125 0.318 0.0928261898702571 -0.279 0.0325701711919859 -0.758 -6.015 1.173 -2.915 -2.062 -0.579 0.798 0.069 0.279 -0.774 0.052 -0.485 0.025 -1.114 -0.367 -0.49 -0.213 0.346 -0.153 -0.966 0.364 -0.15
0.106 1.154 4.066 -0.181 0.678 0.866 -1.294 1.029 -0.12 -0.082 -0.552 0.02 0.116 -0.866 0.409 -0.386 1.604 0.186 -0.055 0.147 -0.0445345127609607 -0.033 -0.801 -0.338 0.322 -0.801 0.819 0.294 -2.06 -1.411 0.647 0.722 -0.178 0.025 -0.576 -0.715 -0.126 0.15 -0.319 0.87 -0.805 0.813 1.612 -0.952 -4.588 0.693 0.499
-0.039 1.065 -4.005 0.411 0.016 -0.866179347218509 -0.291 -0.182 0.315269521210587 0.043 -0.435 -0.342 -0.476 -0.112307875302425 -0.0486380921414499 0.14 -0.419 -0.664 -0.288 0.764 1.487 1.773 0.307 -0.448 0.138405906028161 0.077 -0.519235830685966 -0.02 1.265 -0.262587200619273 -0.744 0.866 -0.749 -0.722 -1.173 -0.901 0.4 -0.16 0.145 -0.598 -0.753 -0.003 0.424 -0.465532609163266 -5.722 0.099 -0.272
-0.387 0.942 0.386 0.055 -0.353 -1.836 -4.306 1.043 -0.043 0.066 -0.303 -0.043 -0.609 -0.496 -1.078 0.373 0.449 -2.056 -1.326 -0.667 1.912 -1.016 0.076 -0.546 -0.462 -1.589 -1.395 -1.235 2.677 -0.862 -0.335 0.263 -0.026 -0.494 -1.229 0.396 -0.225 -0.268 -0.781 -0.526 -1.887 -0.43 -0.451 -2.456 -3.416 -0.219 -0.315
-2.495 -0.398 -1.948 0.376034492463183 -2.358 -1.617 -2.149 -1.33 -0.951 -1.635 1.025 1.508 -1.076 0.131061839128687 -0.026 -0.413 0.198 0.297 -0.299 -1.43 -0.543 0.931 -0.529 1.192 0.147 -1.632 2.091 2.366 0.667 -0.392 -0.133 -1.099 0.069 1.344 0.154 -1.671 -1.872 0.834 -0.572 -0.337 0.777 -0.978 -0.756 -1.92 0.739 -1.211 -0.336
-2.542 -1.077 -0.603 -1.54 -1.949 -2.798 -0.843 -3.057 0.271 1.588 -2.057 0.219 -1.965 -1.956 -1.957 -0.209 0.214 -3.109 -2.531 -2.313 -1.303 -1.062 -0.034 -1.704 -0.997 0.276 -0.314 -0.797 -1.83 -0.48 -0.771 -0.063 -0.452 1.12 -0.384 -1.264 -1.715 -2.037 -1.728 -1.069 -2.467 -1.32 -1.851 -1.197 -4.595 -0.938 0.161
1.10261065484363 1.375 2.24289653586924 -0.32 0.05 0.771 -0.138 -0.691 -1.012 -0.031 -0.247 -0.255 0.068 -0.0681905583249671 -0.469 0.05 0.901 -0.492315154136974 -0.871 0.7 0.729285276186334 2.442 -0.076 -0.831 0.085 -0.92 -0.561779889232749 1.995 2.187 -5.411 0.384 0.496 -0.014 -1.177 -0.474 -0.724 0.245 -0.133 -0.337 -0.956 -0.065 0.289 0.118 0.286608739409224 -0.277058814839714 0.307 -0.16
0.612100137007414 1.916 1.38234663121605 0.946 -0.415 0.101339795369527 -3.743 0.217 0.587 0.372 -0.601 -1.641 0.235 0.671 -0.429 0.638 0.325179736144897 -0.61499551416903 0.702 0.46 1.12 0.36 0.463 -0.452 0.499 0.207 -1.18544462327571 0.345286577731848 -2.086 -0.904 0.318 0.321963937466944 -2.69 -1.707 -0.822 0.548 0.493 0.178 -1.782 1.895 0.049 -2.48 0.003 0.352 -0.839578862527284 1.145 -1.381
2.273 1.038 2.891 -0.18 0.313 4.875 -0.132 0.583 0.157 0.094 -0.352 -0.398 0.083 -0.316 -0.349 0.222 0.376819843296745 2.763 -2.237 1.204 0.385 0.865 0.631 -0.056 -0.134 0.641 -1.77749062563465 -0.893 -0.42 0.157 0.774 0.549 -0.051 -0.566 -1.014 -0.883 -0.566 -0.185 -0.023 -0.277 -0.484 -0.354 -0.453 -0.88 0.693 0.618346432140043 0.011
0.691 -0.117 1.82156778776818 0 0.417 0.482 -0.229398893196576 -1.049 -0.273 -0.17 -0.428 0.043 -0.002 -0.318 -0.027 0.219 4.586 -2.868 1.389 -0.273 -0.111 1.581 0.033 -0.326 -0.012 -3.553 -1.301 1.672 -1.592 -1.312 -0.634 0.399 -0.189 -0.668 -0.321 -0.568 0.633 -0.179 -0.34 -0.175 -0.198 0.079 0.028 0.074 -0.715659644235082 -0.36 -0.082
0.086 1.349 1.828 0 0.069 0.425 -0.690460865449313 -0.12767595097084 -0.399 0.013 -0.36495728922273 0.062 -0.271 -0.822 -0.27 0.55 0.466307064854138 -0.358 -0.424 -0.431 0.570117126781216 2.212 0.065 -0.048 -0.121 0.042 -4.094 -5.59 -0.614 -1.223 0.044 0.218202171018888 -0.49 -0.007 -0.875 -0.176 -0.458 0.251 -0.855 -0.462 -0.525 0.164 -0.328 -0.346 -0.917 0.217 -0.035
-0.423 1.508 -0.281 -0.186 -0.196 -0.651 -0.204 0.675 -0.0593922596851662 -0.373 0.067 -0.485 -0.322 0.136 0.439 0.404 -0.257 -1.12 5.259 -3.156 3.135 0.007 0.228 -0.012 0.142960305183897 -0.187 -0.199 -0.386 -0.083 0.002 2.406 0.727 -0.773 -0.166 -0.354 -0.739 -0.089 -0.25 -0.183 -0.477 -0.189 -0.168 -0.393 -0.899 -0.951 -0.12 -0.18
-0.97 -1.105 -1.103 -2.041 1.418 -1.778 -1.159 -1.766 -0.3 -0.771 -1.142 -1.21 -0.244 0.444 2.537 0.148 -1.486 -2.204 -1.387 -0.748 -1.025 -1.224 -1.12 -0.525 0.673 2.092 -1.028 -1.786 -0.361 1.267 0.017 -0.127 -1.411 -1 0.831 -1.192 -1.092 -1.262 -0.927 0.754 -2.374 1.088 1.964 1.095 -0.009 -0.398 0.318
3.591 1.10479659457388 5.947 0.447 -0.149 -0.376 -0.434 -0.084 -0.024 -0.083 -0.225 -0.135 -0.24 -0.547 0.113 -0.097 1.692 0.083 -0.757 -1.167 0.459 0.23 -0.276 -0.173 -0.134 -0.291 -0.05 -0.104 -0.715 0.657 0.041 0.346 -0.112 -1.336 -1.456 -0.553 -0.37 -0.042 -0.561 -0.778 0.034 0.398 -0.33908843470264 0.916 0.74 0.387 -0.026
2.236 2.206 1.05279537666864 -0.00442015820250891 -2.252 0.499346503552039 0.310909420233381 0.164 0.969 -0.963 0.488 -0.367 -0.571 0.541 0.257 1.385 1.39 1.975 0.013 -0.249 2.718 2.219 0.638 0.126 -0.212 0.326031501937194 -0.179643472345215 0.674 1.859 1.471 1.186 1.292 -2.366 0.693 2.281 0.195821260487819 1.588 0.341 1.673 -1.449 -1.051 0.4 -1.977 0.14229803060142 -0.0803452317729233 0.027 0.801
