"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128"
7.5736 7.1691 7.1218 8.0549 7.5182 7.8072 6.5735 7.4004 7.5967 7.8549 7.1644 7.4498 7.4526 7.4946 7.4894 7.5625 7.3291 6.7991 6.6155 7.1709 6.5061 7.4917 5.9149 6.8087 6.6682 6.6315 7.927 7.0301 6.7713 7.2651 7.6564 7.1778 7.1035 6.6013 7.3197 6.1001 7.1732 7.0274 7.4541 8.2662 6.1431 6.8704 7.1287 10.1042 7.4861 7.1441 7.4966 7.9366 6.9796 7.2381 7.351 7.2903 6.6031 7.1871 7.2175 7.8101 7.7818 7.454 7.5276 6.8656 7.9695 6.762 7.5343 7.6483 7.1276 6.3723 7.827 7.6807 6.1756 6.9832 7.5186 6.155 7.2049 8.1364 7.5422 7.7541 7.3424 8.6179 7.2153 6.728 7.1116 6.9729 7.7895 7.2741 7.1546 6.4797 7.0226 7.1882 7.3617 6.6693 7.4934 6.4131 7.0206 7.6388 7.0661 7.1061 6.4309 6.7658 6.0742 7.5877 7.1457 7.2964 6.7562 5.9589 7.0603 7.4704 5.8775 7.052 7.483 6.8502 7.5682 7.3502 8.408 7.8511 8.631 7.1707 7.9338 7.4154 7.4781 7.9347 8.1941 6.3492 6.122 7.2742 7.5895 8.0301 7.409 7.6816
5.8129 6.2592 6.2536 5.9445 5.9763 6.077 8.3147 6.1966 6.5937 5.8887 5.9489 5.9575 6.2514 5.7724 6.2811 5.8742 6.7096 6.9373 6.053 6.2714 7.0027 6.0683 6.175 6.0061 5.9171 6.2584 5.8029 6.2865 6.0235 5.7778 6.2637 6.2286 6.4902 6.7771 6.7331 6.9159 6.3625 7.7056 5.8593 6.9864 6.4724 7.3049 6.0366 5.8754 6.4335 6.1459 6.1592 6.1678 6.1155 6.9344 7.6816 6.7461 5.8475 6.3872 5.9252 6.5722 6.1411 6.0597 6.2704 6.484 6.7182 7.8689 6.2606 6.1196 6.3036 7.8673 6.3833 5.9019 5.9593 6.222 6.8411 6.1716 7.7811 6.4487 6.4024 6.1778 6.3994 6.2042 6.7739 5.9426 6.78 6.0379 6.332 6.307 5.8927 7.8867 6.1873 6.895 5.8455 6.1991 6.2271 6.3206 6.6049 5.882 6.6536 6.1499 7.0124 6.0297 6.9058 6.5795 6.0588 5.9826 5.851 5.845 6.7346 6.9332 8.4882 5.9608 6.1114 7.953 6.0368 7.2316 6.3214 8.2307 7.1052 7.0782 6.7905 7.425 6.0954 6.3949 7.1558 5.9312 5.9682 6.2371 6.6737 7.3161 8.2781 6.4444
8.2256 9.1598 8.3377 8.1865 9.6968 8.2642 8.3383 8.9024 11.3312 9.1424 8.4264 9.4944 9.0596 8.9384 8.0678 9.1296 8.5447 8.9838 8.4157 8.5846 8.3077 9.3292 7.9897 8.4397 8.1067 8.4075 8.9217 8.1537 9.4118 8.3061 9.3779 8.1614 9.3704 8.5476 9.1598 9.1947 8.501 8.3143 8.9853 9.2409 8.6224 9.2342 8.5353 8.2506 8.1689 10.2814 8.2161 8.8855 8.3293 9.5233 8.8209 9.5544 7.9698 9.4155 8.7426 11.3401 8.6798 8.9416 8.3159 9.7392 8.5553 9.8643 9.8166 8.4639 9.545 8.9617 9.1691 9.2986 8.3391 8.6622 8.9703 9.0291 8.5103 8.7259 8.4292 8.3246 8.6704 8.4792 8.9358 8.6229 9.6738 8.3799 8.8949 8.8788 8.1662 8.2403 8.8887 8.3387 7.6892 7.8794 9.5975 9.1769 8.9496 8.5423 8.3624 8.8726 9.3307 8.4364 8.0316 8.3787 8.1077 8.4117 8.9211 7.9121 9.1997 9.9035 8.4388 7.5811 8.5864 8.8177 9.2802 8.6467 9.2609 10.0169 8.9824 9.1424 8.8702 9.3307 9.2627 8.8209 8.7008 8.6199 8.457 9.3564 9.0588 8.9689 9.2142 9.1665
9.2269 8.703 8.6533 8.7801 9.0435 8.5673 9.6763 8.6432 8.0316 8.3939 8.6462 8.4129 8.8601 8.6557 8.2959 8.7998 7.9393 8.2117 8.16 8.1118 8.0966 8.2056 8.7383 9.1281 8.9867 9.3175 9.0147 9.1106 8.6045 9.0758 8.9824 9.9265 8.6838 7.8885 7.8809 8.16 7.9472 7.6672 7.8799 8.137 7.1073 7.5951 8.2017 7.9636 8.2307 8.0171 9.2327 9.6555 8.6777 9.0542 8.8406 8.6955 10.7826 8.1894 8.988 8.1756 7.4989 7.5813 7.65 7.3532 7.5926 7.923 8.6462 8.6981 8.6452 8.214 8.634 9.5168 9.0178 9.4996 9.8585 9.5544 8.7474 8.1522 9.1012 8.2584 8.4189 8.4607 8.438 8.3635 8.2438 8.0151 8.541 8.1029 8.748 8.6065 8.1869 8.5481 8.6792 8.5286 8.3413 8.495 8.4954 8.9936 8.7903 9.1903 8.8553 9.3653 9.7155 9.268 9.244 8.5828 8.3947 8.9469 9.0278 8.7042 8.5864 9.0333 8.7702 9.0162 8.4284 7.7999 8.6239 8.0877 7.9652 7.7692 8.2596 7.7739 7.8115 8.0744 7.7095 7.6062 7.1298 8.053 7.8986 8.0377 7.7841 7.8786
8.3563 9.4598 8.9319 8.4339 8.4236 7.766 7.4498 8.467 9.3135 8.4301 8.2313 8.9358 8.2972 9.0758 7.8614 9.2697 8.5682 8.293 8.9319 8.4224 7.9372 7.918 7.7475 8.502 8.7313 8.7857 8.4535 7.5067 8.9371 8.2898 8.3476 8.817 8.3039 7.3006 8.7896 8.8015 9.3415 8.5944 8.2979 9.8166 7.3669 8.8427 8.3221 8.353 8.6859 8.283 8.981 8.9293 7.7433 8.6808 8.7238 8.5073 8.7163 8.6132 8.5272 8.2096 8.1067 7.2739 7.5588 7.2283 8.0793 7.47 7.9902 7.7315 8.1402 7.6335 8.0855 8.3711 7.775 8.9964 8.317 7.2832 9.0133 9.5544 8.9416 8.4561 9.2841 8.9549 8.3347 8.6075 8.5134 8.8121 9.7907 9.1787 8.6617 6.8913 8.8594 8.1314 7.2879 8.4125 8.8317 8.8361 8.523 8.0116 8.6055 9.1515 9.3838 7.9692 7.775 9.2706 9.3744 8.608 8.2194 7.0203 8.6828 9.0714 7.6558 7.9767 8.7626 7.6923 9.2161 7.7702 8.2191 8.5437 7.6583 7.3375 8.5272 7.9425 8.4438 8.5874 8.3523 7.4776 7.2936 8.2867 8.6025 8.981 7.6852 8.6628
7.2917 6.9482 7.2601 6.8105 6.8402 6.965 6.938 6.9485 7.1691 7.2131 6.9 7.0294 7.192 6.9986 7.1745 6.9292 7.0482 7.0339 6.9877 6.8718 6.9765 6.6147 8.0848 7.1994 7.0501 7.736 7.5268 6.8496 7.5677 6.8984 8.2785 7.0591 7.5639 7.2208 7.2632 6.4797 6.6492 6.3716 6.0839 6.6513 6.8813 7.4844 7.0894 5.97 6.8248 7.2127 9.0905 7.7853 7.8478 8.0704 8.5015 7.2026 7.574 7.3699 6.6133 6.054 6.0599 5.9969 5.8524 6.0829 5.8463 6.8693 7.1929 7.6689 7.3795 6.6324 7.5501 7.9815 8.0267 7.8454 8.0959 6.8034 7.5112 6.9591 7.4591 6.7571 7.3685 6.8563 7.1574 6.4028 7.0002 6.3146 6.8244 7.3229 6.6138 6.9003 6.8836 7.1527 6.954 7.0012 6.9837 7.4532 7.1966 6.9994 7.1829 7.713 7.5238 7.0815 7.3031 7.0815 6.9085 7.4061 7.7435 7.4619 7.1549 8.2588 6.8084 6.7764 7.1601 7.2239 6.9701 6.2208 6.227 6.1703 6.1026 6.0836 5.9526 6.448 6.7646 8.2063 6.2235 6.4717 6.2118 6.2182 6.1372 6.0008 5.9396 6.0894
6.9067 7.0553 6.1068 6.33 6.2313 6.4843 6.4962 6.6694 7.3494 6.9637 6.4589 6.7046 6.0125 6.2128 7.6646 5.8661 6.262 6.4902 6.939 6.7989 6.6293 7.6962 5.7329 6.5526 6.5747 6.3112 7.5402 5.8542 6.2331 7.461 6.272 6.5841 6.3086 5.8159 7.2377 7.2619 6.796 6.9537 6.8283 7.7596 7.0404 6.2769 6.7631 7.2979 5.9605 7.3049 6.5751 6.4693 6.2887 5.9693 6.8304 6.4461 5.7435 5.9827 7.5274 6.2211 7.6794 6.898 7.3816 7.7423 6.3705 6.6485 7.2541 6.268 7.8811 6.8356 6.3069 6.5146 5.9129 6.0768 6.5826 7.8209 8.2214 7.142 6.6043 7.0245 6.7488 6.3355 6.1942 6.7872 6.1399 6.4534 6.2258 6.4909 6.5549 5.7816 6.2755 5.9642 5.8372 6.0185 6.2329 6.1679 5.9546 7.4073 6.0875 6.9927 8.0387 6.491 7.0683 6.0546 7.6625 6.0123 5.9866 6.3421 5.8608 7.1899 6.0974 7.5489 6.2066 6.2129 8.0833 7.2726 7.094 6.7607 7.2656 8.2007 7.6185 6.9254 7.4476 7.0818 7.3966 6.2508 6.2552 7.1743 6.0984 7.2663 6.3067 6.4391
7.5891 7.9955 8.4405 7.9334 7.6767 7.5895 7.4805 7.631 6.9759 7.8044 8.2538 6.8952 7.7493 8.2808 7.904 7.9324 8.2048 7.5827 8.467 8.1519 8.3188 8.5466 8.1325 6.9592 8.0525 7.2192 8.5188 8.5405 7.5203 7.7379 7.1843 7.1729 7.6144 8.3046 8.6533 7.3127 6.6762 7.6512 7.9748 7.9148 7.7767 7.203 7.3301 8.1766 7.4311 7.6473 7.7265 6.8459 7.8829 7.8594 7.5171 7.9272 7.8458 7.938 7.4556 8.2909 7.8706 8.3845 8.2244 8.8497 9.1787 7.6165 7.2924 8.2377 8.5338 9.0666 7.6763 7.3724 7.0701 7.9439 8.0719 8.4687 7.6176 8.3962 7.3207 8.8451 7.4888 7.7479 7.6251 7.7656 7.087 8.0197 7.2086 6.6615 8.2041 9.1374 7.2559 8.4421 7.7448 7.9082 7.5682 7.7983 7.4758 7.0354 7.6613 7.6636 7.0029 7.7013 8.8956 7.2598 8.2475 7.0649 6.9256 8.6684 7.5008 7.8562 9.0178 8.2535 7.8458 8.7581 8.0649 7.8556 8.1131 8.3024 8.3589 7.942 8.1293 9.0496 10.2102 8.0174 8.1597 8.6975 8.9588 8.5778 7.7538 9.2327 9.0604 7.6198
11.0469 9.9229 10.052 10.3265 10.9369 10.365 10.8785 10.1684 9.7339 10.3503 10.2407 10.0135 10.4359 10.5229 10.3694 10.8437 9.464 9.7907 9.8612 9.6214 10.2446 9.8307 9.9168 10.3605 10.0135 10.4885 9.9429 10.5118 9.9876 10.718 10.6618 11.9233 10.0239 9.5975 9.8612 9.9532 10.2446 9.4879 9.6238 10.2631 8.0102 9.4558 9.9733 9.5309 10.2678 8.9345 10.7237 11.3836 9.6202 9.9825 9.6865 10.8305 11.7094 10.5525 10.5174 10.2814 9.3613 9.4944 9.3914 9.02 9.3102 9.2105 10.3409 10.6045 10.1929 9.7077 10.2582 11.0085 10.3084 10.916 11.0835 10.7701 10.8026 10.2188 11.3736 9.7691 10.1394 10.6211 10.5286 10.4514 10.4012 9.8339 10.7573 10.1849 11.0642 10.9855 10.3309 10.2678 11.4383 10.7 10.0135 10.0152 10.4266 11.1037 10.8574 10.4675 9.7286 10.3503 11.1745 10.61 10.7889 11.2296 10.5056 10.8856 11.0795 10.5118 9.6375 10.3694 10.7826 10.3084 10.2234 9.8307 10.8706 10.3265 9.5641 9.7339 10.3963 10.2814 10.1645 10.3825 9.6388 9.9067 8.8427 10.0037 10.1722 9.6487 9.0496 9.7855
8.1838 8.3898 8.1944 8.2028 7.4128 7.7938 7.4087 7.282 7.7688 7.056 7.6427 7.8051 7.8605 7.7004 7.0912 7.4662 7.7477 7.0674 7.3366 7.5107 7.8962 7.8198 7.508 8.4044 7.7056 7.4954 8.0793 7.2516 8.144 7.2742 8.4539 8.0287 8.0032 6.9424 7.4537 7.2538 6.8053 7.1829 7.0469 7.1778 7.0847 7.1069 7.3182 6.8412 7.2235 8.4413 8.1706 8.6108 7.4072 8.6695 8.0917 7.8066 8.3665 7.8167 7.0918 6.5398 6.3093 6.4853 6.5582 6.3653 6.3236 7.8902 7.1954 7.7002 7.1651 7.6683 7.8513 7.6621 7.632 8.2882 8.0607 8.3261 7.1579 7.0721 7.5409 7.265 7.6583 7.8754 7.443 6.8294 7.9156 7.3106 7.999 8.1225 7.3654 6.9523 7.5836 7.5951 7.1813 7.306 8.1828 7.682 7.8404 7.3761 7.5637 8.2272 5.8997 6.5525 8.1349 8.4763 6.8854 8.1284 8.0136 6.9135 8.0261 8.4578 7.8773 7.2717 7.7545 7.8198 7.928 6.8105 6.8699 6.4318 6.376 6.9602 6.3904 6.8555 6.5169 7.143 6.6565 7.0339 6.3534 6.5975 6.6416 6.802 6.2702 6.7577
7.3441 7.6442 8.1035 7.9319 7.1721 7.4666 8.88 7.8723 7.2832 6.8399 7.1187 6.5203 7.1385 8.1769 7.0788 7.6662 6.8778 6.8448 7.4295 8.2147 7.2107 8.1756 8.4129 6.8238 7.8852 7.499 7.7999 7.9291 7.3636 7.1731 8.3359 6.8255 7.5279 7.4135 7.434 7.9853 7.2437 6.7347 7.1778 8.5841 7.0711 7.3987 7.7004 8.0519 7.2748 7.4423 8.4783 6.823 7.5199 7.2014 7.5865 6.2032 8.8977 6.9644 7.2088 7.8486 7.3525 8.1071 7.8739 7.948 7.6367 7.0677 7.5422 8.2099 8.2834 8.892 6.8538 7.8622 7.5661 7.7602 8.811 8.7929 7.7654 7.6058 7.4161 8.1689 6.9544 7.9102 7.8148 7.9894 7.5417 6.829 6.8815 7.1917 7.4713 7.3908 7.5855 7.8973 6.4752 7.999 8.0349 7.2584 7.1328 8.2712 7.7425 7.252 6.5045 8.3969 8.8641 7.5089 8.155 6.6994 6.3026 7.2171 6.644 6.2684 7.666 7.0708 8.5755 8.8416 7.0784 7.7397 6.7324 7.0854 7.2475 7.3166 7.7507 7.296 8.0499 7.2417 8.3676 6.7725 7.7056 7.0604 7.0954 6.5102 7.6841 7.8882
8.6452 7.4489 7.5975 7.4925 7.8792 7.7098 8.4388 7.4885 7.4433 7.3364 7.3795 7.5949 7.8176 7.7164 7.4786 7.3148 6.8023 6.983 7.4285 7.3043 7.3769 7.1707 8.1252 8.0669 7.7179 8.268 7.7923 7.7116 7.6574 8.4141 8.0654 9.286 7.4545 7.0621 7.0124 7.2599 7.3806 6.8183 6.6939 7.311 6.4682 6.913 7.3191 6.901 7.0993 7.3945 8.3503 9.3347 7.6811 8.1293 7.8056 8.149 9.6582 7.132 7.7654 7.0687 6.6213 6.6481 6.6096 6.4994 6.4711 7.1079 7.6758 7.6073 7.3888 7.1127 7.5613 8.5605 7.897 8.5202 8.5226 8.1907 7.744 7.3111 8.6132 7.5124 7.5981 7.6189 7.678 7.102 7.4167 6.9832 7.6238 7.4347 8.0566 7.4785 7.1365 6.7788 7.8956 6.7029 7.1518 7.1547 7.3181 7.9468 7.4492 8.7008 7.7121 8.2712 8.8612 7.9418 7.6865 8.149 8.0336 8.6772 8.6533 8.1855 7.2627 7.7748 7.5405 7.3485 7.1912 7.1481 7.9725 7.6098 7.1158 7.0402 7.5373 7.0284 7.1736 7.6923 6.899 7.0665 6.5846 7.0872 7.1409 7.0067 6.9013 6.9956
7.3799 6.4629 6.6524 7.2917 6.4569 6.8595 6.4089 6.9095 7.0211 5.6695 6.3727 6.4605 8.2089 6.4035 6.6531 6.6379 7.2864 7.4184 6.3819 6.6483 7.2089 6.0484 8.7087 7.4001 7.44 7.0384 6.144 6.7816 7.0108 5.7183 6.6788 6.7174 7.1641 7.2966 6.433 6.3283 7.0485 6.7935 6.3807 5.8816 6.0684 6.8926 7.0866 6.0944 6.8483 6.1484 6.0944 7.454 6.8204 6.9537 6.8685 6.6953 7.1741 7.4331 6.41 6.3341 6.239 6.0207 6.1755 6.1477 6.692 5.8622 6.9489 6.5568 6.3391 6.0614 6.7523 6.4129 8.8317 8.16 6.6184 6.3403 6.0271 6.0484 6.4729 6.6636 6.546 7.0964 7.4964 6.4911 7.8865 6.343 7.0565 7.9915 5.9506 6.0647 7.12 5.8444 6.9277 7.0459 7.0674 6.6387 7.206 6.9872 7.9465 6.6422 5.7467 6.1333 6.3217 7.3803 6.3647 7.4917 7.0388 6.7116 6.3823 5.8189 6.0637 5.7687 6.7439 6.396 6.4081 6.5994 6.243 6.4703 6.1167 5.9003 6.1126 5.8761 6.0343 6.3457 6.6276 6.99 7.5582 6.5313 7.8504 6.0504 6.6624 6.433
6.2708 6.9972 5.8589 6.3 6.2505 8.7586 5.6101 6.2547 5.9058 5.7332 5.943 6.7561 7.0085 5.763 5.644 5.9943 5.9791 6.9585 5.7208 5.5985 5.8728 6.1582 6.0235 6.1021 5.8239 5.852 5.9346 5.9247 6.1099 5.8295 5.9306 6.0827 6.2864 5.731 6.0796 5.846 6.4266 6.2237 6.0405 6.1327 6.1166 5.8336 5.8648 5.9434 6.4186 7.044 5.7921 6.0703 5.8222 5.9156 5.7673 5.6541 5.6232 6.4142 5.9357 6.139 5.841 6.1656 5.9538 6.2718 5.6777 5.7975 6.0208 5.91 5.8654 5.604 5.8284 5.7668 5.8612 6.4693 5.7243 5.6304 6.0798 5.8202 5.8949 6.0109 5.8542 6.8552 6.2881 5.883 6.0563 5.9655 6.265 6.3216 7.4994 6.0915 6.0289 6.7296 10.3223 6.1669 6.1426 6.0155 6.1525 5.5885 6.6536 8.0165 5.8003 6.0089 5.7018 7.7851 6.0905 6.9665 5.9183 5.7758 6.6932 5.9411 5.7819 5.8485 5.6336 5.9372 5.7876 5.8571 5.8969 5.7715 5.7987 5.8368 6.003 5.5526 5.6039 5.9207 6.1291 5.8504 5.7852 6.1046 6.6672 6.1221 5.8847 5.8757
8.6005 6.7853 7.2467 6.7113 7.5107 6.6478 6.6156 6.215 6.75 6.8206 7.289 6.4959 6.4974 7.6383 7.4706 6.9001 7.3549 6.7416 7.0253 6.1398 6.5241 6.0584 6.8329 7.3148 8.1061 6.508 6.0847 6.2506 6.583 7.1407 6.4509 7.0384 6.9711 6.3872 6.6612 6.2866 7.3024 6.1374 6.0586 7.6492 6.5892 6.4037 6.3386 6.1877 6.72 7.7683 8.2639 7.5651 6.4034 6.9855 8.3858 7.4825 7.762 7.0976 8.5156 6.4219 6.2891 5.6549 6.431 5.8443 5.7098 6.5073 7.6381 7.2467 6.9564 6.0465 6.2674 6.741 6.613 6.3498 7.3345 6.426 8.1547 7.4085 6.392 6.6735 6.938 7.4191 6.5187 7.1056 6.5373 6.4201 6.5601 6.3523 6.6497 6.3647 5.8858 6.5226 6.1492 6.6555 6.4233 6.5903 6.9885 6.0653 6.7633 6.3062 7.2826 6.2228 6.3482 6.676 6.5569 6.8016 7.2876 6.2769 7.0003 7.6314 6.0637 5.7222 7.0726 6.3037 6.8586 6.0179 7.0267 6.1326 6.3322 5.7156 7.6482 6.8478 6.8469 7.5749 7.3282 6.0208 6.1568 6.4893 6.1486 6.6209 6.1166 6.5642
6.4748 5.8267 5.5309 5.6128 5.6933 5.6235 7.2728 5.5331 5.7468 5.9542 5.6003 5.6345 5.9984 6.2591 5.8872 5.8229 6.0565 6.0691 5.5987 5.897 6.9894 6.0859 5.5865 5.9704 5.7 5.6999 5.5122 5.6305 6.2457 5.8328 5.6897 5.9469 6.3583 5.6894 6.1468 6.654 5.7232 5.8662 5.8144 5.9115 7.478 6.1532 5.7484 7.1887 5.6205 5.8536 7.2577 5.6681 5.5981 5.7883 5.6654 6.2523 5.5663 5.621 8.762 5.851 6.006 5.8541 5.5534 5.3753 5.8035 7.1435 6.1467 6.6613 5.8084 8.6199 5.7492 6.4437 5.7343 5.7046 5.7875 6.343 6.3658 6.3438 5.5899 5.7103 5.9668 5.8203 5.5506 6.2917 5.7297 5.506 5.6752 5.8568 5.6783 5.9173 5.9265 5.9133 5.7253 5.7563 5.7552 5.5608 6.0974 5.8645 5.6783 5.748 5.7535 5.5028 5.7434 5.6509 5.4125 5.738 5.5227 5.7665 5.9855 5.8489 5.5465 5.6906 5.8368 8.1108 6.4588 5.9927 7.744 5.9273 5.9242 5.8495 5.6866 6.0489 6.1364 5.9365 5.9315 6.875 5.4763 8.033 5.7855 6.7123 5.6411 5.8645
7.5854 7.3105 8.2369 7.506 7.6805 7.8585 7.8377 7.3632 7.0095 6.7109 7.481 6.7974 7.8897 8.3073 7.0865 7.2587 8.0725 7.3069 7.3065 7.2782 7.8347 6.651 7.4875 6.7492 7.4664 6.8495 7.8965 7.1745 7.2454 8.1971 7.6725 7.1509 7.025 7.7502 6.7495 7.7013 8.1399 7.4175 7.1818 6.0133 7.9583 7.3758 7.9407 6.2009 7.8612 8.6011 6.0916 6.4989 7.1973 6.3878 6.6786 7.1452 6.8549 6.8749 6.4847 8.4722 6.577 8.16 7.4194 6.186 6.7251 8.5034 7.8112 6.3249 6.9173 6.2918 7.853 7.7556 7.2023 7.0855 6.1931 7.0166 6.2115 6.2548 7.5963 7.5145 7.6841 6.7196 7.3485 6.3928 7.3265 7.4894 6.972 8.0894 7.3289 7.4616 6.9085 6.9067 7.7918 7.9505 7.7159 7.2063 7.7491 7.1384 7.3558 6.8884 8.3246 6.3319 6.8251 7.4865 7.9897 7.8542 8.1194 7.6356 7.9151 7.351 7.4734 7.8162 8.0047 7.9169 6.5554 6.5672 8.0068 6.6815 8.0226 8.3661 7.7681 6.9481 6.4117 7.4627 7.6282 7.7247 7.2637 7.6952 7.5509 8.3823 6.8592 8.0784
7.4957 8.4491 8.0934 7.691 7.1034 7.9319 7.5698 7.1299 7.1223 7.612 7.9655 8.523 7.2434 7.7752 7.093 8.1464 7.6157 7.1018 8.4958 7.5514 7.0172 6.664 8.501 7.0418 6.9848 8.2386 8.3323 6.8272 9.3797 6.8828 7.7154 7.5967 7.3593 7.6874 7.8066 7.5967 8.0015 7.4305 7.6604 7.6634 7.1425 8.6055 7.8852 7.8899 7.6566 7.8632 7.9952 7.9722 8.1468 7.8718 8.7179 8.0397 7.7457 7.1797 8.3159 6.9549 6.9015 7.8242 7.0589 6.7873 6.6794 6.8619 7.087 6.9895 7.295 7.7741 7.8602 7.3073 7.7096 8.5065 7.4428 6.817 8.5129 7.6814 8.5717 7.4411 7.4622 7.0118 7.5973 7.7473 8.1118 7.3259 7.9321 7.731 7.3488 6.7817 9.2878 7.5304 6.6861 7.3309 6.654 8.302 7.9254 6.7468 7.4321 8.0327 7.1867 8.1614 6.7849 7.3214 7.1384 7.7029 8.293 7.6716 8.4745 8.0107 7.48 8.0917 9.8872 7.542 7.8061 7.2324 7.4121 7.1202 7.4682 6.5889 7.0989 7.6002 7.7132 6.3003 7.1372 6.8693 7.9842 7.1303 7.3684 6.6659 7.0052 8.2975
8.4268 7.1111 7.2926 6.9189 7.5414 7.5556 8.404 6.9634 7.1555 6.8274 7.2312 7.3035 7.6774 7.3594 7.4092 7.0705 6.4595 6.9283 7.1633 6.9821 7.1555 6.7788 7.8491 7.8653 7.3144 7.9676 7.4315 7.3319 7.2955 8.1432 7.385 9.1424 7.2295 6.7441 6.7495 7.2267 7.2524 6.6167 6.6383 7.2157 6.5182 6.6863 7.1085 6.9273 6.9681 7.0391 7.7733 9.1389 7.4718 7.7591 7.5576 8.0168 9.2534 6.7687 7.7218 6.7946 6.4564 6.442 6.3506 5.7473 6.0824 7.0224 7.4756 7.3203 7.1061 7.2239 7.6653 8.071 7.4819 8.2048 8.2406 7.7881 7.7186 6.9459 8.7794 6.9742 7.3113 7.5561 7.3621 7.1234 7.3822 6.6636 7.238 7.2157 7.6822 7.1932 6.8646 6.3989 7.8663 7.015 6.8303 6.9959 7.2679 7.8402 7.0691 8.3808 7.4877 8.1683 8.6215 7.6831 7.5112 8.0583 7.7883 8.3559 8.607 8.2438 7.0599 7.6442 7.2769 7.4426 7.0632 7.0346 7.8844 7.5154 6.9112 7.1317 7.5299 7.0399 7.2995 7.531 6.5826 7.1901 6.5751 7.0565 6.9691 7.1273 6.7361 6.8394
8.8484 8.5078 8.3363 8.2451 8.2214 8.353 8.2307 7.9441 8.28 8.4971 8.0475 7.3781 7.7836 8.6651 8.2993 8.671 8.5437 8.1447 8.849 8.5202 9.1918 9.7077 8.2462 7.6638 8.9661 8.0217 7.7166 9.032 8.28 8.2214 8.2701 7.7095 8.2403 8.4335 8.6808 7.9609 7.8298 9.4137 8.2557 8.1522 8.4339 7.7486 8.438 8.5156 8.2233 7.9067 8.9307 7.8268 8.389 7.4723 7.79 7.7832 7.7809 7.6677 9.1281 8.4044 9.0856 8.5917 9.1769 9.6531 9.4392 9.0802 9.0856 8.1717 8.632 9.1296 8.3139 8.8087 7.635 6.9898 8.5001 9.6191 8.5371 9.4291 8.1971 9.0444 8.4752 7.9663 8.0906 9.2576 7.6198 8.1396 7.8721 7.9776 8.5088 8.9191 8.5769 8.1738 7.8272 7.7974 8.5486 7.9636 7.663 9.6665 7.7373 8.7673 8.5941 8.9575 9.5715 7.7121 9.4966 7.4644 7.6263 8.634 7.6929 8.0833 9.5641 8.634 8.4687 9.2896 8.8516 8.8788 8.2933 9.1122 9.7719 9.8079 8.9358 8.6913 8.8049 8.9797 8.1274 8.0687 8.6611 9.0496 8.2264 9.7077 9.5222 8.4018
5.7514 6.684 6.3313 6.1404 5.9786 6.0029 7.369 6.226 5.9459 5.7585 5.7661 5.7835 6.1356 5.9935 6.1736 5.8254 5.8125 6.5618 5.5588 6.4508 7.5384 6.3182 5.7475 5.8812 5.6367 5.7669 5.6305 6.4275 6.2082 5.8485 6.0008 5.4872 6.6803 7.4458 5.8502 8.7452 6.1723 7.4704 5.901 5.7523 7.7692 7.3623 6.9962 6.7488 5.8946 6.6659 5.5816 5.8513 5.9817 5.994 6.1149 5.8424 5.9096 5.867 6.1277 5.6905 5.8457 6.3768 6.0974 5.7282 5.9794 8.7679 6.5211 5.8891 5.8168 6.5229 5.7663 5.7954 5.935 5.7336 5.7634 7.0027 5.7945 5.9167 6.4118 5.7336 5.938 5.8009 6.5478 5.903 7.0411 5.6428 6.0583 6.2933 5.8593 6.2544 5.9743 5.9827 5.9933 5.8029 5.829 5.8417 7.0925 7.5807 6.3897 6.3188 5.6694 6.3653 6.5028 6.3005 5.8612 6.2651 5.6771 5.7004 5.7093 5.8169 8.1357 5.955 5.7612 6.9805 5.9302 7.0133 6.3869 6.0658 5.8177 5.7873 5.5897 5.9981 5.8454 5.6821 5.9315 6.1349 5.9583 5.7878 6.2199 5.418 6.1548 5.8688
