"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85"
14478.852 7829.773 11755.852 16849.832 18713.58 13233.884 16367.594 24291.307 10980.961 5536.444 9134.838 6777.496 8720.524 8049.299 9454.177 6400.185 13114.061 19893.777 20208.281 13962.677 15354.33 10307.178 10058.541 20352.93 6463.122 14940.549 6118.698 18614.965 15447.249 11434.439 8550.792 11361.201 7852.482 6890.974 16968.742 15959.762 4645.512 11657.938 3306.544 12284.569 7968.689 8816.915 10546.43 14279.777 21614.816 6170.64 5495.335 2503.607 14028.246 13651.562 7366.226 9121.315 8484.663 2950.295 11434.649 8859.412 10710.752 8329.773 7710.303 5589.778 6113.963 11532.929 14060.56 17004.125 14047.886 9732.283 2777.117 2048.274 1885.271 11846.826 3323.816 8401.753 15015.553 5529.132 15866.479 11250.67 3782.405 5431.673 11300.415 8625.262 10597.803 10674.157 2406.925 8277.369 11409.644
13299.451 14002.807 14688.151 9855.077 10530.496 13754.224 11685.42 9798.982 16983.66 14379.132 17288.816 14216.319 15223.843 9497.833 25439.15 12089.518 10672.52 9644.933 12730.155 10188.669 12820.73 9082.339 13349.771 11722.528 16521.057 20755.992 11428.592 10485.604 22607.52 21394.344 11519.951 16440.732 12534.453 18599.436 11510.958 9070.733 12314.985 14250.457 13817.601 11556.95 9544.021 27899.564 11791.033 16773.453 7515.445 21193.584 14942.519 13008.622 13782.51 12491.755 22330.729 13093.204 22921.855 23977.459 11865.403 14553.329 10793.134 12056.983 6074.069 8475.536 11098.023 10952.79 14057.334 10347.279 9383.297 4499.519 9215.874 10937.256 19919.242 10001.606 20463.766 14004.907 9468.807 21093.889 7786.158 25969.48 19259.074 15822.297 13906.739 8280.84 27123.482 10106.146 15134.025 11387.061 15749.873
5486.33 7045.111 4567.042 4312.704 7084.296 4136.653 6872.696 2853.545 6704.911 8689.83 5741.815 4937.969 9413.614 3523.178 9555.882 3934.863 4450.609 4943.667 4730.489 6288.873 3313.169 4963.209 5009.905 5239.465 5007.271 3645.183 5709.448 4763.22 11529.676 6969.105 5296.149 13005.928 19219.422 13907.632 3529.846 5208.081 3396.101 7277.719 7941.637 6176.502 3921.712 19845.426 5457.698 6750.399 6731.48 12651.184 15683.562 8871.738 7117.776 26693.305 10742.801 8206.066 17023.688 6727.045 4953.961 13028.997 3462.464 10333.043 6987.126 5747.159 12883.722 5966.204 8822.131 3591.23 5939.833 4829.998 10405.285 7488.515 14393.443 8316.271 11367.431 13291.83 7045.259 6475.271 1183.057 21046.26 8792.729 2063.276 19598.732 2916.37 21965.121 9059.742 5892.612 7134.67 9968.674
760.837 12530.214 7981.297 1624.977 1197.905 16680.71 2091.416 1017.036 9464.907 6877.729 9491.329 1819.814 5708.242 1766.764 822.925 13388.803 13196.771 6849.402 6839.965 1404.387 12092.3 9464.272 2677.725 10369.674 18099.576 18238.598 1294.498 1873.595 1274.377 1663.855 10476.882 368.075 935.134 3195.228 1041.491 2801.262 8454.009 6595.904 12253.735 752.632 5781.898 1035.032 5020.672 6333.254 2188.251 444.768 2083.171 20809.545 7134.502 2474.792 969.899 293.85 1382.279 17986.059 1100.607 6331.189 6364.996 2079.023 4957.102 3676.034 4771.512 11494.513 3456.73 7989.62 4520.963 3094.338 9298.307 1972.27 3537.311 2260.939 1150.456 717.142 807.019 1424.663 7787.445 878.629 1226.872 6602.376 1533.664 4466.422 2146.832 2231.186 11032.185 1989.424 271.452
19280.223 21372.629 14757.884 16329.725 15501.804 19378.922 10600.626 10448.871 12569.649 13660.864 20757.438 10261.306 11262.729 11031.266 7642.389 11643.964 15039.135 7304.084 7118.613 18066.342 17126.617 11551.671 8446.619 11376.311 15398.168 27412.465 6820.151 7181.376 8476.197 5348.606 12918.926 6630.233 5899.588 7424.638 9055.625 9017.624 14572.733 15680.334 14734.807 6898.018 9363.11 13539.896 9623.103 9738.205 10599.586 15745.885 12134.263 25036.648 11499.1 5801.136 10313.085 5017.966 11395.829 18764.475 9725.298 13225.153 6377.156 11522.278 6586.577 6447.643 7897.341 13715.001 4408.993 11833.396 9085.387 6965.982 7957.549 5324.754 13006.146 14055.029 8059.954 6818.885 15418.993 5214.679 6940.217 7823.207 5823.073 11200.44 10258.941 6822.619 25962.465 6813.669 15427.973 12424.714 6771.032
3899.358 4772.442 3654.24 2934.808 3547.9 3764.374 3316.067 3647.787 7286.648 4499.895 6445.744 4993.395 4653.05 5793.088 4096.754 6275.297 6223.333 6320.593 4330.532 3766.059 5880.867 5102.151 3703.35 3540.254 9342.847 4594.468 7825.357 5101.482 10658.94 20812.686 5208.652 17083.018 12876.934 10832.884 3480.197 5580.012 5986.44 4532.128 7173.648 29441.55 4703.719 5087.464 5617.822 5011.345 4179.886 5139.23 5486.006 4183.854 7746.403 4576.249 8659.333 7257.595 7873.072 3630.741 13747.789 5404.116 8983.381 4143.242 5027.868 4016.236 10100.259 5346.258 5485.672 4820.594 9589.195 9461.524 5341.572 26125.658 13432.644 5651.332 10387.438 19806.139 4912.522 6102.992 4035.557 5798.554 10239.107 5549.205 8108.519 3411.13 4822.636 6264.817 6350.938 4539.517 20405.45
18049.508 11935.126 19238.205 15326.009 19051.56 15285.282 1532.123 5877.514 7498.838 16700.943 12921.198 2672.555 15222.706 14453.61 5099.054 6569.05 10995.837 4121.833 7418.536 29907.135 13593.292 12400.738 18168.457 10071.598 15774.982 12434.785 4746.752 11474.615 5933.926 5443.589 12268.576 6358.453 4515.291 6099.384 3606.498 14036.071 8804.376 13167.593 11610.756 3279.274 3138.958 9550.537 7085.719 8759.9 2599.076 10032.615 9766.82 14253.313 10251.807 7828.252 7800.697 6226.465 6018.741 19908.906 4846.666 10432.752 9228.535 10536.911 9359.609 12434.639 7148.685 15405.25 8365.113 14825.094 10748.49 9250.867 6797.822 3289.681 14969.615 11386.704 5672.504 6130.53 10203.044 12761.758 14097.771 4871.323 4807.849 8167.164 6038.43 13988.52 10759.803 4715.725 10041.518 10138.205 4472.414
16985.598 7678.902 12627.679 19601.984 12480.871 11288.135 11161.096 14212.101 12854.274 13848.161 13189.726 19497.148 20037.05 9766.199 15858.311 15291.326 18212.217 18112.205 19683.395 19114.004 9014.681 21830.482 16312.527 17543.81 5611.935 7479.07 15234.272 8777.062 15816.584 9864.506 7284.056 14445.44 16197.383 19260.057 20897.44 20722.85 5421.23 9493.504 15393.286 13159.518 25132.264 18124.037 8753.148 12736.103 11219.127 24938.248 11759.852 7266.884 4748.831 13545.267 17702.791 6839.766 17380.768 7815.222 8410.402 6809.937 26092.672 10772.623 7331.28 12053.313 12036.026 15580.724 10743.415 8237.117 5301.974 9089.46 17013.383 10486.75 12930.057 14326.401 10650.989 13188.388 9835.054 15770.49 20552.34 15521.636 12711.271 9447.462 11542.539 19584.473 12471.942 20537.639 8724.325 11215.725 10130.41
7704.217 3132.849 2181.084 3553.556 4993.828 1187.608 5819.013 3917.008 3799.745 1826.56 2345.646 4406.354 3899.361 2514.285 8258.36 13557.022 13191.659 14682.252 5395.029 1635.819 2124.94 2224.18 9167.401 3452.773 1042.923 1536.91 13608.921 11053.067 9083.707 5269.329 817.215 5109.755 9888.53 12384.646 12604.417 9991.738 772.998 3067.292 5297.803 6442.044 14353.749 17855.71 4184.129 3857.246 2406.815 26838.16 7715.65 975.492 1982.579 16457.889 6024.264 2762.101 7432.816 2283.922 2287.374 1791.61 15513.955 5092.001 6312.83 3913.735 3956.851 2528.774 5312.144 4769.172 2085.062 5544.656 17863.738 2856.377 12992.946 3780.78 3900.318 5248.739 4465.331 3336.68 3823.126 11022.531 10185.463 2744.44 5179.439 3637.904 10051.646 9684.465 4296.727 427.776 7797.04
288.139 11613.473 6174.39 630.124 703.427 9930.534 789.715 536.147 5251.238 5317.273 5009.968 561.666 394.618 474.634 280.221 2053.534 7299.679 317.194 482.904 290.631 6984.151 8667.699 1344.94 3167.781 11574.017 12190.812 877.955 1542.847 947.131 1160.654 13470.711 741.879 600.297 660.589 351.103 1752.178 11013.141 6332.755 8484.367 278.722 3078.48 696.301 3618.465 7772.79 2839.076 188.8 899.747 31066.113 5603.879 2177.25 1047.781 405.728 2172.593 17854.982 1044.683 6352.741 2022.121 1422.524 1751.399 3046.784 6663.01 12510.138 710.513 7834.048 2968.988 1063.394 2670.701 428.296 5134.024 255.988 392.551 497.92 516.006 1800.377 658.21 342.626 790.094 8204.281 1726.896 659.806 2418.566 1436.959 8861.043 71.626 623.085
14521.18 11635.327 4981.073 6655.239 6876.313 5640.583 11781.238 7263.991 9829.958 12543.268 12766.313 12127.525 12122.4 27241.42 5760.538 4733.121 6937.252 4380.253 13175 4767.834 4522.088 8157.214 19672.445 4622.173 1838.149 2664.514 7985.29 7820.705 5522.701 2465.9 2498.074 9935.381 7299.265 8386.26 9429.274 14237.809 2892.979 4427.278 1979.877 1526.322 10505.866 10263.997 4241.1 3808.261 5629.363 17937.328 10326.359 3046.194 2327.508 14861.814 4608.614 6900.605 6594.703 1094.473 2872.157 5069.591 4902.214 10518.364 13291.066 11960.001 2770.125 12156.454 9769.204 19663.232 5485.254 4820.943 2207.517 1870.856 2960.714 7646.046 1739.859 7797.692 5623.681 11875.534 15139.153 8134.889 2956.861 3328.768 6951.598 1690.855 13563.755 4738.008 2291.975 5894.644 6436.341
2614.49 9464.362 2717.788 3820.1 2568.672 8875.188 2651.713 5176.636 6673.046 4070.394 14923.221 4796.944 9996.991 9473.88 4331.212 11851.504 3507.229 8436.804 11385.513 4508.888 11660.672 16481.693 2205.939 5028.269 2960.789 12817.155 4231.038 6314.83 6989.364 8962.469 20750.52 3783.354 2874.172 4208.666 2205.715 9804.246 15137.188 16540.455 9031.273 7553.018 2060.172 10530.878 12647.824 16180.274 3639.424 2984.181 6283.936 14774.971 10888.358 9039.651 3209.505 10362.921 2767.226 4537.386 5280.799 25441.15 3234.171 21624.736 3217.004 4468.377 5722.312 3824.418 4505.542 5367.075 6019.441 3987.378 5892.846 10177.181 10403.105 9118.829 4750.48 5299.494 2054.646 3754.933 2046.13 4882.958 4693.374 1268.982 6037.141 3507.64 4026.088 3411.936 12328.224 2859.205 4419.099
17667.693 10321.902 15238.199 18995.646 15436.85 15533.936 12426.52 13871.097 16121.463 15786.975 17157.309 15757.169 22543.406 19109.324 21012.861 12105.284 10133.757 10201.035 11628.979 17771.525 11536.344 14384.551 25859.498 14558.521 8406.882 10072.393 8287.045 15810.757 5219.525 6215.681 11705.371 8794.755 5916.35 7715.173 12798.04 13889.005 9178.606 10210.889 13747.339 6727.667 12779.537 11647.483 10415.156 14582.715 11838.631 9070.354 10894.597 17952.598 11140.777 8371.842 11640.667 8374.505 9076.037 16187.59 4870.098 14758.765 10521.407 14286.244 21223.871 21072.514 6847.919 8852.9 26455.031 12768.854 9664.596 9952.304 7406.681 8230.349 9069.667 21339.47 8374.093 10156.262 13338.667 6441.238 11335.634 6190.471 7257.189 9284.009 9718.358 26613.88 13316.274 7227.386 12682.13 11624.618 5693.78
18158.361 27014.537 17698.98 10784.35 19581.035 26005.867 15957.171 18539.543 16134.684 19435.174 18590.824 13197.423 22165.021 17888.557 12187.725 24891.68 18609.82 14778.349 19151.15 17928.422 25001.352 20178.268 15011.391 23295.39 32223.455 23844.703 10941.757 12737.983 13151.292 20310.086 21116.94 17107.54 16562.314 18679.771 14105.018 7768.862 23070.182 16593.162 19426.309 13571.249 18995.375 13595.718 17865.326 20503.78 11395.727 10168.601 19243.186 32630.037 21029.393 14222.309 12404.019 20132.014 17596.756 26246.068 19024.457 20874.514 16270.921 24686.293 14907.733 10944.835 30740.21 16604.371 15506.767 12560.834 20052.43 12016.156 17830.256 16361.613 10658.651 20799.027 15360.911 14301.097 18462.564 23955.498 18111.713 13668.922 17531.666 18474.1 15318.159 17768.465 12534.902 14886.765 18001.998 21390.65 12110.953
3973.721 8115.6 6475.081 5693.187 5363.883 7200.107 6471.947 4573.863 8398.566 7032.474 7539.333 2940.886 5834.349 7586.686 9785.302 6493.687 8006.837 3572.144 4553.316 3480.282 9549.521 5895.02 4435.843 3901.519 5151.208 8973.806 5460.924 3259.284 11427.326 9260.993 6864.929 8413.356 5759.623 7655.116 1864.751 4664.304 11630.772 7726.66 8771.457 8896.237 4084.146 9867.37 9934.27 10316.108 4782.815 6329.247 9600.989 8441.312 9838.364 10051.981 12451.576 5279.074 8661.399 10977.606 7114.128 9761.789 3906.492 8703.882 5453.301 3341.887 6443.627 10211.517 3232.987 8255.433 8657.991 4316.661 5016.405 8804.692 11642.217 5436.349 9371.013 11689.422 5187.377 8519.917 868.921 8480.094 5453.438 10054.256 6098.627 2741.099 8653.178 6318.765 10426.599 45404.695 11000.954
4534.664 8261.759 2557.43 9839.562 3792.057 3911.887 6342.275 4524.572 12509.371 11649.512 12450.44 15304.471 13811.488 9981.344 15874.851 10801.799 12035.643 4339.857 17862.816 2816.894 6962.67 6271.459 12671.858 9013.928 4111.689 6155.823 18941.123 7761.724 11141.82 9484.318 9677.812 10557.867 11070.303 19870.172 10667.005 15376.419 8879.696 5245.239 20924.904 14428.211 13345.158 10292.602 12777.292 13113.285 16064.852 10941.837 9120.791 17102.172 12563.071 10845.082 14247.975 6982.801 10106.173 20077.266 16917.877 10883.601 11157.825 8944.456 16535.973 15524.352 14533.655 15831.944 15575.381 7062.042 7391.493 14898.516 21342.805 22281.56 22498.602 9155.234 13024.996 14703.428 6511.001 4735.092 12478.748 11939.626 17053.963 3247.206 9564.01 9010.469 9044.659 14065.502 22370.47 6624.542 10828.038
11025.468 13379.773 9464.679 14697.936 8043.949 8505.42 11712.34 14436.729 11659.943 10625.06 16913.244 9698.629 15411.457 17212.094 12659.615 19479.264 14718.062 28441.914 9227.239 11964.159 16136.604 14245.582 8411.419 5368.919 17561.707 14603.965 13882.856 13821.747 15140.737 21483.002 17348.838 5586.099 8074.679 13479.188 9627.872 11110.688 13369.476 13324.783 14932.345 10047.481 14824.291 13279.321 18701.014 14961.493 11608.031 4014.781 14278.674 15306.521 19438.836 12837.13 7042.663 8015.555 10345.206 16786.61 14191.509 20664.02 8277.28 15474.691 11523.47 11535.168 18301.465 10183.969 9929.998 10481.175 10186.389 17102.928 14302.021 35121.094 11731.581 16051.014 14731.378 15191.055 11364.058 8847.629 5373.012 11784.505 24660.256 10311.225 9546.081 15064.204 9524.057 8144.91 20815.832 17724.559 14319.344
13381.993 7405.15 7185.23 8777.816 9275.647 9157.671 7800.995 11171.982 7023.759 5787.253 7655.027 11005.344 10170.61 7868.297 16204.588 16579.998 10348.739 8488.002 4366.86 16472.22 7717.195 3758.212 11825.4 10040.566 4447.816 7541.424 14545.389 12651.415 18123.74 13875.433 3694.208 11980.12 4941.341 13633.246 7697.793 11252.829 5746.992 5512.567 9394.525 4238.405 17367.281 12083.646 9772.37 13833.082 8814.318 33414.793 7757.268 7206.883 4418.786 14550.106 23988.973 3589.202 11452.695 6151.239 7052.676 7637.915 13001.731 8974.169 8557.479 14152.625 8718.476 5776.006 14554.857 6755.495 5569.977 10356.216 8816.551 7832.458 16764.63 11208.382 20962.201 7215.086 6508.996 11644.828 8472.294 19616.857 10584.106 10670.948 13457.038 10769.125 13534.355 8912.354 4205.764 4901.109 8199.822
8358.666 8216.549 5904.301 11857.188 6563.835 10121.929 8689.067 8174.138 7118.21 3827.306 8502.459 9796.349 7912.071 7236.694 6100.474 5035.227 7558.064 8964.083 8330.418 6047.108 11031.428 16934.676 10871.332 8249.871 4239.419 6248.148 10421.906 13570.354 9602.529 10359.91 4559.909 10019.681 2753.407 6192.749 11124.101 6869.272 3295.044 4339.253 2611.323 4477.487 8672.485 5650.859 6973.424 7502.039 11694.477 9440.323 5670.227 6046.133 6057.153 6212.688 8428.469 4906.392 8073.304 1782.785 3447.152 6374.355 39988.36 7459.666 11365.142 9588.43 7118.092 6854.606 20240.914 10912.627 2953.423 10527.727 6211.618 2451.852 2926.057 4785.541 4554.126 4918.403 5391.716 13120.236 9147.346 17024.336 4217.403 11546.984 13573.914 10718.615 5177.84 9991.363 3744.437 10428.081 5221.947
15390.123 11717.87 11037.167 15850.411 14059.684 15515.616 14663.834 16950.307 12043.653 10898.15 13239.078 11364.312 11881.125 13986.746 16612.355 17192.172 14273.389 17942.275 16812.244 12412.107 13436.539 19431.703 10042.672 20364.195 10576.561 15230.941 15322.806 16221.509 18871.316 11757.164 14374.949 24816.459 17160.854 15247.391 16208.953 22500.525 9119.995 13950.604 9578.721 21508.459 16674.965 25160.93 19110.145 18562.223 12893.744 32654.803 20232.576 18380.512 11893.514 19597.436 23103.617 14523.146 22235.8 9167.381 13048.566 18051.805 16941.434 10583.359 16443.947 16384.336 18867.963 11488.618 19231.273 19126.426 11845.389 16584.182 9549.582 13289.561 12749.336 12579.646 17552.24 19607.066 15925.981 21177.367 13286.652 28040.033 12119.877 11968.225 27100.082 22757.668 31670.695 21755.96 10391.363 13718.971 19533.754
21211.291 16468.885 25259.95 22217.643 21700.217 17589.6 21380.371 24000.732 18817.684 22768.748 16119.968 28434.049 28320.992 21177.916 14342.418 10254.852 14213.581 18915.812 19028.004 38795.805 14603.258 15551.87 20780.592 21352.367 10512.545 12420.491 17694.758 19122.977 14835.021 15683.553 11953.151 17001.275 12392.049 18715.207 18047.229 22495.72 14139.509 15270.328 13137.183 21234.477 17498.166 20162.184 14986.576 11894.923 20231.197 24949.281 21764.605 10775.372 13226.002 12244.024 22193.12 10204.786 20054.395 14353.873 14811.99 14852.347 24868.168 15678.511 24273.648 21260.17 15384.53 16360.814 17076.86 17317.732 12355.05 17016.803 16545.176 13886.552 18055.307 23602.018 18324.924 16486.945 21142 26460.967 23146.732 16983.432 13953.139 19579.69 17923.473 17710.406 27315.125 13299.619 14583.669 21600.408 14772.274
19160.248 10725.726 8653.381 11153.861 17377.305 10593.863 11675.391 6429.748 20376.803 17120.352 20223.232 28061.42 17028.605 25075.955 12295.04 13191.956 10108.767 11096.473 10866.167 6470.986 8174.502 9275.751 8540.925 16651.139 9816.949 9637.524 7802.093 9254.653 13910.346 12701.542 23149.064 4105.466 9367.397 10937.194 7672.109 12078.741 6391.169 9132.269 5777.612 8503.423 17721.62 14941.812 7889.722 11106.595 5050.247 15405.906 10410.883 4509.724 5663.458 11296.299 8049.417 11675.12 10318.837 5532.759 9255.731 6589.395 5159.885 8513.703 7364.54 2681.387 4179.077 4495.267 15373.227 13236.943 9733.251 11465.088 14797.058 5768.369 5022.99 14381.12 8147.303 9041.191 14647.629 7585.05 18960.992 15868.447 8085.072 12126.846 11813.063 10964.929 11809.243 12480.896 4901.143 11355.549 7862.208
16223.713 11843.073 13081.051 18496.188 13087.587 12402.644 19780.22 19101.488 16630.715 13368.414 13092.157 20357.172 20952.305 14296.465 19206.693 17186.234 18129.936 20015.525 15900.444 16049.125 12668.138 11959.151 17736.545 16858.805 14408.566 10051.342 18976.777 21932.969 16952.54 17998.586 9854.53 15389.407 16596.75 21766.643 24303.86 17637.242 9261.378 7120.016 17714.518 17410 20557.238 31148.174 11085.975 12631.312 15440.001 24583.156 16552.238 11326.215 9056.943 11413.931 17433.256 10196.003 12838.37 7010.907 22392.152 9256.87 24595.557 12255.21 14381.727 16954.479 17404.896 11014.557 16147.678 12343.923 11344.054 23184.742 29094.154 14894.108 19128.42 15946.113 21044.297 14390.284 20768.732 8307.255 20216.688 19563.037 18183.545 9676.613 11538.45 15366.453 12782.851 27837.473 9505.924 16289.061 16962.953
8391.734 12534.952 11549.421 4949.702 5090.273 15487.079 5651.377 7946.865 12491.712 14500.403 12082.669 4983.286 9939.966 10832.335 3636.159 5270.187 8812.713 6976.01 7967.636 7413.285 9923.355 5369.862 3725.588 9875.896 16179.863 19654.963 2110.285 5361.758 2938.611 4506.893 16368.46 5131.7 2817.255 5446.929 2977.189 7289.497 15948.464 16540.225 14075.5 4035.866 4117.203 4990.83 9395.759 8844.097 6231.643 3171.206 5055.452 18972.92 11800.049 5345.714 5315.953 2143.526 5566.965 22157.92 3242.028 18062.488 4994.208 3783.073 2126.921 7645.928 5924.084 16151.883 3738.484 11320.296 10736.379 3735.685 7900.395 7648.484 11814.17 4755.876 3037.45 6492.096 4405.93 6132.898 5969.485 2471.865 2897.513 11640.313 4309.218 11529.476 9725.319 3913.636 20178.268 8826.053 2788.866
11217.044 6177.612 13154.062 6630.916 8769.91 5428.86 9718.468 4213.864 7830.957 9513.851 8866.763 8842.602 7990.975 13801.242 18461.19 7601.982 6064.196 6562.901 8685.2 9551.747 6442.006 6266.14 7898.87 5040.096 3085.48 8004.46 21323.217 16774.754 11926.854 10847.729 15415.852 16841.145 14428.688 24006.082 6613.558 11043.968 8259.786 9014.282 3760.048 12591.871 7169.745 9009.825 16202.075 17144.043 6936.302 11199.326 16607.334 11280.546 12769.243 17974.824 25850.154 14707.543 8952.191 4845.812 6897.308 15636.486 4111.453 10588.686 15181.868 6756.883 7535.451 7320.258 9298.541 6199.63 8499.823 16438.352 3465.296 7052.499 5517.273 12005.224 10262.029 22390.516 9378.99 5456.058 8054.57 8441.341 4484.274 7898.691 8611.079 16268.462 16780.09 16111.072 6780.851 13863.164 10292.052
