"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59"
0.044 0.635 0.563 -0.755 -0.241 -0.016 -0.245 -0.333 0.445 0.039 -0.222 -0.375 -0.341 0.144 0.64 0.167 -0.017 0.886 -0.363 -0.173 -0.425 0.073 0.03 0.074 0.158 0.061 -0.161 0.234 0.576 0.136 0.418 1.253 0.176 0.799 0.235 -0.47 -0.708 -0.087 -0.106 -0.029 0.535 -0.775 0.386 -0.007 -0.286 -0.347 -0.009 0.281 -0.365 -0.022 -0.974 -0.374 0.233 0.007 -0.069 -0.774 0.057 0.295 -0.039
-0.483 0.543 0.508 0.15 -0.385 -0.55 0.254 -0.112 -0.116 -0.163 -0.655 -0.656 -1.049 -0.204 -0.108 -0.243 -0.487 -0.92 0.151 -0.649 -0.522 -0.44 -0.803 -0.197 0.284 -0.387 -0.005 -0.562 -0.246 0.641 -0.168 1.118 0.434 -0.236 -0.709 0.253 -0.442 0.526 -0.441 0.294 -0.788 0.226 -0.803 -0.109 -0.511 0.137 -0.075 -0.404 -0.299 -0.398 -0.283 -0.231 -0.46 -0.178 -0.489 0.262 -0.098 -0.238 -0.489
-0.398 0.105 1.054 -0.164 -0.054 0.104 -0.447 -0.326 -0.048 -0.61 -0.333 -0.452 0.161 0.585 0.693 0.69 0.272 0.631 -0.085 0.332 -0.348 0.658 -0.298 -0.128 -0.195 -0.092 -0.155 -0.284 0.48 0.494 0.375 0.459 0.807 0.518 -0.179 0.14 -0.35 0.293 0.095 1.279 0.232 -0.48 0.338 0.226 -0.416 0.136 0.129 -0.611 -0.004 0.015 -0.21 -0.324 -0.097 -0.172 0.564 0.182 0.215 -0.745 0.119
-0.084 -0.408 0.343 -0.355 -0.168 -0.152 -0.327 0.24 0.616 -0.384 0.731 -0.072 0.306 0.088 0.668 0.72 0.153 0.126 -0.473 0.035 -0.228 -0.386 -0.01 0.095 0.026 0.55 1.066 0.421 0.607 0.06 0.497 -0.623 -0.602 0.343 0.785 -0.481 -0.354 -0.24 0.065 -0.173 -0.451 -0.4 -0.049 0.708 0.813 -0.272 0.161 -0.048 0.324 0.71 -0.407 0.232 -0.26 -0.397 0.087 -0.518 0.172 -0.43 0.393
-0.501 0.337 0.895 -0.458 -0.315 -0.633 0.003 -0.496 -0.631 -0.408 -0.321 -0.461 -0.424 0.441 0.379 0.112 -0.65 0.175 -0.039 -0.45 -0.099 -0.31 -0.397 -0.172 -0.13 0.138 -0.791 -0.467 0.176 0.784 -0.552 -0.359 0.115 -0.123 -0.352 0.259 0.648 0.041 0.095 0.133 -0.509 -0.512 0.125 1.094 -0.292 -0.27 -0.206 -0.038 -0.106 -0.302 0.791 -0.295 0.385 -0.366 0.654 -0.138 -0.11 -0.152 -0.689
0.523 0.406 0.698 0.157 0.666 0.112 0.449 0.13 0.534 0.808 -0.024 -0.129 0.329 -0.027 0.444 0.835 0.383 1.438 -0.25 0.512 -0.106 0.445 0.084 0.456 0.119 0.658 0.203 1.056 0.853 0.727 0.387 -0.616 -0.015 0.729 0.586 -0.505 -0.166 0.221 0.701 0.141 0.526 -0.516 0.278 0.385 -0.012 -0.218 0.242 1.558 0.174 0.355 -0.405 0.435 -0.13 0.545 0.174 0.475 0.101 0.214 0.655
0.147 -0.192 0.402 -0.072 -0.114 0.363 -0.428 -0.017 0.027 -0.202 -0.223 -0.251 0.289 0.497 0.504 0.671 0.259 0.883 0.159 0.555 -0.167 0.57 0.339 0.146 -0.043 0.283 0.153 -0.04 0.424 -0.042 -0.266 1.468 0.28 0.182 0.221 0.509 -0.206 0.144 -0.001 0.459 0.592 -0.496 0.133 1.765 -0.224 -0.004 -0.187 0.125 -0.066 0.054 -0.04 0.4 -0.11 0.18 1.41 0.067 0.181 0.006 -0.133
-0.432 -0.125 0.189 -0.684 -0.337 -0.419 0.299 -0.547 -0.271 -0.248 -0.293 -0.274 -0.576 -0.085 -0.321 -0.532 -0.503 -0.254 0.287 1.383 -0.578 -0.01 -0.453 0.454 -0.103 0.369 -0.258 -0.673 -0.186 0.295 -0.783 -0.131 -0.368 -0.069 -0.424644561867108 -0.04 -0.885 -0.008 -0.491 -0.389 -0.424 -0.303 -0.335 0.123 -0.41 0.504 -0.151 -0.846 -0.329 0.069 -0.582 -0.71 -0.492 -0.177 -0.195 1.175 0.168 -0.359 -0.617
-0.313 -0.373 0.806 0.562 0.311 0.064 -0.213 0.302 -0.226 -0.323 0.056 -0.364 -0.000862 0.073 0.366 0.207 0.201 0.807 0.947 -0.273 0.047 0.078 -0.105 -0.013 0.063 -0.04 0.224 -0.285 0.313 1.041 0.916 1.275 0.714 -0.348 -0.005 0.292 -0.036 1.26 -0.134 1.052 0.192 -0.117 0.23 -0.058 0.119 0.752 0.633 0.709 0.135 0.245 0.152 0.645 -0.039 0.395 0.127 0.915 0.343 0.072 0.451
0.045 0.63 0.699 -0.494 0.628 0.312 -0.143 -0.087 0.182 0.224 -0.241 -0.109 0.479 0.85 0.653 0.307 0.167 1.294 0.12 0.201 -0.418 0.404 -0.12 0.365 -0.144 0.779 0.143 -0.326 0.205 0.685 0.066 0.562 0.859 0.04 0.155 -0.463 -0.163 -0.133 0.361 0.35 0.405 -0.513 0.755 0.364 -0.05 -0.281 0.26 1.339 0.377 0.205 -0.545 0.094 0.938 0.556 0.202 -0.202 0.124 0.692 0.07
0.184 -0.397 0.769 -0.122 -0.124 -0.056 0.27 -0.004 0.499 0.149 -0.263 -0.556 0.056 0.793 0.78 0.568 0.599 1.27 -0.313 0.903 -0.268 0.715 -0.04 0.289 0.478 0.682 0.31 0.733 0.312 0.457 0.715 0.134 0.559 0.346 0.579 -0.075 1.058 0.329 -0.02 0.602 0.407 -0.761 0.124 0.04 -0.324 -0.089 0.072 0.67 -0.208 0.072 -0.248 0.175 -0.404 0.049 0.266 0.027 -0.14 -0.287 -0.18
-0.017 -0.024 0.787 -0.251 -0.264 -0.019 0.022 -0.126 -0.355 -0.013 -0.769 -0.52 -0.365 -0.578 1.636 0.066 0.478 0.478 -0.445 0.922 -0.448 0.561 -0.052 0.023 0.249 0.427 0.102 0.159 -0.096 0.428 0.423 -0.283 0.06 -0.097 0.282 -0.027 -0.61 0.463 0.488 0.139 0.238 -0.905 0.042 0.2 -0.188 0.697 0.127 0.533 0.455 0.046 -0.16 -0.154 0.176 0.235 -0.107 0.289 -0.137 0.116 -0.094
0.039 0.248 0.461 -0.054 0.003 -0.099 -0.278 -0.03 -0.165 -0.025 0.043 0.091 0.202 0.243 0.145 0.107 -0.096 0.218 0.021 -0.07 0.061 0.244 -0.161 -0.149 -0.199 -0.118 0.165 -0.092 -0.057 -0.022 -0.000987 0.2 0.221 0.241 0.398 -0.12 -0.101 0.008 -0.003 1.098 0.025 0.148 0.203 0.194 -0.057 0.027 0.077 0.232 0.197 -0.09 0.028 0.052 0.101 0.069 0.177 2.949 -0.128 0.099 0.033
-0.167 -0.271 0.257 0.076 0.173 -0.602 0.711 -0.353 0.067 0.362 -0.893 -0.453 -0.472 0.143 0.509 0.748 0.809 0.177 -0.559 0.262 -0.156 0.278 -0.211 0.298 0.47 0.315 -0.024 0.504 0.735 0.273 0.105 0.256 -0.2 -0.067 0.178 -1.261 -0.271 0.139 -0.344 0.544 0.584 -0.425 -0.116 0.119 0.131 -0.222 0.193 1.086 0.098 -0.231 -0.279 0.486 -0.324 -0.329 0.111 0.183 0.014 0.075 -0.216
0.473 -0.137 -0.213 0.074 -0.718 -0.341 -0.421 -0.115 -0.296 0.421 -0.441 -0.319 -0.268 -0.17 0.575 0.446 -0.135 0.613 0.108 0.995 -0.406 0.203 0.235 -0.074 0.901 0.18 -0.283 0.079 0.182 0.648 0.73 0.121 1.119 -0.184 -0.051 0.578 0.271 0.105 -0.385 0.825 0.312 -0.485 0.168 -0.188 -0.485 -0.285 0.21 -0.355 0.574 -0.173 -0.489 0.47 -0.154 -0.351 0.579 -0.205 -0.138 0.364 0.018
-0.346 -0.819 0.417 0.46 -0.419 0.332 -0.312 -0.137 -0.306 -0.079 -0.18 -0.954 -0.166 -0.178 0.326 0.867 0.289 0.583 -0.635 0.412 -0.346 0.285 -0.244 -0.27 -0.026 0.508 0.386 -0.448 0.391 -0.05 1.129 -0.21 0.353 -0.118 -0.058 0.672 0.099 0.754 0.24 0.402 0.275 -0.727 0.119 0.148 -0.785 -0.147 -0.089 0.401 -0.244 0.244 -0.253 -0.297 0.171 -0.044 0.228 -0.268 0.072 0.231 -0.495
0.069 0.193 -0.332 -0.167 -0.064 0.483 0.223 0.398 1.051 0.18 -0.314 -0.351 0.114 0.303 0.646 -0.024 0.9 0.623 -0.583 0.515 -0.21 0.156 0.184 0.488 0.111 0.755 0.688 0.063 0.289 -0.494 0.592 -0.467 -0.016 1.449 0.171 -0.617 -0.344 -0.208 -0.247 0.105 0.137 -0.176 0.691 0.207 -0.047 -0.37 -0.03 0.169 -0.582 0.132 -0.003 -0.094 -0.152 0.265 -0.131 -0.576 0.172 -0.293 -0.056
-0.061 -0.274 0.512 -0.317 -0.139 -0.089 0.374 -0.271 -0.08 -0.182 0.017 0.057 -0.718 -0.249 -0.503 -0.316 -0.493 -0.475 0.271 -0.303 -0.831 0.016 -0.683 0.252 0.339 0.128 -0.223 0.032 -0.711 0.679 -0.377 0.218 0.296 0.374 -0.539 -0.293 -1.029 0.53 -1.074 0.771 0.015 -0.545 -0.392 0.055 -0.377 0.087 -0.275 -0.354 -0.309 -0.392 -1.077 -1.079 -0.543 -0.271 0.091 -0.032 -0.15 -0.7 -0.197
-0.08 0.452 0.671 -0.027 -0.003 0.199 0.226 -0.506 0.125 0.349 -0.126 -0.463 0.47 0.036 0.681 0.691 0.212 1.326 -0.624 0.645 0.052 -0.042 -0.217 0.07 -0.243 0.219 0.183 0.266 0.864 -0.311 0.429 -0.404 0.46 0.552 0.254 -0.285 0.065 -0.49 0.734 0.153 0.267 -0.517 0.152 0.444 -0.131 -0.113 -0.288 0.78 0.34 0.056 -0.449 0.039 -0.441 -0.345 0.13 -0.833 -0.0630345149535836 0.47 -0.334
0.052 0.821 0.278 0.598 0.165141084821116 0.129 1.116 0.442 0.772 0.677 -0.725 0.553 0.091 -0.279 -0.118 -0.287 0.058 0.006 0.151 -0.31 -0.166 -0.354 -0.56 -0.108 0.518 0.258 0.101 -0.216 -0.097 0.053 -0.205 0.17 -0.616 0.448 -0.186 0.781 -0.417 1.04 -0.472 0.098 -0.358 -0.00585629662605573 -0.6 0.225 -0.021 0.277 -0.133 -0.015 0.196 -0.253 0.218 -0.299 -0.79 -0.421 -0.228 -0.07 -0.10428009408526 -0.359 -0.42
0.812 -0.606 0.828 0.385 0.111 0.38 0.571 -0.141 0.229 0.316 0.735 0.055 0.61 0.565 0.983 1.04 1.038 0.468 -0.501 0.777 0.22 1.001 0.431 0.489 0.686 0.511 0.334 0.219 0.931 1.194 0.824 0.493 0.359 0.303 1.232 0.531 0.042 0.501 -0.093 0.504 -0.218 -0.491 0.122 0.436 0.027 -0.05 0.065 1.012 0.068 0.167 0.415 0.107 0.024 0.364 0.69 0.43 0.01 -0.396 -0.037
-0.012 -0.626 -0.712 -0.061 -0.541 -0.288 0.455 -0.028 0.445 -0.21 -0.508 -0.29 -0.525 -0.618 -0.254 -0.154 0.217 -0.371 -0.44 -0.4 -0.445 0.045 0.071 0.299 0.576 0.349 0.53 -0.255 -0.243 0.525 0.38 -0.483 -0.766 0.231 0.133 -0.47 -0.67 -0.658 0.092 -1.096 -0.465 -1.217 -0.028 -0.124 -0.558 -0.376 -0.004 -0.745 -0.82 -0.028 -0.438 -0.895 -0.408 -0.029 -0.293 -0.541 -0.069 -1.066 -0.548
-0.279 -0.244 0.538 0.104 -0.268 -0.011 -0.225 -0.651 -0.733 -0.221 0.292 -0.308 0.238 0.333 0.392 0.342 -0.227 1.149 0.05 -0.251 0.187 -0.013 -0.64 -0.352 -0.382 0.023 -0.404 -0.661 -0.003 -0.189 0.315 0.22 0.451 0.423 -0.23 0.109 0.316 0.688 0.501 0.949 -0.382 -0.29 0.371 -0.232 -0.589 -0.343 -0.54 -0.194 -0.482 -0.284 0.694 0.137 0.174 -0.591 -0.035 -0.212 -0.661 -0.28 -0.598
0.574 0.124 0.098 2.577 0.106 -0.003 -0.058 -0.523 -0.045 -0.047 -0.117 -0.0446942900827539 0.029 -0.186 0.139 0.002 0.061 0.063 -0.038 -0.154 0.278 0.00396610008217529 -0.145 -0.314 -0.529 -0.148 -0.01 -0.022 -0.013 0.244530484779201 -0.1 -0.261 -0.242 0.0148381083355398 -0.047 0.161 -0.0339884915961041 0.085 -0.00148890905649666 0.0542960138311646 -0.092 -1.086 0.543 -0.066 -0.478 0.11 0.0672193141761535 0.062744739227768 0.015 -0.017 -0.100420994267027 -0.222 0.662 0.067 0.139 0.17 0.0889793193940603 0.153 0.263
0.124 -0.832 0.000844 -0.219 -0.351 -0.455 -0.741 -0.857 -0.859 -0.537 -0.933 -0.473 -0.728 -0.517 -0.076 -0.088 -0.359 -0.595 0.286 -0.604 -0.357 -0.359 -0.667 -0.942 -0.119 -0.451 -0.641 -0.057 -0.161 -0.015 -0.075 -0.276 -0.475 -0.804 0.249 -0.389 -0.947 -0.485 0.415 -0.577 -0.688 -0.93 -1.428 -0.607 -0.597 -0.296 -0.198 -0.461 -0.345 -0.285 -0.244 1.373 -0.092 -0.918 -0.312 -0.346 -0.556 -0.971 -0.687
-0.176 -0.062 1.062 1.04 -0.273 -0.307 -0.007 0.267 0.099 0.08 -0.132 -0.611 -0.379 0.079 0.398 0.52 0.307 0.289 -0.0054778909536635 0.021 0.113 0.316 0.017 0.157 0.344 0.01 0.963 -0.021 0.367 1.247 1.49 1.172 0.341 -0.084 0.281 0.01 0.085 1.048 0.018 0.518 0.145 0.314 0.094 0.227 0.083 0.024 1.054 0.883 0.313 0.266 -0.159 0.265 0.01 0.142 0.161 0.323 0.261 0.55 -0.006
0.438 -0.11 0.257 0.12 0.709 -0.474 0.042 0.678 -0.051 0.206 -0.069 -0.224 -0.688 -0.251 0.701 -0.335 0.059 1.17 -0.637 -0.058 0.312 -0.283 -0.206 0.215 0.193 0.05 -0.213 0.47 0.374 0.061 0.101 -0.208 0.559 0.287 -0.368 -0.506 -0.603 -0.426 0.208 -0.108 0.46 -0.326 -0.11 0.203 -0.01 -0.866 0.429 0.222491363313959 -0.031 -0.276 -0.668 0.516 0.448 -0.075 0.508 -0.394 0.289 0.171 1.034
0.266 -0.062 0.012 0.861 0.286 -0.429 0.897 0.11 0.381 0.918 -0.299 -0.006 -0.054 -0.32 0.41 0.648 0.951 0.298 -0.137 0.323 -0.54 0.751 0.23 0.641 1.29 0.82 0.493 0.279 0.317 1.695 1.021 0.21 -0.022 0.153 0.793 -0.066 0.456 0.376 -0.087 0.128 0.001 -0.362 0.409 0.092 0.125 0.169 0.513 0.26 0.27 0.224 0.2 0.145 0.049 -0.366 0.076 0.372 0.305 0.01 0.073
-0.425 -0.026 -0.081 0.294 0.141 -0.242 -0.025 -0.615 -0.548 -0.559 -0.145 -0.095 -0.637 0.069 -0.519 -0.305 -0.783 -0.447 0.436 -0.434 0.782 -0.467523384886081 -0.438 -0.591 -0.502 -0.756 -0.938 -0.003 -0.211 -0.328 -0.356 0.925 0.571 -0.474 -0.231 0.031 0.642 -0.195 -0.007 -0.103 -0.32 0.204 -0.338 -0.316 0.265 0.479 0.19 -0.079 0.338 -0.57 0.01 0.585 -0.039 0.321 -0.59 0.424 -0.49 -0.827 -0.125
-0.528 -0.059 -0.584 -0.305 0.458 -0.391 0.155 -0.093 -0.003 -0.281 -0.856 -0.68 -1.438 -0.463 -0.793 -0.333 -0.702 -1.801 0.114 -0.705 -0.509 -0.816 -0.226 -0.327 -0.163 -0.065 -0.664 -0.7 -0.276 0.292 0.078 -0.147 -0.201 0.016 -1.343 0.349 -0.044 0.298 -0.01 -0.066 -0.433 -0.592490151489778 -0.242 -0.167 -0.51 0.099 -0.378 -0.770019217353257 -0.235 -0.368 -0.589 -0.33 -0.456 -0.379 -0.634 0.192 0.045 -0.541 -0.671
-0.256 -0.198 0.248 -0.581 0.289 -0.183 -0.204 -0.587 0.138 -0.197 0.794 0.357 0.283 0.651 0.838 0.456 0.542 -0.128 0.848 -0.279 0.693 -0.19 0.34 0.186 -0.216 0.115 0.068 -0.14 0.435 -0.678 0.22 0.625 -0.147 0.308 0.566 0.491 1.061 0.811 -0.137 0.476 -0.386 0.746 -0.087 0.545 0.031 -0.121 -0.2 0.181 -0.681 0.252 -0.096 -0.299 -0.329 -0.239 0.393 0.323 -0.282 -0.361 -0.142
0.191 -0.324 0.008 0.314 -0.151 0.338 -0.393 -0.207 0.423 0.401 -0.217 -0.353 -0.371 0.382 0.426 0.474 0.306 0.302 -0.383 0.448 0.351 0.446 -0.517 -0.281 0.102 -0.09 0.199 -0.066 0.481 0.4 1.021 -0.084 0.223 0.166 0.501 -0.187 0.522 -0.312 -0.564 0.4 -0.951 -0.483 -0.272 -0.064 -0.695 -0.113 -0.304 -0.046 -0.953 -0.117 -0.407 -1.005 0.137 0.121 0.106 0.505 -0.375 -0.626 -0.214
-0.2 -0.157 0.616 0.263 -0.289 -0.526 0.623 -0.452 0.233 0.079 -0.062 -0.28 -0.236 -0.374 0.45 0.016 0.243 0.152 -0.283 0.299 -0.32 -0.075 -0.446 0.135 0.872 0.202 -0.046 -0.144 0.576 0.602 0.334 0.73 -0.353 0.226 0.482 0.165 -0.505 0.677 -0.519 -0.282 -0.768 -0.821 -0.838 0.432 -0.451 -0.145 -0.073 -0.143 0.6 -0.422 -0.632 -0.426 -0.17 -0.416 0.01 -0.004 0.018 0.021 -0.758
-0.2 -0.534 -0.021 -0.463 -0.662 -0.691 -0.335 -0.384 -0.205 0.042 -0.13 -0.242 -0.131 -0.293 -0.345 -0.307 0.083 0.116 0.326 -0.412 -0.592 0.213 -0.076 -0.199 -0.106 -0.241 -0.299 -0.32 -0.06 0.149 -0.469 0.423 0.192 -0.259 -0.094 0.403 0.999 0.968 0.009 1.351 -0.26 0.587 -0.382 -0.381 -0.368 0.453 -0.206 0.216 0.571 -0.523 -0.146 -0.077 -0.078 -0.285 -0.4 0.97 -0.059 -0.14 0.143
0.001 1.491 -0.017 -0.361 -0.075 -0.153 0.549 -0.021 0.641 -0.058 -0.655 -0.136 -0.529 -0.226 -0.08 -0.114 0.142 0.116 -0.906 -0.539 -0.728 0.072 -0.643 0.074 0.335 0.354 0.257 -0.312 0.137 0.115 -0.332 -0.561 -0.474 0.505 -0.312 -0.4 -0.571 -0.212 -0.392 -0.128 -0.642 -0.799 -0.111 0.22 -0.321 -0.282 0.138 -0.396 -0.877 -0.094 -0.454 -0.652 -0.57 -0.007 -0.287 -0.743 0.041 -0.585 -0.374
0.172 0.22 0.066 -0.793 -0.234 0.375 0.086 0.208 0.753 -0.108 -0.26 -0.26 -0.013 0.622 0.541 0.367 0.555 0.482 -0.537 0.423 -0.304 0.835 -0.017 0.442 0.081 0.675 0.418 -0.617 0.179 -0.017 0.187 -0.709 0.003 0.539 0.23 -0.24 -0.374 0.852 -0.358 0.399 0.096 -0.419 0.201 0.419 -0.535 -0.173 -0.368 0.173 -0.649 0.026 -0.341 -0.588 -0.326 0.07 0.138 -0.373 0.469 -0.672 -0.362
0.546 0.259 0.882 0.401 -0.156 0.587 0.5 0.01 0.419 0.457 -0.346 -0.491 -0.488 -0.349 0.577 0.733 0.294 0.447 -0.179 0.564 0.36 0.466 -0.217 0.579 0.48 0.783 0.467 0.563 0.122 0.721 0.912 -0.122 0.745 0.39 0.484 -0.041 -0.515 0.062 0.391 0.756 0.5 -0.587 0.732 0.327 0.077 -0.272 0.77 0.827 -0.019 0.276 -0.779 0.801 0.074 0.505 0.79 0.177 0.352 -0.086 -0.136
-0.343 0.02 -0.188 1.256 1.022 -0.165 -0.596 -0.367 -0.535 -0.496 -0.328 -0.182 -0.263 0.171 -0.381 -0.001 0.363 0.709 -0.374 -0.277 -0.293 -0.466 -0.448 -0.488 -0.387 -0.007 -0.417 -0.117 -0.467 0.41 0.447 -0.802 -0.33 -0.603 -0.086 -0.473 -0.405 0.337 -0.074 0.245 -0.459 -0.354 0.189 -0.534 0.638 -0.565 -0.211 0.539 -0.146 -0.307 -0.498 0.394 -0.136 -0.447 -0.377 -0.377 0.482 -0.175 -0.194
0.218 -0.031 0.031 -0.615 -0.314 0.99 0.287 -0.126 0.459 0.031 -0.275 0.509 -0.084 0.385 0.32 0.178 0.114 0.871 -0.006 -0.027 0.111 0.356 0.134 0.846 0.038 0.234 0.022 -0.702 0.086 1.706 -0.647 -0.465 -0.159 0.317 -0.024 -0.411 0.15166512810135 -0.138 -0.159 0.203 -0.096 -0.049 0.282 -0.083 -0.34 -0.082 -0.218 0.768 -0.378 0.091 -0.355 -0.068 0.352 -0.033 0.271 -0.675 0.203 -0.42 0.132
0.021 0.753 0.436 0.824 -0.684 -0.378 0.783 -0.206 1.032 -0.075 0.237 -0.577 -0.536 -0.608 -0.295 -0.272 -0.138 -0.248 -0.258 -0.043 -0.511 -0.18 0.572 0.237 -0.026 0.246 0.127 0.073 1.077 0.21 0.723 0.044 -0.323 0.153 0.147 -0.404 -0.382 -0.484 -0.295 -0.558 -0.166 -0.674 0.155 -0.108 -0.128 -0.311 -0.141 0.206 0.272 -0.024 -0.352 -0.125 0.374 0.424 -0.336 -0.117 0.093 0.516 0.217
-0.293 -0.284 0.625 -0.103 -0.229 0.276 -0.351 -0.536 -0.578 -1.453 -0.162 -0.311 -0.297 -0.0955471689341498 -0.215 -0.091 -0.442 -0.178 0.149 -0.214 -0.224 -0.097 -0.546 -0.659 -0.673 -0.178 -0.494 -1.019 -0.237 -0.156 -0.235 1.122 0.223 -0.35 -0.299761364176336 0.166 -0.08 0.807 -0.057 0.688 -0.408 -0.262 -0.474 -0.444 -0.492 -0.071 -0.73 0.052 -0.309 -0.455 -0.719 -0.097 -0.645 -0.516 -0.218 -0.034 -0.177 -0.444 -1.141
-0.139 -0.431 -0.121 -0.309 0.109 0.11 -0.321 0.327 -0.366 -0.235 2.103 -0.052 0.15 0.131 0.615 0.187 0.368 -0.146 -0.096 -0.096 0.217 0.136 -0.079 -0.125 -0.09 0.413 -0.264 0.207 0.121 -0.558 -0.087 0.139 0.073 0.298 0.257724914474779 -0.37 0.0316583830390231 -0.409 0.193 1.09 -0.462 0.101097333659958 -0.099 -0.049 0.324 -0.31 -0.223 -0.177 -0.324 0.644 -0.1 -0.176 -0.795 -0.603 0.234 -0.214 0.036 0.048 0.056
-0.105 0.056 0.807 0.022 0.064 -0.45 0.184 -0.163 -0.021 0.017 -0.373 0.051 -0.534 -0.374 -0.174 -0.309 -0.205 -0.396 -0.0702731761238582 -0.372 -0.188 -0.189 0.042 0.009 0.199 -0.087 -0.105 1.108 0.024 0.296 -0.173 -0.057 -0.119 -0.061 -0.444 0.119 0.119 -0.185 -0.182 -0.13 0.026 -0.165 -0.152 -0.024 -0.118 0.075 0.045 -0.215 1.742 -0.104 0.052 -0.021 0.038 0.075 -0.289 -0.046 0.052 1.823 -0.14
-0.057 0.032 0.307 -0.551 -0.324 0.118 0.045 0.167 0.455 -0.108 0.423 -0.173 0.051 -0.156 0.866 0.956 0.27 0.741 -0.488 0.455 -0.12 -0.102 0.197 0.437 0.086 0.761 1.245 0.289 0.786 0.454 0.771 -0.594 -0.428 0.479 0.772 -0.152 -0.281 0.03 0.156 -0.11 -0.32 -0.327 0.338 0.475 0.574 -0.1 0.27 0.364 0.026 0.8 -0.278 -0.081 -0.637 -0.074 0.085 -0.316 0.533 0.245 -0.066
-0.202 -0.544 -0.616 0.083 -0.682 -1.015 -0.479 -0.739 0.023 0.305 -0.445 -0.635 -0.678 -0.415 0.32 0.023 0.019 -0.672 -0.684 -0.132 -0.394 -0.047 -0.449 0.048 0.129 0.08 -0.4 -0.126 -0.436 0.755 0.803 0.764 -0.65 -0.455 0.671 -0.297 0.166 -0.041 -0.459 -0.834 -0.684 -0.995 -0.062 -0.23 -0.479 -0.139 -0.246 0.287 -0.453 -0.211 0.029 0.038 -0.812 -0.205 -0.138 -0.094 -0.675 -0.567 -0.491
-0.136 -0.123 0.047 0.341 -0.646 -0.859 -0.46 -0.562 -0.026 0.202 -0.299 -0.785 -0.945 -0.26 -0.242 -0.295 -0.411 -0.994 -0.701 -0.29 -0.425 -0.478 -0.256 -0.881 -0.2 -0.465 -0.849 -0.742 -0.06 0.902 0.947 -0.895 -0.072 0.432 -0.705 -0.47 -0.354521995191868 -0.607 0.328 -0.361 -0.546 -0.818 -0.41 -0.584 -0.311 -0.524 -0.49 -0.59901741089571 -0.402 -0.247 -0.976 0.161 -0.598 -0.375 -0.786 -1.095 -0.064 -0.258 -0.268
-0.087 0.262 2.099 0.132 -0.014 -0.115 0.089 -0.023 0.236 0.122 -0.085 0.064 -0.113 -0.006 -0.015 -0.038 0.049 0.03 0.07 -0.262 -0.09 -0.168 0.871 -0.061 0.541 0.32 -0.064 -0.31 0.145 -0.007 0.367 0.248 -0.414 0.078 -0.07 0.046 -0.0181079747037674 0.357 -0.387 1.056 -0.282 0.036 -0.544 0.039 -0.006 0.205 1.421 -0.226 0.117 -0.156 0.24 -0.253 -0.361 -0.189 -0.117 0.111 -0.018 -0.247 -0.147
0.184 0.493 0.268 0.202 0.423 0.391 0.518 -0.055 0.251 -0.136 -0.063 0.16 0.109 0.066 0.286 0.595 0.152 0.824 0.359 0.872 0.29 0.004 -0.244 0.271 -0.051 0.103 0.026 0.104 0.151 -0.255 0.008 1.066 0.273 0.161 0.243 0.325 0.381 0.32 0.138 0.526 0.672 0.189 0.211 0.221 0.661 0.479 0.392 1.675 0.192 -0.181 0.347 0.405 1.686 1.417 -0.089 0.844 -0.000539 -0.596 -0.144
-0.066 -0.181 -0.401 -1.424 -0.704 0.357 -0.157 -0.29 -0.16 -0.459 -0.903 -0.345 0.041 0.833 0.268 0.347 -0.065 -0.245 -0.007 0.072 -0.676 0.238 -0.25 -0.396 -0.62 0.22 -0.181 -0.976 -0.59 -0.235 -0.182 -0.761 -0.351 -0.383 -0.177 0.519 0.332 0.1 -0.607 -0.105 -0.58 0.272 -0.371 -0.253 -0.726 0.139 -0.661 -0.542 -0.45 0.078 -0.49 -1.182 -0.507 -0.45 0.078 0.276 -0.192 -0.171 -0.725
-0.522 -0.212 -0.754 -0.15 -0.304 -0.698 0.032 -0.47 -0.215 -0.374 -0.607 -0.458 -1.26 -0.959 -0.836 -0.757 -1.01 -1.266 0.1 -0.945 -0.353 -0.935 -0.462 -0.078 -0.159 -0.807 -0.6 -0.283 -0.141 0.028 -0.662 -0.224 0.082 -0.408 -0.721 0.53 -0.811 -0.336 -0.173 0.164 -0.756 -0.686 -0.692 -0.072 -0.338 -0.002 0.256 -0.273 -0.215 -0.664 -0.229 0.052 -0.197 0.932 -0.341 0.459 -0.592 -0.543 -0.471
