"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104"
226.7 236.5 179.65 127.1 184.5 214 168.75 692.9 304.1 398.7 209.2 154.2 306 297.5 195.3 154.3 388 413.2 320.1 379.7 244.7 163 186.15 965.3 336.1 346.1 363.5 277.9 210.9 278.9 193 255.5 334.5 414.8 495.4 1669.3 2715.1 3176.6 325.1 312.5 371.3 378.4 424 221.6 309.6 406.7 420.6 429.8 193.3 522.6 580.2 262.1 288.1 249.7 141.3 289.2 253 166.8 227.6 633 186 495.7 289.6 165.4 217 235.1 186.1 206.9 396.2 443.8 247.1 355 368.5 130 236 1100 284.1 433.6 596.1 224.8 212.1 322.3 182.6 198.7 349.3 245.1 225.2 2047 2087.7 2282.4 279.2 395.2 367 409.9 385.8 339.4 424 196.8 340.8 301.4 214.4 531.8 576.3 189.3
277.7 396.3 182.1 320 288.6 241.4 272.4 640.1 396.7 488.7 289 626.4 501.8 203 381.9 229.4 530.1 455.6 331 387.7 397 306.6 374.3 326.1 409.9 560.1 906.7 384.2 407.9 299.2 266.3 322.9 539 291.1 377.5 2356.9 1930.7 4181.5 332.3 253.5 374.6 251.7 538.8 524.9 422.1 406.2 389.9 591.1 152.1 314.4 465 208.1 468.6 469.6 158.9 463.7 430.9 227.1 378.85 550.7 251.5 705.7 309.3 725.8 346.1 207 388.3 297.4 796.6 296.3 365.6 393.8 382.7 292.25 417.1 396.8 555.1 769.2 962.7 271.5 268.8 332 225.5 202.2 406.3 214.9 157.4 1340.6 1688.7 1762.4 234.8 477.2 469.4 422.9 443.5 786.5 775 286.1 500.6 231.8 227.9 223.9 378.1 197
16.3 619.8 414.3 421.5 166.8 1178.5 747.2 940.4 1625.5 41.2 337.9 100.5 765.6 1136.5 255.5 519.8 40.4 79.3 85.5 1423 1640 1120.15 957.7 590.4 1372.3 821.5 89.5 949.9 819.3 1818.2 988.1 18.5 14.9 15.3 11.8 132.3 418.2 182.3 20.7 29.8 22 11.95 25.8 37.7 15.9 26.1 20 48.9 27.8 20.6 18.3 17.2 65.8 437.5 681.4 693.1 185.1 965.4 1023.05 901.7 929.1 32.5 687 112.8 151.7 1010.3 133.7 690.1 78.2 62.6 73.1 1053.6 1862.2 1203.2 1006.45 681.1 1452 1034.6 102.1 727 538.5 1555 922.8 22.6 13.9 46.3 21.6 253.7 174.6 169.8 22.3 18.4 38.4 24.1 20.6 39.9 16.3 27.3 19 21.6 30.5 15.2 23.5 37.4
98.3 168.4 120.75 147.5 93.8 218.5 142.4 335.5 186.7 169.9 181.6 192 188.2 112.1 182.7 103.4 192.8 333 438.7 382.6 197.6 104.1 104.7 164 126.1 111.2 217.7 174.4 61.6 418.5 129.1 256.2 185.8 218.3 268.5 2388.4 2242 2490.2 367.1 123.9 111.8 108 652.6 259.8 240.2 250.9 182.4 190.8 193.8 613.4 294.8 268.1 87.2 177.4 125.1 200.6 120.4 155.2 189.95 284.7 121.4 145.2 175.6 258.3 134.3 114.4 85.4 101.1 170 318.4 301.1 330.1 152 144.5 147.65 172.7 235.3 175.7 228.8 78.3 56.6 491 154.3 61.4 128.4 152.3 98.2 1302.1 1060.1 3454.6 218.8 260.9 166.5 170.4 546.7 501.8 270.4 198.2 200.2 230.9 279.2 360.7 255.8 298
24.2 186.5 136.25 28.4 288.6 44.1 167.1 103.7 344.4 105.5 23.2 626 54.7 53.9 229.3 250.8 66.9 127.2 313.1 1210.2 361.6 465.65 256.85 744.2 64.3 239.8 18 327.2 117 112.5 173.1 10.5 5.3 5.8 104 59.4 2508.7 76.8 6.2 10.4 4.9 28.85 12.5 51.1 6.5 79.5 8.6 137.8 57.3 5.6 10.8 26.9 380.9 251.8 280.4 45 112.4 63.2 326.6 229.3 150.9 50.9 329.9 655.5 69.8 77 246 235.7 270.8 78.9 114.3 350 640.8 294.6 128.1 577.3 44.4 236.8 36.2 225 137.2 201.7 408.6 2.3 3.1 302.3 22.2 152.1 4369.1 146.9 91.4 8 85.1 198.2 11 68.2 45.1 126.7 11.9 12.3 79.1 53.7 6.9 30.9
216 419.1 254.75 165.1 233.1 222.3 232.3 126.4 277.9 114.9 400.6 489.3 170.1 143.1 276 222.1 143.4 299.4 476.3 783.9 350.4 342.85 191.6 360.3 166.7 195.7 278.5 343.2 243.2 206.8 270.1 64.9 54.1 53.2 184.7 690.3 3423.8 1082.7 145 172.2 675.7 100.1 347.7 100.2 219.3 222.1 93.3 457 158 54.3 125.7 53.7 275.3 497.6 316.9 147.2 362.5 130.3 433.55 205.9 218.2 120.9 463.9 505.3 166 149.8 194.1 249.4 415.9 71.7 640 497 401.1 296.1 129.6 339.8 286.1 202.9 320.2 216.4 320.3 323.3 520.5 789 38.6 437.2 242.9 2077.9 3238.1 1752.5 256.4 218.3 364.7 413.5 116.3 172.3 107.3 357.1 99.4 140.9 278 89.5 126.4 253.9
62.7 107.1 69.4 49.5 656.3 9.3 60.95 160.7 228.6 65.8 14 879.1 11.7 45.4 463.5 306.2 593.6 484.2 413.8 1610.3 228.8 430.9 217.35 754.5 14.4 190.7 21.2 366.9 82.7 56.1 173.5 18.6 21 10.9 166 53.4 2981.6 257.1 17.9 17.9 2.7 59.85 10.2 73 1.1 95.9 10.5 323.6 4.3 31.8 28.2 40.2 364 151.9 127.5 60.6 43.7 35 113.3 371.5 25.2 21.4 290.3 904.3 28.7 72.9 248.3 180.6 561 650.1 265.6 1021.2 612.5 247.25 113.2 478.6 7.1 189.2 50.9 285.3 129.5 83.1 458.5 5.1 8.5 244.9 24.1 461.9 3663.1 177.3 211.9 11.9 107.4 169.5 9.6 38.8 43 379.7 16.5 17.5 1.3 58.1 35.6 39.1
161.1 210.2 117.95 182.6 110.1 207.2 207.5 240.3 228.3 125.3 170.5 302.8 254.9 317.8 226.3 165.6 202.8 111.7 323.1 422.8 449.3 206.4 81.9 201.1 63.8 273 174.3 224.8 157.9 320.4 308.8 211.5 143.7 74.8 128.3 1167.3 3890 3096.7 288.3 128.3 79.7 323.95 186 85.7 168.3 248.8 523.3 542.1 290.3 292.8 311.6 33 279.7 212.9 135.7 150.3 88.5 239.6 375.2 227.2 120.4 265 377.5 362.4 135.8 320.9 243.9 183.7 181.7 65.7 518.2 296.6 467.5 264.3 101.25 215.3 153.6 316.8 185.2 410.6 129.7 423 288.5 58 119.5 82.1 30.9 542.9 814.4 1919.9 184.7 348.6 149.7 387.5 234.5 282.3 365.3 243.4 621.7 156.8 548 164.5 197.9 40.5
124.3 68.8 131.95 71.7 200.1 30.7 60.25 13.3 12.3 23.3 115.3 286.5 73 40.9 69.6 15.6 28.3 197.9 136.6 46.4 32.2 49.4 78.3 44.4 90.4 88.7 64.4 68.2 45.2 173.7 57 505.4 199.2 312 149.5 2977.7 1476.6 1049.5 335.1 891.2 102.7 299.8 527.1 188.2 334.7 188.9 259.6 220.7 22.1 216.6 116.7 303.8 182.9 87 91.2 89.8 438.7 19.5 52.8 25.6 38.2 17.1 123.1 371.5 74.7 30.7 83.2 31.6 117.5 243.5 216.9 41.3 18.6 43.5 88.15 48.2 98 65.2 83.6 19.9 32.7 165.5 33.4 57 180.2 94.2 160.1 1665.9 952.6 3449 183.6 1181.2 158.4 489.4 606.1 306.8 276.1 189.5 428.5 213.5 50.6 194.4 99.3 204.2
106.7 205 159.75 160.7 78.3 135.4 167.5 123.9 191.3 155.8 361.1 218.3 264.5 113 209.7 103.6 136 187.9 631.5 726.6 367 150.65 170.75 96.4 280.2 68.4 77.2 163.5 217.9 460.1 244.7 61.6 60.1 120.7 129.5 817.5 3727.8 996.4 124 98.9 176.1 57.85 266.7 151.2 101.3 190.8 228.7 108.9 268.5 230.5 175.7 90.3 91.6 152.6 172.5 273.5 107 116.6 251.85 150.8 157 137.6 277.1 211.8 115.4 104.8 128.6 183.1 634.6 165.5 504.9 443.8 531.7 121.7 149.9 148.2 401.2 129.8 107.1 80.4 109.6 492.7 276.1 113.8 71 206.4 82.2 1851.6 2809.4 1842.2 139.2 127.5 239.8 154.2 221.6 299.5 151.8 251.2 205.8 103.5 360.5 259.9 147.2 106.1
7.2 322.1 503.45 457.7 675 548.2 528.2 635.7 862.4 72.8 571.8 314 506.7 270.3 1040 391.2 776.5 618.2 182.9 969.1 744.7 655.7 792.7 651.8 557 316.6 204.3 570.2 235.6 759.2 395.3 289.2 570.6 6.5 55.1 2967.4 90 407.4 591.8 170.4 280.4 6.25 10.6 498.8 418.2 12.9 7.9 105.2 5 7 966.4 32 159.2 280.2 519 572.8 582 545.9 489.6 528.5 555.7 26 436.6 233.6 188.6 283.9 477.3 498 437.1 328.6 126.7 1123.7 679.2 774.2 699.25 602.4 656.5 593.2 183.8 154.9 152.8 738.4 544.1 238.2 438.8 6.9 141.8 3631.2 42.3 1581 529.3 48.4 512.7 33.8 6.2 703 500.9 12 3.4 9.2 12 7.2 772.2 72.8
173.3 707.9 205.75 172.3 166 301.3 255.2 398.9 565.5 160.3 392.4 147.4 604.7 474.2 207.4 339.3 214.4 165.7 390.8 528.5 593.7 296.7 230.3 227.6 712.2 144.2 155 236.3 279.6 383.8 434.1 394 409 236.8 306.7 3024 2816.1 1724.2 330.6 452.3 443.2 314.4 356.2 345.8 155.5 409 421.4 561.6 314 458.9 701.8 297.8 150.3 535.7 343.4 335.4 247.1 244.7 599.5 297.3 284.9 254 327.4 215.2 201.5 281 144.4 332.2 289 131.6 249.2 402.9 561.1 215.35 247.3 224 452.9 306.8 483.9 169.7 257.5 486.8 337.5 343.5 297.6 398.9 287.8 1946.2 2608.9 1852.3 244.7 894.9 826.9 841.1 243.3 591.3 358.8 463.9 343.1 406.1 268.3 374.5 372.9 152.8
125 733 388.15 135.4 396.7 120.9 409.75 177.8 249.9 98.1 967.6 389.2 266.9 97.9 285.3 329.8 454.4 491.5 356.9 798.6 542 449 519.35 487.8 313.4 367.9 60 581.9 423.5 375.1 333.5 88.5 72 47 155.7 403.7 3837.2 600.8 107.9 75.7 118.6 52.75 212 119.7 152.2 292.2 64.9 327.2 346 54.2 82.6 85.1 201.2 652 355.8 110.1 322.5 102.7 715.1 279.4 339.9 53.3 1289.3 492 247.5 76 172.4 552 351.6 431.4 190.5 538.3 386 387.8 293.8 388.9 583.2 363.8 135 391.3 405.1 615 505.1 132.4 68.5 411.7 122.2 2036.4 2696.1 904 255.4 48 168.5 131.7 111.4 168.2 182.4 1062.2 72.1 110.1 436.4 43.5 93.9 56.8
241 207.1 116.25 104.3 167.4 126.7 107.1 116.5 297.8 475.1 192.1 300.7 201.5 79.9 538.1 88.6 124.5 228.4 159 204.7 202.7 95.15 163.2 172.5 81.7 13.9 430.4 118 121.4 93.9 54.9 340.8 576.5 459.5 253.9 2507.7 1481 3661.2 396.1 128.2 155 136.55 293.2 244 213.1 202.7 473.8 288.3 41.5 370.1 611.1 144.4 217.8 235.2 113.9 126 227.8 73 158.3 172.9 222.4 591.7 102.2 311.8 150.1 97.3 474.8 98.7 351.4 208.4 139.5 183.7 202.2 110.95 144.8 236.8 100.8 15.3 488.3 139.4 128.9 100.4 57.5 87.1 453.6 132.6 120.3 1147.8 1927.2 1969.2 221.4 413.3 277.3 455.6 354.5 384.5 436.2 139.5 579.5 191.3 76.8 324.5 480.9 147.3
351.9 733 372.05 324.8 223.8 429 400.65 278.1 398.6 298.6 592.4 879.1 643.2 116.1 664.7 216.9 288.6 406.1 404.9 852.9 440.6 351.25 294.2 483.7 389.5 387.1 369.8 471.2 401.8 643.5 434.2 172.7 278.8 270.7 353.6 1730 3266.3 2648.1 268.7 254.8 454.9 330.55 415.2 355.6 404 697.4 529 505.3 222.7 139.7 359.7 128.3 369.6 524.1 297 316.8 345.2 320.8 507.9 265.9 350.1 257.1 365.5 1060.5 483.2 116.3 353.9 380.1 538.5 84.6 235.2 718.5 395.2 385.65 302.45 405.8 488.8 549.6 424 233.4 273.7 499.7 535.7 409.2 207 471.9 303.2 2267.3 2169.6 2027.1 319.3 358.8 744.3 722.2 331.4 965.4 345.5 502.9 442.8 306 282.7 107.6 290.5 129.3
188.2 219.2 211.9 265.7 193.7 107.9 183.65 148.6 163 186.4 286.5 257.2 204.8 183.2 240.7 89 179.2 150.2 373.7 522.4 332.1 201.1 295.7 219.7 332.2 71.7 110.9 138.8 222.9 189.8 232.8 119.1 194.3 279.6 159.5 1217.8 3031.3 2554.8 201.8 177.2 256.6 89.65 310.5 192.5 171.5 144.3 250.1 235 144.6 197.4 270.8 140.5 230 243.8 227.2 366.8 264.1 77.1 298 188.5 150.2 153.4 565.2 248.5 112.7 192.4 129.5 136.1 451.2 164.5 303.7 351.2 367.6 174.35 283.45 259.5 363.6 123.6 149.6 126.1 233.5 243.9 210.1 140.3 184.1 282.7 124.1 1786.1 2532.6 2364.5 213.8 242.5 301.4 230.8 229.3 349.5 180.5 272.2 234.9 236.8 228.7 151.1 241.9 117.8
36.9 32.5 26 21.5 11.1 301.8 52.7 129 158.2 10.3 28.2 19 28.7 31.5 9.7 44.7 6.6 2.1 7.6 102.5 59.2 32 172.9 58.6 91.7 244 1.6 46.9 10.9 650 94.5 78.7 49.6 218.6 363.3 703.5 294.5 1072.5 768.4 14.3 56.4 87.85 197 42.4 144.2 76.3 72.3 8.2 9.9 58.2 247.3 51.2 8.3 46.4 16.3 42.3 11.8 160 62.7 117.3 87.2 9 22.9 6 22.7 28.9 4.7 47.4 16.8 2 13.9 86.2 104 13.2 347.7 98.4 48.1 326.3 13.4 72.5 9.5 692.4 45.7 8.2 41 7 319.4 955.7 288 4792.6 886.5 15.4 143.7 162.5 188.7 47.5 82 41.8 79.3 344.5 14.3 48 262.1 35.7
239.6 265.2 264 232.8 209.6 238.9 240.1 213.2 348.8 112.6 304.2 246.2 317.7 179.8 254.3 142.8 123.7 303.2 254.3 481.9 561.2 210.75 211.7 240.2 262.5 108.3 241.6 219.3 264.3 323.7 238.3 217.9 220.3 261.4 213.9 2048.7 3364 1287.2 334.7 162.5 246.1 120.65 303.4 240.6 164.8 232.6 232.8 197.4 251.9 200.8 278.7 135.6 128.5 277.6 238.7 200.7 331.3 176.9 307.35 246.5 240.6 96.7 272.6 259.8 200 183.5 192.7 212 204.6 156.9 252.5 383.8 746.5 187.95 188.3 295.7 351.8 147.8 277.8 196.1 264.1 379.7 310.8 240 215.9 343.7 204.9 1828.8 2820.2 2096.6 304.2 274.6 343.4 293 240.3 391 176.3 263.5 221 254.2 363.3 152.5 235.8 129.8
255.5 98.9 77.35 470.1 137.5 62.2 80.1 77.3 59.6 48.7 202.6 188.3 198.8 29.1 274 50.3 56.5 154.7 95.1 250.5 54.9 48.5 171.25 68.1 94.2 57.8 157.5 88.2 153.5 138.5 109.5 105.8 79.1 326.2 190.5 1943.4 1848.5 2216.9 198.9 234.6 60.9 73.45 446 223.8 204.7 100.8 211.7 122.1 101.2 83.3 300.7 127.6 89.8 111.5 69.2 454.9 82.6 21.7 107.2 114.2 69.2 23.9 141.4 260.4 107.1 40 173.1 86.8 218 14.6 38 182.7 56 49.5 212.65 85.5 215.3 91.2 334.5 52.8 89.9 184.8 205.1 88 114 343.1 280 1159.6 1598.8 3711.1 241.3 264.1 305.7 385.9 492.1 590 299.8 162.2 207.9 256.5 171.7 75.7 281.4 108.7
186.2 79.4 44.25 58.5 97.8 92.7 59.55 43.4 74.7 209.9 96.3 195.2 63.5 86.8 88.7 48.5 37.1 74.7 103.8 167.6 134 76.2 46.85 94.6 40 67 125.2 79.5 61.6 206.3 70.2 222.2 200 205.5 153.3 1270.6 2945 2125 245.3 123.6 178.3 269.85 227.1 142.8 158.8 160 183.9 134.8 72.4 157 248.6 147 123.2 78.7 66.2 37.1 102.4 66.2 85.95 45.2 78.1 197 106.3 217.3 44.4 72.1 97.6 47.8 101.4 25.2 82.7 139.1 150.1 61.85 36.1 109.4 62.1 88 127.1 55.4 54.4 180.5 90.8 86.1 145.9 136.7 128.2 852.3 3306.6 1806.7 209.4 238.8 272.9 388 186 221.3 132.7 307.6 175.7 156.8 175.3 95.8 199.4 123.8
224.2 212.7 141.8 115.7 165.5 160.8 125.3 177.3 137.8 206.6 219.3 184 153.4 147.6 210.4 101.4 189 301.4 304.1 455.5 263.1 130.9 124.8 117.4 170.2 57.9 288.9 208.2 132.5 175.3 122.4 287 254 321.5 275.4 2286.7 2055.1 1334.3 396.9 134.2 217.2 104.65 363.3 211.2 200.5 257.4 227.7 207.6 91 425.8 313.4 220.4 141.8 192.6 129.8 162.5 297.4 97.7 155.05 232.4 117.4 164.7 230 189.6 171.4 131.3 153.7 146.7 337.5 295.4 364.7 286.5 264.2 114.2 150.15 120.3 211.9 106.4 269.4 173.9 107.4 237 165.4 133.3 212.2 176.5 192.2 1490 2197.6 3664.9 274.6 265.9 356 304.1 255.7 380.1 211.4 183.1 288 231.1 180.9 290.9 224.4 169.6
351.3 339.9 198.95 289.7 262.7 274.8 333.85 483.5 283.9 182.2 382.1 329.3 492.7 389.7 322.2 351.4 190 226.3 269.3 519.3 484.7 336.4 319.5 442.2 337.1 208.6 199.7 349.8 373.4 480.8 433 196.3 207.8 334.2 198.9 1595.5 3179.4 2746.1 377.4 146.8 318.3 90.35 575 338 163.8 397.9 367.7 255.3 267.2 434 337.5 101.3 159.4 305.3 253.7 272.7 457.6 235.8 439.7 476.2 202.8 108.4 497.1 406.3 232.7 365.3 270.2 404.3 355.4 138.3 266.1 344.6 643.4 246 324.55 479.3 495.5 364.2 259.5 262 263.8 490.6 322.9 209.1 166.2 255 128.3 1592.5 2300.7 2491.5 284 219.1 390.5 393.5 506.3 636.6 261.2 416.3 368.8 342.8 453.5 335.1 279.7 166.1
229 197.5 167.8 196.8 181.9 273.1 142.7 179.9 304.9 545.2 200.5 438.1 323.1 336.5 209.9 124.5 105.1 354.3 551.2 500.9 238.4 120.65 118.15 201.6 264.7 251.2 1041.9 355 203 301 275.6 251.2 348.3 354.4 391.1 2579.4 2026.6 3265.2 399.8 187.1 222.6 172.2 522.3 179.1 228.3 257.1 401.7 238.9 101.8 577.7 272.4 212.7 208.6 205.1 149 188.9 233 201.1 212.9 177.1 164.2 626.3 301.4 528.7 204.7 277.9 254.1 160.5 301.9 78 907.1 367.7 284.5 101.95 131.5 306.8 345.7 422.9 1138 221.3 122.3 301.4 245 157.4 294.3 210.2 163.2 1282.4 2039.7 2018.1 290.6 490.8 419.4 283 454.7 334.3 386.2 283.2 385.1 208.1 177.9 365.3 294.4 158.4
261.7 288.8 159.6 200.5 159.5 307.7 223.75 302.2 267.3 351.2 259.9 327 322.7 346.9 207.1 158.5 240.8 342.9 380.6 794.3 372.2 197.5 172.85 145.5 313.8 257.8 252 258.7 271.3 368.8 224.7 196.6 389.5 286.8 219 2707.2 1902.7 3571 303.8 156.9 205 228.1 376.8 241.4 212.2 231 396.1 243.5 116.2 322.4 378.9 166.3 184.4 190.3 123.1 212.2 330.4 293.6 309.25 339 232.2 317.2 206.6 300.2 212.1 231.1 225.3 188.2 571.8 309.9 477.4 640.5 424.9 207.75 192.95 123.5 443.1 317.4 290.3 325.7 185.6 368.8 239.4 119.9 284.6 209.6 131.3 1440.5 1482.8 2172.1 214.7 426.3 329.5 360.5 262.1 428 296.2 286.1 369.1 168.4 183.6 220.3 255 132.1
227 112.6 78.7 117.5 64.1 140.8 84.4 120.3 141.3 127.5 142.5 121.4 166.9 153.7 137.2 51.3 135.9 148.6 133.6 273.1 233.8 103.05 87.4 87.4 134.7 73.2 70.9 114.9 112.4 260.3 99.4 120.1 196.1 460.1 289.3 2179.2 709.9 2805.8 214.2 96.6 131 58.05 373.7 86.4 213.3 124.2 442.8 123.4 89.6 237.9 450.1 94 130.5 94.9 77.1 159.3 96.6 90.9 93.55 106.8 90.6 112.7 146.7 149.9 94.1 146.9 78.8 71 221.5 99.6 147.1 186.5 261.5 84.45 102.25 101.3 160.5 133.1 91.5 93.9 112.4 265.2 109.2 101.7 204.1 128.4 247.4 1311.7 928.2 3714 159.8 160.8 330.1 252.9 384.7 176.9 257 88.8 407.9 285.3 154.4 174.3 274.6 83.1
339.1 176.8 189.2 80.9 109.3 173.3 179.1 91.5 110 202.6 312.6 112.2 172.2 34.3 109 121.5 81.8 72.7 209.6 203.7 71.6 78.15 96.8 112.4 105.3 51.3 141 147 187.9 252.4 247.8 232.7 175.2 232.1 222.9 1534.2 2511 2513.5 324.2 118.3 194.5 159.9 329.6 93.6 178 209.7 152.7 80.9 136.9 230.1 442 53.1 74.7 145.4 159.5 91.3 129.5 144.8 197.2 81.9 138.6 220.7 161.8 123.2 165.2 27.6 43.2 152.1 151.4 56.3 230.9 181.9 55.3 89.75 84.2 151.5 174.3 45.9 113.9 69.3 124.4 245.6 226 60.5 129 139.3 152.4 1073.4 2663.8 2653.5 139.1 228.9 338 244.2 298 158.2 229.4 119.2 126.6 259.3 164.7 232.7 314.3 33.2
232.2 84.3 96.85 70.9 42 35.8 77.45 26.5 66.6 78.7 171.9 94.5 107.5 24.7 119.3 31.2 30.2 71.6 88.2 107.3 55.9 37.8 46.4 44.1 62.7 36.4 62.2 104.7 88.3 113.3 129.4 229.5 147.5 437.3 185.7 1647.5 1440.9 4413.2 245.8 109.5 206.1 126.5 296.5 77.2 96 179.6 315.7 166.3 43 296.6 592.4 96.9 50.4 93.9 109.1 49.4 40.6 42.3 105.85 57.9 57.2 52.8 86.6 86.1 71.5 22.5 125.7 101.4 95.5 28.6 42.2 86.9 68.5 45.25 57.9 45.3 91.4 31.8 73.2 100 34.5 89.3 106 97.1 155.7 251.5 100.1 1165.2 1134.4 1066.9 191.9 175.7 283 356.2 307.8 159.6 108.1 155.3 266.7 144.2 76.2 284.4 452.3 151.6
50.4 514.6 23.3 14.7 22.9 918.3 15.05 29.5 19.2 6.5 25.9 34.4 120.6 13 34.7 6.8 8.9 23 160.4 32.6 11.3 73.05 10.9 45.9 124.6 298.3 27.4 218.5 130.9 26.8 15.8 29.2 35.2 75.3 13.8 1071.1 127.5 110.5 211 19.8 5.2 8.1 633 38 346.5 18.7 60 28.3 662.2 19.3 133.5 36.1 19.8 243.4 21.4 16 52.7 823.5 27.3 40.2 51.7 7.4 25.9 34.5 37.2 15.9 28.2 9.2 15.9 9 152.4 23.5 12.7 24.5 10.95 86.8 232.8 385.2 51.3 44.4 17.3 26 32.7 8.3 18.1 22.5 575.1 1612.8 119.6 4513.5 45.9 17.1 44.5 156.4 383.6 82.2 6.1 13.1 67.1 346.4 659 19.2 100.2 6.6
330.1 346.6 241.3 171 318 216 216.7 342.5 370.8 421.4 355.3 362.1 357 288.3 373 197.1 381.8 238.8 270.7 499 414 158.95 293.25 290.8 351.6 189.9 124.6 200.4 236.9 364.8 198.7 281.2 396.3 363.8 529.1 2138.1 2621.6 2987.9 323.5 466.7 303.3 233.15 436.9 289.7 322.5 359.5 485.1 271.7 220.1 417 396.4 204.3 178.2 373.7 207.3 264 378.8 205.9 256.15 399 218.2 380.4 316.6 348.4 270.6 240.3 214.7 257.5 363.6 268.9 229.7 514.8 330.5 191.25 282.85 303.2 435.9 247.7 196.3 157.4 292.1 386.5 207.7 164.4 289.4 265 274.6 1821.8 2211.7 2378.4 342.8 542.2 385.3 595.9 427.7 593.1 376.1 314.9 381 295.9 274.2 347.9 417.1 232.8
89.1 273.2 131.1 90.6 252.1 45.6 151.8 212.3 134.4 183 301.4 463.7 193.6 48.9 301.6 104 38.2 110.8 267.7 534.9 178.6 222.55 181 259 111.3 216.8 122.4 332.2 120.8 137.4 209.1 182 147.4 90 159.4 652.2 4260.5 2489.7 121.8 77.6 129.5 85.2 143.9 132.3 109 481.6 154.5 299.4 241.2 207.5 135.7 61.7 192.2 301.8 176.3 78.7 229 27.7 297.8 322.2 93.7 243.3 443.5 539.6 161.2 57.3 241.4 149.6 182.4 2.5 176.9 387.6 206.2 197.7 179.15 229.2 243.6 232 175.4 259 114.9 197.5 251.9 129.5 112.3 265.7 73 1034.2 1095.2 1316.2 255.9 154.1 164 222.1 137.2 267.4 216.5 783.9 173.6 94.7 361.3 117.6 135.2 40.8
206.1 277.5 190.5 186.7 219.6 303.7 224.45 344.9 290.9 225.1 326 256.4 270.3 311.6 318 197.1 140 212.6 296.6 676.8 463.6 250.25 224.75 236.2 396.7 121 187.2 204 269.6 429.2 261 228.6 305.9 297 235.6 2273.3 2526.7 2847.4 258.3 175.7 227.9 159.55 333.9 263.6 201 273.5 247.7 316 221.5 282.4 346.8 191.1 301.7 246.8 210.1 285.2 365.9 186.6 329.1 333.9 241.3 224.9 298.5 266.1 207.9 203.5 211.2 294.8 375.9 104.8 277.5 446.3 430.3 241.6 219.55 286.2 441.3 229.6 222.1 146.8 222.2 490.1 246.2 183 287.3 266.3 157.5 1672.1 2480.1 2115.4 267.5 306.3 346.6 304.2 284.9 404.6 329.8 268.1 237.3 191.4 235.4 290.1 277.8 159.5
188.2 225.8 167.8 211.6 125.7 315.5 190.4 148.7 127.8 83.5 374.2 745.8 253.2 151 225.3 132.3 202 167.2 208.5 485.8 442.6 192.25 134.7 248.8 191.1 274.3 87.3 213.4 187.4 428 288.7 382.4 428.7 445.4 345.9 1617.4 2693.2 2618.5 468.7 177.4 231.7 244.1 422.9 385.1 266.7 504.9 305.2 532.6 240.7 350.9 534.5 184.9 268.4 198.5 166.8 265.8 168.9 242.5 283.45 184.1 140.5 99.2 914.8 884.2 162.2 162.7 158.4 246.6 214.7 183.9 146.6 393.5 450.5 156.4 155.45 208.6 368.2 527.9 180 169.7 168.6 524.1 314.2 162.9 253.4 197.2 204.1 1319.4 1823.8 3049.9 357.1 422.1 587.6 585.5 387.2 745.2 367.6 331.1 276.1 250.1 295.7 314.1 353.2 186.9
184.7 190.5 135.55 108.2 77.4 164.9 130.6 99.4 247.6 194.6 262.1 157.6 154.5 134.8 157.2 86.1 167.6 169.4 259.5 242.5 197.7 152.8 175.4 115.5 103.6 127.2 132.4 146 181.5 282 157.9 248.9 295.1 282.6 352 1501.6 2817.1 2143 312.5 75.4 237.8 57.8 239.6 114.7 304.1 217.1 268.3 132.2 149.7 291.6 465.2 92.2 126.9 191.4 133.7 165.2 103.1 127.5 186.45 94.5 174.6 324.9 185.6 172.4 95.1 114.4 133.5 120.4 253.9 149.1 286.5 171.2 266.4 149.85 191.9 148.3 160.1 161.9 239.4 83.9 144.3 302.7 203.4 195.3 264.8 217.8 207.2 1387.1 2982.5 2281.3 272.8 68 212.7 209.2 212.8 169.7 394.4 194.1 218.8 220.8 196.4 247.3 401.8 113.6
