"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47"
-1.368 -1.226 -1.617 -2.018 -2.021 -1.884 -1.49249413464579 -3.875 -1.651 -2.073 1.743 -2.154 -2.063 -1.094 -3.625 -0.564 -0.773 0.222 -2.912 -1.582 -2.826 -1.59473025260861 -3.809 -2.171 0.535 -1.462 -0.861 -3.903 -2.539 0.003 1.833 -4.016 -2.351 1.45 -1.227 -2.476 -2.164 -3.074 -2.295 -0.73 -3.08222046410211 -3.78895933872403 -3.348 -2.078 -2.625 -4.261 -2.60647099754774
-1.983 -2.086 -2.87 -2.548 -1.68080222332836 -2.011 -1.964 -2.09 -2.042 -0.963 -1.363 -2.988 -1.59468312467914 -1.1 -1.395 -2.332 -2.239 -1.394 -0.246 -2.206 -2.062 0.601 0.544 -2.777 0.379 -0.232 -3.148 -2.807 -2.253 -1.139 -1.112 -0.844 -0.353 -0.761 -0.831 -1.409 -2.98 -2.499 -3.166 -1.952 -4.051 -4.597 -1.9 -2.781 -1.689 -2.662 -8.41
-1.016 -2.703 -2.37 -1.643 -1.876 -2.164 1.253 -3.633 -1.231 -2.379 -1.339 -0.483 -1.827 0.251 -2.167 -3.369 0.23 -1.714 -1.466 -2.216 -3.336 0.076 -2.845 -3.766 -2.999 -3.358 0.004 -2.09577440632787 0.456 -3.076 -2.568 2.626 -0.933 -2.514 -3.436 -2.124 -1.421 -2.127 -2.345 -1.814 -2.528 0.097 0.248 -3.753 1.058 -1.284 -2.26061116019272
2.127 1.188 2.166 3.87 1.716 4.234 0.151 0.046 0.127 2.846 0.77 -1.037 1.552 -0.987 0.681 0.111 0.679 4.673 1.726 1.336 2.021 2.406 2.18 0.921 -0.834 1.441 0.298 1.321 5.631 0.377 2.403 1.161 0.527 1.111 0.986 3.05 3.685 -0.632 1.539 2.057 1.888 0.085 1.242 3.364 2.696 2.039 2.358
-0.788 -2.643 -1.059 -2.106 -1.862 0.762 -1.685 -0.399 -1.525 -3.227 -2.131 -4.001 -1.038 -1.574 -0.329 -3.163 -0.592 -3.797 -0.719 -1.223 -1.308 -2.629 1.417 -1.318 1.048 -0.711 0.781 -1.252 -1.942 2.018 0.028 0.731 -1.112 -3.251 -2.453 -0.175 -1.283 -0.983 -2.28 0.172 -0.072 -2.885 -1.112 -2.827 -0.917 -3.355 -4.301
0.399 2.298 -1.394 -0.054 -2.17 0.315 1.515 -1.598 -0.312 -0.295 0.855 -0.091 -0.885 -0.953 -1.921 0.957 -0.009 0.176 -2.421 1.889 2.25 0.369 -0.744 0.387 1.13 0.587 2.677 1.793 1.278 0.025 0.443 -1.907 -1.598 -0.949 -2.005 -0.923 -1.513 -2.042 -1.544 -0.729 -2.221 1.22 -0.534 1.616 -1.101 3.501 -0.754
0.489 0.866 0.374 1.78 5.004 3.412 0.558855191997574 -1.197 0.943 0.215 0.293 -0.28 -0.389 -0.571 3.27 -0.684 0.101 3.843 0.162 -0.016 -0.123 0.407676054712965 0.636 -1.03 0.809 3.095 0.462 -0.152 -0.158 1.07632396432356 1.106 -0.683 -0.66 0.368 4.625 1.838 0.313 -0.703 -0.586 -0.035 0.388849059883958 -0.572855718244738 1.522 0.034 0.585 -0.555 -0.91988397052331
-1.144 0.084 -1.981 -0.797 -0.999 -1.47 0.433 -1.615 -0.379 2.167 0.921 -0.913 -1.544 -1.417 -0.146 -0.192 2.092 0.392 -1.42 -1.507 -1.594 -0.393 -1.871 -2.092 -2.378 -2.697 -0.891 -1.627 2.073 -1.972 -1.744 0.08 1.258 -1.611 -1.853 2.007 2.078 -0.17 -1.245 -0.673 -0.807 -2.276 1.214 0.955 -1.989 2.128 2.165
-4.069 -4.356 -2.544 -2.619 -3.285 -3.527 -2.948 -3.678 -3.407 -3.167 -3.967 -3.318 -2.744 -3.855 -5.182 -3.058 -1.797 -2.576 -2.549 -4.038 -3.511 -4.03 -5.273 -4.929 -3.506 -4.218 -2.569 -5.631 -0.93 -3.26 -3.538 -3.197 -2.457 -3.764 -4.779 -4.06 -0.156 -5.058 -4.161 -2.88 -9.178 -7.559 -3.703 -3.761 -3.652 -3.837 -2.09
0.552 1.954 -1.052 -1.124 0.017 0.035 0.229449582722986 -0.546 -0.652 1.921 0.03 -1.243 -0.292 0.08 -0.46 1.962 -1.068 2.315 1.654 0.824 2.791 -1.948 2.546 -0.991 1.221 1.041 2.123 1.718 3.395 1.303 2.474 0.053 1.438 0.141 0.089 2.783 -0.426 -0.217218985461362 -0.441 0.019 0.960538641079484 -2.149943975393 -0.406 1.66 0.969 4.378 -1.01644359431389
-0.36 -2.286 -2.328 0.066 -1.76 -1.634 1.526 -1.775 -2.225 -1.542 -0.208 -0.416 -0.479 -2.186 -2.313 -1.18 -1.565 2.888 0.748 -0.559 1.176 0.088 -0.172 -0.852 -2.188 -0.082 1.676 -1.112 -1.46 0.959 -0.954 2.02 0.202 -0.366034700895124 -2.395 0.155 1.528 -0.058 -1.697 0.353 0.96 1.891 -0.401 1.559 -0.586 1.62 -3.429
1.11 3.092 -1.323 -1.532 1.049 0.887 -0.556 0.006 -1.008 2.954 1.974 -1.348 -2.085 -0.935 0.688 2.921 -1.338 2.231 1.804 0.409 0.639 -0.692604845418884 -0.452 -1.162 -1.356 -0.028 0.173 0.891 -0.471 -0.432 1.528 -0.326 0.03 0.214 -0.595 1.352 -1.794 0.152 -1.216 0.676 0.467 -1.66981590811485 -2.902 3.136 0.383 1.673 1.531
-2.494 -4.282 -4.061 -1.494 -1.992 -2.744 -0.895 -0.07 -2.644 -3.136 -2.02 -3.053 -3.191 -0.800705687492489 -0.67 -3.323 -1.016 -4.576 -2.438 -3.181 -1.846 -0.434 -0.729 -1.404 -1.212 -0.623 -1.233 -2.279 -1.583 -1.863 -3.109 0.546 -0.783 -1.39 -5.318 -2.092 -2.055 -3.191 -2.335 -1.599 -2.1490804253397 1.008 -1.458 -2.733 -0.043 -4.545 -5.669
-0.15 2.598 -4.626 -1.564 -1.499 -0.702 -1.691 -0.576 -2.02 -0.015 3.596 -0.856 -0.556 -1.886 -1.942 1.577 -1.63 -2.07 -0.714 -0.906 -0.141 -2.15749889021725 -0.603 -0.352 -0.915 -0.477 -0.76 1.279 0.132 -0.464 0.011 -1.189 -1.818 -0.4 -1.591 -1.305 -2.571 0.074 -1.978 -0.453 -2.59549607612653 -2.23940723717744 -3.42 1.376 -1.068 0.836 -1.78837423738688
0.635 -0.535 -0.42 3.077 1.48 1.548 -0.082 0.010384759962029 -0.101 -1.486 -1.537 -0.546 -0.824 -0.628 0.685 -1.85 2.141 -0.117 0.862 -0.996 -1.263 -0.483749540986285 2.315 -1.243 1.361 1.489 -0.843 -0.554056347498117 -1.397 2.373 1.032 1.424 -0.125 1.311 2.052 -0.49 -1.869 0.128 -1.173 -0.527 -1.51788036878631 -1.14658029610069 0.084 -1.149 0.463 -1.505 -4.794
0.096 -2.257 1.379 0.815 -0.593 1.051 0.279 0.084 -3.038 -2.711 -1.49824349453986 -1.87627735256311 -1.01 0.756058945847542 -2.504 -0.807 -1.27 -3.364 -0.83765707712203 0.511 -0.458 1.349 0.505 1.008 1.039 0.906 1.216 -0.45 -1.32 0.832 1.464 0.735 0.221 -2.268 1.863 -0.092 -0.055 0.252 -2.072 1.123 -2.255 -1.167 -2.829 -1.057 0.181 -2.207 -2.70001755124267
-5.008 -5.1 -2.482 -1.19 -3.948 -5.268 -2.32 -2.145 -3.074 -5.144 -4.839 -4.465 -2.215 -4.593 -2.219 -5.536 -2.794 -5.284 -4.851 -3.292 -2.421 -0.224 -1.911 -3.56 -6.118 -2.332 -3.475 -4.952 -3.075 -3.26 -4.431 -1.45 -3.66 -5.119 -5.869 -2.472 -1.126 -5.86 -4.886 -3.219 -2.424 -3.66372539797637 -4.528 -5.489 -2.585 -4.307 -3.54422400532596
0.878 -0.477 3.414 2.748 1.548 1.964 3.77 -0.112 -1.798 -0.591735538986924 0.558 -0.503 0.507 -1.184 2.084 -0.824 1.4 1.30200349769523 0.459974387962087 -0.359 0.544 0.261786756176322 1.099 0.204579333911268 -0.055 1.595 3.81 -0.0276254030245799 3.643 1.936 1.799 0.783 0.369 0.144564705139723 1.356 0.409 4.233 0.78 -0.48 1.555 -1.19369211670833 -1.36337671066263 -0.573 -0.466 1.031 0.355 -0.729
1.466 -1.379 0.7 0.682 0.862 0.014 -0.411 2.032 1.373 -2.711 -1.27 0.615 2.193 1.209 2.916 -2.801 -0.505 -2.375 0.193 0.841 1.561 0.105 2.184 1.878 1.919 2.427 0.259 -0.964 1.279 0.814 0.048 2.785 1.999 0.268195793994848 -0.93 0.851 0.461 1.969 2.534 2.243 0.84 0.048 0.692 -1.509 2.237 -1.387 -0.118928729071602
3.939 3.449 1.214 2.149 1.722 0.703 2.318 1.147 2.414 3.384 2.037 0.652 1.619 1.982 1.196 0.669 0.21 1.187 3.516 3.79 3.511 -1.04 0.461 1.842 2.24 1.548 2.287 3.173 4.381 2.862 3.966 1.042 1.8516431586672 1.975 1.887 2.783 3.999 2.4 2.49 3.284 -1.082 -2.426 3.288 2.455 2.237 4.437 0.897
0.754 1.066 0.902 -0.119 -0.655 1.129 -1.088 -3.226 2.173 -0.518 -0.357 -0.821 0.187 2.63 -1.656 -0.597 1.683 -0.429 -1.575 -2.072 -1.541 -2.238 1.141 -2.741 1.386 2.019 0.259 -1.003 -1.142 1.484 0.269 0.298 -0.434 -0.721 1.946 -0.023 -1.341 0.496 -1.459 -1.64 -2.592 -2.10899001124999 1.786 -0.779 0.088 -0.362 -2.3896336688807
4.889 4.675 6.03 5.263 1.26 4.647 3.752 3.65 5.715 3.366 1.769 5.462 4.37 4.645 1.334 5.179 6.019 5.304 3.867 3.722 4.109 3.589 3.914 4.716 4.184 5.283 3.648 3.184 1.542 4.759 4.138 3.211 3.84 4.081 3.434 4.391 3.721 2.272 0.371 4.183 3.442 0.652 6.176 4.503 2.831 2.001 1.003
-0.578 2.026 -1.91 -1.437 -0.61 -1.799 -1.025 -1.894 -0.945 2.59 -0.698 -0.813722428448143 0.138 -1.941 -1.442 2.466 -1.543 0.842 -0.161 -0.373 0.529 -3.086 1.682 -1.528 -0.932 -1.443 -0.132 0.325 2.568 -1.419 0.534 -1.87 -0.307 -0.19 -2.121 1.323 0.024 -2.466 -1.594 -1.202 -1.08848509331821 -2.61793271834664 0.146 1.186 -0.603 2.565 -0.906213714585762
-0.528 -1.098 0.512 -0.151 0.984 -0.231 2.1 -2.567 -0.588 -1.608 -1.514 -0.408515501798245 0.271 -0.853 -0.046 -1.528 0.25 -0.24 -0.93 -1.014 -1.437 -2.401 -0.247 -0.217 -1.439 -0.354 2.259 -0.532 0.8 -1.045 -0.418 2.476 -1.405 -1.185 -1.393 2.323 2.415 0.336 0.127 1.275 -1.76347032224513 -4.773 -0.923 -0.853 -0.907 -1.543 -3.32
1.577 2.489 2.447 2.047 1.952 1.13 3.439 -0.588 1.11854355329896 2.418 4.099 -0.056 -0.039 -1.239 1.719 3.949 0.654 3.398 1.669 0.658 0.863 -1.072 -0.834 2.814 1.387 -0.079 2.65 1.789 4.002 1.308 2.087 0.863 0.544 1.979 0.223 0.694 4.443 -0.339 0.451 0.403 1.2605933437529 0.0536397176307625 -0.589 2.57 0.291 3.171 0.876
1.276 2.045 -1.001 0.089 1.308 0.025 2.412 -0.561 1.376 1.921 0.157 1.064 0.435 -1.761 0.448 1.856 0.227 -0.668 0.947 0.336 1.214 -2.302 -1.086 -0.655 0.081 -0.63 0.613 2.04 0.747 1.969 0.694 -0.786 -0.999 -1.616 -1.152 -0.063 2.53 0.338 1.454 1.043 -1.39388725142038 -4.002 1.468 0.252 -0.77 3.598 -1.639
-3.042 -4.009 -2.636 -2.27 -2.437 -2.876 -2.107 -2.8 -1.979 -1.149 -2.676 -2.8 -2.015 -2.631 -3.892 -1.661 -1.64 -1.272 -1.458 -2.897 -2.508 -3.682 -4.345 -3.613 -2.271 -3.126 -2.022 -4.308 -1.198 -3.128 -2.951 -3.042 -0.865 -1.898 -3.696 -3.274 0.497 -4.73 -3.121 -2.645 -2.984 -9.782 -3.318 -2.906 -3.714 -3.596 -1.822
3.064 1.563 3.598 4.703 3.35719229597831 2.684 4.674 2.53 3.691 -0.966 2.81123782622398 2.555 5.121 4.01 3.24049287970762 2.66145503056014 3.4 2.05882862351441 1.93799793160837 3.266 4.099 3.527 4.618 3.701 4.801 4.323 1.713 3.053 2.21917933563082 4.657 5.223 3.509 5.274 4.91 5.11 2.413 3.404 2.434 -1.266 4.1 3.113 2.36241903247217 4.276 2.19005934712256 2.198 1.96723501360547 0.431
2.048 3.423 4.368 1.503 1.225 1.704 2.545 3.557 3.54 3.552 1.122 2.555 2.307 2.482 -0.161 4.181 3.625 2.977 3.406 2.97 2.421 0.001 2.888 3.511 2.709 2.77 0.829 1.437 3.163 4.089 1.841 2.34 3.138 2.152 2.642 4.528 3.06 3.446 -0.38 0.847 0.027 -2.052 3.895 3.451 2.985 2.932 -0.607
-4.068 -5.007 -1.357 -1.664 -2.229 -2.236 0.349 -4.614 -3.036 -3.968 -2.717 -2.689 -1.498 -2.523 -2.779 -5.267 -1.855 -2.67 -2.714 -4.009 -4.622 -0.465 -0.846 -2.301 -3.55 -2.31 0 -3.791 -0.857 -2.772 -2.945 0.021 -1.66 -4.699 -3.055 0.695 -0.445 -3.326 -3.398 -1.409 -2.3183420064649 -3.60270995802818 -3.207 -4.041 -2.669 -3.822 -2.94492328310114
-2.344 -0.409 -1.556 -0.133 -0.321 -2.97 0.868 -0.876 -3.102 -1.14 0.351 0.961 -0.996 -5.598 1.097 -0.33 -1.868 0.062 -1.663 -0.96 -1.288 -0.545 0.322 0.267 -3.046 0.054 -0.517 -1.313 0.596 -3.257 -3.352 0.545 -1.81723255448243 -1.689 0.817 1.026 1.007 -1.93 -0.936 -0.662 -1.737 0.344 -2.408 0.676 -0.905 -0.048 -1.77163833189278
-0.604 -0.764111857769876 -0.926 -0.776 -1.62 -0.582 -0.368 -0.337 2.215 -0.727 0.026 1.824 0.199 1.204 -0.809 -3.85 1.785 -2.214 -0.149 0.806 1.618 0.464 1.212 1.403 -0.809 -0.018 0.457 -0.52 -0.444 -0.02 -1.221 -1.104 1.184 -1.767 -1.681 -1.609 -0.266 2.007 -1.344 -0.281 -1.618 1.608 1.238 -1.478 -1.297 -0.086 -4.884
-4.196 -3.482 -4.411 -4.363 -3.674 -4.031 -3.594 -1.608 -1.928 -4.672 -3.469 -2.209 -3.628 -4.621 -5.153 -5.69 -2.99 -3.44 -2.887 -2.251 -1.92 -3.587 -5.446 -2.041 -5.312 -4.156 -2.905 -4.133 -0.892 -5.275 -4.297 -4.707 -5.883 -3.981 -5.112 -1.933 -2.568 -4.573 -5.113 -2.709 -5.17264522057071 -7.477 -3.605 -3.834 -3.744 0.533 -4.035
-1.829 0.922 -1.931 -2.267 -0.57 -2.973 1.677 -2.243 -2.82 0.549 -1.713 -1.062 0.81 -1.11 -3.003 -0.166 -2.145 -1.99 1.202 -0.505407000420965 0.236 -1.711 -1.309 -1.752 0.394 -1.463 -1.528 0.282 1.927 -1.581 -0.789 -0.947 -1.165 -0.804 -1.201 0.766 1.964 -3.158 -0.116 -0.493 -1.756 0.227 -3.454 0.049 -2.369 2.386 -0.609
1.279 3.29 -0.766 0.132 -0.647 -0.561 -0.703 -0.056 1.06 3.698 0.316 -0.006 1.467 -0.246 0.602 4.925 0.084 3.712 1.346 0.51 2.228 0.336 2.379 0.505 -1.059 0.148 1.15 2.608 1.356 -0.245 1.06 -0.354 1.718 1.242 -0.324 3.409 -0.051 -0.25 -0.064 -0.035 0.98 -1.235 -1.167 3.39 1.061 1.123 1.452
0.498 3.178 -1.341 0.701 -0.548 -1.073 0.133 -0.279 1.724 3.125 -0.539 0.097 1.911 -0.376 -2.028 3.218 1.958 1.137 1.734 0.376 1.981 -1.131 0.984 -0.071 -0.985 -0.139 -0.456 1.802 2.211 0.117 0.901 1.166 0.89 0.94 -0.76 2.363 1.192 -2.587 0.145 0.48 1.256 -2.72487517445001 1.699 1.802 0.441 3.02 -0.442
-1.549 -1.625 -0.925 -0.973 -3.171 -0.38 -0.811 2.095 -0.519 -1.195 -3.23 -1.242 -0.664364800804925 0.729 -0.098 -0.277 -3.155 -1.288 -0.321 0.789 0.383 -0.848 0.791 1.611 -0.902 0.659 -0.172 -2.466 -3.774 -0.971 -1.383 0.606 -1.228 -1.639 -0.313 -2.182 -1.844 0.637 -2.788 0.485 0.078 0.169 -3.647 -3.621 0.318 -3.159 -1.771
0.717 3.256 -1.51 0.673 -0.137 -0.396 0.2 -0.418 1.628 2.984 1.066 -0.04 1.942 -0.46 -2.143 2.833 1.491 1.89 2.224 0.864 2.145 -1.205 0.805 -0.09 -0.838 -0.193 0.081 2.352 2.223 0.322 1.18 1.236 0.908 1.378 -0.797 2.381 1.087 -2.155 -0.176 1.093 2.091 -2.612 1.81 2.015 0.383 2.97 -1.008
2.664 3.708 5.772 2.932 4.702 4.928 2.006 3.007 1.592 2.785 3.933 2.482 3.431 5.822 4.811 3.728 3.508 5.287 4.135 2.917 3.607 1.84 3.022 3.976 5.236 5.303 3.78 3.75 2.222 3.606 2.826 4.881 4.406 4.841 5.073 5.014 1.574 4.683 3.41 9.172 2.363 0.972 2.786 4.015 5.486 3.04 3.03389807497116
-0.064858992237178 -2.328 1.509 0.65 -1.191 -2.776 -0.669 -2.906 -2.591 -1.068 -2.858 -0.725 0.208 -3.38 -0.675 -4.119 -2.806 -2.919 -2.557 -1.972 -1.252 -2.028 -0.154 -3.169 -3.021 -1.61 0.066 -3.036 -3.207 -2.784 -2.86 -0.916 -3.428 -3.566 -1.75 0.109 -0.869 1.546 -1.797 -2.068 -2.289 -0.09 -3.701 0.081 -1.806 -0.356 -3.34
1.544 -0.254 1.363 3.152 1.542 -0.317 2.868 2.019 -1.418 1.373 0.939 0.697 0.406 -1.464 3.383 2.482 -0.621 0.399 1.023 2.383 2.853 1.989 2.452 3.247 -0.596 -0.459 3.041 2.915 2.403 -0.714 0.546 1.687 1.065 -0.203 -1.119 1.14 2.355 0.307 2.834 1.673 1.246 -1.28 -0.681 1.053 3.065 2.379 -0.558
-2.018 -1.49498402427341 -4.411 -2.311 -1.292 -2.977 -1.874 -2.952 -4.169 -0.286 -0.411154842598251 -4.255 -2.122 -3.562 -1.129 -0.274 -4.844 0.433 -2.094757114174 -2.603 -2.768 -1.991 -0.495 -4.411 -1.785 -4.429 -2.403 -1.398 -0.354 -1.532 -1.059 -1.722 -1.399 -0.913 -3.139 -1.805 -3.143 -3.222 -2.146 -2.506 -3.791 -1.753 -4.044 -0.014 -1.728 0.13 -5.525
-2.591 -2.416 0.008 -0.285 -1.044 -1.787 -0.783 -2.453 -2.878 -1.173 -1.343 -3.099 -3.972 -1.956 -2.279 -0.488 -1.022 -0.002 -1.734 -2.183 -2.611 -0.663 -2.644 -4.524 -2.354 -3.254 -0.961 -4.227 1.088 -2.429 -2.268 0.382 -0.99 -2.776 -2.085 -0.797 1.843 -2.319 -2.466 -1.593 -3.1476603299207 -3.96527623249616 -3.16 -1.453 -1.91707836280538 -1.612 -5.721
-0.083 -1.598 -1.748 0.494 0.418 0.618 -1.226 0.847 -1.762 -2.164 0.009 -1.409 -0.967 1.979 -0.004 -1.945 -2.163 -1.763 0.655 0.375 -0.03 -0.63 1.429 0.28 2.31 1.743 0.388 -0.307 -2.38 0.615 2.174 0.989 1.602 0.988 1.209 -0.623 -1.714 -1.921 0.244 0.31 -1.03710257451511 -1.34713850170131 -2.556 -2.078 0.276 -2.031 -3.657
-0.462 -0.047 0.228 0.73 -0.74 -0.407 -0.637 -0.028 0.126 -0.87 -0.575 -0.648195319338501 -0.254 0.178 0.231 -0.058 0.752 -0.947 -1.207 -0.511 -0.441 -1.51 -0.604 -0.71 -1.109 -0.207 -0.833 -0.843 -0.264 0.172 -0.416 -0.897 -0.54 -0.818 0.027 -0.347 -0.362 -0.671 -0.035 -0.933 -8.102 -2.86927735344783 0.153 -0.987 -0.41 -0.194 -5.38
0.365 0.898 -0.36 0.377 0.345 0.587 -0.17 -0.052 0.481 1.581 1.355 0.433 0.249 0.437 -0.275 0.005 -0.373 0.76 0.762 0.818 1.155 -0.597 -0.05 0.063 -0.351 0.078 1.547 1.21 0.463 -0.284 0.785 0.376 -0.005 -0.062 -1.35 1.393 0.637 -0.535 0.165 1.096 -0.624779677397296 -3.572 0.793 1.339 1.047 2.083 -7.381
-2.805 -3.493 -5.063 -1.991 -0.955 -3.425 -1.938 -1.628 -2.281 -2.691 -2.347 -4.967 -2.283 -4.462 0.707 -3.32 -3.317 -1.897 -2.696 -2.819 -2.71 -2.40922674418225 -1.467 -2.41 -3.24 -3.048 -6.584 -6.483 -3.836 -3.56 -4.62 -0.521 -2.836 -2.201 -3.339 -3.743 -3.77 -4.593 -1.103 -2.194 -3.84375469181355 -0.318 -3.349 -1.756 -1.073 -3.452 -3.32624772639929
-0.58630045675633 -0.215 -0.466 -0.34 -3.046 -2.417 -0.297 0.987 0.835 -1.813 -0.324 1.332 1 -1.622 -2.647 0.385 0.085 -1.874 -1.604 1.616 1.579 -2.274 -2.022 1.196 -4.156 -3.022 1.427 0.501 0.401 -2.78 -0.661 -2.456 -0.95 -0.727 -1.834 -0.698 0.322 1.333 -1.039 0.999 -0.474 -0.009 0.952 -0.959 -0.829 0.313 -1.296
-0.162 -2.348 -1.219 -0.349 -0.726 -0.606 -1.319 0.346 -1.11 2.362 -1.583 -1.295 -1.112 0.482 -1.009 -2.7 -1.091 -2.597 1.33 0.119 1.151 0.969 2.123 -0.903 1.209 0.705 0.194 0.786 1.73 -0.035 0.445 0.199 1.749 -2.351 0.442 0.556 -1.998 -1.606 -0.465 -0.356 -1.692 0.325 -1.458 -0.689 0.726 3.122 -3.673
0.879 0.061 1.893 1.325 -0.231 2.655 -0.823 0.356 3.527 -0.477 0.784 3.403 -0.419 0.054 -0.307 -1.59 2.942 -0.0921604399924417 0.34 0.841 0.337 1.496 -1.317 0.506 1.314 1.897 -0.88 1.03 2.19 0.628 0.169 -0.302 0.834 -0.9 0.336 -1.521 -1.102 1.626 -0.802 1.78 -3.006 -0.882674074973989 3.067 0.434 -1.348 0.188 -1.528
-2.333 -2.658 -5.301 -2.807 -2.265 -3.716 -2.625 -3.23 -1.919 -2.27418284726937 -2.159 -2.611 -2.896 -3.723 -4.035 -2.099 -3.233 -1.75987667005 -2.218 -2.505 -3.68 -3.424 -5.146 -3.932 -3.758 -5.304 -3.713 -0.4 -2.447 -4.29 -3.144 -3.324 -2.482 0.035 -3.715 -3.218 -2.149 -1.504 -2.90444402574456 -2.302 -3.49963755453604 -4.01204650954297 -3.392 2.469 -2.314 -1.84 0.975
0.556 4.159 0.856 2.022 0.443876506202156 -0.662 0.823935960418664 0.575 -0.518 3.234 3.658 0.753745261565198 0.924 1.698 0.618870296567957 3.047 0.948 4.594 0.298639646753552 0.336 0.76589546980454 1.347 1.837 0.2 1.582 -1.926 0.929608793762006 1.996 0.516 1.236 1.621 1.523 1.073 3.821 1.824 0.856104305617067 2.567 1.11312698586047 -1.836 -0.33 0.548205979833681 0.438733577516835 1.873 3.879 1.421 0.13 3.835
1.278 0.415 -1.892 -0.417 -0.764 1.873 -0.158 -1.648 -0.713 0.117 -0.608 -1.267 -0.632 1.609 -1.339 -2.436 -0.711 0.7 1.175 -0.412 -1.803 0.0378603930987227 1.624 -0.747 2.094 0.337 0.582 -0.586 -1.537 1.569 2.081 1.351 0.672 0.971 2.149 -1.529 0.674 0.594 -2.159 -0.209 0.83 -4.708 -1.518 -1.134 0.284 -1.702 -1.72165181027887
-3.385 -2.844 -4.62 -3.989 -3.332 -3.683 -3.263 -4.102 -3.806 2.625 -3.3 -3.742 -3.621 -3.714 -4.429 -3.671 -4.554 -0.201 -2.059 -3.189 -3.239 -1.44 -0.526 -4.338 -5.027 -4.152 -3.2 -2.963 -2.314 -4.967 -2.239 -4.778 -2.04 -3.542 -5.02 -1.86 -3.54 -4.22 -4.637 -3.748 -4.572 -4.68467659379629 -4.105 -3.075 -4.374 -1.661 -2.233
0.375 -0.606 -0.553 0.61 1.282 -0.199 -0.302458916522444 1.616 -0.46 -1.619 0.546 -0.826 0.066 -0.926 -1.175 2.288 -0.729 1.219 0.493 0.01 -1.191 1.032 2.21 1.478 -2.184 0.298 2.527 -2.02 -2.014 -1.148 -2.063 3.132 -1.203 -0.835 -1.178 -1.156 -1.18 2.308 0.963 1.439 -0.017 0.450347135312407 -1.542 -0.681 3.525 -1.265 0.127097693523675
-1.888 -2.968 -3.463 -3.083 -5.718 -4.657 -1.485 -0.434 -0.797 -0.167 -1.743 -0.914 -2.405 -4.623 -2.694 -2.365 0.098 -5.217 -2.2305891689318 -2.035 -1.287 -0.691 -1.394 0.082 -3.641 -2.672 -2.263 -1.911 -1.495 -2.587 -1.842 -0.763 -2.26662880872102 -2.55760631442238 -4.472 -1.263 -1.603 -1.507 -5.112 -1.826 -3.56342606223625 -3.44499215046519 -2.26 -2.584 -0.432 -0.098 -2.951
2.252 3.63 4.515 2.139 1.757 2.332 2.769 3.74 4.313 3.975 1.733 2.962 2.692 2.793 0.213 4.387 3.441 3.391 3.707 3.705 3.116 0.565 3.319 4.118 3.162 3.161 1.104 1.911 3.402 4.701 2.33 2.928 3.588 2.632 3.012 4.813 3.596 3.955 0.191 1.095 0.713 -1.875 4.236 4.185 3.433 3.373 -0.279
-0.969 -0.764 -1.577 -1.206 -0.92 -2.359 0.559 -2.328 1.235 2.201 -1.517 -1.014 1.238 -1.894 -2.361 0.471 -0.561 -1.494 0.992 -0.51 1.011 -2.275 0.14 -2.25 -2.962 -1.242 -0.432 0.874 1.705 -2.625 -0.366 -1.32 0.69 -1.787 -2.295 1.014 0.169 -2.686 -2.244 -0.585 0.435 -3.427 -1.381 0.167 -0.758 2.03 -1.999
-1.542 3.824 0.888 -1.444 -1.129 -1.625 -0.474 0.984 -0.646 -1.372 -0.535 1.24878661242056 -1.929 -1.437 -0.822 -0.559 -1.042 -1.452 -0.37 -0.678 -1.35 -0.358 0.73 0.134 -0.408 -0.666 -0.934 2.49 -2.281 -1.024 1.748 -1.41 -1.206 -0.893 0.887 -1.412 -1.394 3.264 -0.813 -1.328 1.68 -2.541 1.613 -1.546 -0.948 -1.411 -2.666
0.346 3.294 -0.172 1.32 0.011 0.643 0.046 -0.131 2.513 2.3 0.534 -0.588 1.616 0.516 0.676 1.568 1.767 1.854 2.885 0.687 3.606 -2.709 2.729 1.732 -0.21 1.89 1.022 2.19 3.651 1.917 1.82 0.664 2.429 2.765 2.335 2.106 -1.14 0.151 0.317 1.12 0.18 -1.69867369424484 1.026 1.047 1.834 2.538 -2.335
1.341 0.852 -2.494 1.69 -1.854 -0.903 0.987 -3.888 -0.613 0.655 0.85 -1.089 1.067 0.037 0.099 -1.48 0.175 0.6 -3.089 -1.079 -2.046 1.611 0.572 -2.298 0.215 -2.723 1.682 1.44 0.728 1.002 1.303 1.246 -0.623 1.101 -0.161 0.522 0.998 -1.3 -1.879 -0.81 0.729 -1.7301404092895 -0.027 0.878 0.97 1.693 -0.01
