"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65"
0.286 0.8 0.257 1.955 -0.319 3.537 -0.116 0.919 -0.319 -0.341 2.858 0.382 0.255 1.395 0.294 -0.511 0.123 -0.353 0.155 0.145 3.324 -0.615 -0.517 -3.56 0.03 0.067 -0.226 -0.187 -0.386 -1.483 0.508 -0.933 -0.946 -0.314 -0.434 -0.014 -0.469 -0.701 -1.882 0.223 -0.163 -0.224 -0.341 -0.352 -0.629 -0.343 -0.536 -0.393 -0.389 0.137 -0.491 -0.48 -0.737 -0.426 0.673 -0.2 -1.697 -0.295 -0.892 -0.249 0.051 -2.33 -0.212 -0.284 -0.809
0.292 0.107041319566052 1.072 0.233 1.755 -0.857 1.257 -3.191 -0.165 -2.506 -0.34 -1.038 0.695 -1.378 0.87 0.224 -1.243 -0.308475943570132 -0.999798951062885 -0.477168600142262 -0.099 1.805 -1.293 1.316 1.221 -0.605 -0.427452692212063 0.52 1.056 1.583 0.138 -0.96 0.323 0.0318525467649143 -0.136 0.889 -0.734 -0.696 2.346 0.474 0.806 2.437 -0.165 0.235280234728661 -1.299 0.013 -0.451 -0.136 -0.18547032672402 -0.906 0.032 1.584 -0.31 0.22 0.118007424942939 0.699 -0.142 -1.157 0.623 -0.337 -0.474194833603653 -2.054 -1.1 1.671 -0.076
-2.238 -0.445 -2.112 -0.926 -0.552 -2.282 -0.628 -1.578 -1.001 -2.095 -1.177 -1.016 -1.622 -2.312 -1.57 -0.762 -1.651 -2.059 -1.493 -1.767 -1.492 -1.371 0.424 -0.317 -1.143 -1.513 -3.802 -1.973 -2.395 -0.807 -2.368 -0.751 -0.344 -1.36 0.601 1.278 -0.724 1.001 1.513 -1.728 -0.719 -2.997 -1.238 -1.647 -1.697 -1.765 -1.605 -2.09 -1.656 -2.158 -1.634 -0.262 0.337 -0.357 0.036 0.158 0.5 -0.669 0.247 -0.062 0.18 0.273 0.234 0.536 0.307
0.039 0.636673729185326 0.515 1.142 0.85 1.729 1.202 1.089 0.268 -0.053 1.262 0.674 1.921 0.48602510185985 0.414159694963775 1.964 0.441 1.489 0.63953031341256 0.685 1.501 0.181 0.065 0.982 0.973 0.135 0.652321930508768 1.932 0.806 0.988 1.532 -0.568 -0.26 1.761 0.223 0.345962806515276 0.173222454919309 0.192 1.436 0.532769675727893 -4.448 -0.665 -0.165 1.645 0.822 0.849 1.706 0.524 0.61 0.821 0.195 0.978 -0.312 0.98 0.404538134369678 1.194 1.137 -0.277 -4.076 0.462 1.752 -0.242866512887241 0.684 0.729 -0.024
-1.807 -1.87539222578672 -2.358 -2.353 -1.862 -1.437 -0.788 0.638 -2.248 -2.819 -2.444 0.92 -0.295 -0.698 -0.497 -0.969 -0.547 0.306 -0.785 -1.67744589908548 -2.822 -1.948 -0.892 0.24 -1.064 -0.752 -2.328 0.457 -0.096 -1.354 -0.306 -1.711 -0.989 -0.745 -0.929 -3.948 -2.059 -0.757 -0.696 -0.882 -0.586 -4.263 -0.708 -0.655 -2.716 -0.396 -0.289 -0.564 -0.87938751960081 -1.182 0.687 -2.169 -1.197 -1.555 -3.584 -0.906 -1.156 -1.931 -0.758 -3.455 -1.756 -1.753 -1.168 -1.555 -0.965344925163215
-0.725700696014356 -1.856 -1.66 0.397 -4.278 -0.512 0.697 -0.297 0.597 0.035 -0.631 -0.262 -0.561 -0.935 -0.721 -0.932 -2.833 -0.172 -1.83472116078029 -2.048 0.167 1.215 -0.751 -0.281 -0.604448088282795 -3.472 0.461 -0.523 -0.735 0.892 0.644 -1.088 0.389 0.105 0.403 0.223 1.136 -1.718 -0.782 0.228 -0.173 -0.442 0.797 0.428 -0.373 -0.416 0.164 -1.134 -0.085 0.314 -1.332 0.476 0.001 -0.429 -1.535 -0.079 0.792 -0.587 0.766 -0.658 -2.222 -0.6708557537141 -1.925 1.163 -0.203
2.232 -1.09794056559653 1.141 -0.611 -0.029 -1.725 -0.839 -1.613 -2.469 -0.395 -3.333 -1.185 -0.793 -2.414 0.186 0.299 -1.553 -0.747 -2.53 0.845 -1.271 -1.916 -1.148 -0.926 1.333 -0.077 -1.354 -1.258 0.526 -2.251 0.524 -0.555 -0.303 -0.409 -0.148 -0.891 -0.625 -0.237 0.01 -0.936 0.975 -0.0595300610347925 -0.751 -2.758 0.435 -0.998 -1.528 -0.31 -0.063 1.242 0.632 0.349 -0.372 0.299 -0.957 -1.42 -0.338 -0.283 -0.469 -1.255 -1.4094861252224 -2.527 -0.625 -0.715 -1.769
-1.499 -1.34507990474636 -0.941 -0.727 -1.249 -1.045 -1.245 -0.909 -1.236 -2.39 -1.665 -0.569 -0.943 -1.191 -0.614 -0.865 -1.588 -0.625 -1.931 -1.681 0.406 -1.038 0.334 -0.47 -1.936 -1.61 -1.50607117580437 -0.473707177366755 -1.812 -1.222 -0.793 -0.247 -0.004 -1.056 -1.127 0.438 -1.00582451563607 -1.88 -1.088 -0.796 -0.219 -1.921 -1.159 -0.699 -7.367 -1.24 -0.322 -1.118 -2.224 -1.971 -2.261 -0.348 -0.724 -0.532 -1.43 -0.909 -0.27 -1.773 -0.775 -1.41254247058268 -2.721 -0.84 -0.856 1.445 -0.033
0.0120761891713646 1.882 0.701 0.037 -0.421 -1.465 0.051 -0.269 3.134 1.664 2.262 -0.235 1.111 1.293 0.569208820452144 0.5 -0.69 -1.242 0.305 -0.124 0.101 0.611 -0.639 1.045 -0.465 0.677 1.00354510708056 0.783 1.301 -1.607 0.339 0.455 -0.644 0.288 0.092 1.551 2.545 0.422 0.666 -0.365 -0.321 0.412 -1.912 -1.44 -1.288 0.308 -0.046 0.2 -0.902 2.865 -0.057 0.234 -0.563 0.139 -0.501 1.249 -0.442 0.0928346508199584 -0.681 0.326 0.571 0.982 -1.09 2.506 1.662
-1.991 0.861 -0.808 0.566 0.76 1.158 1.279 -0.699 -0.747 0.306 3.122 -0.381 0.886 -0.337 -1.303 0.548 1.227 0.951 0.48 0.023 0.779 1.37 -0.51 0.766 -3.013 -1.432 -2.113 0.638 -1.71 1.456 -2.347 -0.309 0.987 -0.837 -0.475 -0.347 -0.428 -0.704 -0.088 0.25 -1.228 -0.763 -1.626 0.01 -0.353 -0.979 0.734 -1.887 -0.261 -0.691 -0.238 -1.026 0.219 -1.243 0.307 -1.113 0.427 -0.551 0.152 -0.807 -1.321 -1.394 -0.599 0.107 -0.344
-3.452 1.574 1.253 -0.111 -1.072 -2.771 0.67 -0.838 1.181 1.267 -0.464283582592149 -0.64 -0.413 1.967 0.361 0.089 -0.23 -1.186 -0.662203736998861 0.11 -0.045 0.3 1.839 0.833 -1.952 -1.814 0.736 -0.465 0.547 -0.364 0.22 0.466 0.278 0.058 -0.398 2.054 0.022544277093914 0.067 -0.328 0.665 -0.131 0.608 0.563 0.052 -0.677088471441937 -0.395 0.042 -2.184 0.787 -0.572 -1.844 0.642 0.328 -1.218 1.29 0.3 0.54 -1.062 -0.034 -0.648790849960203 -0.764 -0.280067841169817 -0.034 1.547 1.3
2.626 2.547 2.869 1.708 1.807 2.226 1.432 1.906 1.369 1.019 1.483 3.546 2.724 1.588 3.35 3.221 2.007 1.932 2.225 2.908 2.19 1.075 2.187 1.554 3.011 2.42 1.86338865966152 0.762 1.801 2.098 3.667 3.186 1.826 1.588 0.772 1.099 1.715 -0.475 2.236 2.121 1.26 0.568 0.399 1.393 1.989 2.57 2.029 2.733 2.998 1.079 1.681 1.496 4.656 1.156 2.209 1.517 4.308 1.225 4.493 0.737 0.415 -0.814 0.761 3.958 2.417
-1.611 -3.445 -0.406 -0.387 -0.663 -2.617 -0.751 -1.609 -1.025 -0.076 -0.33 -0.996 -1.328 3.616 -0.849 -0.825 -1.357 0.672 -0.079 0.067 -0.147 -1.698 -0.574 0.186 -1.217 -1.148 -2.174 -0.341 0.084 -1.007 -0.839 -1.36 -0.528 -1.224 0.498 -1.162 -0.043 0.505 -1.311 -0.757 -0.721 0.268 -0.751 -0.925 -0.743 -0.186 -0.331 0.815 0.094 0.295 -0.554 0.312 0.484 0.355 -0.297110184805135 0.634 1.239 -0.06 0.667 1.467 0.955 0.853 2.215 -0.27 -0.124
-0.494 -0.272 -0.035 -0.978 -0.246 -1.594 -0.378 -0.031 0.508 -1.325 -1.908 -0.325 -0.692 -0.383 -0.443 0.72 -0.672 -0.544 -0.977 -0.925 -0.922 0.148 0.711 -0.002 -0.694 1.289 0.555 -0.266 0.119 -0.499 0.411 1.217 0.706 -0.409 -0.003 4.538 -0.277 -0.549 1.421 0.33 0.238 -0.331 2.228 2.314 1.361 -0.792 2.127 -1.559 2.335 0.652 0.385 0.431 -0.318 0.195 -0.124 0.067 0.91 0.154 0.06 0.819 1.389 -0.294 1.477 0.849 0.03
-1.03 -2.374 -0.092 -0.365 -1.568 -1.326 -0.311 -0.631 -1.817 -1.792 -1.109 -1.365 -1.413 -0.158 -0.855 -1.274 -0.882 0.463 -2.366 -2.705 -0.886 -2.102 -2.128 -1.248 -1.553 -2.501 -2.417 -0.511 -0.682 -1.54 -0.144 -0.853 -1.055 -0.446 -1.129 -2.983 -0.784 -1.043 -1.546 -1.554 -0.89 -0.515 -1.784 -0.463 -0.547 0.125 -0.905 0.331 0.224 -0.242 -0.723 -0.314 -2.415 -2.132 -2.686 -0.516 -2.378 -2.286 -2.315 -3.311 -2.517 -5.991 -2.871 -1.664 -1.157
1.815 5.098 2.307 3.405 3.113 2.517 4.23 1.394 2.404 4.412 2.383 1.257 2.571 0.095 3.464 3.618 3.213 4.08 4.063 3.59 4.159 3.964 3.107 3.238 3.991 1.055 0.565 2.023 2.798 3.565 2.512 0.468 3.59 2.649 0.842 2.118 4.63 2.796 2.618 1.796 2.803 4.222 4.212 3.006 1.219 2.073 2.966 2.699 3.216 1.762 2.61 3.23 2.755 3.515 3.094 3.012 3.314 3.312 3.508 4.152 2.797 3.53 4.136 4.03 3.94
-0.473 -0.726 -3.237 -0.251 1.538 1.549 -0.383 -0.041 -0.938 -1.975 -1.008 -0.069 -0.654 -0.737 -0.248 -0.544 0.266 -0.166 -0.708 -1.991 -0.498 0.503 0.273 -0.521 -0.811 -0.388 -0.447446266825105 0.137 -0.969 -0.294 -0.412 -0.501 -0.744 -0.22 -0.166 -0.651 -0.908 -1.937 -0.609 -0.161 -0.245 1.873 -1.423 -0.211 -0.504 -0.34 -0.367 -0.387 -0.612 -0.925 3.261 -0.82 -0.615 -0.703 -1.158 -0.742 -0.824 -4.423 -0.712 -1.659 -1.555 -0.738 -2.017 1.369 0.644
-0.411 1.785 0.253 2.105 1.205 -0.094 2.289 -0.035 1.946 0.351424223670926 -0.465 -0.655 1.539 -0.577 0.395 -0.259 -0.466 -2.83 0.0478587363055325 -0.359879943145519 0.493 0.601 1.219 0.022 -0.116 0.0606900707329959 0.858960232736314 -0.489 -0.77 1.59 0.268 0.481 2.694 0.125 0.824 0.557 0.676340825145639 -0.455 -0.17 0.219 -0.801 0.561 1.288 1.13 -0.261460452238443 -0.589 0.29 -0.41 1.199 0.793 -2.086 1.369 0.304 0.493 1.169 0.606 0.462 -0.180413393102546 0.214 -0.016 -0.016882301996563 0.279142673448673 -0.182 -3.809 1.772
-2.127 -3.032 -1.844 -2.297 -2.877 -4.064 -3.114 -2.786 -3.768 -4.171 -2.943 -3.496 -3.004 -2.273 -3.018 -3.188 -2.925 -1.633 -5.422 -3.241 -3.938 -3.482 -2.637 -2.505 -1.971 -2.104 -3.528 -2.622 -2.826 -2.522 -2.754 -3.176 -2.864 -2.557 -1.774 -2.077 -2.2 -2.531 -2.177 -2.89 -1.985 -2.516 -3.754 -2.464 -2.377 -0.032 -1.893 -0.431 -2.589 -2.228 -1.492 -1.76 -3.684 -4.115 -4.152 -1.586 -4.11 -5.082 -3.946 -5.551 -4.692 -4.018 -5.31 -3.581 -2.457
-0.568 0.499 0.061 0.359 -0.464 0.995 -0.17 -0.828 0.705 0.296 0.183 -0.002 -0.131 -2.799 0.715 0.1 0.989 0.302 -0.802 -0.047 0.647 1.249 0.251 0.208 0.419 -0.03 -0.859 1.462 0.794 -0.899 0.857 -1.816 0.617 1.305 -0.108 0.946 1.359 0.243 -0.119 0.187 0.735 0.0143093021706073 0.78 0.323 0.453 0.236 0.836 0.885 0.368 0.219 -0.589 1.003 0.225 -0.236 -0.0078161257671768 0.29 -0.243 0.268 0.279 0.455 -0.276 -5.435 0.042 0.371 -3.206
-0.652 0.065 0.346 -1.161 -0.231 -0.173054506804231 -0.082 0.157 -0.925 0.028 0.258 -1.417 -0.957 1.841 1.007 -0.879 -0.325907940003979 -0.409 3.101 -2.534 -0.6 -0.49 -0.0560597370966008 0.069433272134765 -0.243 0.238472810555756 0.36426852746046 0.227 0.174 -0.254348653166818 -0.403 -0.417014262347202 -0.335533146625511 -0.334 -0.578 2.251 0.410765634860401 -0.08 -1.416 -0.611 -0.54 -1.352 -0.5 -0.641 -1.431 -0.858 0.163 0.062 0.078 0.202 -2.673 0.314 0 -0.749 0.68253783321891 0.372 1.597 -1.465 0.03 -1.17 0.231 -0.067 -0.364 -0.452 -4.641
-0.426890791767644 -0.107 0.096 0.184 1.192 -0.87811216018293 1.024 -0.106 0.769 0.34 0.724 -0.28 0.063 0.0633029081869095 0.26 0.028 -0.888 -0.232 -0.184251448332175 -0.176 0.022 -0.433 1.02 1.972 0.407 -1.293 -0.0600701771101332 0.525 -0.141 0.559 0.229 -5.605 0.988 0.449 0.688 0.463401248579694 0.719 -0.39 -1.376 0.662 0.005 0.365 0.671 -0.006 0.062 -0.026 0.592 1.205 -4.088 -0.453 -0.244 0.598 0.402 0.315 0.047321447544584 0.52 0.152 -1.472 0.678 0.061 -0.528973585042489 -0.0645601861088626 -0.289 0.719 0.571
-0.835 -0.867832825604726 -1.099 -0.463 -1.561 -0.614 -0.951 -0.434 1.37 -0.081 -1.627 0.315 -0.93 -0.441 -0.529 -0.483 -1.446 -0.928 -0.619990222703931 -1.076 -1.858 -1.257 0.183 -0.053 -2.057 -1.309 -0.479017767937903 -0.138734727315061 0.007 0.348 -1.083 -0.027 -0.114 -0.46 0.852 -0.062359824056045 -0.731467809601222 -0.904 -0.141 -0.567 -0.382 -1.46 -0.934 -1.416 -4.325 -1.182 -0.818 -0.841 -0.405 -0.854 -1.283 0.668 1.297 0.231 0.36 0.436 1.284 -0.85 1.433 1.232 -0.946 2.298 2.191 0.99 1.164
-2.257 -2.14 -0.729 -1.529 -2.834 -3.583 -2.352 -2.406 -1.647 -1.84809788774695 -1.608 -3.333 -1.733 -1.445 -1.845 -2.209 -2.318 -0.295 -3.097 -2.134 -2.662 -1.6 -2.12 -1.71 -2.051 -2.767 -2.167 -1.758 -2.035 -2.583 -1.85 -1.225 -2.088 -1.495 0.568 -1.614 -1.99900986258398 0.656 -2.057 -1.888 -2.161 -0.273 -1.621 -1.166 -1.574 0.333 -1.228 0.28 -1.374 -0.283 -0.258 -2.116 -2.754 -2.769 -1.909 -1.851 -2.7 -3.853 -2.843 -5.409 -2.825 -3.9 -3.18 -2.445 -2.624
0.784 2.862 -1.068 0.248 1.666 0.979 2.136 -1.941 0.876 0.413 -1.661 -1.293 -0.885 1.268 -0.491 -0.483 -0.098 1.427 2.519 -0.638 1.832 0.202 0.469 0.777 0.235 0.714 0.494999810158991 -0.552 0.85 0.997 -0.609 0.049 1.158 0.812 0.196 1.263 1.304 0.389 2.037 1.479 0.74 0.264 1.278 1.428 2.582 0.516 1.034 1.811 1.926 0.971 0.868 1.842 2.312 2.472 1.734 2.67 0.644 0.484 2.332 1.861 1.61 1.973 1.337 1.416 1.02177862266619
-0.338 0.439 0.988 0.161 0.726 0.067 0.934 0.287 1.186 1.478 1.098 0.887 0.666 -6.103 0.372 0.964 -0.4 0.502 -2.186 0.927 0.442 -0.213 0.26 0.407 1.21 0.194 -0.417456120595205 -0.222 0.967 0.873 0.067 0.094 1.261 0.748 0.782 0.728 0.467 0.616 0.841 0.794 1.094 0.133 2.172 -0.2 0.372 0.285 0.413 0.552 0.255 0.78 1.321 1.04 1.365 0.747 0.97 1.69 0.736 2.539 0.914 1.208 1.034 -0.384 1.223 0.383 0.264
2.048 3.169 2.383 3.901 3.299 1.629 3.838 1.261 0.459 2.092 1.275 0.98 1.876 1.789 2.906 2.84 1.031 2.151 3.778 2.722 1.94 2.261 2.106 2.806 2.145 1.931 2.888 1.243 3.492 3.078 2.256 2.57086095117589 3.882 5.303 3.519 2.391 3.099 2.476 3.027 4.682 2.589 4.709 1.712 2.228 5.372 1.874 1.309 2.238 3.3 0.688 3.468 4.421 3.3406878293563 4.873 2.535 3.507 3.297 2.781 3.212 3.797 2.355 2.994 2.72 3.372 3.556
1.848 2.072 3.467 3.87 3.022 1.944 4.325 2.07 2.884 2.962 3.519 1.546 5.329 6.145 2.935 4.597 2.538 1.193 3.321 2.833 2.363 2.716 1.584 3.73 4.077 2.671 5.141 3.013 3.211 3.695 5.443 4.462 2.407 3.813 2.653 3.537 3.547 3.04 4.423 4.324 3.576 2.519 2.983 3.463 3.744 1.004 2.215 1.742 4.529 2.691 3.56 4.475 4.298 4.782 4.385 3.713 4.797 4.47 3.579 3.708 4.615 4.02 3.564 4.044 3.633
-0.775560832756239 -1.302 0.101 -0.22 1.128 -3.655 0.591 -0.29 0.031 0.221 1.734 -0.498 0.99 0.55 0.768 0.852 -0.183 -0.728 -0.629135077717763 1.833 -0.229 -0.977 -0.0851405968503709 1.299 0.871 -2.876 -0.372268972560624 -0.099 0.428 0.537 -0.009 -2.638 -0.591945996385191 -0.292 -0.912 0.68 0.667 -0.085 -0.908 -0.461 0.484 -0.761 0.236 -0.609 -0.421 -0.325 -0.121 -0.055 -0.387089467397077 -2.695 -0.681 -0.131 -0.059 -0.525 0.334212869998263 0.422 0.289 -1.157 0.21 0.791 -0.265756580589249 -3.379 -0.066 -1.945 -0.791
-1.295 -1.06280682655873 -1.699 -1.541 0.172 -2.655 -0.605 -0.344 -1.971 -1.534 -1.739 -1.439 -0.09 -1.00102807762099 -1.38516653674688 -0.184 -0.843 -2.041 -1.5504857326696 -4.336 -0.936 -2.95 -0.338 -3.799 -1.178 -0.796 -1.43568766656095 0.751 -0.38 -0.989 -0.912 -1.274 -5.135 -1.047 -1.043 -0.704401873416396 -1.21794450927091 -1.905 -0.822 -3.453 0.316 -1.741 -1.876 -0.992321145573003 -1.78972960140534 -0.229 -1.135 -0.726 -3.539 -1.395 -2.906 -0.446 -0.389 -2.078 -1.09412731083877 -1.649 -0.436 -2.514 -0.653 -1.504 -1.80344801428671 -2.11848933238825 -1.298 -1.999 -1.25677869912196
0.319 2.48846616216621 1.176 2.397 3.641 2.436 0.002 2.135 1.403 4.35 1.137 1.639 2.548 1.715 2.31636775695464 1.447 2.626 0.969 3.28650651794401 3.234 1.042 2.235 3.393 1.579 1.522 1.103 2.787 1.214 1.712 1.539 0.561 1.497 2.39 1.471 1.633 3.078 5.462 2.118 1.099 2.426 2.402 2.052 1.781 2.786 1.104 2.404 3.428 3.442 1.65 1.96 1.788 3.305 2.931 3.111 3.299 2.619 1.97 2.965 3.336 -0.246 1.682 3.396 2.087 4.532 3.68
1.61 1.766 0.426 1.48 0.649 0.5 1.177 1.23 0.104 0.716 0.439 1.725 1.497 -0.344 1.846 1.946 0.945 1.84 -3.95 0.953 1.62 1.351 1.09 0.75 1.754 0.603 0.467198871216502 1.158 1.266 1.025 1.028 0.125 1.03 0.115 0.808 0.682 1.12 0.974 0.99 0.808 1.085 -1.104 -2.989 0.334 1.776 1.006 0.074 1.496 2.539 0.349 -0.061 1.596 2.572 1.434 1.091 0.917 2.199 0.384 2.389 -0.065 -0.842 0.567 0.235 1.623 1.164
0.708 -0.046 -2.205 0.16 1.311 0.788 1.291 -0.847 1.042 0.164 0.48043747040992 0.405 -0.984 0.004 0.85 -1.094 -0.536 0.14 -0.053 0.141 0.024 -0.364 1.312 1.937 0.806 1.271 -0.169223926852091 -0.315 -0.23 1.211 0.212 0.247 0.618 -0.018 0.412 3.096 -4.126 0.339918736932247 -0.464 -0.085 0.036 0.776 0.736 0.957 -0.069 -0.105 0.24 0.613 0.675 0.418 0.997 0.274 0.681 0.142 -2.806 0.238 0.143 -1.435 0.148 -1.138 0.26 -0.107678152315211 -1.059 2.36 0.734
-3.547 -1.11798559900533 -2.428 -0.142 -3.608 -1.991 -0.879 -1.11 -0.227 -1.68619897389782 -1.375 -1.303 1.655 -2.122 0.317 -1.471 -1.14832108336558 -1.045 -1.73007843360463 -1.44188165508419 -0.607 -0.554 -2.369 0.7 -1.06283845816507 0.333 -1.0040038855677 0.89 -1.254 -1.429 -0.852 -2.703 0.431 -1.663 -2.849 0.277 0.32 -1.367 -0.522 -0.535 0.159 -3.268 -0.555 -2.043 -1.46870236895348 0.121 -0.659 -0.175 -3.033 -1.253 0.12 -0.947 -0.838 -0.992 -1.00189495186425 -1.796 -1.222 -1.71240127985187 -0.356 -0.990931747573777 -1.23725892269766 -0.193 -0.493 0.531 -1.206
-1.974 -0.57048384911058 0.635 1.077 -0.0778232691722779 -0.173 0.038 -0.572 -0.717 -0.401927572221846 1.13 0.167 0.551 -1.162 0.413 0.119 -0.104 -0.227235785628951 -1.17157108660203 -0.318500728937916 1.627 0.028 -0.339 1.822 -0.301266356926366 0.137 0.978 1.371 0.748 -0.116995074495021 0.546 -1.609 0.661 0.624 -1.88 -0.876 -0.02153909122077 -0.607 -0.047 0.946 0.767 -4.3 1.601 0.49 -2.082 0.262 0.027 0.884 -0.641788358437785 -1.291 -1.044 0.402 0.221 0.632 1.014 -0.335 -0.043 1.48 -0.415 -1.949 -0.524511067284728 -1.869 0.452 0.651 0.769
-0.276 -1.242 -0.133 0.482 0.613 -2.278 0.988 -1.123 -1.197 -0.672681230898252 -1.735 -1.441 -0.718 -0.614 0.089 0.433 -0.482543615210205 -0.884 -0.871602943250671 -0.398 -0.189 -1.419 -0.042 -1.755 0.954 -0.071 0.164 -1.696 1.279 -0.537 -0.509 -0.793 0.361 -1.296 -0.553 1.693 0.183 -0.206 -0.165 0.249 0.045 -2.046 -0.699 -5.42 0.742 -0.541 -0.465 -0.07 0.134 -0.287 -0.965 0.609 0.416 -0.081 2.454 -0.596 0.422 -0.513 0.76 -0.298 -0.628 -0.862 -0.845 0.003 -0.371
-2.309 0.744516560269651 0.175 0.579 -0.081 0.021 0.674 -0.089 1.104 1.185 1.466 0.802 0.558 0.146 0.654 0.115 0.737 0.929 0.33094757679179 0.097 0.018 0.951 1.265 2.275 0.136 -0.005 -1.07 0.469 0.048 -0.056 0.449 0.861 1.817 1.002 5.999 2.668 2.77 0.026 -0.825 0.493 0.416 1.881 0.611 -0.26 -0.001 -0.043 0.108 0.563 0.189 0.288 1.163 0.859 1.014 -0.311 2.153 1.244 1.04 0.231 0.096 1.337 -0.075 0.428 0.276 1.809 0.556
-0.619 -2.583 0.003 -1.276 -0.794 -0.304 0.888 -0.553 -0.738 -1.294 -0.499 -0.795 -1.054 -1.112 -0.522 -0.086 -0.898 1.25 -2.605 -1.842 0.046 -0.972 -0.222 1.099 -0.194 -0.055 -2.5 0.156 0.343 -0.146 0.121 -0.485 -1.372 -1.129 -0.005 -1.481 -6.433 -0.214 -0.732 -1.104 -0.405 0.444 -0.456 -0.14 -2.355 -0.574 0.294 -0.749 -0.964 -0.454 -0.102 -0.745 -0.267 -0.319 -2.018 -0.997 -0.251 -1.55 -0.107 -1.106 -1.083 -1.513 -0.705 -0.583 -0.54155067147617
-0.286 -0.459 -0.134 0.402 0.701 -1.632 0.698 0.422 0.885 -0.125 2.251 0.713 0.826 -1.06 0.871 0.247 -0.807 -0.436 -0.424024288627312 -0.957 0.172 -0.413 0.277 0.517 -0.916 -0.704 -4.873 1.703 0.835 -2.426 -0.67 -0.342 -0.539 -0.575 0.333 0.364 -0.189282089301923 0.099 -0.355 -0.641 0.287 -1.466 0.681 0.654 -1.708 -0.384 0.68 -0.378 -0.998 0.274 -0.682 0.648 0.833 0.987 0.99 0.575 0.129 0.828 0.489 0.433 2.166 0.616 0.742 -0.138 -1.543
-0.656072929302147 2.517 -0.0907870638156972 0.286323887115498 -0.543 -0.872 1.254 -0.987 1.175 2.107 -0.245 -0.203 0.185 -1.412 0.628 -0.469 0.521 -0.471255411124178 0.277 -0.515 -0.836 0.338806752706926 -1.558 1.641 -0.308 -1.21556853232357 -1.608 -0.137 -1.951 -1.313 0.73 -0.228 0.411656743312709 0.935 0.290135694546834 1.811 2.394 0.375 0.832 1.186 0.283 -0.476 -0.105 -2.002 -1.12871073988967 0.407 0.2 0.85 -3.023 0.445 -0.343712059836365 0.284949304968935 0.417 0.565 0.536495359499678 0.321056523003961 0.345 -0.939 0.602 -0.324617425904749 -1.369 0.137414773595254 -0.95 1.845 -0.122
-0.136 -1.183 1.228 0.361 0.334 -0.424 0.398 -1.033 -1.225 0.577 0.348 0.517 -1.259 0.953 0.565 -0.518 -0.866 -0.012 -0.614557705914018 0.552 0.56 0.476 1.181 2.326 1.145 -0.21 0.042099475542763 0.633 -2.349 0.848 0.086 -2.822 1.074 -0.451 -0.432 0.521 -0.615 -0.874 -2.113 -0.983 0.104 -0.537 0.523 3.252 -0.112 -0.293 -0.759 -0.428 -1.108 1.396 0.227 -0.209 -0.025 0.205 2.716 0.697 0.797 0.308912404975336 -0.799 0.229 -0.591 -0.172067011612192 -0.812 1.981 -0.753
1.023 0.690967240946331 1.163 -0.561 0.552262881944053 0.786 1.134 0.094 3.375 1.553 0.669131342579065 -2.255 0.315 -0.048 0.718 0.089 -0.915 0.498 0.213414112616716 1.618 1.362 1.988 1.985 1.024 0.377 -1.92 -1.578 -0.223 0.93 1.187 2.476 -2.588 0.513 -0.078 0.574835764754618 0.481443184464112 0.851052218756188 -0.392 0.892 0.349 0.237 0.567258337553989 0.132 0.999 -0.293 0.994 0.662 0.553 0.862 -0.262 1.595 0.7501839465672 0.554 -0.16 1.227 0.123 3.355 0.659 0.723 2.129 0.905016635278381 -0.338 1.206 0.825 -0.652
-0.368 -0.758 -0.673 -0.24 -0.949 -0.738 -1.098 0.027 -1.288 -1.797 -1.127 0.109 -0.894 -1.779 0.065 -0.573 -0.543 -0.64 -1.01 -1.032 -1.82 -0.385 -0.388 -0.733 -0.689 -0.082 -0.078 -0.716 -0.031 -0.766 -0.577 -0.664 -0.344 -0.23 2.675 -1.372 2.666 3.295 2.753 -0.404 2.645 -0.711 -1.241 -0.278 -0.309 -0.48 -0.386 -1.043 -0.592 -1.106 -0.838 1.114 -0.565 -0.613 -1.127 -0.892 0.435 -1.133 -0.395 -1.338 -0.898 -1.672 -0.868 -0.324 -0.35
1.042 1.939 0.418 0.383 2.787 0.515 2.51 0.514 0.506 1.351 0.771 0.604 0.426 1.199 0.391 1.137 1.522 0.606 2.18 0.867 0.401 1.866 2.773 2.738 0.464 -0.062 0.812 0.944 -0.831 2.884 0.44 0.514 2.09 0.171 1.374 0.926 2.307 2.189 3.103 0.205 2.063 1.488 1.043 0.236 0.252 2.09 0.025 3.309 -0.081 0.647 1.064 1.194 0.363 1.319 2.916 3.053 1.502 3.754 0.68 -1.677 2.193 0.093 0.581 2.18 1.221
