"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84"
697.8 222.4 497.9 1081.5 569 1286.4 229.3 443.5 677.5 1184.8 907.8 415.4 1832 1422.5 85.6 7078.2 2609.8 13737.4 4662 6998.6 7396.9 6802.5 8083.6 9557.3 634.5 166.6 437 1028.2 487.1 224.9 831.6 258.3 1016.9 534.7 105.5 787.1 723.5 368 537.5 671.7 926.3 632.6 329.1 291.6 463.3 548.3 2141.1 1051.5 842.3 1457.9 217.1 1415.6 1533.6 990.5 1258.3 438 751.6 741.2 816.3 1096.4 89.7 396.8 149.7 292.5 735.6 914.1 165.1 1107 611.7 335.7 596.2 936.1 205 268.8 329.7 572 956.9 651.6 163.2 824.3 23.3 762.1 131.5 279.8
1668.3 760.4 882.4 1762.7 1012.6 1889.1 831 434.3 1581.6 634.2 1910.4 1203.5 1538.4 1569.9 424.5 5930.5 8350.4 6955.1 8376.2 10017.3 7260.5 9693.3 8749 8671.3 661 770.4 595.1 686.7 883.9 455 418.3 437.1 1125.6 604 355.2 640.5 974.9 333.8 575.2 1115.7 428.4 568 491.6 418.4 1607.6 1059.1 3575.5 1119.7 748.2 1718.3 449.2 855.8 2245.6 2880.3 1604.6 481.7 1556.2 1227.8 947.3 1685.4 471.9 723.8 334.1 852.7 1313.5 1598.8 319.3 1821.8 919.9 2024.3 1865.3 773.4 357.8 343.2 941.3 2195.6 2445.5 1381.5 1089.5 1450.1 133.1 915.5 447.9 442.3
705 1388 1132.6 949 1797.7 1644.1 834.1 1093.5 1402.5 1469.4 1012.4 931.5 1347.4 1867.4 243.7 7561.6 5451.3 13314.1 8939.9 7304.7 4767.6 7205.1 9058.1 7512.6 891.3 755.6 1066.2 590.3 610.5 350.2 664.3 507.5 893.1 931 333.2 556.5 528.5 274.9 572.9 1239.6 471.8 502.7 430.3 304.3 1139.2 1102.8 4438.5 1064.4 2272.8 1543.7 610.3 881.8 1098.4 2742 1229.4 710.2 770.3 800.3 948.1 2405.2 815.4 935.1 255 1748.7 1429 1286.2 343.8 1704.8 1140.8 1894.9 1103.2 1279 606.7 440 1608 1827.9 1490.5 1833.7 599.7 1330.4 71.9 997.1 592.7 385.1
1549.5 1179.3 885.6 2141.4 1654.6 1829.7 1818.5 673 1540.3 2062.6 2023.4 2201.4 2054.3 2029.3 388.7 6870.2 6401.3 6497.9 6885.7 9831.5 7642.3 9259.4 8885.1 10615.3 1235.3 795.7 1091.3 1340.2 828.8 346.9 325.9 426.7 862.4 432.9 471 571.4 637.2 361.6 736.3 1005.8 525.9 526.9 501.9 416.1 1518.5 903.9 5925.4 1172.8 586 1980.7 621.8 1389.7 1582.8 2595.6 2788.9 916.8 870.9 1178.8 1524.7 1183.7 840.4 1426.5 443.9 1158.8 1202.8 1298.3 450.3 3038.4 1006.9 3900.4 1459.8 1943.9 532.1 432.1 777.7 984.1 1413.1 1302.5 1573.8 1984.3 63.5 1104 591.7 389.7
1909.6 906.2 465.9 1666.5 1092.5 692.3 728.4 610.6 1097.9 1053.8 1137.9 1447.5 2186.8 1298.7 413.4 12476.3 7685.9 11431.6 5071.4 9413.8 8488.3 4850.1 5744.2 5915.8 1412.8 634 1830.1 1066.6 1327.8 535.4 806.6 416.5 1437.9 371.3 520.4 1096.4 887 233.3 617 574.5 919 506.2 796.5 717.1 2190.2 540.9 2758.4 2000 1908.2 1297.7 1487.2 1173.7 806.5 705 1115.9 2343.8 1000 2256.9 890.4 1302.2 437.9 982.9 814.6 1206.4 1525.2 1427.3 521.1 2701.7 1308.9 1139.6 1206.6 2755.6 677.3 528.3 1732.9 752 495.3 1656.3 950.3 912.8 287.5 1173.5 1172.5 1147.3
1694 1066.8 885.7 1400.6 1560 1629.6 1150.7 673.7 1509.7 1383.6 1550.7 1521 1770.3 2253.7 654 12466.3 9216.5 5410.2 7869.9 6836 6569.2 9083.5 6909.6 7052.6 837.8 765.8 1294.4 1329.3 1458.7 328.6 488.6 783.2 1755.9 906.6 509.6 705 1099.3 198.6 428.4 1406 675.6 676 433.3 347 1050.4 704.6 6545.1 2081.3 1188.5 1663.1 581.7 1591.5 2620.6 3638.4 2926.5 1278.1 864.2 1537.6 1094.8 1401 594.8 1148.7 307.1 980.4 1394.9 1278.7 634.7 2383.8 1068.9 1960.4 1119 1317.8 558 511.6 761.1 984.5 733.4 1643.1 942.6 1590.2 152.5 1048.2 565.6 561.4
1112.6 449.5 932.7 509.8 667.4 1569.7 2131.6 108.7 3399 289.4 1879.7 2017.7 824.1 1843.8 1413.2 9498.1 12223.3 9066.9 9030.2 2841.4 3049.1 9372.3 2090.9 6255.7 1504.3 860.3 2394.1 1782.4 1029 103.8 103.9 488.6 1506.3 607 301.1 1506.7 746.2 159.2 228.6 778.9 406.6 192.1 173.6 140 1023.4 116.2 4453.8 909.6 556.8 1727.9 75.1 673.2 1389.4 2977.2 4814.7 1903.8 497.6 993.1 1217.4 1379.3 236.7 327.8 275.8 2804.1 1803.4 1407 771.3 3574 1421.3 1586.3 2177 685 717.3 391.5 2055 725.2 1133.1 1179.5 2063.1 1865.8 247.4 1664.3 414.4 413.2
741.9 734.3 478.1 930.5 758.2 630.9 1074.6 944.5 716.6 1510.7 1440.9 1060.1 1475.1 1369.3 225.4 7676 10552 5861.6 7963.3 6511.3 13411 4517.4 6563.6 5465.1 857 726 1519.1 1650 2079.3 471.2 728.8 865.3 1189.6 618.6 874.7 987.7 821.8 468.7 277.2 856.3 295.9 496.9 273.5 220.9 1354.3 431.7 2969 1276.5 915.2 2405.2 474.2 943.8 2356.8 1414.3 2713.3 588.1 502.7 481.7 845.6 323 311.2 1051.5 206.8 660 693.3 348.7 201.8 2011.1 640.3 878.6 1103 1091.7 339.5 181.3 280.2 836.1 575.2 829.8 273.4 1584.5 29.6 606.5 362.9 399.6
1137.3 617.1 621.9 1423.5 665.9 673.7 622.1 892.9 1063 1102.1 1049.7 1363.4 1614.6 1431.1 435.8 5227 4627.8 4566.8 5484.8 7696.9 17242.9 4393.6 4984.9 8086.7 865.8 771.8 911.7 849.6 1022.7 462.4 696.6 618.9 416.5 341.5 504.1 631.8 705 141.6 492 734.8 532.6 508.2 328.4 402.7 2447.2 506.5 2007.3 1608 1236.6 3846.4 446.7 1208.5 1615.5 2435 2966.1 482.9 826.8 768.6 1175.8 776 496.7 619.8 880.4 810.5 1087.2 904.4 318 1459.1 857.1 1512.8 931.7 587.2 380.3 226.1 535.5 806.4 792.6 1034.3 938 1595.7 91.8 704.3 515.8 850.6
1582.8 356.5 777.1 1531.6 768.3 930.3 701.9 813.2 888.3 1304.9 1319.1 795.2 2170.1 1715.8 137.8 5967.4 5089.1 10032.9 6588.3 12630.7 10899.7 5887.5 5364.9 6960.7 994.3 578.9 974.1 945.5 963.6 538.1 1312.7 358.2 710.9 653.1 499.7 927.7 1081.7 324.8 575.9 1330 513.1 395.2 368 234.6 1252.1 422 1643.2 1364.6 975.2 889.1 324.7 1205.8 1514.6 1747.9 1970.1 352.4 904.3 841.3 995.4 488.4 232.2 549.8 589.9 677 991.3 919.3 499.3 1819.3 739.8 1092.5 788 892.9 600.7 290.4 718.3 1077.4 982 1081.8 513 1352.1 48.6 1215.3 525 469.9
1365.8 317.5 123.2 821.9 324.4 897.6 603.8 255 848.6 2092.3 2365.1 1731.5 714.1 1035.8 56.5 1426.5 11146.3 6629.9 2226.3 2871.5 7910.8 3600.2 15011.4 6353.2 128.6 180.4 678.4 1057.7 723.6 459.4 1377.7 473.4 1839.9 137 868.8 1123 1025.4 652.6 662.3 1549 673.9 780 755.6 346.5 1866.2 642.1 1303 794.2 315.4 4013.8 531.1 1121.4 2411.3 650.4 1580.8 407.7 361.5 661.2 467.7 273.2 158.7 297.9 73.3 393.9 202.3 334.9 37.3 859 144.5 449.2 854.8 620.3 104.3 126.5 75.6 176.3 216.9 259.8 223.7 611.3 50.5 309.7 61.4 364.8
1347.5 564 1055 1113.8 1190.2 1257 905 380.1 1544.3 958.3 1763.1 1981.7 1951.4 1684.4 202.6 7953.6 5894.9 4937.1 9023.5 7772.7 6804.3 13042.4 4492.4 8354 881.7 462.6 1223.2 1095.3 775.9 213.6 479.2 558.3 1081.4 414.3 381.2 597.4 1146.9 359.9 458.2 1017.4 622.8 349.6 364.7 293.2 1173.5 303.3 6520.4 1684.6 631.9 2161.3 729.5 732.8 2319.9 2726 2904.7 425.5 1011.5 1810.6 1043.5 1147.1 288 705 358.6 1360 1944.1 1515.9 482.8 2611.3 1297.1 3110.5 1888.9 744.7 406 316.9 684.1 1141.1 1435.7 1553.9 1799.4 1669.5 270.9 1742.2 335.5 430.9
746.7 378.7 84.6 1939.7 82.2 61.5 772.4 209.7 82.6 157.2 387.1 2216.4 190.7 141.2 70.1 4264.7 6932.6 5026.4 1234.1 499.7 2695.5 770.9 19430.3 1133.7 58.3 79.9 836.8 1679.9 309.8 741.4 2515.2 396.3 1174.2 62.6 238.8 725.2 2188.8 242.9 213.7 1147.9 416.6 486.9 665.6 270.8 905.2 474.3 1023.3 122.4 2044.5 439.4 135.4 528.7 1178.7 333.2 330.2 459.9 60.4 408.5 678 103 47.6 63.8 54.2 95.9 88.5 132 41.7 118 70.9 184.6 127.5 279.7 120.6 138.4 116.5 143.3 61.3 102.1 77.5 1151.6 35.8 287.8 64.6 262.3
1625.3 929.3 1067.2 1559.4 907.4 2105.8 1228.9 848.6 1425.3 976.7 1451.3 1443.6 1868 1232.5 169.5 9283.2 6634.5 10125.3 10020.7 7313.4 5843.5 8420.7 8694.7 5795 1346.8 661.4 1063.7 1172.5 1237.6 349.2 850.1 475.9 881 712.5 459.1 799.6 581.5 247.7 305.3 1033.1 363.6 446.4 337.1 341.1 1411.3 301.3 4927.7 2457.4 1656.2 879.6 332.6 1711.2 1888.5 3304.4 3361.5 390.1 989.8 1177.3 709.7 1121.3 378.7 1219.1 433.7 1389.2 1681.2 1571.4 441 2608.4 1280 1462.7 1489.8 1157.5 670.9 543.5 1049.1 1293.8 964.2 1519.8 903.6 1065.3 79.4 1133.9 605.2 494
2432.8 761.7 975.3 1558.3 1037.5 1766.1 1273.6 1559.4 1613.9 1462.6 2169.3 1972.7 2104.5 2107.6 282.9 5993 4927.3 8818.1 8679.8 11034.8 11557.9 8699.9 5682.9 5560.9 934.7 581.2 1590 1124.6 1620.2 459.1 793 634.5 814.7 694.1 335.5 619.6 950.2 248 286.1 1418.8 536 387.9 538.7 339.1 2032.9 729.8 2971.7 2585.9 2181.6 3632.4 520.1 1859.5 1631.7 4920.9 3653.2 433.5 971.8 947.6 1595.2 823.7 364.3 1300.3 718.2 1107.2 1997.6 1449.4 530 2395.6 1541 2127.3 1089.8 1219.1 754.6 445.9 1041.8 1004.3 1388.2 1450.2 1691.8 2021.8 226.5 1183.7 1133.7 1193.9
836.6 892.2 552.3 1217.1 775.3 1125.8 598.7 351.5 980.2 961.6 1627 978 1243.8 1325.6 272.2 5906.9 9795.4 6876.1 6266.2 7395.1 6739.7 9470.3 11204.7 7961.4 1284.7 795.3 814.4 847.4 1125.2 423.4 641.9 610.7 1226.1 898.5 827.1 712.3 900.3 688.2 792.8 1377.5 723.9 708 306.4 596.9 1492.3 1167.8 3418.5 1133.1 577.9 2297 758 1148.5 1850.3 3004.8 1515.4 500.9 670.5 919.3 793.3 1495.2 450.3 719.3 222 682.4 945.8 725.6 332.4 1093.3 797.4 1551 1071.1 1213 344.7 270.6 469.1 1167.8 1135 909.9 959 976.4 307.7 940.7 406.7 349.2
2378.7 810.8 1005.2 1426.4 854.5 1682 1404 2052.5 1432.4 1199 2577.8 1902 3508.5 2020.1 272.3 9386.8 5311.1 4640.6 12780.9 6843.9 7484.8 7868.7 8559.7 6829.7 998.1 748.4 1654.4 1213.7 842.6 551.6 800 504 666.7 1225 921.7 723.5 495.9 172.8 255.2 995.2 394.9 319.2 253.6 483 2199.1 489.2 3748.7 3479.1 3086.7 3100.7 676.9 1191.3 1649.4 4572.1 3098.8 276.3 682.5 626.7 2011.8 1855.8 427.7 1160.8 691.5 930.5 2376.7 1247.3 499.3 2564 1947.9 3192.1 1152.2 925.1 613.6 777.2 969.7 1225.1 1475.5 2061 1727.5 2991 217.4 1769.3 787.4 329.4
831.7 479.7 156 236.1 147.6 1332.2 2617.8 3.7 4600.8 245.5 321.1 2505.9 7012.6 2058.6 714.7 11122 8938.7 5183.1 5507.8 1052.4 2915.4 5710.3 2604 9803.4 114.3 537.7 1795.5 1616 916.9 4.5 18.9 230 5164.3 430.7 481.7 2166.4 4463.6 184 167.5 427.9 704.6 201.7 175.9 138 270.2 147.4 6411.9 76.6 256.6 702.8 20.1 437.3 1464.1 4490 1274.2 1811 479.4 4617.6 621.5 2273 389.2 300.4 43.6 1565.1 855.1 1391.1 1264 4026.4 648.9 2657.5 2587.1 1197.2 865.2 248.9 2438.7 381.7 714.2 622.4 3032.8 872.5 133.9 1074.1 361.5 1388
605.2 178.3 191.5 277 225.9 360.4 447.2 555.6 431.5 512.5 252.3 498 444 631.9 270 3792.2 5637.1 12979.4 3246.8 2836.1 14865.1 2866.2 6071.8 4589.3 546 808.6 768.9 795.9 522.7 876.1 346.2 531.8 1325.1 742.3 439.6 927.7 919.7 422 438.1 1136 516.4 558.5 758.8 314.7 856.5 818.8 421.1 654.1 1419.2 1038 456.9 660.8 1914.4 371.9 1009.1 681.9 317.8 418.4 302.3 216.5 34.1 60.5 45.2 327.9 255.5 372.8 78 498.2 189.1 220.4 272.5 183.2 194.8 114.7 150.7 206.5 329.4 144.1 264.3 304.2 71.3 276.1 427.9 406.7
1392.8 928.5 1001.1 1447.4 1234.4 1584 1130.4 926.6 1537.4 1120.3 1928.7 1034.8 1184.1 1883.6 633.3 8022.5 5234.9 10846.5 8319 7878.9 9218.5 8458 9076.4 5606 1003.4 715.3 1258.5 998.2 1035.9 677.7 703.9 589.8 1064.6 477.3 336.8 711.4 691.8 183.2 377.1 974.6 609.5 615.2 490.3 435.4 1866.1 529.4 3277.3 2401.1 2330.6 1491.1 484.6 1055.9 2610 3293.7 3501.1 511.9 1036.8 686.7 1242.1 1307.7 634.2 1617.5 436.3 1277.7 2053.4 1525.6 589.6 1804 1727.7 2137.1 1225.7 1525.1 556.3 581.4 643.7 1235.2 1226.5 1605.9 1206.5 2205.3 107.1 1255.6 691.4 869.5
697.4 581.2 1039.8 822.5 1289.1 1315.8 366 214.9 1218.5 476.6 1531.2 755 661.5 1384.6 441.8 6283.5 6613.4 4829.9 9866 10080 6784.2 11219.4 6557.2 6356.7 660.3 888.5 979.1 700.7 1442 240.3 227.7 218.5 1267.3 1186.3 404.1 552.8 559.9 235.8 272.3 1043.4 420.8 567 316.2 432.4 919.5 929.2 5141.2 1298.8 920.3 2001.4 271.9 1263.7 2464.2 3016.1 2688 531.2 614.6 908.7 360.1 1324.1 419.9 973.8 240.1 990.5 948.7 1437.5 317.7 2472.7 846.5 2624.2 1699.9 704.7 313.5 360.3 601.5 1101 1176.6 1327 1229 702.7 221.6 769.1 176.5 300
974 431.3 91 327.7 661.6 129 373.7 63.8 352.1 258.4 1002.3 6929.7 564.6 309.3 175 1564.9 821.5 2652.2 12537.6 1699 4705.4 2411.9 2505.6 2684.3 1232.4 45.9 7791.4 2781.1 3637.6 131.5 698.7 245.3 1272.5 7074.4 2581.4 3673.1 4937.9 493.3 177.6 272.5 605.2 140.2 75.8 275.9 190.7 203.1 8998.8 166.6 1575 4330.3 79.7 699.1 158.5 4703.4 1845.2 5874.4 309.6 244.7 116.5 675.4 65.5 457.8 91.3 514.8 224 165.9 72.1 105.6 186.1 693.3 1274.9 199.4 113.9 76.6 194.2 99.1 588.9 732.1 426.3 115.8 185.9 2666.1 48.2 153.6
8208.8 165.7 1936.9 212.7 1211.4 107.7 214.8 3882 221.7 40.4 172.3 414.8 99 28.8 316.8 11021.4 899.2 1395.2 1020.3 13017.5 4372 328.7 3273.8 85.2 1129.9 121.1 1528.8 34.4 271.5 995 154.4 48.3 277.8 64 83.7 71.2 114.5 42.3 15.7 254.4 150.2 136.1 111.5 128.7 339.9 70.2 116.9 5230.8 6469.4 24.2 73.5 1005 312.9 2696.2 4472.3 3 2480.7 247.7 73.2 13.2 4.1 75.5 3589.2 8.4 1383.3 3071.1 174.2 239.7 1064.1 687 1490.7 88.5 1199.5 128.8 2291.9 512.8 473.1 3032.1 145.9 59.9 92.7 749.1 78.3 82.5
2115.6 946.7 870 1512.4 832 2148.8 984 712.2 1872.6 1723.9 2096.5 2136.1 1948.9 2019.6 449.7 7488.3 5517.6 9709 8890.1 8395 8134.4 8532 5705 8908.2 1148.7 907.8 1345.1 1665.1 1442.5 290 1146.6 683.1 963.9 568.5 432.2 738.5 947.3 338.5 421.8 1511.6 475 399.7 318.1 252.6 2563.5 719.3 4805.3 1989.6 2152.7 4752.9 370.2 1494.4 4081.9 3106.1 5424.3 392 1532.2 1272.7 1977.7 1189.3 600.5 1435.5 272.6 1330.4 1711.5 1527.1 426.8 3564.1 1382.3 2133.1 1634.5 1049.8 493.5 548.8 774.7 1633.5 1534.3 1258.7 1273.2 2531 190.2 1564.7 733.1 753.8
765.1 399.8 127.7 421.7 544.2 2091.1 1784.8 14.4 3470.7 277.2 1062 1881.3 1166.7 1726.6 958.2 12651.4 13778.2 1154.4 5219.7 1412 2068.4 8516.8 481.9 5680 257.1 446.5 2290.9 1457.5 819.8 62 70.5 401 1437.4 636.2 118.7 1460.9 503.9 101.3 140.9 852.2 506.5 81 155 119.4 598.2 84.7 5235.4 692.7 624.5 770.5 83 584.5 562.8 2416.8 1916.8 2005.7 437.1 1283.1 951.8 1007.8 249.4 356.5 49.9 814.3 1276.7 960.4 408.6 3288.5 975.3 1171.3 2263.9 1041.5 721.3 503.9 1732.8 456.9 909.6 1234.8 2200.9 1487.6 163.3 1394 244.8 197.9
1538.6 692 1029.6 2236.6 1655.7 1486.7 1595.7 772.7 1803.2 1544.2 2931.1 1906.2 2545.1 2073.2 487.7 6484.9 7783.7 8216.6 9894.8 7861.6 7351.5 9054 7306 9179.4 902 750.8 1409.4 1434.9 806.8 390.2 689.5 593.8 1082.5 786.3 549.8 817.6 875.1 390.2 679.8 1171.1 805.1 554.7 571.9 642.8 1283.4 847.6 5691.8 2226.2 855.9 3040.8 632.6 995.7 2507.8 3862.5 2776.9 788 1061.9 997.8 1333.6 1427.7 600.1 1344.4 635.5 1657.8 1650 1558.4 678.3 2184.3 1254.1 3085.3 2193 1390.1 581.8 450.2 1088.8 971.6 1178.9 1676.3 2047 2200.9 103.3 1601.7 661.9 369.9
632.2 1091.6 547.3 1333 877.8 2186.9 1023.9 803.9 1918 1394.6 1282.2 1065 1244.7 2480.9 438.3 8016.9 7045.5 5052.8 7033.8 7233.4 11274.1 9853.6 8897.2 5690.5 700.6 748.6 629.7 1454.4 981.7 610.5 463.5 699.6 1146 678.6 463.9 548.9 413.6 288.3 426.6 880.4 652.8 556.2 587.6 705.4 2061.5 1145.8 5247.4 2117.8 787.4 1706.9 695.2 1244.1 945.7 2961.6 2218.3 997.9 1162.2 807.4 594.9 1385.1 669 905 212.6 987.7 540.9 711.3 477.2 1226.8 475.5 1605.5 1743 971.4 401.5 382.2 635.7 1395.7 1353.8 775.8 1335.8 969.2 54.1 846.7 605.3 302
2128.9 1185.3 1010.6 1981.2 1270.8 2463.4 1441.6 930.6 2703 2283.2 2711.9 2205.2 944 1899.8 453 6899.7 8188 10197.8 7183.5 7603.9 6665.4 10242.1 8824.9 7537.1 1094.5 581.3 1296.8 1001.2 752.2 349.5 666.5 698.1 1705.7 589.9 342.5 781.6 1248.1 445.5 578.5 1478.5 490.3 720.4 640.5 478.4 1387.4 947.2 4873.7 1460.3 1126.2 3236.4 378.9 1386.5 3150.8 3259.1 2781.3 1369.1 1081.6 1467.3 1237.7 1165.1 774.7 1706.6 549.9 1341.1 1468.1 1299.4 472.8 2985.9 1193.5 2069.5 1421.3 1388.1 828.3 614 1034.4 1028.6 1360.3 1364.3 1280 1545.3 606.2 1144.5 616.9 836.9
1506.8 875.6 873.9 1057.2 1219.8 976.4 835.6 690.5 1485.8 1303.9 1570.5 1215 1496.3 1486.1 630.3 6529.9 8135.3 8991.4 7025.3 6076.6 11270.3 7510.3 8737.1 8432.7 938.7 777.2 1297.4 1106 1103.4 416.6 598.6 574.7 839.4 665.5 520.7 738.8 821 373.6 622.9 1128.4 741.7 614.7 498.4 404.7 1579.5 927.6 3158.2 1429.3 2555.5 2564.9 444.8 1046.8 1754.5 2261.3 2110.2 727.4 948.2 1010.3 1280.1 1216.4 355.5 1049.8 299.7 1414.3 1044.9 1102.3 336.8 1799.6 1006.2 1314.6 1222 953.1 523.1 429.7 866.6 1345.6 1169.2 1656.2 786.9 1801.3 162.2 927.7 537.7 585.9
785.3 91.8 11.9 218.2 207.6 229.5 418.5 565 506.9 57 32 330.4 445.7 53.7 100.3 1223.9 1765.1 5116.7 1187.9 4413.5 20040.1 1301.9 807 3570.7 454.8 570.7 87.3 105.1 849.6 530.1 89.8 167.4 212.2 253.4 197.2 368.7 1009.7 200.8 428.5 1397 392.7 355.4 231.1 69.6 378.5 484 132.4 90.7 139.2 966 238.3 1640.1 422.4 496 1597.4 128.7 671.2 241.3 526.4 37.1 43 44.9 73.8 61.3 59.9 383.5 35.6 567.1 36.1 258.2 322.3 137.8 92.1 40.8 89.8 19.1 28.2 350.7 145.4 419.5 33.6 326.3 178.7 165.6
1259.9 731.9 664.7 471.5 1028.6 531.2 811.8 1530.4 982.3 2042.8 1611.4 1035.2 2115 1249.6 419 5981.8 4404.6 10497.7 4273.6 5699.7 11764.6 2909 9654.2 8759.2 687.9 397.9 821.4 705.5 656.5 546.5 1152.8 508.5 475.5 162.2 422.5 587.6 463.1 252.3 978.1 1715.4 661.4 324.7 255.8 456.9 1248.3 603.9 1840.4 3063.7 782.2 4073.6 474.2 2793.4 505.8 5286.3 1686.1 592.4 745 1117.5 1213.7 647.9 158.2 414.8 260.8 777.8 1074.8 867.3 533.3 2919.2 844.1 902.5 1529 1069.4 462.4 222.5 304.9 532.9 635.7 575.7 622.8 1437.8 28.5 1064.3 500.8 564
1196.6 1149.6 1252 1733.8 2053.4 1672.4 1330.9 620.5 1716.3 1722.9 2967.3 1641.5 1848.9 2269.5 368.4 7516.4 5187.1 7625.5 9908.7 11142.1 6678.8 8728.2 5756.3 7317.4 895.3 959.2 1368.7 587.1 758.6 274.7 511.5 410 1029.1 317.8 317.8 552.2 578.8 247.1 391.2 1138.7 648 457.8 359.1 309.3 1797 864.4 5180.4 2399.4 2519.1 3666.7 321.7 1270.4 1429.5 3619.6 3089.9 715.4 1266 824 1175.6 1765.5 328.4 777.2 267.7 1462.9 1518.6 2088.7 371.8 3138.8 1053.6 3948 1703.9 1179.8 420.7 488.1 1342.4 1382.6 1599.5 1818 1208.5 1692.1 185.7 1208.9 397.8 354.3
1345.6 423.2 894.9 1739.4 1012.7 1333.2 839.5 526.9 1401.9 833.8 1960.5 1196.3 1339.1 1142.5 319.7 5795.5 6786.7 6236 11915 11905.5 4911.3 6463.7 5129.9 5659.8 681.7 600.4 939.5 1067.5 925.3 270.8 492 609.4 1327.5 489.9 404 657.1 706.4 152.8 308.5 1122.1 344.3 347.4 369.6 412.5 2133.2 551.2 6080.4 1317.9 1628.4 5004.2 381.9 933.9 3047.6 3177.3 3120.7 510.4 660.3 544.4 868 802.2 296 725.1 271.6 1093.8 1330.8 1644.8 279.3 1856.2 1235.8 2802 1859.1 646.3 293.4 244.1 564.7 963.8 1495.1 2022.5 1583.8 1073.5 120 987.7 373.4 365.5
1193.6 831.3 787.3 1920.3 1084.8 1819.1 710.1 449 1644.2 1812.6 2321.3 1655.8 1959.7 1681.1 273.3 4984.7 5974.7 5885.2 7268.3 8117.2 6261.7 9267.2 10886.7 10287.5 1161 731.1 1138.5 1266.5 1106.1 262.6 699 488.2 1046.5 657.7 378 656.9 793.9 624.5 627.5 1357.7 667.1 443.7 358.9 218.6 1211.9 1122 5197.5 1427.4 693.5 4402 448.2 1538.8 3452.1 3068.7 3296.9 514.5 1346.1 1425.3 1132.5 1049.8 550.2 832.1 230.8 837.2 1244.9 1161.3 309.6 2824 962 1847.4 1539.3 712.2 426.4 350.3 589.2 1636.6 1928.8 1151.5 1251.6 1477 284.4 1352.3 407.5 499.6
1209.7 1182.7 1258.5 1062.8 1651.1 1755 1127.8 1527.6 1838 2114.1 1701.9 1687.6 1917.2 2443.5 457.4 7358.1 5583.8 5355.2 8370.4 9176 6321.1 10639.6 8886.5 9141.5 1045.2 736.9 1253.1 1310.8 874.7 460.9 559.8 711.5 959.1 911.2 279.2 453.5 410.5 328.7 651.3 1269.6 480.1 512 440.7 545.6 1923.4 888.9 5840.7 2003.1 1058.4 2800.5 628.7 1210 2442.7 4037.2 3086.9 668.4 1104.8 1101 1417.2 1756.3 465.9 994 967.2 908.6 1672 2328.3 371.9 3663 1342.2 3608.6 1923 1384.6 814.4 695 1356.2 1747.6 1566.6 2121.8 1616.4 1883 475.3 1230 688.9 529.9
752.8 1020.2 853.1 1182 1063.4 1468.2 769.3 570.7 1460.6 1472 2332.7 2034.2 2089.4 1227.8 378.9 6301.3 5308.6 11878.1 7012.8 9183.5 5195.4 7404.7 7881.3 9112.8 559.8 269 802.8 1053.4 844 308.8 332.2 327.9 667.7 430.2 283.7 641.7 369.7 219.5 408 833.4 518.8 425.7 346.9 396.8 1201.1 1181.9 4204.4 1391.3 766.1 2055.6 331.6 584.1 1219.4 2264.2 1405.5 885.2 912.4 1220.8 1112.1 821.8 481.5 1375.2 293.1 816 1211.6 1692.8 351.7 2802.9 943.8 2216.3 1854.7 1381.8 363.2 317 880.6 1100.1 1411.1 1050.2 1477 1170.6 140.2 876.6 473.2 309.3
1705.5 275.7 985.8 842.4 1288.6 1520.2 528.9 840.7 414.8 259.3 1017.3 291.7 925.6 736.2 246.1 12462.3 5466 9575.8 2197.8 10694.2 5297.9 3959.3 8839.1 1580 1180 607.9 943.7 615.1 633.6 576 784.5 351.6 682.7 285.4 267.7 443.7 398.1 113.3 97 1352.9 301.1 361.3 199.1 220.6 943 326.5 2456.5 3664.8 1620.3 656.5 207 1705.1 414.3 2682.7 2257.8 712 1180.6 532.5 936.7 532.7 298.6 600.6 250.1 389.1 311.7 1615.3 469.4 706.1 245.4 340.8 428.8 882.7 364.4 360.6 510.7 1544.5 1208.7 2253 413 806.6 210.1 989.4 406.2 458.3
1245 867.6 848.1 1810.1 984 1568 840.7 394.7 2424.1 968.1 2393.4 2691.6 1798.7 2714.4 341.8 5636.8 9185.8 4762.6 6772.2 8311.4 5734.5 10127.6 8936.1 8824.8 522.4 671.1 632.6 1155.2 1132.2 281 360.5 910.1 1183.6 285.5 267.9 652.1 638.4 365 397.4 1375.5 732.1 675.5 435.6 261.4 878.9 519.5 6852.5 1544.6 307.1 2225 165.8 1114.2 1663.5 1763.7 1706.3 625.1 1626.9 1167.3 1472.3 1534.7 314.6 888.3 135.5 1563.4 954.7 1898.5 414 2507.8 739.4 2454.8 1925 1857.5 371.9 439.8 656.8 1497.7 1761 964.8 963.4 1593.7 110.6 1484.6 426 228.9
