"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72"
5726.1 4455 3974 3518 8293 3058 6627 5948 7823 6109 7180 3906 2471 15576 7072 4145 6871 8512 4627 7746 4480 967 5756 4021 4015 4852 4456 2647 3319 5301 1954 7407 4620 4033 4276 3075 2875 1885 434 1809 2380 2413 3125 1155 2698 2357 3373 2530 1834 3646 314 2869 2109 1295 2504 3944 1437 4991 6908 2852 1849 10254 3464 8630 3346 1262 2044 1998 1132 2847 1513 2997
3382.8 6565 446 5490 3316 4399 4025 5856 5779 8310 5910 5079 3517 9263 5130 9963 6401 9363 5547 3915 6208 2708 4311 4190 6273 3464 2995 5336 5321 6720 1900 4735 6421 8153 3499 4338 8592 1703 2362 3342 3192 2544 1707 2730 13755 4526 4997 2659 3015 1945 2077 1920 2719 54 2493 1555 1255 4584 5833 2162 2716 5386 5875 9291 8540 1931 1020 1397 5051 1608 3158 1072
8492.3 9238 10273 9962 5593 3679 2277 2999 5776 7414 7857 6832 4699 8929 6129 10277 12133 9688 3993 3507 8105 7203 8279 6675 10153 6856 4846 8804 7279 12843 4528 6938 8400 11229 7330 6134 4004 7690 3365 6151 3344 4124 8205 5772 9258 5937 5045 3930 7026 6463 2326 2608 5564 7558 6256 7788 3327 9909 7046 1738 6785 8708 6529 13037 7991 7320 8829 7601 3964 5117 1948 6560
393.5 392 561 1058 174 155 170 328 317 375 213 779 515 283 -83 162 1466 402 911 214 364 2067 175 317 1928 182 88 1076 1114 2309 400 133 66 3578 569 101 1237 5035 3129 1299 1521 346 618 2672 4943 2035 -44 194 8663 4748 1451 111 1035 10670 2459 7337 11607 865 1180 154 329 585 885 718 3637 11451 1902 1734 1316 2582 381 954
691.4 283 5152 -143 1468 800 957 24 -1181 -2396 11 -1702 3373 -1469 170 -805 14025 -30 -566 2939 1103 322 1917 326 -101 -283 -786 -132 145 -1229 -610 -2110 523 -1129 6836 3512 812 843 -395 808 -1106 563 2293 13 -887 436 -1852 -2212 1157 1894 -2333 4496 -3777 3482 1457 575 -3609 2997 915 624 -1139 422 -848 -799 -784 1766 1433 6113 -1179 -2976 -1667 46
7201.9 9115 3082 11094 5950 5979 6333 6556 5815 8474 11449 7446 4401 8932 8402 10717 10122 7225 7750 5223 5424 4469 8430 5428 9539 4570 4806 4000 3181 7324 1491 6701 6938 7730 6061 8376 9012 5188 2560 4649 3781 3650 6819 4244 3456 6133 6159 7502 7345 5626 2689 3311 5055 5936 5006 7264 4332 5943 7839 5018 2158 10949 6677 15162 3201 4120 6175 2950 3614 2776 3101 2245
9814.8 11450 6762 9554 5073 6944 5932 5271 3981 8564 8977 5401 3718 10000 6035 10224 6470 8227 4851 5695 5956 9906 6391 6371 7385 4511 4222 5083 2625 8646 5743 5790 6909 8636 7060 7321 6070 4562 2075 4353 5214 3736 4137 3825 3983 4131 4888 5049 4110 5564 1592 3570 3946 4193 3810 3475 1911 8068 8176 4895 9023 8676 6251 15535 2015 3131 4481 3002 2238 3142 2286 6928
6523.8 4820 9588 6124 1597 2621 4602 4445 4021 1962 10558 2337 2353 14222 1724 2467 1647 1720 3292 1399 1567 889 1498 2743 7270 1110 857 1122 1356 6338 331 1067 1254 3266 1321 1095 3551 2070 532 688 -23 2761 875 1428 2590 2473 5795 300 2253 633 1547 1162 492 1155 2190 3385 4004 3312 9157 2161 1546 3613 1589 2915 1886 3264 2410 4356 1616 238 524 1256
197.2 1603 -635 511 878 1176 260 1686 1210 1018 1051 1077 569 1076 1725 5784 2328 1926 1260 252 2522 3292 1689 2046 4819 1350 230 2655 1539 1918 2527 284 4484 5410 2168 2386 2311 2770 1729 3659 1812 434 384 8248 7174 979 548 6422 4918 2208 4334 849 1236 961 2230 3124 3118 7620 1334 -884 1906 3760 3208 605 3596 7844 15794 663 500 1110 156 -391
1401.2 3356 5993 5634 2337 2967 4462 4576 2116 2940 5171 1881 2877 7087 1448 5439 1046 1063 6453 2516 3238 1111 3327 308 4194 5015 1679 1338 996 16315 854 4581 1778 9662 2463 7394 2850 670 -11 497 351 441 2494 329 1325 1416 3308 550 1821 2449 287 232 495 2384 3632 2580 1449 1590 1677 2898 836 5085 3886 3955 722 2012 4649 2704 956 590 857 -79
3846.7 6142 2291 4868 9245 4967 2935 4649 7165 11358 6373 3728 5505 3876 5323 2917 14016 6172 4478 9389 7329 5970 8568 4569 3990 5021 5602 4860 2138 5206 8492 6100 6078 962 11793 5296 6542 2624 2062 3133 3625 1694 4231 2998 462 3513 4234 4398 3631 2935 1804 2231 3948 1842 4460 3905 2448 8851 6072 3643 5789 6926 3780 7525 3998 2635 2055 2345 2551 4008 2644 1769
-138.9 149 73 81 -214 71 94 830 661 -155 302 98 762 64 338 32 59 -25 -46 9 111 350 200 1058 643 20 646 666 201 637 142 1546 983 253 396 361 35 73 108 389 4142 63 152 2588 3443 718 29 -84 2500 91 2290 1486 785 1150 955 4651 9288 174 991 336 10 599 2018 -49 16774 3762 579 -104 9448 719 2580 34
2369.3 207 4012 4089 -780 -308 -124 -418 -398 694 -70 3115 227 -827 -133 1668 1600 3473 18 -917 1304 3473 -564 1570 1954 -259 -795 1300 1689 -627 2042 -906 -693 2672 1456 436 -1565 -418 6085 -652 248 1021 630 12057 7784 4432 -1800 -1065 3024 4147 1571 -1075 -1006 2269 1219 1581 -155 660 1530 -690 4013 547 -349 3420 1764 1505 7067 9689 83 -469 -870 2178
12013 8552 3739 3030 6579 4635 5415 4644 4471 6696 6929 1732 3841 4726 9391 1444 9467 1890 4118 8112 5207 4363 7631 4758 862 2476 4141 4128 1996 2104 5309 6403 7000 -68 5649 9677 6394 5471 4483 5140 5627 4336 6196 8227 -248 6743 6809 10903 6331 9203 2560 2961 6285 5473 6628 4051 6470 5164 8856 6070 3664 4110 5983 2795 758 4807 9246 5554 4158 1617 2942 2293
3352.6 2764 7307 3207 3519 4337 1637 3290 4708 -727 3137 1819 4395 1021 3358 1210 -709 2767 3797 -218 5002 7044 -38 3740 1596 4689 6327 5007 13840 256 4977 391 1938 2986 -335 1701 124 1043 9233 495 6542 5296 2843 3818 4616 3374 286 2958 1062 -785 2983 1653 -38 -74 3075 -595 616 1824 3898 5533 5950 2624 3656 1400 4754 -687 2087 1512 2328 1667 5917 3592
6861.6 8419 5536 6446 3097 5112 8027 6166 1809 5821 8375 5695 4652 7414 2525 9146 6041 5465 7479 3000 4470 2832 2775 3144 3917 2709 3719 2428 538 8100 601 2787 2669 4608 1030 2880 1894 1408 133 1249 977 861 817 1520 6065 1403 3667 1261 1384 1345 -108 1965 1055 -400 1257 1793 -1662 3750 3328 5060 1426 5588 6727 8744 4047 1012 836 1386 2494 626 1450 2403
467 48 2070 1033 59 428 1989 607 8853 432 1164 318 416 15015 7858 7210 1039 406 469 -12 370 -32 641 360 741 46 -85 106 496 739 373 2960 1702 6470 -26 197 23 0 -95 92 -75 128 50 -79 -85 -192 -327 1940 -38 -174 -33 -92 -47 137 7 566 -103 2223 7521 137 151 1447 1189 47 9 488 22 -186 880 208 151 -197
5130.1 8703 1332 7189 4566 4616 3580 5855 4891 6634 5451 4343 4706 9152 5758 8022 8701 12459 6644 3961 3910 5316 4515 13083 3616 2309 2658 4364 3547 8779 1015 6031 6185 6816 6304 5439 8329 2145 1978 4561 5266 2097 3977 5040 10847 4036 5808 4365 4071 2589 100 2836 6009 1861 2380 4673 4414 3223 5820 4006 1197 6933 4309 8230 8860 4328 2307 3776 5716 2181 2246 7173
6817.6 11276 2735 9334 7164 9512 6095 7963 6696 12908 10652 5752 6168 7870 7720 10354 11179 9229 6871 6496 10169 5031 8146 5246 6304 5960 4221 5570 2064 10040 6981 5671 8587 5205 8536 6992 12109 4819 4612 7074 4699 3672 4726 6295 3042 6406 6015 7329 7320 5892 2375 2874 5635 3005 5551 6341 3223 7897 6216 5782 7145 11452 6957 10424 5239 4245 3668 3063 3892 3304 3423 2593
3962.6 120 988 184 18231 4160 560 1255 122 560 25 465 5051 452 381 144 2504 9918 555 434 -17 -47 151 244 -105 1 21 -92 -94 1959 -43 422 73 1171 6 118 -101 1484 3 222 -73 212 278 32 -32 303 59 9 414 604 111 2686 842 293 1793 1436 964 15 3428 2457 1110 1086 1957 -38 29 1457 374 89 1424 -179 260 -152
5444.7 12602 1815 7478 5385 7587 6278 8019 2545 8351 6765 5960 3456 9088 5251 9550 5930 5878 6389 3920 4131 3602 4868 2000 6982 2975 2611 3846 912 13115 2350 4600 6688 3872 3628 6574 3890 4776 3017 4668 4631 2121 3955 6994 124 7601 5797 6019 6988 4680 4765 3686 5995 3593 5580 6289 4504 5600 5119 5865 4189 6864 6702 12777 863 4452 4456 3136 2128 1674 2797 2413
9158.4 4456 1691 4298 5116 4257 7401 6303 2648 2315 6996 3941 7834 2118 5332 1601 2092 3331 4691 5314 2755 1471 4762 13933 1965 2965 4434 3063 1796 4240 3099 3984 3989 1948 11321 1992 3706 3690 2349 1655 1335 3462 6008 2562 994 2796 3684 4163 2583 3988 3537 1861 3508 7789 2370 5890 2841 5385 3730 9272 2548 12782 4205 5664 2087 3766 4745 5845 3326 4731 1821 6085
4397.9 12190 1446 5940 9942 6659 5612 7396 5831 7677 7375 4081 5474 11018 7782 5483 9011 4455 6959 6657 6474 6892 10881 4676 2734 4171 8237 4480 1908 7296 6326 11764 9876 3308 9644 7311 10805 6656 3956 7085 8663 2643 4576 8258 4213 8994 7374 8826 6050 6082 6070 6921 11593 5078 4661 4659 4696 4528 5703 5739 1960 7547 7262 14637 6922 5476 5845 4635 7981 8511 7799 6510
5690.5 10853 1839 7509 8046 10090 4583 7917 6636 11167 8446 4722 5041 9470 8805 10882 12169 11841 7298 5268 8915 2590 7160 4737 8277 4349 4535 6464 2036 9716 7903 8059 9334 4785 7335 6998 13745 4714 3867 4931 5273 1960 4663 7915 6154 5508 5677 9543 6512 7689 4501 3841 8872 3840 6160 4923 7063 5154 4869 5553 6967 5535 5666 8292 6166 4777 2976 3939 4657 4466 4644 2829
6748.9 11301 5804 7457 4645 8557 5771 8172 5300 11752 10040 7559 4862 9033 7412 14537 14670 8597 5195 5903 10070 6414 8815 5865 13299 8295 5871 6409 5614 9593 7542 5781 7824 11829 9433 6369 10951 8019 4520 6915 3885 5441 6452 9612 7303 7299 7274 8166 7161 7611 5308 4126 5925 8612 7985 9117 5872 12901 6965 4307 11695 8330 6641 12044 7308 6507 6067 4981 6599 3853 5517 2937
5954.9 10230 5502 6113 4769 4999 5843 10727 7180 11270 6626 3992 3734 8590 7975 13211 5049 6101 6614 6033 8309 3281 6035 5486 8364 5339 5794 6501 3400 8832 2243 6991 7907 7003 2486 4983 6446 5395 1112 1300 3319 1825 2304 3212 6946 3960 3563 3539 4666 5081 1987 3279 2310 9926 1810 3267 5133 6935 6726 3244 2135 4885 5074 7829 1871 8164 7320 7263 4975 2722 3129 2941
203 197 249 -64 151 200 251 532 192 128 365 103 373 343 -44 108 184 225 590 272 117 135 293 268 110 97 198 154 127 380 315 332 839 162 407 490 407 965 313 1004 95 13388 325 332 152 12567 1851 199 2125 1812 501 1498 324 753 198 3708 658 278 307 270 130 265 633 160 1171 12378 337 631 148 290 661 97
4141.4 6636 891 8556 3600 3839 6589 6106 5048 6296 7573 5280 4482 6984 4194 9619 1273 3535 11175 4600 2333 2528 4029 2354 1614 3349 2792 3035 2403 5128 761 4987 3057 3614 1344 3605 2632 768 -124 2025 640 1116 459 1298 3263 1278 3716 1902 568 605 165 1068 1875 -410 567 548 88 1908 5193 3982 844 5023 2945 8964 2308 95 935 45 1602 546 1349 140
5824.6 5642 726 2648 8041 1920 2572 2546 1596 2528 2607 4253 9919 2216 2585 6045 2490 3329 11273 9043 1382 1598 3032 3797 727 1013 2919 970 532 2420 561 1390 1544 2726 1598 895 4050 807 775 3688 1167 1238 7798 1678 2578 1357 2015 710 2763 1549 595 1607 1029 12575 2687 2570 2050 1709 3100 2317 699 2309 5232 4370 1275 6574 2204 1830 2160 843 1552 547
57.8 1070 113 4103 477 1031 465 803 200 2165 309 1929 1734 133 177 976 -25 305 1847 868 659 2576 758 154 1242 365 1453 1326 392 2252 579 273 1536 1670 630 778 6080 1597 4635 1907 2906 786 3269 5530 2931 6989 4520 -22 9252 2413 5204 1130 3960 3399 6134 10973 9688 395 891 323 204 423 5063 2393 1190 2835 10411 1234 2751 1377 1778 1813
2833.2 5421 1624 4810 4479 3569 7112 4829 5414 4399 10403 2749 2584 8219 6461 13467 1361 2798 5362 3520 2201 774 2704 1623 2512 1262 1991 1251 950 1970 190 4633 2877 2903 921 4057 1058 1235 446 815 560 632 1531 391 1158 1160 3935 1547 1099 881 376 1655 1142 544 1174 450 665 7157 7737 2648 664 3411 2151 3560 654 613 1823 370 1355 754 708 411
5138.4 12077 1798 6331 7651 6560 6282 9004 5091 11924 9115 4976 4400 6919 9696 8545 6567 3661 8449 7816 6472 2077 6126 3333 3126 3729 5421 3305 329 6261 3403 5863 7522 2372 7088 5895 6747 2446 2119 4510 3954 2091 4351 3795 599 4169 6183 6065 4386 3949 1022 2836 5492 3675 2504 6017 2917 3896 5535 4956 2096 6868 7042 6331 1245 3606 2832 2602 2417 1152 2915 1306
4778.8 11199 1001 4057 4968 6223 6262 8468 7479 9167 8182 3814 3636 9587 8542 13723 7113 7612 6718 4835 5043 3494 5813 5542 7195 5175 4856 5659 3135 7755 3006 8920 7306 9591 5487 5959 9545 3526 2141 5108 4336 3132 5344 5906 10332 5090 5969 7783 4194 4637 2897 3495 5895 2032 2426 3815 5409 4289 5883 4457 3009 10266 6668 11760 8699 4430 2932 2898 4501 3932 5180 4451
6428.7 5836 2319 4568 4136 7222 8060 4562 7796 5843 6657 4390 2819 7967 9131 7151 871 2989 7404 4828 4329 2023 3917 3367 1975 4408 4292 6311 4253 7544 2429 8058 4453 4018 1614 4287 4863 843 848 1911 1397 752 254 710 2312 972 2649 738 1044 363 218 159 344 226 780 1188 345 3585 7147 4048 3461 5271 4480 4692 2487 205 655 267 2646 556 1148 270
2196.3 3310 1444 1367 386 1042 1373 2457 504 2180 1605 1760 3996 5191 826 119 2801 774 1286 324 420 2562 351 590 766 152 2011 411 827 7168 809 2095 645 1192 1573 403 4790 5707 2097 6779 1335 5328 5805 248 23 4405 4423 2438 6589 6254 5239 4425 1338 14165 5701 7181 4411 156 3661 3060 613 1464 2510 682 876 8076 1981 1955 445 1122 2026 590
258.1 104 -2 14 401 172 21 227 161 183 1906 998 2018 335 236 157 216 347 214 214 558 336 32 288 4577 111 4175 330 254 1307 177 500 333 147 1050 245 1172 572 3830 1158 2191 264 284 3731 13482 189 165 545 16083 434 426 682 356 1651 253 356 1517 1328 191 -61 -70 1027 407 143 408 524 348 378 823 868 2229 754
5134.8 8896 6094 8915 4301 7694 5255 4085 5801 7373 8007 7498 4633 9566 6265 4968 12220 6042 6356 3912 5148 6184 6979 4275 12315 5039 3756 3395 2368 11605 3623 6796 5743 11227 6477 5667 7751 4290 1989 5548 3023 2888 7474 5504 5588 3605 4071 6350 5643 3689 3117 2373 3357 5079 5739 6227 4699 5581 5502 5270 3743 9413 6687 13233 2708 4666 6362 3805 1899 2609 2030 3029
731.8 741 587 580 953 445 620 769 12412 1043 1872 867 4233 830 6278 1959 848 970 560 1033 530 1057 557 9588 1064 1173 450 1025 843 2141 1464 7489 4476 4327 3286 804 862 557 519 2625 1344 2119 1029 607 217 309 1462 632 1636 2090 382 1929 690 935 277 898 1759 621 12451 612 129 7413 2398 871 291 1030 782 1257 1595 674 660 920
6067.8 8450 4674 6465 7752 5996 5914 7432 5647 9437 11136 5374 5491 4718 6124 9330 3971 4290 5322 4732 7187 3204 8631 7215 2447 7231 6377 5406 5452 7394 2006 9376 5837 5107 3624 6060 7348 2378 1161 3942 2568 2305 2567 3430 2828 2157 4786 1668 1845 2029 1319 2824 3191 1315 1055 2503 3225 6277 5541 3049 2476 6598 6975 8679 4960 1100 2039 788 2307 977 1765 1207
4259.6 12969 3491 6373 3778 4560 3699 5544 3593 10246 7338 4669 3911 7673 5658 12349 14697 5806 4732 4773 6612 3428 5781 4778 8183 5191 3916 6041 3389 8791 2143 4945 7684 7390 4339 6074 4855 3046 2816 4601 3361 2202 3092 7408 4600 4082 3722 7135 5228 2739 3281 2193 4833 1976 2773 4882 4211 4827 4971 3112 4529 4576 5247 8122 2939 4675 3787 2702 2564 1472 2661 1267
8759 3471 1649 3052 2124 8565 2611 2519 4534 619 3374 6012 3143 9169 3226 794 2567 7591 7490 2580 2031 4689 4934 1015 558 1862 7492 5796 1413 3432 3613 4454 2196 1226 4921 1744 1803 1265 820 564 664 831 611 3659 1104 5310 3003 469 1119 1971 5068 1757 2628 817 2874 4181 1935 7865 2769 5601 11419 2948 2170 8599 1445 2432 1702 3826 1201 1703 1475 7363
3756.3 8353 699 3704 2577 2381 7518 8484 1995 9861 12549 2378 2639 4704 981 1052 773 1336 7290 2898 2011 1146 1904 2127 343 1086 1347 946 686 1312 203 1193 1354 103 1284 1325 1488 664 463 1002 324 236 -137 -197 -501 389 -153 490 484 5 311 1193 1315 197 143 415 -258 555 1223 2894 3593 5188 1726 3068 -147 260 661 75 529 670 778 696
1678.8 3353 4235 1540 2851 2473 1909 1381 1453 1502 2057 1623 2829 2234 1911 828 10721 1361 1701 2598 1055 2474 2543 2574 4077 1399 2102 1934 1347 3929 649 2028 1984 1408 6966 1691 7783 6658 2478 2608 1529 1265 5528 2972 680 2860 2278 1988 3684 7593 1960 1995 2605 11803 5270 6735 5428 2115 2074 1901 658 4781 3249 3207 899 7551 10068 10265 3387 4167 2076 2929
149.9 98 239 0 305 50 198 24 23 51 114 -73 1200 94 248 24 142 -30 648 552 42 1332 -41 57 -87 45 12 74 -71 -63 -10 81 -19 -64 134 39 190 412 -132 666 217 539 271 602 -122 58 447 73 -103 138 142 210 239 8470 11837 328 16063 65 179 363 91 122 -10 50 -12 2154 397 2176 161 193 34 304
5466.6 4037 530 8692 4766 5354 4904 9249 5319 5043 5981 13299 6366 7264 6057 5977 2742 4911 12638 2330 1007 923 3781 890 3915 760 1780 868 451 2856 1111 6844 2341 3641 2307 1597 2217 3909 2111 1717 1884 2357 1929 1951 1906 3699 3105 2136 4430 3199 2524 4770 2244 4991 2367 4306 2126 3272 5001 2284 1679 5189 1732 2462 1836 5717 3252 4464 1144 1429 2645 1855
1549.9 3161 49 2520 -133 467 1370 2968 1231 1480 795 2083 1489 1971 1238 1207 5341 455 2889 573 1231 2574 556 540 100 1511 961 1883 706 18294 642 1215 4333 8774 300 2079 1548 2319 719 3629 5675 814 1336 4123 2117 3861 5414 1008 2776 3045 182 2928 1607 1455 1958 1235 1740 514 1120 1570 1259 1197 4279 5543 3884 727 347 504 2393 903 2304 2736
5738.4 4556 2062 5811 2783 3676 3038 4642 10320 4657 6551 4398 3071 5554 11348 7927 7273 9665 3855 5096 3346 7269 4260 5865 4837 5044 2656 3988 7582 11595 2795 9538 3338 7941 7335 6168 7523 3067 2500 5582 3383 3150 2959 4238 10921 4552 5800 4891 3781 2523 1897 2201 3483 728 2539 3568 3507 6276 6869 4142 4443 10026 8491 9281 4808 3202 3150 2864 4705 2094 3468 3803
7744 10442 1482 6203 8464 5911 6435 8085 4905 8966 7924 4955 5057 12043 7098 6392 6638 6557 8142 7045 4561 3652 6804 4147 4555 5057 5541 6384 3801 8746 1956 8282 8111 3387 4542 8290 13357 6397 5428 8150 3538 3704 6262 10294 12423 7758 7453 6975 8366 5115 2555 3302 7298 3119 5361 6213 6135 4958 5668 5154 2075 8487 6890 11355 11092 4772 4778 2251 4972 4482 5292 6052
3513.7 9101 2467 7183 5274 5480 4706 5182 3636 11901 9202 3799 3536 6933 4231 6013 7743 7006 7594 4939 5278 4838 4401 3528 12509 4356 3426 4801 5323 8183 2348 5266 7067 5325 3751 8118 8157 3504 13340 8777 6019 2478 9597 6697 12384 6841 5500 4746 10875 5414 8455 3346 9146 3900 5137 8445 6502 4422 4955 4185 2914 5714 5131 7548 10182 6585 6286 3999 5061 4412 5264 5103
374 1998 545 696 1906 722 613 1392 686 6284 1340 783 1645 973 1734 8625 766 1684 3245 3189 4276 3065 10646 936 802 4968 3597 3516 1247 4911 674 3724 10872 1480 778 7058 4097 1505 809 1991 7963 1840 2473 1171 72 1521 6400 6275 4109 858 952 1144 1199 1906 801 1490 1015 1947 1850 981 359 1806 5369 8676 443 677 1103 1081 1424 661 3576 843
7786.2 9307 7565 9632 4104 5220 4535 5446 4836 9020 5426 5690 6104 8870 7499 6379 14906 5951 5099 6524 6771 5497 6891 6157 7915 5252 4729 7203 3330 12869 2970 5943 8156 6165 9313 6134 14154 8622 4801 9481 6314 5053 6007 7037 6733 7053 7643 5284 9434 6525 4820 5015 7402 7766 5487 9377 6066 7248 9019 4170 4323 13030 8627 14446 5623 7745 9500 5889 5276 4100 4123 6831
632 904 495 214 1536 1072 720 1084 630 903 766 286 773 989 723 167 1052 580 426 454 295 352 624 776 972 648 3051 193 281 1316 493 916 4622 276 1289 1492 673 2994 1898 2247 734 2067 1764 1104 67 7437 18607 69 6451 1717 498 4622 1798 1267 3827 5848 657 1039 777 909 450 472 1224 1109 336 2964 2223 2851 393 1490 1416 1035
4597.3 10126 808 9593 4142 8984 3398 5291 3521 9555 6896 6163 6355 6275 5936 7473 10296 11133 9175 4882 6774 4566 6552 4403 4707 3236 3012 6122 3430 6463 6977 4549 7805 5090 10397 4983 10187 3819 2256 5710 5196 2493 3216 6162 9516 5785 6512 5769 6047 4986 3814 3532 6335 4808 2041 5544 4665 6969 4594 4597 6881 6948 5496 9393 14098 4359 2961 2741 5074 4041 3611 2047
7238.8 9798 5701 8459 3775 6887 3556 7811 4999 7087 5517 3102 3461 13888 6031 8064 4635 3920 6123 3758 3688 3503 3595 2545 3964 2783 4426 4890 2402 12047 5045 7444 6373 7395 6771 8280 5678 4729 2791 3509 4231 1702 4000 7605 10731 7469 5422 4808 6898 5400 3412 2470 2571 6261 3651 7208 11756 5759 4038 2088 3247 3997 2472 4464 5563 7989 5068 8240 3262 3727 3576 2364
4589.5 9777 2535 6078 7142 6981 6186 7067 8403 11776 11332 5998 5550 11637 7130 9180 10327 8267 7418 7474 9634 6061 10496 5635 7335 7080 6424 6979 5465 8610 3758 9077 11782 4817 8695 11965 7300 5565 4153 10423 9705 4818 3876 7285 7259 5871 9296 7901 5664 4200 4089 5847 6508 2607 4749 5131 4974 6002 9007 4834 3112 9264 8710 14304 6866 4432 4804 4314 5605 4001 5287 5002
19296.3 22316 25265 21372 21293 25429 22461 23265 23553 27426 23414 22557 18933 23277 21617 25170 25280 23364 20294 25127 26842 24799 25649 19463 26038 25268 20949 20580 25842 23049 25824 21885 24201 22345 23886 25002 19685 20659 24180 26317 24532 26707 22576 21797 20111 21598 26435 22756 25233 24657 24180 20867 24754 17730 30091 24534 17847 22506 22028 24212 26357 19604 23247 23819 19165 22088 24858 24867 24224 24142 28466 22046
1320.4 2298 1692 1280 2291 1595 917 1449 2409 3458 2505 978 2175 2876 3487 3028 3923 2166 1847 2645 3526 3432 3449 2770 4293 1729 3445 2424 996 4505 2021 3312 4436 4305 3277 4302 5004 4717 4430 5149 3634 3467 2944 8654 4607 3296 5713 7379 4866 4010 6239 4856 3289 6242 3398 5987 7465 5429 2835 1494 1428 3282 3518 2286 5425 6455 19605 2643 3139 4736 3603 3526
652.2 3955 168 2699 4526 76 21 822 4502 1555 -533 1001 1291 5633 7643 5625 2305 4055 1036 1516 2539 3205 1414 4344 2302 1307 1680 2551 2766 4496 838 7367 4422 4082 1120 5553 10006 1029 2286 5002 4201 1928 2950 9029 12194 4323 2598 4693 1228 1763 2378 1314 3493 192 2157 2176 4315 818 5673 7 73 5168 5591 2317 6916 1639 920 180 1284 793 2774 808
9028.5 8264 8351 8012 10810 9056 14257 9523 13550 7414 6038 9457 9950 8657 10612 9704 10501 8760 9391 8608 10979 12806 11655 12710 7855 11817 14114 9758 8666 5682 3690 10443 11330 10213 8729 12967 7996 8918 11458 8308 13313 8515 11504 10980 16261 9506 9961 12753 9555 6937 10462 11137 10448 9772 10646 10007 9348 8917 11403 14396 4348 8361 9887 7064 13227 9086 13973 11196 11843 6868 15893 15336
3985.8 6876 442 9060 2883 6267 4820 2777 8122 6551 5334 5437 6204 5167 8308 8107 1167 3890 3745 2856 3405 1457 5683 4051 1133 2632 4014 3412 2868 11374 3296 4971 6962 6674 2667 4611 11191 1346 2534 4084 2983 1075 2633 4564 7913 2380 3164 3470 4010 1856 2024 2015 2176 2485 1565 2979 4630 2131 5359 5109 2706 9432 8480 4910 5411 2226 1281 786 3392 1466 2781 1081
7506.1 13534 2564 8374 3967 7049 5267 5788 6311 6464 6158 6467 4242 11643 8496 8471 9624 7978 6064 4256 6210 4538 6195 3889 10708 4717 3783 5333 3074 7347 3073 6163 7229 4308 4733 7101 10248 3299 2913 5347 4041 2637 5091 6309 2619 6652 2818 9426 7205 5208 2654 1665 4670 4921 4431 5335 3977 5667 6815 4849 4300 6035 5771 9834 712 4492 2247 3643 2149 2351 2652 2209
3405.1 6211 1120 6513 6115 7187 3545 7634 4536 9287 5348 4112 5670 6805 6397 6975 10313 10681 5241 4397 5534 5427 6937 4278 5666 3147 2985 3954 1506 6294 4877 6587 8523 5865 7833 5058 13389 1457 2462 4971 3535 1034 2882 9464 10766 5570 3600 3728 4835 3172 4962 2402 6591 1386 3644 4815 5784 4143 6141 4950 4367 7266 6737 7571 10799 3346 2779 4200 7603 3425 3443 2612
