"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58"
0.451406 1.267434 2.496024 1.107055 0.523017 1.445435 1.039491 1.007011 1.26053 0.747962 0.508112 1.957052 2.166718 0.722633 1.001175 0.410347 1.956643 1.543162 0.727 4.327877 1.32839 2.453142 1.328556 1.35693 2.892225 3.599479 2.251954 1.780353 2.606135 1.923566 3.483061 1.930871 2.140404 1.536972 1.493806 1.527115 1.948092 1.290011 2.852008 1.427742 1.862893 7.264702 1.373936 3.512108 2.031541 2.199808 2.089238 1.318123 1.664718 1.679381 1.87122 1.884723 2.469987 1.304009 1.004725 2.102845 2.279771 1.339172
1.008321 3.023531 4.557437 2.664318 2.123385 4.546639 2.439594 2.549214 3.841831 2.117911 1.234507 4.704546 2.192863 1.650338 1.804617 1.378613 4.246785 3.759525 1.367008 5.504139 3.246484 4.323151 2.919242 1.614086 4.409591 2.236057 2.950164 1.549335 2.282082 2.108595 1.950796 2.249477 1.137465 1.789799 1.255653 1.492664 2.13166 3.389826 2.342998 1.757223 2.426587 4.84705 2.451332 2.310016 1.868155 1.848059 2.412991 1.542092 1.30136 1.099433 1.982697 2.670408 2.350561 2.199855 1.373442 2.645579 1.89387 3.210876
1.111721 0.711933 1.198757 0.872529 0.268286 0.750459 1.258661 0.597544 1.498949 0.584094 0.63352 1.509728 1.238989 1.284156 1.452224 0.884948 2.483886 3.93184 0.97484 4.674069 3.694729 2.729593 1.967738 2.845296 2.52281 1.844079 1.557292 1.328237 3.033836 4.690841 2.418813 2.346774 1.887085 2.922697 2.210688 2.86253 1.871976 0.823389 1.501538 1.682196 2.547867 1.441955 1.192862 2.176391 1.74972 1.685406 1.975641 2.036942 3.265457 2.270423 5.093856 1.71792 1.406253 3.706219 0.750174 1.139181 1.405698 2.814042
4.664938 2.393402 2.498485 2.438342 2.685333 0.709562 2.296387 3.138751 0.551258 5.780715 1.442766 1.866671 1.046383 3.588837 2.826984 1.338566 2.383711 2.726329 2.242471 0.917829 1.113464 1.759752 2.68709 1.514128 0.832982 0.710906 1.954672 0.91567 0.732382 0.949552 0.587747 1.927827 0.462623 0.715977 0.840397 0.582525 0.823289 1.237177 0.635879 0.454761 0.95289 0.938908 0.834511 1.078851 0.577399 1.070721 0.948389 0.661396 0.484323 0.469459 0.817861 0.877019 0.644945 1.061381 0.701622 0.588718 0.548695 1.314541
0.971253 1.766722 2.286956 1.882468 1.144318 2.905454 2.752444 1.867604 2.093786 2.295803 0.918753 2.321062 7.433882 1.193041 1.436826 0.590181 1.792266 3.192029 1.070419 4.185938 2.934018 1.25593 3.497042 2.00746 2.309833 1.216781 0.981151 1.555177 1.126641 1.431226 0.818076 1.315775 0.940798 1.449864 0.750242 0.829225 1.412046 1.808974 1.794519 1.161634 1.102238 2.016922 0.688542 1.069398 1.405041 0.864309 1.208247 0.863385 0.782416 0.508197 1.457911 0.851249 1.223072 0.78855 1.405228 1.527013 1.482045 1.300371
1.031775 1.46652 3.690309 1.565408 0.689805 2.319131 1.743137 1.355469 4.221894 1.49174 1.01935 4.482902 3.789251 0.794034 0.876943 0.912624 3.454258 3.49704 0.857668 2.930379 1.778158 1.99014 3.994673 1.020953 4.105595 3.269883 2.030824 2.833867 2.29097 1.477807 1.537138 2.960594 3.449008 2.897472 0.715054 2.405218 1.954903 2.627357 3.519053 1.046514 1.915443 1.861352 2.9252 1.907173 1.206231 2.305152 1.337521 0.513894 0.704058 0.713519 1.658909 1.407366 1.054664 1.104691 0.715793 1.565983 1.743481 1.282438
0.815336 2.106658 1.671602 1.154608 0.414343 1.356976 1.679149 0.719779 0.994033 0.978964 1.488477 3.184599 2.838989 0.776894 0.813225 1.225697 2.643031 2.92913 0.556988 1.631005 2.332842 2.910535 1.507019 1.086404 3.431802 3.823353 2.94555 1.661063 2.128702 3.576034 1.728307 3.464599 2.17545 2.875431 1.166666 3.205766 1.88393 1.702482 3.156101 2.63414 3.261305 6.161567 2.227096 3.241748 0.916449 3.147094 1.659932 1.654579 0.821967 0.70247 1.06134 2.019236 2.256285 1.858225 0.971882 3.164963 2.562757 1.674391
1.864182 2.180984 3.213247 1.938499 1.654198 3.574414 2.327397 1.843457 3.676666 1.66926 1.317996 3.227454 4.946504 1.93918 1.752747 1.06973 3.035914 4.481848 1.284763 5.223125 2.422351 3.400698 4.633203 1.691279 4.527258 2.261144 2.429109 2.338661 2.950833 1.654655 2.003877 1.956417 1.673684 3.209433 1.907135 1.800342 2.786677 3.413722 2.401691 2.258617 4.201974 4.375982 1.333439 2.924874 2.140168 2.409583 2.406741 4.114892 5.153674 1.742169 2.618749 1.891366 2.178624 4.267765 3.026709 3.008131 2.457746 3.996181
1.912256 2.105734 4.566236 1.801484 2.594102 1.520313 2.087666 2.619213 0.759971 1.687731 0.985414 4.06375 1.500257 2.296866 3.025739 1.42331 2.590057 5.641443 1.363459 2.38111 0.960744 2.956237 3.474171 2.89021 2.727245 2.021244 3.632339 1.984731 1.22165 2.070454 1.681477 3.366291 2.964356 0.775446 0.992641 1.286465 1.391037 1.0452 1.035981 0.662522 1.229814 1.352926 1.257379 1.053151 0.741592 1.033772 1.353209 1.389316 0.621191 1.127416 0.634479 1.353127 0.696339 1.329317 0.369917 0.661162 1.255174 0.833686
0.800625 2.146042 2.670634 1.561607 0.510438 2.707423 2.058103 0.932712 1.941309 0.764165 0.708456 3.291907 4.252766 0.814628 0.956152 0.622698 3.041344 3.506681 0.78076 4.659251 2.711558 3.297458 2.027338 1.242362 3.463804 3.201595 2.508657 1.780177 2.641461 2.801726 2.02168 2.907401 2.129588 3.700897 1.240412 2.906533 2.190121 3.199952 2.940259 2.806101 3.934874 5.510088 1.827559 2.873976 1.795207 3.020852 2.415213 1.880403 2.422251 1.791218 1.853034 1.775174 3.738527 2.273299 1.303793 3.064375 2.527374 3.690779
2.425998 3.145072 2.576246 1.608483 2.896914 1.652607 4.218801 3.531535 2.467175 1.91056 1.372214 1.682978 6.2683 1.643776 1.793835 0.950705 2.3329 0.778023 1.598787 2.53974 1.55883 2.549576 3.838622 0.684965 2.593581 3.520774 2.472737 1.548675 2.097001 1.491333 1.790765 1.276451 1.682071 2.074037 1.34326 0.995282 2.824038 2.752907 5.947947 1.713374 1.881248 1.795254 1.824275 1.254811 1.917854 1.147057 2.182991 1.400559 2.178559 0.978497 1.379577 0.956006 1.577869 1.764305 1.747669 1.661552 1.473574 1.194938
1.596025 2.924325 4.955559 2.251367 1.033678 2.648721 2.111925 1.533554 0.879727 2.03681 0.896253 2.352039 0.700964 1.027053 1.124111 0.80541 2.861668 2.771078 1.037477 1.745652 3.553032 1.826021 5.233883 1.018191 4.625984 1.150574 1.84473 0.850154 1.490417 1.006273 1.29121 1.790097 0.804934 0.951267 1.05531 0.881132 0.591947 0.74435 0.815313 1.184317 0.961393 0.825041 0.84406 1.079361 0.624043 0.658887 0.67048 0.520976 0.828048 1.018831 0.645346 1.239775 0.436672 0.52185 0.903772 0.919481 0.619386 1.261602
1.456873 2.041319 3.601597 3.060855 1.270838 4.603751 2.713436 1.898332 2.999652 1.552246 1.390163 3.584382 2.993203 1.246707 1.368177 2.5373 2.82431 7.141594 1.184499 3.752694 2.426032 1.992253 3.636441 2.582932 4.716889 1.828992 1.893841 2.17172 1.992671 1.91067 1.563249 2.724509 1.388681 1.544362 2.170096 1.50005 1.986246 1.749159 2.04031 1.926015 1.525255 1.260387 1.377353 3.221125 1.863004 2.009169 1.792246 2.48885 2.89162 1.60289 1.47127 1.484902 2.469958 1.564992 1.53969 2.219201 1.400221 0.617013
1.635908 1.925687 2.7226 1.881316 1.338 2.574286 2.579777 2.731092 1.594309 2.285949 1.37667 1.867319 1.257785 2.710176 2.18071 3.224783 4.698118 3.082367 1.259595 2.074086 6.193816 2.767388 2.456608 1.69638 3.953326 1.904924 2.276519 2.006675 0.721816 4.972955 1.346842 2.165183 2.865667 1.540282 1.4838 2.704773 1.114368 1.133458 1.428868 1.108617 1.37975 2.226987 0.671312 0.840754 0.484193 2.150603 1.151553 1.269523 0.689688 1.359027 1.423403 3.079878 1.485963 0.883119 1.844026 1.372566 1.291079 2.010476
0.362838 1.231964 1.735195 0.716139 0.494646 2.473106 0.970359 0.621685 1.138717 0.712253 0.755495 1.718619 2.661855 0.444588 1.386413 0.429416 1.67753 2.065336 0.860973 3.849336 1.157976 3.902152 6.698729 1.261745 2.659663 1.533305 2.460541 1.118294 1.991451 1.888165 2.600377 2.08034 1.219276 1.939653 1.133783 1.321468 2.850192 2.840092 1.7385 2.233064 2.432724 2.814962 1.815867 2.474596 1.682458 1.874683 4.334912 2.296792 1.515814 1.52919 1.741105 1.910102 1.76218 1.62088 1.164481 1.876784 1.467726 2.796146
1.060928 1.347307 2.406409 1.445148 0.539472 1.930741 1.500832 2.635884 2.11805 2.18641 1.319751 3.34251 3.299328 1.174831 1.362311 1.413787 2.32483 3.53205 0.900171 3.843665 1.735628 1.901534 2.56816 1.901491 2.907452 2.657657 3.751089 1.755919 2.962038 2.582629 4.395909 2.464024 2.675817 1.574704 3.813744 2.428484 3.657509 2.789523 3.097694 2.347449 1.774109 2.253762 1.206044 2.482437 2.28895 2.162828 6.915266 1.941024 1.40509 1.898379 1.481062 3.052867 1.141415 2.973636 1.167128 1.473674 1.116024 0.954388
1.211652 0.620914 1.000379 1.292067 0.846474 2.494967 0.755805 0.549384 0.813353 0.408999 0.683525 0.840776 0.75839 1.902756 2.220099 1.870283 3.589007 2.862846 0.866502 1.716093 3.959329 0.52767 3.735243 2.976224 3.386916 0.422864 1.398559 0.923762 0.691568 2.98168 1.13313 0.933677 0.85566 0.493885 1.864352 1.043459 0.424519 0.777434 0.383567 0.496663 1.303551 1.006929 0.355419 0.816615 0.438404 1.581312 1.653988 0.503359 0.819434 2.651734 0.824696 3.393255 0.546996 0.389865 4.466331 0.638581 0.496474 0.832979
0.910979 2.059685 3.775964 1.41031 1.00414 2.185453 1.52649 1.806154 1.831292 1.668998 0.743393 2.338365 2.22115 1.299602 1.628566 0.829529 2.302336 2.184928 1.093117 3.158568 3.685067 7.13419 3.290865 2.204848 4.66774 4.021323 3.531914 1.554781 2.451744 1.958732 2.260241 3.022264 2.934507 1.378512 1.142119 1.79807 1.856669 1.286042 1.882663 1.583339 2.353875 2.831609 1.560441 1.924754 1.670511 1.934585 1.892691 2.254825 1.242266 1.886573 2.03388 2.61719 3.198344 1.411026 1.383044 2.48328 1.987029 1.011448
0.696403 2.38906 1.001038 0.644259 2.754502 4.14791 2.2568 1.035755 4.157729 1.228666 1.296614 1.268406 4.770079 0.317159 0.483363 2.295209 1.06905 2.889582 0.349228 2.524869 0.179778 2.427254 1.15624 0.561228 0.94731 2.904202 1.531599 1.40335 1.312224 2.965334 1.038836 1.666499 1.987918 1.356939 0.620781 1.784654 1.482556 1.56434 3.463202 1.431183 1.123547 2.995559 1.716969 2.120163 2.230603 1.700845 1.043586 0.220554 1.201789 0.358108 2.031378 0.401199 1.293608 0.390964 1.959322 3.69491 2.362369 2.769718
2.429586 2.680849 2.550211 2.446191 0.921866 3.220363 1.85844 1.023578 4.875547 1.766491 1.050045 5.250973 3.012052 1.084686 1.380342 1.063469 3.274348 3.315843 0.993248 3.183799 6.173235 3.34514 2.149236 2.324335 4.763454 3.81948 3.505092 2.798223 2.782893 1.854978 2.654516 2.984906 3.096293 2.192427 2.490669 3.100636 3.230373 1.96108 1.760577 2.463823 2.095609 2.502067 1.794784 1.894883 1.178015 1.393198 1.895156 1.596474 2.265388 1.757602 1.62116 1.970811 1.697809 2.867849 2.001362 1.926546 1.863885 2.191554
1.478277 1.437016 2.610577 1.330644 0.595701 2.697406 1.494904 1.88483 1.942654 1.484227 0.761116 4.798727 1.63315 0.759187 0.761383 0.743698 4.576075 2.54268 0.704085 2.77221 1.92915 1.637015 2.055619 1.224552 5.440823 4.593095 2.717087 1.924225 2.713511 1.794439 2.684909 2.802557 2.724403 1.537609 2.527404 2.454025 2.06885 2.368602 3.051159 2.146099 2.247222 2.355541 1.439397 2.144494 1.474753 1.330035 2.732572 2.469738 1.958347 0.508289 2.226195 0.832186 3.01822 0.405482 0.988596 2.666862 1.670384 0.550428
1.198208 2.092976 4.2975 2.08953 0.854414 2.477795 1.835168 1.285058 1.818071 0.976114 0.822045 5.737453 1.892694 0.912431 1.10359 0.857738 3.956581 3.433145 0.902068 3.646472 2.190409 2.987384 4.25116 1.12499 3.773304 3.825887 3.208385 1.679624 2.482587 2.112121 2.367418 3.421595 2.297654 2.580251 1.475512 1.857196 2.257721 1.812267 2.580013 1.842804 2.268091 1.631091 1.288272 1.913335 1.324091 1.486241 3.223214 1.096296 1.115493 1.250762 1.493764 1.136372 1.684896 2.529912 0.919103 1.637065 1.178589 1.35651
1.16705 2.028378 3.294027 1.899458 0.761842 2.985929 1.995647 1.820631 2.096776 1.479331 0.871336 5.803484 2.440339 0.898169 1.226264 0.950441 5.298676 3.225836 0.997715 5.62871 3.301096 2.699332 3.256305 1.247229 4.416463 3.089182 2.040661 2.200051 2.520765 1.802297 3.040303 2.50003 2.296744 2.473449 1.985674 1.510687 2.6299 2.157143 2.885827 1.717992 1.9236 2.362253 1.572638 2.378701 1.737588 1.768228 2.693996 1.69645 1.480574 1.605386 2.060624 1.768022 2.467024 1.715769 1.23269 2.292125 1.978257 1.5781
1.221589 2.172405 3.794045 1.717624 1.207823 3.181113 1.908882 1.810274 3.483259 1.69573 0.82386 3.553495 4.921334 1.727126 1.708423 0.618285 3.149077 3.545892 1.201606 4.493774 2.322018 3.502697 5.226254 1.45646 4.595932 1.450421 1.939231 1.526562 1.495009 1.482904 1.334912 2.560583 0.924504 1.872859 1.48896 1.286422 1.599136 2.328068 2.17478 1.255412 2.209654 2.499238 2.011656 1.428516 0.763582 1.285938 2.194298 1.57491 2.255558 1.268283 1.246046 1.412757 1.261364 1.838369 0.995612 1.67072 1.155537 1.812153
1.519536 2.526988 4.668902 2.239705 1.235959 3.185633 2.170906 2.359686 1.825159 3.571738 0.902847 2.263098 1.771888 1.149293 1.241868 0.834773 3.431405 3.24301 1.240789 2.28861 3.309411 2.395704 4.438289 1.115153 4.61214 0.876854 1.305154 1.013561 1.498988 0.863214 0.931587 1.697885 0.775858 1.147603 0.8854 0.843484 0.819819 0.811311 0.866531 1.269971 1.093092 0.965555 0.892753 0.871235 0.681657 0.787335 0.592927 0.663106 1.062692 1.032844 0.677539 1.10767 0.472554 0.6001 0.858761 0.985474 0.637411 1.781988
1.391481 2.938047 4.56501 2.897633 1.94472 3.184587 2.930361 2.110205 2.607787 2.285167 1.189716 4.095946 2.562459 3.409612 1.675348 1.712905 3.903708 3.161115 1.626912 5.045842 4.781495 4.953398 3.991949 1.580352 4.297172 1.362154 1.722181 2.632007 1.410879 3.086471 1.439384 3.087136 1.781855 2.77557 1.734035 2.628691 1.314532 2.395302 2.418193 1.22435 2.196341 1.899399 1.892155 2.106436 1.896061 1.557727 2.316853 1.061807 1.31751 1.330476 1.294571 1.337529 1.119776 1.84859 1.33567 1.66304 1.207189 2.06442
1.951839 2.575159 4.426853 2.25926 2.029931 4.237611 2.022222 1.777205 4.485326 2.199144 0.934254 3.145613 3.166342 2.501309 2.467338 0.939364 3.00065 4.277462 1.22747 3.24489 2.710368 3.366174 3.877995 1.819282 3.615133 1.181849 3.31368 1.616099 2.267628 1.810002 1.192305 2.716628 1.012938 0.965193 0.785584 1.145092 1.624892 3.147343 1.424504 0.999555 1.170199 1.975308 1.692794 0.778835 1.079282 1.294295 1.103237 1.293229 0.817613 0.729201 0.792012 1.968663 0.830176 1.977303 0.741214 2.070063 1.091587 1.538337
0.958762 2.122939 3.44942 1.576033 0.708014 2.110937 1.617196 0.698277 2.681481 0.486301 0.589802 2.842505 2.508941 0.802987 0.85161 0.607142 3.179082 2.684198 0.980612 5.150666 2.416304 2.376554 2.396197 1.06009 5.533513 4.632804 3.270729 1.628319 2.058012 1.710331 2.994348 2.346404 3.126078 2.079996 1.188669 1.990028 2.381881 1.868755 2.357934 2.234118 2.596728 2.732566 1.219962 1.717221 1.539797 1.232593 3.095578 1.133093 1.312732 2.040759 1.738813 1.374279 2.441975 1.519145 0.98204 2.138381 1.563816 1.321763
1.745156 2.049223 2.956645 2.038918 1.118496 3.406312 2.225692 2.118976 2.696641 1.608589 1.29228 5.924077 3.455284 1.135901 1.594314 2.501055 2.878078 6.162202 1.080235 3.291193 5.053306 3.020016 2.958742 2.673889 4.353492 3.83757 1.748649 2.698781 2.56397 3.002684 3.384558 2.744009 1.825057 2.543711 2.883193 2.677772 2.117201 3.459403 4.679908 3.477655 2.914297 3.066306 2.543945 4.314094 3.218089 3.267947 3.364649 1.964534 3.046267 2.327739 2.056113 2.38447 2.648734 2.351112 1.946451 3.61175 3.00197 4.170456
2.429866 3.938173 2.754125 3.862145 3.714884 2.241836 2.159615 2.077877 3.574437 2.56106 1.371575 4.7617 4.988572 1.336004 1.953163 1.524213 1.590572 2.822414 1.881391 2.255596 2.9123 1.410318 3.210227 1.676725 3.022062 3.136744 4.004893 2.162401 3.151122 2.124528 1.836151 2.489239 1.35405 1.872437 2.040527 1.02629 1.993926 5.885374 3.724987 2.414935 2.887705 4.714643 3.238037 2.061661 2.226512 1.290198 2.965248 2.120771 1.461341 1.34678 1.38753 1.84762 1.772029 1.49194 1.912224 3.700995 2.547329 3.47355
1.375408 2.756313 5.544852 2.178141 1.764616 2.337477 1.982376 1.860775 2.272852 1.457791 0.960938 3.921286 1.690414 1.40211 0.417823 0.944932 3.331994 2.685535 1.247244 3.280069 3.294425 4.843988 3.638999 1.656481 4.637053 2.651307 2.768729 1.651664 2.491749 2.252814 2.148195 3.293899 2.478465 2.900522 2.259059 1.979437 1.809673 1.468503 2.587015 1.091468 2.104126 1.713497 1.292376 1.36772 1.212215 1.250443 2.310508 0.80666 1.237811 1.065471 1.141639 1.550959 1.174976 3.339245 0.758316 1.108228 1.68114 2.752186
2.122228 2.668633 2.832831 1.904577 3.37891 1.053926 1.842905 3.711649 1.651573 2.002628 1.876039 2.582536 4.113512 2.693664 1.253696 1.210096 1.841442 1.928336 1.499857 0.985644 1.115596 2.089746 2.843874 0.770122 1.477838 5.49507 3.461483 1.7192 1.994565 1.960179 3.643396 1.332025 1.413979 1.582872 3.196975 1.525993 2.376939 1.872481 5.336092 4.276526 1.093735 2.739357 1.547976 1.027803 2.619653 1.299721 4.054196 2.221822 2.13393 1.921217 0.600769 1.702928 1.637871 1.950562 1.275455 2.526313 2.579073 2.635918
1.423026 2.079047 3.640424 2.107677 1.438193 2.18272 1.571467 3.343601 3.065287 2.348879 1.119139 3.179971 3.356533 1.547081 1.821746 2.552722 3.078001 1.766206 1.01931 5.707561 2.127538 2.255668 2.928856 1.066119 4.741858 2.362333 4.014683 3.460484 1.510734 2.620154 0.806656 3.41461 1.615613 2.602432 1.805034 2.816431 1.497589 0.881411 3.841042 1.633176 2.482201 3.145289 1.250344 1.207375 1.712336 3.38255 2.078855 1.538172 0.589887 1.013293 1.904478 1.12415 3.289964 1.081331 0.671937 2.072531 1.954294 2.005155
1.965734 3.429005 3.530687 1.515579 1.310096 0.867189 1.960733 3.057514 1.283834 2.063606 1.042185 3.745835 1.71962 1.205447 1.351602 0.689432 4.096268 5.161327 1.072596 1.418016 1.40978 2.741647 2.962078 0.86953 2.760023 4.456513 2.43412 2.082677 1.59635 1.125723 2.120478 1.66831 2.927401 2.12603 0.919846 1.350899 1.407821 1.216105 2.143248 1.403843 2.681541 2.222043 1.265868 1.974672 0.90405 1.271425 2.074244 0.578467 0.403705 0.823665 0.619598 0.605534 0.810797 2.023798 1.003157 0.604982 0.438762 0.847033
1.008207 3.199521 2.782618 2.384306 1.181078 3.076613 2.03001 1.334697 1.974493 1.886216 1.245934 4.064307 2.479329 1.254491 2.889373 1.390934 3.671299 2.005804 1.476223 4.257086 3.265754 2.230052 5.211312 3.123187 4.257603 1.310238 1.809999 2.006047 1.996781 1.967731 4.181632 1.586663 1.985897 2.131011 4.216939 1.343946 2.939366 0.924853 1.064717 1.387409 1.941252 1.32339 1.508304 2.180461 1.915328 0.905866 1.010079 1.203566 1.711108 1.187793 0.714735 0.820167 1.082341 1.45516 1.242542 1.602006 1.300674 2.970542
2.164753 1.87102 3.17584 1.386442 3.796186 1.812065 1.981396 2.344106 3.572113 1.826383 1.216516 3.070944 3.112363 1.936564 2.282541 1.047931 1.533541 3.021007 2.145314 1.790897 2.213237 4.68221 5.003391 1.069374 1.564302 0.883017 3.187497 1.18414 0.960593 1.421285 0.992291 3.390265 0.939424 1.272536 0.987215 1.126311 1.933619 1.901973 1.295027 0.897311 1.162931 2.035138 1.468637 1.523997 1.353955 0.698153 1.183851 0.475341 0.40544 0.236328 0.517411 0.495179 1.338294 0.740926 0.414633 0.747299 0.688708 1.101799
4.335554 2.175169 2.910045 1.820358 3.144008 3.758321 1.630432 1.485562 1.420037 1.001519 1.744706 2.171072 2.735187 5.068864 3.121204 1.229673 2.226668 2.477075 2.502144 3.074499 2.169568 5.811354 3.723848 3.452924 2.043951 1.457368 1.483794 1.728492 2.098133 1.176892 1.53434 1.617276 1.607677 1.587581 1.897813 1.782759 3.373526 1.267585 1.042598 1.745899 2.237468 2.168619 1.298265 1.164408 1.142944 1.516337 1.427073 3.193036 1.781877 3.562164 1.891617 3.792427 1.446844 3.10044 0.532835 1.102983 1.831198 2.093394
1.505619 2.470756 2.108931 1.669578 1.158198 4.780013 1.989809 2.373655 1.911836 2.85065 1.997391 4.975284 3.261162 1.013918 1.479396 4.181331 2.978249 6.524168 1.363418 4.923398 2.785864 2.650834 3.92187 2.400517 4.254939 2.71061 4.3094 3.050359 1.991229 3.469293 2.552647 2.817368 2.559939 2.015075 2.823471 2.68202 2.364041 2.343431 2.475523 2.570638 3.306774 4.252799 2.711206 3.73661 2.020593 1.746125 1.996038 2.728881 2.986999 1.537339 3.517539 3.166956 3.748235 2.108055 2.258725 3.335936 2.796258 3.105353
0.584403 1.288443 3.42513 1.783387 0.55675 2.305817 1.675035 1.06502 1.902823 0.648384 0.655078 2.22679 2.073815 1.050893 2.104949 1.143786 2.682357 5.055171 1.112767 4.741202 2.908194 3.112085 3.458145 1.973117 3.623727 1.718521 2.780133 2.628767 1.773504 2.143669 1.288996 2.806223 1.623876 2.017334 1.268184 2.056517 3.009944 2.211864 2.209767 1.512625 4.040005 2.759493 1.585046 1.687519 3.172073 2.842507 1.42035 2.343406 1.562258 1.319831 1.473524 5.468923 2.206558 2.426069 1.55175 2.146006 1.929909 3.367224
1.532172 1.987555 4.968427 2.339985 1.298683 2.949873 1.667198 0.846272 2.110808 0.721724 1.139678 3.004647 1.533393 1.705098 1.177406 1.129796 3.886979 3.574361 1.115881 5.005495 2.757899 2.47665 1.831078 1.342937 5.931757 2.183051 2.407337 1.442312 1.80325 2.551333 1.971644 2.827146 2.425804 1.102114 1.763527 2.020556 1.61487 1.043679 1.270164 1.00067 0.999601 1.782636 1.275735 1.043156 1.482144 1.259177 1.048484 1.532028 2.063512 2.343139 2.424203 1.416058 2.602502 1.424842 0.909137 2.863918 1.834799 1.587269
1.185336 0.983932 2.022815 1.179154 0.637455 1.892317 0.933658 1.269577 1.284783 1.004788 0.849863 0.944419 2.027703 1.452885 2.089397 1.276762 1.590459 1.50607 1.065484 2.739721 3.041892 2.772616 2.762758 1.574588 3.561773 3.177377 1.29506 1.210177 2.294101 4.682833 4.121067 1.536051 2.729022 1.73153 1.33865 1.322825 2.467571 4.447372 2.595481 1.630751 3.112246 5.216042 1.689122 1.331601 1.861874 2.107119 2.302795 2.941729 1.765698 2.563605 3.093506 4.095937 2.043035 2.742002 1.441581 1.398233 2.59576 3.77741
