"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72"
960 529 1034 1170 265 136 -309 1433 756 -576 56 -459 -11 202 -145 -256 1380 -178 -75 710 -346 -345 -457 417 -469 -142 855 1090 -726 523 741 870 710 -319 671 -495 822 907 26 -1 -30 -27 239 638 -17 391 -272 -168 41 -388 -173 -135 -640 -43 31 -356 -587 -25 -615 693 -474 964 -319 -336 -485 45 -524 -688 -317 590 211 243
702 1621 985 660 552 673 725 721 1495 1432 933 363 1112 532 761 924 1914 864 777 666 582 659 695 518 1007 889 75 1409 617 1160 1217 924 1629 729 2901 998 1233 1700 685 727 721 682 684 571 572 473 339 91 547 488 1748 1217 286 1759 313 199 914 846 359 863 496 1431 975 642 333 145 1510 982 582 777 3120 1125
822 1263 1467 1324 1955 1111 1073 797 2094 1323 1828 662 1959 1159 1831 1340 1141 913 711 3113 2703 1008 1284 1107 694 1104 801 1212 851 1256 1711 1066 1078 1779 1576 1489 859 1319 873 676 1487 872 2654 688 1532 752 1549 1023 990 969 825 1194 2613 2307 1610 1021 290 925 1521 2291 1476 1255 1039 499 621 729 1265 1135 1858 1004 1366 1580
1842 744 304 2362 1583 563 1095 328 325 138 412 472 2105 1379 2600 1471 1185 488 1038 574 231 247 74 2084 651 1640 740 1568 514 1013 984 1078 1065 586 1061 256 1083 1158 576 1437 507 321 1501 765 959 394 566 869 470 487 583 1110 772 1434 846 833 342 762 375 827 299 1262 1019 571 553 705 485 319 15 867 1610 1413
954 1749 1822 1549 453 1728 2118 2722 1753 789 1499 1494 1392 1323 466 1577 826 1365 1345 1440 1061 1527 1419 1136 1412 1175 977 2017 1555 2701 1805 2003 631 1269 705 1216 649 2507 861 803 1425 1099 1448 2209 463 865 1314 1717 1121 1587 629 1115 394 1479 374 1565 1377 663 1813 2234 1979 2049 1630 1405 1885 1511 1835 1683 793 2052 2176 757
-1728 -1410 -2001 -1375 -763 -1358 -2004 -2344 -1235 -1148 -1015 -856 -998 -1322 -865 -674 -1686 -374 -750 -1122 -794 -1183 -1388 -1333 -955 -974 -2595 -1262 -1024 -1584 -1577 -1654 -1617 -711 -1401 -2007 -1641 -2368 -1252 -1491 -804 -767 -1300 -2588 -370 -771 -570 -1006 -337 -894 -966 -1149 -1249 -525 -938 -883 -1022 -1052 -194 -1777 -1967 -1873 -701 -589 -908 -459 -1311 -1076 -456 -1821 -2320 -1596
220 328 240 483 598 133 1058 754 241 212 183 196 288 677 614 347 1057 339 498 2249 872 210 148 1486 458 224 372 1132 324 172 67 381 294 59 301 177 620 138 212 292 272 264 387 343 1067 379 161 283 349 41 253 122 1509 733 252 147 342 94 137 563 201 344 299 251 200 249 327 -108 154 239 3768 393
3 886 74 160 190 154 161 254 190 1683 668 369 178 164 138 76 -51 168 257 733 137 40 72 69 1199 156 139 204 170 231 825 397 3773 97 327 112 355 734 1028 108 268 279 85 319 4 84 -117 885 112 236 617 65 299 609 388 4 -46 -15 -16 24 181 560 -68 60 228 53 1714 752 69 247 2 50
139 396 -28 634 449 108 336 860 133 45 774 28 391 247 935 417 283 -10 100 3038 3346 612 93 840 9 120 560 91 -125 384 131 86 65 177 283 -134 37 42 188 363 26 712 565 112 680 442 335 219 83 286 454 898 1134 616 378 159 306 142 182 408 406 327 668 123 123 57 125 124 154 552 159 435
493 407 814 409 706 442 300 731 1485 471 601 212 767 761 583 466 3342 81 782 2362 557 192 241 417 358 291 123 356 521 981 858 1177 431 1240 1076 612 535 1030 38 215 2047 691 1213 213 266 1396 93 126 231 327 197 406 934 1072 309 69 169 200 702 749 581 503 475 509 800 724 335 564 597 1386 943 1359
876 589 1369 1266 711 883 1130 1283 824 349 816 488 945 1754 2069 822 720 640 1104 2168 1190 320 501 829 481 1090 882 173 269 613 324 403 115 279 401 338 1021 828 369 1526 771 558 2695 1055 521 706 504 368 704 433 675 497 1474 1644 448 486 512 1797 892 458 478 769 495 363 785 647 442 230 149 766 2724 528
893 1175 924 2817 2246 967 1473 1421 720 864 769 625 497 2646 1007 701 3135 17 447 1409 480 848 1054 1064 918 497 1297 660 730 1279 1133 865 702 636 1064 583 949 1285 28 1111 835 573 741 1370 687 324 154 1047 560 587 1268 599 1731 1030 531 1333 1019 1029 643 985 639 903 897 564 426 1113 745 963 447 1351 986 885
1004 1631 2160 1102 868 638 962 1536 1204 991 890 613 1188 755 979 1364 2848 650 941 2602 384 663 340 891 930 1517 1375 1220 418 2256 1555 1936 1427 792 1405 1013 1715 2255 685 617 1142 714 965 1908 450 648 716 830 303 606 979 959 524 908 978 888 1400 1916 750 2053 1466 1823 1457 854 1248 1473 765 1008 493 1522 612 1112
1317 1266 1849 1156 706 1081 1534 535 1145 983 1031 855 1083 954 723 1063 1633 928 771 621 638 1437 1088 514 1310 670 1868 1859 1173 1833 280 565 1112 -85 1080 970 1138 805 854 1128 -179 371 1075 2424 356 57 456 53 277 618 270 917 161 402 573 786 1277 754 424 1403 579 1045 854 866 442 845 1133 637 173 1964 2488 1688
1114 1238 1176 1685 1502 691 1278 1545 1166 402 1044 257 1054 1220 2117 1571 2482 608 513 2628 916 757 693 2224 580 865 655 546 769 404 407 610 613 484 438 517 1232 190 856 761 1171 874 1430 974 1557 1197 1415 1083 864 501 514 1018 2222 1374 1399 252 903 589 204 929 331 479 400 373 250 374 570 290 754 757 940 729
451 2723 1400 353 396 1107 468 1146 1527 1445 1309 617 655 1894 876 918 2264 213 426 2217 193 562 617 564 881 848 522 273 149 401 436 757 1355 257 67 180 646 563 900 266 637 353 1139 662 439 560 345 602 231 646 1697 934 530 1264 1463 364 471 358 105 579 287 341 243 235 222 201 470 392 686 372 309 289
-327 -153 -301 -196 -208 -284 -341 -83 -348 -143 -125 -189 -189 -296 -218 -229 -574 -197 40 48 54 -113 -332 -19 480 -16 -517 -279 -60 -41 1989 1760 159 709 -114 -315 -267 736 -125 -215 2918 157 -9 -702 -39 1016 -134 -34 12 0 -130 7 -149 -74 -61 -187 -195 -134 -161 108 42 -459 109 -35 71 -93 -286 -203 176 -231 -314 -185
-172 -175 -362 -209 -86 -199 -166 -280 -132 -183 -162 -51 -69 -167 -120 -135 -335 -62 187 239 -141 -218 -182 -35 287 -62 -286 -177 360 -103 1544 1288 68 1449 19 -302 -219 277 -103 -20 1903 208 100 -403 -21 1485 -157 -105 -66 -58 -105 -97 -69 -86 -128 -79 23 58 -29 -71 -20 -127 -296 -253 -126 -36 -171 -284 2658 -197 -433 -224
-567 -799 -607 -668 -307 -490 -680 -1341 -395 -299 -544 -306 -400 -420 -374 -397 -890 -187 -975 -1643 -208 -545 -480 -221 -884 -460 -633 -314 -721 -524 -1809 -2441 -659 -1858 -655 -455 -855 -1701 -444 -474 -2422 -703 -734 -834 -341 -3100 -257 -430 -327 -529 -443 -317 -521 -738 -607 -514 -646 -790 -229 -700 -878 -539 -356 -436 -1276 -356 -485 -353 -643 -474 -691 -430
-38 24 -47 11 123 8 -23 0 68 -45 23 -2 -7 158 6 11 119 17 27 48 -39 -11 47 25 -13 13 -46 24 -9 403 223 58 14 86 120 95 65 232 9 -2 -5 23 -30 -27 18 862 5 -25 34 52 78 -27 154 45 44 227 854 119 639 63 4 75 915 619 729 2282 21 22 8 2596 116 2854
661 207 699 1470 1461 695 542 -136 1391 839 530 99 1625 307 1851 670 1077 1586 738 935 404 385 657 1118 405 948 378 776 -28 1473 248 941 557 576 415 20 311 221 1788 392 512 819 568 354 2135 1511 2431 1066 495 609 399 903 344 845 271 1410 1699 935 -2 504 54 65 1326 609 553 634 377 727 445 161 1060 391
288 2986 605 132 294 561 319 199 1988 763 1720 155 98 612 -7 308 1779 104 32 1467 1689 1054 860 453 121 16 269 401 391 307 596 692 1406 364 1238 876 1007 360 200 569 381 245 200 274 228 156 117 241 79 64 307 489 603 239 918 42 82 17 249 729 1096 498 268 188 102 447 513 528 617 181 154 363
-16 152 -22 695 717 16 957 -19 395 50 113 408 93 138 464 -7 1125 1111 84 61 21 487 100 1290 246 13 45 334 146 1017 1219 523 547 584 1517 439 1480 1427 -132 95 222 58 20 51 455 -14 -62 411 82 -4 418 162 1047 739 1810 179 10 172 188 2578 909 1037 21 467 95 109 1729 441 19 209 284 81
922 1230 838 710 1436 585 576 433 1686 852 1441 791 985 419 1125 448 2249 258 541 1430 197 1132 488 1169 739 190 325 1045 757 2298 1848 1292 885 1086 3374 1614 1074 1104 741 767 1299 893 1225 262 699 1069 627 782 1069 666 1054 1223 1470 1532 1034 237 419 561 461 1166 1118 1197 554 184 340 793 630 688 1647 1092 626 718
274 432 640 283 201 208 445 802 451 338 279 83 257 296 61 307 360 349 566 1357 383 291 359 191 344 91 438 279 699 408 2883 2185 744 1165 698 358 392 1284 328 229 3048 1172 426 517 180 980 214 195 249 266 196 274 181 371 147 344 247 116 172 695 516 377 466 229 608 290 325 141 849 264 276 273
574 753 1276 824 865 897 741 1217 1966 457 954 247 721 1722 929 672 1015 776 936 2390 898 546 435 722 1084 934 686 665 779 1081 2596 2155 1149 1149 1024 372 806 1611 333 494 1822 1052 818 884 519 2514 545 482 365 676 979 530 1552 1120 799 726 821 528 1943 743 824 862 1557 294 840 1021 1090 682 1747 1774 685 2131
469 81 20 168 377 24 620 32 66 521 34 1225 559 -139 237 319 2492 -29 22 997 239 69 -75 1090 605 351 56 1357 -45 208 707 797 209 129 515 372 994 -83 1395 -61 77 294 760 44 133 274 62 1605 1163 258 282 411 606 367 50 74 5 574 136 1078 1319 1513 129 147 253 60 2210 259 17 269 916 108
155 43 14 75 630 71 124 38 -85 51 216 79 673 129 644 34 -295 142 31 867 2463 88 64 1472 212 94 -226 -267 -84 185 58 -248 -225 135 52 -344 145 -229 799 102 -56 -44 300 -242 644 658 538 76 242 72 574 2767 966 767 343 -177 -28 -48 -267 -59 -14 102 -339 -25 -340 -141 -257 245 421 -75 -436 -136
-685 -592 -1092 -325 -127 -833 -1181 -1599 -758 -465 -458 -120 -209 -342 -470 -166 -765 -330 -51 -149 -309 -865 -421 -282 -409 -393 -422 -241 -620 -482 -665 155 -365 79 -673 160 -805 -14 -156 -674 -22 81 -191 -544 -20 2632 -1 -120 -179 -301 255 -341 532 -132 273 129 870 289 44 -577 436 -954 233 -351 290 458 -331 236 -49 -360 -238 -375
-1779 -1268 -2493 -952 -372 -1529 -2364 -1220 -1292 -683 -862 -753 -549 -1756 -693 -756 -1440 -849 -146 -915 -239 -1140 -756 -1603 -1000 -682 -2465 -535 -488 -1438 -1155 -629 -965 -458 -1281 -1391 -1152 -925 -374 -843 -457 -609 -648 -2171 -435 -480 -563 -359 -222 -708 -245 -735 -430 -775 -681 -983 -339 -1204 -727 -585 -138 -1486 -843 -113 -1298 -1061 -1499 -374 -584 -1291 -1057 -597
439 129 847 1036 206 1175 967 1983 1029 560 588 544 122 602 405 779 470 -527 485 -184 668 295 1117 -714 311 115 1344 -283 -351 632 1122 936 646 -201 333 1179 649 731 642 -200 233 451 325 143 471 -36 -154 544 281 578 191 -677 749 51 -497 1088 363 -368 859 1068 1271 465 135 -412 -86 640 442 872 447 603 -881 676
174 309 226 151 672 353 114 122 48 282 215 135 111 236 159 281 811 124 130 194 34 139 22 292 132 217 75 714 423 2776 1897 162 226 1561 989 1004 454 959 284 188 362 111 289 393 117 680 185 185 174 162 249 193 318 229 51 511 455 610 1629 1392 1957 1238 770 1578 945 1046 145 564 86 1083 664 530
1095 1296 1216 1062 1163 933 1098 958 1064 586 802 699 1032 1398 1427 1094 1392 616 962 1315 1189 867 801 1643 708 1163 957 986 1005 1008 360 892 407 255 590 605 862 620 893 1433 506 1149 1589 860 685 853 211 280 1171 719 560 1066 675 783 779 386 795 892 588 1161 307 417 1374 721 714 1057 918 684 1345 2950 3318 2835
1813 1033 1900 1502 1467 1171 1759 2112 1969 862 932 728 1442 1369 1230 1561 2896 1289 1565 1739 773 903 1134 1646 914 1288 1686 2023 1625 2141 984 1820 2084 1329 1436 1004 2167 2801 1467 869 1164 863 1745 2087 854 1596 541 539 1046 671 935 1449 1778 1307 1485 1013 2011 915 702 2313 1743 1170 978 1283 1876 536 1642 1627 1119 2303 2629 935
-1289 -438 -1795 -2177 -683 -1285 -1952 -1652 -938 -980 -658 -1244 -816 -404 -837 -965 -1786 -572 -965 -246 -709 -1133 -1210 -887 -1156 -614 -2685 -1348 -1243 -1211 -2289 -509 -1452 -768 -2011 -1594 -1523 -1575 -934 -1447 -634 -607 -1288 -2047 -896 -1557 -754 -894 -643 -1036 69 -479 -1616 -678 -794 -1135 -821 -874 -1319 -1054 -1651 -2204 -876 -687 -862 -959 -1163 -1138 -349 -1964 -1973 -1019
659 498 554 902 880 312 873 818 312 586 605 212 1855 563 1396 1696 704 235 1564 2472 261 617 322 1052 622 1266 755 491 264 468 319 270 393 273 639 351 789 367 859 300 512 1122 1574 1656 871 1168 895 1084 669 696 583 841 2428 1437 933 1198 849 2079 259 656 510 442 350 318 216 266 106 220 197 529 1805 447
-31 658 61 478 1188 394 10 245 1133 42 607 169 125 50 1567 77 181 587 456 1746 216 298 -241 1034 394 402 222 -122 490 1544 699 11 772 378 1317 902 12 -242 31 -366 -499 817 723 -901 1039 1194 501 756 958 1039 268 83 931 1270 29 446 468 193 168 113 94 790 1558 367 -80 559 -713 183 797 1162 159 544
963 1676 1226 927 1899 1017 1660 491 2262 1362 1364 711 1372 1399 1912 813 1139 395 501 2497 787 559 1090 1842 573 1160 505 1357 954 1152 637 437 608 669 1030 961 1176 421 1025 825 1122 756 1511 773 1430 367 1733 1160 996 731 1098 2100 3219 1593 867 963 450 632 1277 1080 583 577 1211 359 578 512 713 587 915 1154 1073 1012
439 1805 1756 1057 1519 1392 1161 41 1932 890 411 573 545 1322 1842 431 759 974 47 253 -9 -32 332 1161 503 256 -150 863 411 1270 469 32 731 342 1407 1256 1264 326 255 93 56 100 370 55 668 889 324 389 1023 655 970 115 2208 1540 470 616 599 912 180 278 520 947 812 340 624 716 158 230 273 276 463 479
245 -23 -180 -196 -60 -108 -11 -119 -60 -33 -52 -109 104 -119 115 2309 47 1326 3349 -76 -39 -61 -41 -107 13 451 -46 -100 -153 -134 -148 -79 -70 5 26 -102 -220 18 82 225 -99 -18 -37 1099 -133 180 109 -14 -31 940 349 65 34 60 -13 -77 0 -20 -42 -118 58 -88 144 9 -132 -25 4 -74 193 -48 -84 187
-897 -1402 -1210 -1191 -650 -1595 -1389 -1239 -1540 -928 -788 -1010 -485 -1295 -934 -763 -2656 -653 -759 -867 -568 -640 -1299 -1162 -774 -665 -2229 -1453 -1541 -1291 -2233 -1690 -720 -729 -2067 -1301 -1375 -1433 -1093 -500 -1248 -584 -1052 -1916 -430 -697 -332 -329 63 -250 -766 -701 -1204 -554 -377 -322 -1009 -485 -871 -1123 -864 -1567 -893 -841 -176 -886 -1384 -1182 -915 -1706 -2374 -993
350 507 1596 355 259 1267 420 620 3445 1169 1137 201 778 2014 782 384 1127 537 290 87 444 315 1668 272 249 460 345 920 242 679 40 255 436 311 -36 393 381 313 166 430 396 651 550 38 680 43 908 790 245 72 1142 653 405 631 -68 816 623 716 214 104 148 229 812 430 92 179 23 353 336 98 780 824
133 275 3 68 17 -124 -3 176 76 74 162 636 13 77 116 84 -16 -5 325 64 81 18 134 34 202 1722 211 271 168 474 476 170 2157 82 354 142 581 2286 67 87 2449 176 43 205 -65 91 11 491 589 55 417 323 95 1277 152 -92 -18 25 9 524 1420 90 -65 -37 445 14 56 1002 680 494 18 69
291 1276 660 955 396 451 756 883 246 562 21 -382 618 526 650 1415 1324 -136 659 2078 622 962 659 1066 611 925 414 627 435 128 689 278 385 81 957 699 618 8 1330 396 1020 550 200 537 734 562 576 246 762 335 690 777 1177 982 448 272 728 465 100 29 -225 -166 607 434 778 640 1673 390 252 242 3301 843
1250 1024 1901 1510 1350 1961 1213 1496 2577 1659 1816 998 1464 1084 1647 1911 1955 889 1046 1347 297 432 1018 1506 823 557 1164 643 389 1984 1527 752 1313 971 2087 1667 2503 1657 1542 635 983 823 1406 1304 1075 1122 1384 349 1513 999 1193 914 1902 2201 2484 961 731 1179 399 1015 1508 2151 1359 740 760 1349 968 567 860 1118 694 750
806 470 1270 554 -106 1463 381 1215 313 -1 711 0 738 -121 560 242 796 808 682 964 -429 332 -376 -587 434 113 1329 163 993 1124 1637 1461 1009 177 697 718 781 -262 772 -1294 222 63 706 1413 565 778 803 369 623 504 -224 649 525 202 -21 -49 381 887 268 1129 1007 440 183 216 862 -107 190 -108 26 919 1024 382
1927 1333 2115 1861 1064 1555 1952 2203 2040 1385 1180 528 1173 1824 959 1305 2078 914 1002 1555 908 1075 1299 1595 1063 1243 1769 1700 1618 1724 1081 1853 1600 567 1650 1086 2425 2380 1409 1692 1001 1256 1535 2071 587 747 530 617 514 560 773 1218 671 1199 1019 808 1287 549 442 1984 1009 1104 891 568 1344 529 1211 756 354 1919 2163 1522
-449 177 -298 -9 335 7 -151 179 152 363 92 342 62 519 -41 354 95 102 57 1244 863 292 -153 169 -107 200 106 307 -125 89 873 165 761 1009 1548 350 843 2165 -540 147 275 184 48 -85 45 122 -45 499 -285 -95 377 354 571 197 1523 107 254 30 914 599 551 733 573 410 701 190 1681 469 230 1626 355 1911
-442 -541 -330 -198 72 94 114 -1242 -808 -195 -724 -490 -111 -92 369 627 -206 122 46 1146 -237 -151 -495 679 35 250 -226 -25 -750 -20 -941 -790 -867 -286 -1132 -863 89 -1187 716 -270 -517 468 53 562 -322 394 542 -269 -310 805 38 165 -298 -91 -280 -366 793 1133 -433 260 -939 -787 -121 493 -9 -234 -498 505 -117 -803 -791 -349
1618 1309 1772 1848 946 1445 1994 2455 1731 920 1311 883 1119 1830 1688 1032 2197 776 1055 1846 520 1170 948 988 1661 1467 1331 1658 1161 2510 1095 1527 1631 785 1618 1276 2039 2405 1424 1076 1757 678 1687 2055 574 862 455 1102 797 360 1025 991 898 1816 1338 1013 1447 1942 884 2043 1222 1842 1437 906 1774 1057 1265 1016 149 2338 2510 1167
701 874 493 186 1116 1001 199 199 1601 917 1412 488 1225 1160 1885 887 1000 217 818 2082 2002 329 1134 1292 430 600 118 359 141 431 340 599 228 412 413 104 282 -204 789 308 510 506 1007 279 1892 502 2115 478 928 461 738 1314 1076 1167 1689 524 414 818 163 1292 259 86 795 226 3 312 550 550 862 317 894 389
-145 -71 -209 -287 -36 -40 -277 -107 -121 20 -127 -76 -73 4317 -55 -162 -310 -54 -13 -96 -89 -95 -191 -232 -93 -102 -208 -128 -173 -263 -231 -102 -138 -94 -159 -215 -256 -291 -178 -144 -76 -98 -139 -243 -137 -26 -90 -327 -69 -139 33 23 -97 -33 115 -137 -159 -68 -80 -170 -80 -162 -123 -43 -123 -68 -186 -62 315 -259 -265 92
619 242 760 865 787 231 772 788 773 142 336 -66 1224 972 1217 712 2151 160 877 2658 356 146 182 1100 -186 342 28 65 60 204 -254 -89 231 359 -53 -176 48 120 152 363 59 701 1473 410 857 341 468 317 34 58 106 -65 974 1392 400 142 401 305 -29 701 -221 -142 480 277 -216 329 114 -194 -32 121 864 437
676 403 216 1182 543 202 1271 764 134 210 55 113 1031 293 1039 2463 633 504 1078 1489 2268 775 260 1793 218 815 907 378 468 176 342 301 411 210 108 108 684 79 656 830 1183 504 870 1309 1142 588 929 331 271 535 859 1154 765 685 249 661 610 307 34 149 98 156 550 355 250 513 444 190 339 448 2485 697
2060 1604 2030 2386 890 2133 2760 2403 2235 1599 1644 1438 1098 1640 1307 1948 2450 1119 1222 1964 954 2267 1991 1097 1570 1117 2057 2587 2147 2273 2013 1799 2422 1169 1556 2566 2414 2695 1520 1301 1302 1407 1462 2832 1185 1151 845 1783 968 1478 1701 997 1758 1084 923 1233 1519 1362 1712 2016 1820 2281 2095 1485 1771 1359 1905 1691 919 2868 2147 1749
696 1197 210 721 1090 343 734 571 656 303 1260 431 1157 771 899 1001 2022 560 657 2841 1577 1037 467 1159 671 651 334 1184 437 959 1133 923 932 957 1742 725 820 901 630 636 457 1141 1729 512 738 586 653 457 401 416 903 1402 1226 569 1181 449 618 477 108 2491 1104 1382 1524 281 290 499 1595 503 495 1291 2190 1313
1621 1542 2082 1061 1512 992 1587 977 2888 937 1428 400 1077 2123 2065 1186 2406 819 822 1516 699 567 911 1769 841 990 1473 383 678 1063 1260 884 1764 570 1247 1670 2109 1530 1163 629 653 441 783 1624 950 680 557 648 714 745 1121 863 1127 1105 891 1011 1156 691 560 1520 742 1527 107 597 1035 607 732 700 508 1890 764 910
1465 1221 2330 879 1218 1445 1895 1707 1737 1434 1088 1106 1303 1277 700 1262 1485 703 825 382 465 1231 913 1084 1116 727 1013 1709 1488 1928 1898 2014 1682 683 1909 1816 1215 2454 1380 1276 1097 699 1587 1445 691 663 624 532 801 1002 602 1151 1075 1232 671 671 945 556 835 1984 708 1655 774 853 593 648 1302 723 434 2079 2862 868
2004 1170 2572 1328 1578 978 1344 1536 2338 1681 1408 1110 1938 1745 1555 1576 2011 1582 1293 2808 1021 1109 689 2374 1577 1396 1583 1599 1406 2014 1700 1715 1999 843 1618 932 841 2526 1187 1278 1024 1655 3326 2307 1318 1156 1357 1169 1006 835 890 1103 2166 1416 764 1048 1604 1634 855 1597 683 1030 1650 1161 1610 1365 1727 965 812 1948 2157 1024
433 413 639 601 231 547 541 658 361 408 371 340 206 1209 300 398 177 200 644 704 283 296 621 339 777 355 236 431 1144 229 3108 2354 545 1475 359 380 426 808 311 528 2084 592 542 490 306 1629 63 6 173 320 205 214 30 -24 181 429 370 411 283 396 490 230 230 157 435 277 156 538 1093 88 1222 748
-1587 -1068 -2226 -1507 -417 -1127 -1487 -1928 -1227 -735 -777 -300 -938 -924 -493 -655 -1056 -821 -636 -1506 -443 -1148 -1128 -1214 -944 -1234 -2085 -138 -379 -1245 -1192 -1586 -1069 -219 -1268 -958 -1473 -1822 -1472 -272 -547 -510 -448 -2446 -538 -935 -213 -423 -313 -426 -1079 -769 -942 -1066 -825 -484 -728 -800 -209 -1513 -1124 -1514 -880 -461 -1322 -555 -1840 -368 -145 -573 -759 -324
533 782 847 719 1006 1175 1208 713 1676 760 926 438 1113 1333 1608 749 1442 485 584 3204 116 370 792 634 -5 1054 466 911 651 833 1382 1700 722 893 184 1489 1376 1228 113 417 1208 386 1204 336 1164 581 416 886 750 344 779 682 1575 1274 1087 1445 445 523 615 2508 806 881 614 532 448 691 819 552 497 911 460 90
1853 267 872 395 807 337 287 929 884 760 358 132 745 361 116 1090 -236 2141 413 2150 449 422 332 421 381 1026 272 1164 420 521 26 561 1349 435 -144 459 689 950 1240 247 161 865 1024 1624 341 293 548 539 425 533 227 785 824 1162 637 554 1091 490 1296 656 520 254 1792 601 2342 375 977 518 428 699 1510 1380
767 814 1547 831 1423 430 764 752 1777 426 472 76 920 606 1417 869 2031 954 532 3192 896 70 321 992 363 636 419 263 226 87 183 111 323 125 158 295 368 110 335 382 553 638 1340 799 707 562 575 747 392 334 146 235 1385 1012 140 339 496 155 163 135 126 225 413 196 129 412 422 179 362 462 273 384
575 1169 545 716 1211 444 258 593 790 243 1112 296 1481 623 1366 644 1558 524 861 3117 1188 513 465 1058 397 461 230 437 401 304 256 203 268 438 394 19 640 461 231 592 535 1597 1497 508 724 310 561 787 531 103 531 1154 1532 1697 719 209 182 122 284 717 -20 27 548 -19 -324 310 333 40 365 752 422 935
460 460 180 505 81 243 504 307 402 307 321 363 186 306 198 197 642 241 98 289 96 452 480 209 338 232 345 460 471 2573 3588 304 629 182 1497 455 517 1573 333 202 503 123 324 663 236 302 74 18 222 340 264 182 291 382 466 207 319 40 286 536 400 917 173 290 457 112 236 286 147 788 558 333
2063 1638 2512 2396 1240 1582 2394 2494 2112 1690 1635 1096 1138 1557 1389 1781 1985 1301 1493 1823 569 1524 1858 1508 1655 1378 1772 1815 1437 2147 2320 2550 2143 935 1608 1975 2374 3140 1356 1488 1507 1208 1431 2408 623 1156 1282 1226 1279 1353 1264 1158 897 1340 1125 1240 1707 1469 1269 2021 1820 2098 1515 1112 1471 1259 1272 1236 695 2242 3039 2170
569 663 599 1243 1515 295 646 454 1065 888 717 254 2122 698 1479 854 1670 1132 724 2920 1399 591 438 728 494 654 560 676 346 2089 1676 1119 811 1509 1011 655 882 716 465 346 1531 1466 2081 461 1703 1622 1771 1166 521 727 613 1097 1217 1021 479 634 1174 780 381 603 571 997 1491 705 222 851 643 606 738 763 306 915
