"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130"
391.6 866.5 770.9 633.4 661.2 1197.9 762.7 1672.1 316 1476.3 2131.1 495.2 417 761.8 355.8 1586.3 1303.6 888.5 3316.1 426.6 1654.5 439.7 9403 646.8 789.2 498.4 265 444 356.1 984.7 2227.8 199 990.5 400.5 4235.5 1219.5 688.2 369.4 682.7 284.1 3315 398 7662.4 4517.1 644.2 2999.4 574.1 469.3 609 627 890.3 745.2 1118.8 1259.6 1268.8 457.9 353.5 201 864.8 2311.5 858.9 796.9 861.9 572.7 1004.8 1515.6 585.9 416.7 940.5 401.4 1362.4 1569.1 369.4 519.7 2183 202.4 211.4 250.9 592.5 1001.4 1231.7 242.8 1020 1202.9 590.9 665.6 1041.5 368.6 1316.5 200 453.1 1092 490 118.4 331.3 354.7 1055.6 840.4 733 515.2 667.2 400.4 432.6 701.3 99.6 365.1 1071.8 991.5 1129.4 1309.1 682.1 4425.4 427.8 473.3 359.7 1450.9 1933.2 2376.1 1846.5 1239.8 1077.8 848.6 447.7 732.3 981.6 716.9 745.7 148.9 1015.8 290.7
694.8 537.9 5556.7 619.4 738.1 723.1 599.5 498.6 667.6 1093.4 1625.4 619 597.2 624.8 732.4 399 1060.4 640.5 662.2 747.9 320 859.7 932.2 1554.3 1040.5 410.6 682.3 1297.4 735.4 347.9 1311.1 407.3 651.1 1149.3 2023.1 1332 539 258.8 1176.7 255.2 1280.5 1940.1 435.8 442.1 859.3 537.6 554.1 609.7 541.5 755.1 1228.5 889.6 882.2 649.7 389.5 398.4 907.1 12499.8 721.8 503.2 1040.7 680.8 942.8 610.5 691.2 701.1 550.7 2619.3 581.5 770.4 3448.5 602.9 495 1483.6 1340 446.5 245.1 365.2 334 668.2 1186.9 754.7 674.5 1390.5 814.3 851.5 592.1 1715 1261.5 3845.1 1576.6 1108.2 570.1 1124.6 645.9 402 1021.8 578.9 865.3 466.6 710.1 332.2 528.7 2252.6 358.3 709.5 334.1 286.6 2864.3 766.9 840 1184.6 849.3 468.9 582.6 521.3 737.6 851.7 972.5 1942.5 718.5 1582.7 633.1 785.6 590.1 1379.7 310.6 276.8 444.3 488
3107.4 4028.3 2811.2 4158.4 3014.4 3671.3 3097.7 2828.2 1971.8 1772.2 1898.9 3401.8 3937.8 1797.6 5106.5 5150.6 1901.7 3153.3 1751.7 3313 3889.4 3080.6 2451.4 4058.7 3871.2 3618 2170.5 3844.1 2471.7 4487.4 2352.6 2311.4 2108.3 1854.8 2152.1 3621.1 2115.3 3193.6 3029.8 2403.4 2552.3 3222.1 3045 3326 4329.7 1887.1 2939.9 4928.9 4364.3 3281.6 5997.9 4134 1470.3 2376.8 4547.5 5110.2 2902.7 10287.1 2794.4 2369.5 3549.8 4630.3 3616.4 3216.2 2278.7 3734.1 3560.8 3513.6 2316.9 2055.7 2212 1884.1 1881.1 3967.5 4990.1 3631.7 4486.7 5355.2 2993.7 1394.6 2004.8 6967.8 1945.6 2838.3 2519.4 2936.7 1912.4 3495.5 1869.7 2708.8 4555.4 6076.4 3173.3 2338.4 2128.2 3185.4 4336.6 2202 1617.6 2415.2 2399.4 3915.9 2415 3035.5 3898.1 2478 2648.8 3045.9 2854.3 3808.4 2568.1 1453.9 2565.5 1889.6 2954.3 4342.4 2891.8 3226.6 2463.8 1744.4 3730.9 2941.3 2227 2036.4 2859.6 1478.7 4017.9 5159.4 2741.7 3605.1
4090.6 3577.3 3634.1 3334.6 2714.8 5896.4 5494.2 4048 5439.1 3347.2 4366.4 2283.2 5320.5 3650.6 3840.9 2846.9 4839.9 2520.9 5200 4157.4 3971.7 4234.7 4658.1 3573.3 2528.1 4138.8 3824.9 5910.9 3726.4 2971.2 2800.1 4166.6 3940 2177.1 3602.3 2712.7 3784 3535.8 5003.6 3820 8039.3 2097.3 3453.1 7063.8 4699.4 4842.1 3024.7 3399.1 3467.9 4165.5 3167.5 3508.1 4099.4 3047.2 3193.6 5001.7 4044.2 3966.2 3310.2 3226.9 3082.2 3065.8 3525.5 3603.4 4559.8 3958.3 2590.7 2408.4 2432.1 3552.4 4935.3 3177.8 2984.7 3522 2530.2 3910 4665.1 6043.3 6465.6 4732.8 2641.7 3898.1 2882.2 2856.1 3000 3580.6 4880.9 5193.4 2656.8 4523.9 4351.2 5398 9564.1 3504 4358.6 3211 2789.1 4843.7 4250.9 4149.1 3571.3 4540.1 3391.3 5983.3 4221 5439 5123.5 3586.9 4273 3518 5630.4 4389.5 2630.1 3594.6 7644.8 2336.9 3129.1 4501.5 2764.9 3266.7 6196.9 3795.9 4737.3 6832 2434.4 3777.1 4861.1 3373.2 3377.9 5318.8
5804 1655 5349.4 3990.1 3369.3 4643.4 3425.7 3967.9 2683.9 2212.9 3939.2 2702.2 6025.4 3089.7 4300.9 9992.1 3104.7 3330.3 3143.2 3708.2 4366.7 5773.5 2543.6 3559.6 2172.3 6861.3 4758.3 3103.2 2922.6 2914.8 5918.3 4234.5 5406.8 4078.5 4285.2 3175.7 3470.4 6363.2 2312.5 4334.5 3636.7 3707.5 4145.4 2943.8 3618.5 3162.9 4895.5 2455.8 5033.2 2220.6 4787.8 5409.6 4497.7 2534.3 2601.7 2415.8 2729.7 3193.8 3544.7 3275.7 3985.8 3005.6 4452.8 2930.7 4207.2 3264.2 3964.5 2526.6 1825.7 4634.7 3659.8 3278.3 3584 2913.7 3295.4 2700.9 4261.8 3555.4 5610.5 2164.8 3761 4909.4 3222.2 3424.1 2519 2528 5072.5 3712.1 2206.7 3965.4 2426.3 3896.2 3555.2 3124.8 3485.1 3043 4103.8 3159.7 3212.5 2792.9 2694.4 3019.4 2362.9 2855.2 4551.7 3730.9 2837.7 2660.7 2473 7360.9 2791.5 2922 2404.8 2123.3 4665.2 3039.3 3370.8 2904.1 2859.5 2991.4 3313.2 2732.3 3327.4 3604.8 2803.1 2984.3 4203.5 2530.3 7068.9 5000.1
3241 2536.7 2921.4 2603.6 2334.9 4131.1 3602.3 5312.5 3468 2629.8 2912.3 2743.8 8769 3500.9 2484.4 2290.9 2279.6 3523.2 2274.3 3493.3 3964 2478.4 2586.3 1553 5280.4 2856.3 2713.8 3129.1 2775.2 3705.3 2758.4 2793.9 3162.7 2864.5 3776.4 3409.5 4139 2987.9 4747.8 3307.8 1820.3 2793.6 2013.2 2422.3 8059.5 2256.2 3166.3 2702.6 1935.7 2365.3 2653.6 1630.9 3164 3792.6 2674.2 2619.3 3226.1 4335.7 2255.1 3799.4 2377 2430.9 3396.5 9649.1 1733.4 3454.3 4345.6 3190.7 2749.2 2798.2 1852.4 3351.2 4990 5751.2 4942.8 2797.6 2859 3515.6 2981.9 2566.7 3337.9 2622.2 3150 4057.8 2105.5 3356.2 4391.4 2622.6 2861.6 2938.5 1772.4 3929.7 2288.7 3094.4 3507.9 1858.4 4153.8 1781 2147.2 1867 4587.6 1849.1 1758 2769.4 5158.2 3827.9 3113.7 3317.5 1713.5 2799 5271.9 3601.8 2661.6 2950.9 3445.1 2566 3088.9 2397.6 2377.6 2678.1 2842.2 1621.6 3470.2 3429.7 2023.4 3043.4 2158.8 3701.6 3465.5 1832.2
3004.5 1331.7 1675.4 1779.2 1389.1 3428.9 3341.5 2697.9 782 1153.1 1513.3 972.4 995.2 2588.5 5410.4 5962.2 1157.3 2343.3 1926.7 1576.4 1185 1571.6 2467.7 3047.2 2301.7 1222.5 1115.2 1512.6 1780.6 4271.4 1192.4 3314.3 2028.1 1545.3 1119.7 2796.5 2327.8 2192.9 1069.5 3731.7 1044.6 1838 1810.9 1399.9 2009.3 2070.9 3937.7 3308.2 1739.9 3611.5 3606.8 1273.5 1719.1 1454.9 5033.9 1387 1753 5782.1 2773.7 1524.3 855.5 1707.2 2150.2 2486.2 1670.5 3192.3 2156.2 1911.2 1506.5 2108.7 2603.5 1322.1 2154.2 2446.4 4838.8 1627.9 2942.6 8561.1 2771.5 2810 1275.5 2759.1 1351.7 805.6 2535.1 1501.1 1829.8 4547.5 1667.7 3058.2 1270.8 3596.4 2086.9 1149.4 2915.3 2972.6 5102.8 1549.4 3058.7 4681.2 1716.4 3333.3 1224.2 1076 2552.7 1305.5 2655.3 2588 1760.9 2806.5 1470.7 830 1923.8 1850.3 1253.8 1358.3 1283.1 2551 1644.7 777.7 2988.9 1675 2625.5 2560.7 1480.3 869.2 3817 1874.7 1812.4 3640.2
4061.1 4456.3 2571.1 4468.1 3409.6 3772.5 3402.2 4896.6 2725.5 3019 3040 4028.4 3508.5 3077.7 7495.6 4641.9 3564 3622 3053.6 6048.9 4588.2 3224.6 3765.9 3351.1 3906.7 3310.6 3401.3 3812 4666.6 3204.9 3129.9 4782.7 3462.9 2810.2 2990.9 4936.2 3473.2 5992.1 2202.9 8607.6 3650.9 5740.7 3809.9 4273.4 4835.8 4827.1 4024.1 5070.5 6025.9 3815.1 4507.1 2720.6 2865.9 2967.1 5857.8 4864.7 3006.1 7094.5 3209.9 2815 4078.2 2467.7 4020.7 6057.3 4284 3758.7 3249.5 2712.5 2726 2768.4 2862.9 3297.4 2078.6 3480.6 3251.3 5469.9 4264.9 3345.3 3426.4 3358.9 1982.8 6781.6 2611.4 3266.8 4002.7 4848 3049 3228.9 2762.1 2881 2454.8 3958.4 4094.9 2656.4 3241.1 3728.1 4812.9 4481.5 3341.8 4895.7 4573.5 7315.5 3165.3 4463.2 3763.2 3987.8 3416 5630.5 2704.2 6347.6 4301.9 1680.6 2141.7 4328.3 3121.3 2725.9 3452.7 4767.9 3619.1 3065.7 3688 2679.8 3360.3 2723.1 3341.9 2063 6401.2 6043.6 3399.6 5083.6
4382.4 3088.5 2674.6 4623.9 3750.8 3865.8 3078.4 5658.8 2942.3 1802.7 3515.7 4525.8 4008.7 2828.3 3720.2 4349.9 2243.3 4294.6 3700.6 3589.4 5831.3 4606.8 3339.3 5681.8 6252.7 5377 1814.8 3906.4 2520 5400.9 2331.7 4960.3 3429.5 2441.4 4998.3 5524.6 4377 3268.9 3791.7 3343.3 4182.1 2963.7 4427.4 4359 3109.9 5231.5 4182 3781 3398.7 5092.2 9560.8 2921.4 4050.2 4038 3438.3 4434.3 3731.6 4538.7 3392.3 2797.2 4123.7 4337.2 3419.2 3964 2932.8 3674 5354 5209.5 2873.2 6245.1 2893.3 3422.3 2495.7 3582.1 5585.1 6897.9 6972 4643.9 4449.7 4310 3133.6 4668.6 1536.6 4598.2 3862.7 2565.6 3826.2 4506.9 2707.1 4547.2 5659.5 6903.4 2381.2 3744.6 3069 2395.8 6112 3076.5 3115.5 4311.5 5257.1 3496.5 3919.4 3394.4 2576.9 2421.5 5317.7 4012.8 5158.1 3204.3 3672.5 3901.2 3032.3 3057.2 3050.8 2742.5 4444.4 5674.6 4124.6 2335.6 5682.2 4423 3732.8 3079.7 3779 2878.4 4829.1 5744.1 5297 2705.5
1241.2 199 36.2 173.4 124.6 45.1 128.3 86.6 2306.8 132.9 129 128.5 119.4 184.6 4217.5 1696.5 238.4 111.1 95.6 2023.1 171.9 684.8 119.3 241.6 1357.9 83.8 45.6 1394 863.4 583.7 112.7 1062.4 94.8 113.6 143.2 8181.8 161 2878.6 280.2 2007.3 101.9 1691.3 74.4 942.9 1175.2 66.3 255.5 126.6 141.3 827 841.8 147.6 125.1 192.8 374.7 126.5 106.8 4209.6 619.1 103.1 134.7 129.7 98.1 41.1 326.8 928.3 168.8 89.9 684.3 122.9 151.4 210.4 497.6 1239.2 98.4 274.7 1916.3 315.3 2144.3 1011.6 137 927.1 145.1 84.7 128.4 2071.5 112.7 500.2 184.3 971.5 135.7 46.7 2192.4 109.4 2222.6 827 97.1 811.3 69.4 119.7 146.4 126 87.6 423.1 110.6 114.1 70.7 151.6 59.8 143 75 125.1 154.3 780.6 5274.3 79.4 140 110.5 126.4 112.6 2328.6 63.1 876.9 72.1 590.6 139.1 281.6 102.2 80.7 6909.6
5311.3 409.2 460.6 695.6 1044.4 2338.2 2340 240 1969.9 710.3 922.7 1316 986.8 1973.5 2629.7 1395.1 1497.9 741.3 756.6 962.9 685.8 4293.8 346.7 1996.9 391.2 1603 2087 2276.6 1143.1 1466.2 325.7 4410.4 564.7 1655.6 717.8 892.9 575.4 2360.4 1009.4 3391.7 731.4 1617.6 1116.3 4777.4 3031.4 1191.1 2198 869.7 2586.3 1851.8 512.7 505.1 1315.9 599.6 636.3 600.4 310.9 2524.4 764.7 784.4 848.7 427.7 1095 820.6 949.4 6787.1 624.5 1150.9 2239.5 4077.3 1022 576.9 3472.6 2636.3 390.5 440.1 2694.1 2041.2 3222 2265.3 692 1390.4 1848.8 394.5 920.5 1067.1 1042.7 531.5 1707.3 1448.6 492.2 675.8 2228.1 1098.8 5730.7 5766.7 329.7 940.1 930.4 786.4 954.3 1253.8 1018.8 731.2 913.5 2948 2806 1607.7 469.1 942.9 742 437.9 581.4 1119.3 2270.2 360.1 544 576.2 710.3 828.9 556.2 380.7 1437.7 494.8 2124 1592.1 2112 329.5 458.8 1875.1
5002.5 675 1950.7 3034.9 2442.7 2320.6 3770.4 1225.7 1811.5 1800.1 3972.1 2443.7 1459.4 2291.4 4097.6 2336.1 2884 2081.3 2842.4 3583.4 3140.6 2245.6 1836.6 2532.5 3365.9 2837.9 2000.5 2304.7 5863.1 3599.7 1267.4 4237.8 2791.8 1984.5 1763.7 2363.9 2406.4 2538.1 2133.4 5966 3014.7 2085.6 4292.6 1389.8 5004.4 3653.6 4690.3 1847.9 3802.3 4424.2 1153.6 4994 1922.2 1687.9 1565.3 2436 3324.6 3592.3 2401.4 1914.6 3120.2 1261.1 2882.8 2550.6 3054.4 3463.3 3569.3 5189.1 2102.6 5468.2 3232.8 2297.8 2019.5 1881 2112.3 3094 4358.1 5620.1 2562.4 1818.1 2042.1 4166.5 1078.3 1457.5 2673.1 4197.5 3966.1 2740.7 4311.1 3648.1 2492.8 3420.5 1374.3 1659.5 2475 5473.9 2401 2524.6 4553.3 5347.1 2518.6 3166.1 2414.5 1328.4 4742 2749.2 6004.9 3293.1 3524.4 1455.7 5619.8 4062.3 1576.9 3733.8 2171.1 1601.3 2082.2 1609.7 1178.3 2470.1 1492.5 2443.6 1957.4 2182.7 2537.7 3064.4 5403.5 2176.9 3591.7 3226.5
378.1 201.3 1198.6 362.7 917.6 148 294.1 219.9 431.1 1796.2 204.6 244.3 240.4 1226.4 308.5 470.4 2244.2 603.4 292.3 196.9 400.6 295.2 90.9 2894.6 254.9 288.7 206.1 135.7 248.1 171.3 3010.7 203.7 554.6 243.3 34.5 333.9 1219 265 319.3 177.7 304.5 324.9 673.6 225.4 173.3 234.2 248.8 269.1 157.7 137.3 251.1 470 654 233.6 243.6 178.1 151.2 197.5 359.3 737.1 972.3 2071.6 255.2 604.1 5595.8 280.9 1147.3 123.2 7341.3 262.4 339.5 373.3 315.6 256.9 118.6 249.8 255.7 165 351.9 941.8 1014.1 179 1206.6 431 1246.8 139.8 355.6 346.7 466 488.5 1590.9 491.7 304.6 1611.5 368.8 302.2 233.8 140.5 1242.1 740.9 230.4 252.6 425.5 271.2 322 251.1 187.7 273.5 1316.5 339.2 2745.7 254.5 2858 328.5 390.9 173.1 866.3 165.1 282.1 319.5 195.7 4460 513.5 4786.4 7756.5 288.5 915.1 252.8 217.2 348.1
2429 1264.5 1606.4 4039 1383 1120.7 3272.7 1060.6 2704.2 1994.5 1858 2019.4 1345.5 1531.7 5845.4 4287.4 2766.1 1084.7 1453.4 4362.6 1543.8 2106.9 2400.2 1295.9 1079.3 891.4 2546.7 1020.7 2225.4 1729 1486.8 4252.8 1739.2 1484 925.5 2606.6 1807.8 3106 1199.1 2254.9 1243 1726.7 520 1109.7 6461 1196.1 1771.4 1306.3 4929.7 3089.3 982.9 1388.7 2474.3 850.5 1352.7 4010.8 1700.6 3418.3 946.2 2086.6 656.3 1230.2 1204.5 4500.2 3599.7 2342.3 2502.4 1361.5 2091.3 2033.1 2188.4 1017.2 914 3578.4 1196.1 3716.8 3697.2 4640.2 1511.9 1187.1 1515.8 1045.5 1905.5 2081.9 2022.7 1162.2 1019 1416.6 2213.5 1548.5 1611.6 1555.9 325.9 1812.2 3103.3 3980.9 1192.5 2476.6 1870.9 1467 1551.3 2125.3 1801.5 1114.8 1014.7 2212 552.2 2090.8 848.5 5452.1 5549.5 1193.2 2693.9 1727.3 1424.7 2014.6 2682.9 755.8 978.7 1477.1 920.7 1370.9 1580.2 1213.8 2189.8 1240.3 1395 1195 1734.1 6008.3
3724.2 6607.2 3376.8 2472.7 6190.8 7190.7 3213.1 3649.7 2686.9 3425.7 5699.1 5041.3 1664.7 4258.3 6423.6 5421.6 4239 3358.2 3329.9 6453.8 3694.1 3724.2 3566.4 3197.4 3850.9 2321.3 5788.1 4523.8 5240.1 2898.7 2979.3 2970.3 3473.1 5086.7 4408.3 3975 3634.5 4550.1 2474.2 3786.5 3793.1 2398.4 4102.9 6007.4 3966.5 3379 3176.2 5224.8 2875.6 3552.2 6091.4 2765.8 3019.3 4686.9 4138 4740.5 6088.8 3346.5 3022.1 3967.6 3789.6 3797.7 3966.7 4467.1 3728.5 3300.9 4286 6025.8 5683.7 5530.5 6235.3 3036.6 3216.6 2459.7 2144.2 2963.4 6281.3 3303.6 2236.4 3661.2 3021.2 5933.1 6719.9 2269 4385.7 4513.4 2714.5 4586.3 4151.5 3198.6 3778.9 3709.3 3043.6 4917 1470.8 3136.7 2166.5 2176.7 3016.1 3525 5916.3 4433.7 4654 4084.1 3335.6 3209.8 3910.8 5610.1 4075.4 4313.1 2079.8 2836.4 3096.2 2594.9 3128.5 3600.7 3805.7 4076.9 3669.9 5349.1 4357.7 3441.3 2682 3669.9 6543 3995.2 6532.6 3738.7 3433.6 4576
660.7 4861.6 948.3 1749.8 936.8 3924.1 1810.9 1774.6 762.6 2092.1 884.8 2715.4 682.1 352.5 435.1 2022.1 2012.6 1994.9 2806.8 692.1 1390.4 1271 2228.5 759.2 165.2 571.1 2249.6 1145.5 1577.3 256 1732.1 1122 2060.7 1003.5 274 686.6 5306.2 850.9 481.5 1149 1205.1 402.9 2586 1243.3 797.8 7456.2 597.1 2732.8 2127.4 1238.4 2482.8 224.7 1782 1338.8 2969.9 381.3 4032.8 255.6 2090.3 2422.3 204.9 632.1 1084 2333.9 1088.2 240.8 3261.6 2029.6 275.7 1215.7 1940.8 1904.2 1562.9 859.3 2992 326.7 885.5 1015.4 1567.4 698 842.3 775.9 5587.9 3757.8 1563.9 1803.1 980.7 654.6 1552.1 734.7 1901.9 91.2 3773.2 735.8 212.4 775.1 590.4 812.4 2493.2 2673.8 1679.2 124.8 2751.6 132.3 1107.8 2907 752.6 1199.5 381 1088.4 2771.4 214.6 1719.1 546.1 158.5 2035.7 2034.6 1629.4 1655.7 372.2 328.2 127.3 736.5 1669.4 327.1 372.4 276.9 3327.9 3033.6 901.8
2046.1 5381.5 3618.8 2014.1 2550.5 3241.6 1738.1 6321.1 1612 1862.5 3668.9 2174.2 4927 2322.6 1680.6 2631.6 1914.1 3316.6 2729.8 1841 5700.8 1976.7 2378.3 1890.7 3789.9 3815.2 2618.5 2401.9 2328.2 1813.3 4135.5 2130.6 4083.9 1877.3 2389 1360.6 4315.1 4612.6 2036.7 2445.9 2102.8 1156.5 3061.6 598.9 1864.2 1582.9 1436.7 2267.1 2112 1213.2 3165.3 659.4 1556.2 2959.3 4432.6 3599.2 2335.1 2791.1 1411.7 5216.3 1239.6 2495.7 2224.6 1436 1362.1 1692.2 3616.1 1761.2 2247.2 2044.7 2144.3 1907.2 1559.3 1015.5 4145.2 1069.2 1411.7 911.4 2429.3 1633.6 2307 1699 2207.5 1420.3 2991.2 2249.4 2241.1 1411 2371 1972.7 1387.7 5827.9 1462.2 2616.8 1074.7 736.4 3492.6 2390.7 1430.7 3523.5 2151.6 3927 2916.9 1553 5592.2 2709.3 2744.4 4657.4 2520.6 4257.4 1067.8 1109.2 2254.7 1855.3 805.8 4047 1682.2 2237.1 2037.6 1225 1487.8 3271.2 2896.4 2497.8 2518.8 1563.7 3762.6 4744.8 5914.6 1746.7
6555.5 7250.9 4618.6 3819.6 3849.7 5837.4 6117.9 7874.9 5316.6 3818.3 3123 3373.4 3698.7 4884.7 3600.2 5802 4326 4318.6 4786.4 1890.1 6617.4 3845.7 6068.6 6076.8 5286.8 5117 4971 5133.2 4865.8 5017.3 5139.4 6243.5 3060.7 5401.5 5201.8 4933.4 3686.3 3527.5 2442 4711.6 4605.5 4232.1 4916.9 7427.4 4212.8 5055.9 3885 2762.3 5635.5 5057.7 5164.2 3411.7 5785.4 3621.1 5161.8 3869.7 5522.9 2676.4 5511.7 4561.1 3654.5 4278.2 3828.6 4595.2 3610.2 3663.4 4467 4385.9 4395.4 7185.2 4064.6 4229.6 6420.6 8996.4 5287.8 5153.5 6052.5 7031.1 6409.3 4658.8 5500.1 6180.1 3789.5 6179.3 4985.9 3916.1 7235.3 4133 4652.9 3968.1 7287.3 5294.8 3230.9 4641.9 6354.3 6967.2 5855 6252 5545.6 3604.9 5173.6 5944.8 4264.7 4865.7 3589.5 5157.2 4552.6 3804 4554.1 4372.9 3867.7 5573.4 4420.8 5363.8 7188.2 4554.5 5535.8 4985.5 5005.3 4896 6650.9 5951.8 3346.7 4977.8 3693.6 3212.8 5544 7327 5284 3907.3
3634 3557.6 2234 3562.1 2445.1 3690.1 3489.7 2179 3643.9 3984.7 3635.1 3114.1 4336 3535.6 6568.2 4829 4410.9 3097.8 2092 3846.6 4936.5 6620.5 3278.8 2529.4 3996.1 2339.2 4714.9 3883.2 3749.3 3185.6 3979 5386.6 3279.2 3192 2912.8 3682.2 4363 4319.3 4464.6 6102.4 4016.2 5324.9 3842.3 5876.3 5269 3758.8 5547.6 4418 3273.3 3174.9 3863 3506.1 4699.8 2771.5 3461.6 5163.9 4203.4 3580.1 4042.9 3285.8 3166.4 2318 3107.9 3979.8 5315.1 4833.5 4479.9 3389.8 2487.2 5433.8 3702.1 2626.6 2653.8 3341.5 2408 4413.9 10502 4503.6 3971.7 2913.4 2996.4 3223.5 3031.1 2729.1 3867 4184.8 4279.6 2596.1 3459.6 4584.7 2838.6 2152.6 3799.5 2619.1 6429.7 4887.7 2142.2 2917.8 3209.3 4713.3 4579.5 6493 2781.9 2723.4 3520.5 3842.9 2495.4 3448.3 2295.8 3341.7 3683.4 2450 2360.1 3401.3 3698.8 2139.1 4144.6 3052.1 2206.1 2369.9 3074.3 3580.7 4718.5 4691.4 2824.8 3120.1 7068.5 1738.2 3410.6 4431.7
2803.7 1187.5 2167.1 3563.5 3923.8 3243.9 3538.8 1778.6 1882.3 2591.3 2992.2 2707.4 1929.7 2931.5 2286.8 2928.8 2459.8 3591.6 2341.2 1498.2 3822.6 1231.8 2081.1 1523.5 1338.5 1866.4 3550.3 2644.9 2624.8 3172.1 1862.8 2841.2 2237.7 3656.7 2556.7 2346.6 3042.7 1862.7 1935.1 1953.5 6950.5 1432.7 9864.2 6685.7 2385.5 3030.1 1566.1 2971.6 3094.5 3461.4 1309.2 1339.6 2050.6 2887.7 2834.5 3338.2 1328.7 2615 2060.6 2464.9 1902.1 2718.3 1872.5 2079.1 3325 3175.5 2127.2 1953.9 2192.3 2051.7 2955.1 2181.9 1565.7 6225.9 2398.7 1900 1345 3462.8 1500.6 3305 2909.6 1306.2 2518 2303.1 3431.1 3257.9 2258.9 2271.4 2989.4 1767 1993.4 3587.1 6241.8 2031.7 2976.4 2548.8 2059.3 2402.9 2379.6 2846 2674.2 1077.6 3038.6 2185.6 1068 2485.7 2079.9 2495.2 2637.5 4391 1442.7 5668.5 2551.6 2556.8 2556.7 2516.8 2186.6 2954.1 4061.4 3638.9 5141.1 2039.7 1922 2260.3 2074.9 2665.7 3393.5 2256.9 3794.5 2833.8
2086.2 688.6 548 634.2 894 715 533.5 397.7 660.8 5334.3 526.2 458.7 149.3 1103.1 797.3 407.9 490.2 892.8 777.3 1808.8 441.2 1172.3 476.7 1025.8 328.4 64.5 2114.3 368.1 2154.1 605.2 648.5 3497.2 1664.6 824.3 769.3 1276.3 725.7 1118.7 457.3 1034.6 442.3 364.4 761 141.4 252.3 635.8 469.7 1046.7 356.1 887.5 353 433.1 1414.5 430.7 965.3 688.6 304.4 929.3 541.7 2207.2 816.3 991.9 458.2 1747.6 50.1 1771.1 896.7 3629.5 3401.6 312.1 380.2 344.5 542.9 794.5 976.7 332.1 569.6 4543.8 198.4 676 3540.5 564.7 1118.5 522 1251.4 1477.6 313.4 669.6 4441.6 725.3 492.3 68.5 261.6 5068.3 630.8 418.5 238.2 1004.1 424.7 774.2 1885.5 200.2 796.6 751.9 363.8 1555.5 1821.7 1545.9 2762.8 328.9 328.7 3311 7497.2 1305.1 591 1624.5 4661.5 385.9 409 1024.1 810 846.9 548.8 412.1 3311.7 2303.8 597.8 145.1 299.5 3226.8
331.9 569.4 1715 918.8 1829.2 1884.9 449.8 562.7 437 926.5 2020.6 1119.4 442.3 2495.3 773.2 668.3 1739 540.1 1078.8 586.3 632.9 389.3 286.7 1267 635.7 1237.5 1577.5 1494.7 5488.1 1830.9 2079.4 253.9 1649.9 1807.5 2396.7 1304.9 803.1 328.9 997.8 371.9 2454 874.9 359.8 577 1741.7 1497.2 1921.4 370.7 473.6 487 1689.6 11515.8 1841.2 1369 888.7 1002.4 689.7 1032.2 2152.1 1349.4 1616 1342.8 2437 389.1 501.5 974 928.7 1321.8 420.1 1900 2735 3380.1 1061.7 830.4 1786.5 373.6 389.9 211.2 575.9 854.6 2513 1077.7 691 1037.3 1208.5 1265.6 792.2 1010.8 1188.4 2640.5 2652.9 447 572.9 2232.4 746.3 161.3 999.3 1383.7 989.4 601.1 1406.7 3802.3 1774 2826.1 1358.4 1841.5 1045.2 492 1341.7 219.4 597.7 1417.3 1681.5 1176.3 487.6 846.1 2597.5 1014.9 1033.1 1197.8 783.4 932.9 1286.3 1681.7 443.6 2524.9 401.1 403.7 1164.8 414.2
