"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103"
-15.05 -41.86 41.64 -38.42 -60.76 -122.8 41.86 1.08 -37.96 -136.57 -9.33 -8.71 100.83 -115.52 276.8 -12.33 3.14 53.97 19.98 -5.52 -24.64 -88.56 19.41 -15.17 31.82 -39.39 1.92 -43.3 -33.97 -36.7 -14.37 -9.07 -12.57 -97.9 4.91 -110.49 -12.7 5.4 -15.41 -28.99 -6 161.96 -34.95 -42.2 -40.64 -91.91 2.82 6.12 -12.53 -40.19 -28.84 -12.7 369.24 426.7 98.09 219.24 606.14 113.85 1202.83 39.18 718.94 444.84 -43.83 75.73 -39.23 -35.55 861.42 52.51 187.85 15.11 157.04 513.41 238.56 307.4 129.38 60.21 53.62 56.22 87.49 614.99 -30.21 139.53 -48.82 -69.8 6.96 -0.95 -47.55 -48.77 -18.03 32.84 8.41 -12.24 -1.96 -14.68 -6.85 152.54 14.74 -29.47 13.35 -4.88 -37.49 -35.58 -40.29
-138.68 -173.56 -176.47 -118.45 -117.54 -156.79 -157.78 -163.18 -189.81 -173.51 -111.93 -173.2 -112.03 -255.42 -4.87 -50.36 -105.56 -134.91 -62.92 -75.11 -76.07 -63.72 -92.73 -143.05 -97.52 -65.64 -32.61 -47.33 -76.67 -54.53 -42.16 -53.44 -59.69 -32.63 -58.87 -48.46 -50.8 -77.45 -61.62 -75.97 -27 -21.34 -74.9 -53 -46.31 -74.86 -35.76 -82.25 -62.65 -67.94 -55.62 -50.8 11.47 46.4 1.03 -5.93 202.38 -85.63 236.69 -98.48 10.88 143.27 -65.74 -39.34 -64.01 -41.47 178.02 -52.51 -9.09 -66.91 -81.79 87.73 65.71 -7.1 -79.94 -48.37 -1.99 -52.21 -44.26 220.45 -124.85 -77.85 -71.35 -166.29 -71.57 -116.28 -141.6 -94.56 -138.94 -125 -50.45 -92.82 -144.79 -91.98 -116.53 -87.89 -81.06 -19.64 -40.99 -72.23 -100.93 -67.31 -80.58
287.04 169.2 61.47 86.43 122.52 233.54 136.31 162.1 172.45 211.57 318.16 214.6 150.74 505.71 230.99 134.64 178.72 193.2 293.64 341.3 152.14 174.97 354.76 208.07 262.8 406.99 108.37 70.49 123.26 113.26 91.98 94.78 143.47 85.78 105.97 142.47 156.3 140.5 91.41 132.96 73 101.83 85.89 95.21 103.95 100.44 91.29 112.87 123.37 128.22 124.63 156.3 84.49 353.06 361.39 107.64 156.07 70.06 201.76 128.13 146.36 206.39 167.68 88.52 65.04 194.52 138.46 111.95 132.3 222.32 288.99 136.58 122.31 123.77 135.69 151.02 92.35 103.41 282.03 123.62 216.47 286.13 357.67 479.38 319.06 449.85 363.5 236.89 320.31 271.18 319.49 219.31 260.22 280.84 387.79 351.56 156.6 343.77 156.35 334.81 272.04 296.17 215.51
2209.23 750.95 2613.29 5636.4 4727.6 5466.87 2363.43 1577.75 3138.87 3105.22 1480.94 4362.71 444.06 224.62 663.74 2276.48 1462.17 2268.71 1196.55 840.54 4029.56 5021.19 1351.12 3830.93 2679.34 1505.78 1112.47 773.37 373.65 320.89 735.85 622.09 464.97 1715.57 306.13 1162.04 187.56 119.78 462.17 582.8 400 1543.98 711.07 427.93 326.03 286.16 270.1 555.6 1134.4 1278.34 510.88 187.56 390.1 652.66 556.53 540.19 950.49 417.45 1834.31 1666.7 795.08 1213.3 182.92 3119.77 3061.98 941.99 1387.57 615.22 905.93 67.99 1521.28 1882.17 2343.15 1144.38 211.42 495.51 727.84 103.41 1199.15 2070.57 1707.62 571.26 507.88 2097.15 650.06 568.99 2147.19 704.7 252.43 215.04 1239.67 510.01 439.25 630.18 335.89 224.27 795.88 348.68 739.81 151.3 40.37 147.12 238.93
275.21 87.22 189.35 376.69 521.97 680.89 297.31 176.15 180.05 344.78 114 412.85 119.16 60.33 305.07 178.83 297.87 279.54 202.75 134.75 392.13 409.34 130.48 281.77 310.02 71.7 77.68 150.04 120.35 175.13 170.55 94.78 96.35 119.34 133.44 160.88 183.66 41.43 119.14 153.95 136 226.94 128.83 165.87 128.52 196.15 88.46 153.99 199.51 188.5 141.11 183.66 600.8 333.9 270.52 922.38 381.61 614.99 376.37 644.87 468.74 166.32 391.57 208.51 269.45 163.91 284.83 131.76 314.1 207.21 458.02 525.37 305.28 547.84 219.83 144.11 174.76 279.11 396.29 496.52 327.23 377.13 225.31 476.3 424.43 378.37 920.37 323.49 540.92 536 349.39 547.75 457.83 380.65 939.11 479.85 253.32 750.39 506.24 678.41 493.14 461.57 410.4
1648.06 1283.85 1637.77 4454.06 2680.57 5454.81 3495.77 2302.86 1971.83 2447.01 1207.35 4860.53 775.07 734.18 772.9 2775.97 2672.45 2045.3 798.03 1433.67 2851.01 2527.34 1049.2 3166.61 1730.79 3419.56 813.25 589.09 519.23 491.83 709.98 857.02 705.84 723.52 536.7 539.83 194.4 324.23 524.82 1210.59 744 1158.96 522.32 588.9 722.93 289.01 287.98 720.96 1010.07 1011.38 506.76 194.4 842.79 1836.93 1113.07 1176.18 1388.48 1107.37 2789.78 2662.06 1245.04 1458.77 336.31 1545.13 3510.02 778.08 1982.95 1296.82 1002.89 236.35 1258.46 2428.47 1619.38 2349.64 398.64 842.96 1073.39 355.42 1493.54 2204.49 1861.67 1623.79 1012.94 1419.65 396.59 819.64 1611.45 716.65 449.7 347.45 1092.07 920.06 1782.42 1256.45 657.09 175.78 1087.89 334.93 957.18 438.28 243.21 347.14 524.71
614.93 1350.14 728.67 637.06 880.57 661.16 2836.76 2135.36 822.14 1004.1 752.39 1235.28 868.77 880.51 993.17 1527.25 1152.8 1322.16 583.29 885.83 931.05 1035.78 1345.73 1037.11 820.23 742.29 782.56 634.4 697.81 814.82 605.54 643.27 949.85 777.6 629.92 979.84 813.75 997 862.72 901.7 687 588.69 748.02 824.46 802.32 496.52 637.13 890.7 621.66 701.36 881.68 813.75 630.01 596.17 626.75 352.56 646.42 769.71 641.18 895.82 503.36 1146.18 602.12 611.76 777.37 1381.38 751.64 776.71 799.89 540.7 660.86 855.35 890.56 814.66 1123.36 566.58 1511.29 1674.67 609.35 1143.45 1030.01 1309.35 966 1023.42 1402.49 1022.65 2039.4 1196.4 2156.24 1165.22 1195.76 1514.74 968.5 2094.08 1198.62 1146.6 1057.49 1224.79 1369.03 1823.41 1972.56 2132.82 1078.47
1105.16 959.4 772.29 2683.75 2367.78 2158.9 3459.28 1702.02 1665.97 1672.38 1071.58 3100.19 283.14 288.8 342.1 1455.3 731.61 1215.3 530.36 556.68 1743.18 2035.91 457.2 1694.93 862.32 2233.92 107.41 54.38 41.73 47.19 189.71 78.64 78.54 311.41 19.62 68.81 68.38 217.95 164.33 138.95 38 211.42 49.93 103.06 101.12 71.07 132.7 198.61 193.73 210.51 116.39 68.38 179.41 618.36 345.9 627.1 825.64 542.98 1993.39 907.47 1271.74 443.84 87.65 1128.11 1151.08 442.36 727.9 469.59 531.24 382.05 769.91 1858.24 556.98 563.06 175.66 363.24 358.46 85.34 919.18 1231.01 963.56 373.09 312.61 734.98 136.17 378.37 853.8 273.72 220.61 147.24 587.61 380.47 274.9 377.72 618.9 380.85 250.56 257.33 319.38 134.71 83.63 64.43 298.9
555.8 573.89 363.84 1900.5 1441.39 1451.69 1404.96 732.68 1002.18 781.34 651.86 1701.51 154.81 119.37 232.94 956.84 477.63 648.67 256.69 254.04 1147.48 1203.19 279.28 964.5 555.37 1640.1 45.07 50.35 41.73 41.95 147.55 63.52 47.13 151.98 23.55 25.2 44.94 200.84 117.08 103.96 17 156.14 24.97 70.67 53.87 53.06 67.76 211.74 91.56 120.56 70.04 44.94 103.26 193.68 137.33 242.94 312.13 210.19 1079.63 497.68 643.78 295.56 42.87 797.65 913.64 298.2 308.57 207.06 295.92 256.86 393.68 1289 355.82 339.87 97.82 241.83 189.66 33.13 542.45 484.16 734 107.17 190.57 417.79 37.77 167.74 360.33 172.19 51.97 30.72 280.26 185.64 135.98 344.45 402.48 339.43 155.68 115.9 202.11 76.14 41.34 42.31 102.13
1330.92 2595.61 1010.22 852.61 1191.36 630.46 868.31 1021.21 2893.75 1334.33 2944.27 1489.09 1855.68 460.79 3376.21 1042.14 1443.35 1590.91 2979.38 3406.36 2471.73 1984.07 4859.95 3875.36 1581.94 2886.33 725.98 585.06 699.75 519.09 714.77 524.29 611.59 538.91 602.44 478.77 1231.87 674.57 760.02 480.84 607 577.05 569.26 317.02 550.94 481.36 609.83 573.97 584.07 623.86 703.49 1231.87 701.98 826.16 805.37 724.87 1775.13 382.42 420.99 589.8 447.98 1587.01 1027.99 998.29 1324.52 919.27 816.91 1356.27 1556.34 838.56 604.15 587.18 876.41 769.01 1001.35 1301.95 1794.28 1122.47 560.98 884.89 688.69 1370.01 897.47 481.43 878.67 1113.19 724.89 1121.75 718.04 730.91 720.26 926.18 776.75 1126.3 1716.65 1209.23 809.7 826.02 731.23 857.04 1610.15 1471.24 833.92
2373.72 1147.79 1124.23 2994.27 2390.69 2778.39 5225.95 1013.65 1481.58 1275 1097.49 1787.57 5095.48 2341.17 1530.21 3584.81 918.69 982.17 659.2 2976.7 2276.74 3974.61 1123.6 2134.91 1225.72 2429.85 476.63 312.17 537.67 450.93 504.94 565.63 698.51 321.67 867.36 568.91 559.76 497.15 491.96 529.82 844 664.34 370.52 401.43 393.13 1290.58 772.65 602.84 386.49 384.65 341.96 559.76 4745.92 1188.3 740.32 5537.22 1515.35 1043.14 1804.24 2787.01 3440.42 1614.06 7967.68 2966.34 4203.77 1291.53 2548.65 3087.02 1923.97 1507.69 4304.3 2881.07 1728.55 2792.98 3430.03 5638.18 1482.49 4986.87 7164.03 1955.19 1485.11 1585.37 2436.13 1361.14 1798.09 1764.14 1415.96 1445.24 1837 1813.5 932.32 1113.87 1092.74 1031.39 1363.14 1253.68 743.37 1227.74 818.94 1906.38 1007.43 795.24 2024.82
3816.44 334.05 1251.13 2069.1 2959.48 1775.14 6876.7 1743.09 3144.3 1504.47 1948.34 3322.41 6319.7 541.65 4248.52 2469.7 1545.78 805.17 969.82 6267.08 2291.74 4772.78 4658.31 2323.48 3204.94 595.85 843.94 881.11 996.73 585.16 1302.11 1257.29 986.5 634.95 1521.81 1210.5 1057 -33.32 1506.68 4573.46 1591 757.44 657.14 1295.58 911.94 1102.02 1144.38 454.1 900.2 870.73 1429.64 1057 5419.73 3216.9 6268.49 5502.66 2383.28 10243.64 3174.88 5277.53 2996.4 1490.83 10191.35 3714.81 8600.59 799.8 6451.25 7017.12 4273.12 3707.17 5804.86 3479.21 4912.73 2809.22 7045.18 8398.05 4273.71 4756.95 6588.64 3025.5 1483.1 3927.02 3093.27 1326.24 2635.01 1042.66 1836.52 2652.59 2468.07 3607.93 1634.83 3093.73 1270.78 1720.28 2262.1 953.65 1671.9 3281.5 2303.33 1806.81 3000.17 3054.03 4946.34
6.45 13.95 13.88 4.27 3.98 -133.77 32.2 -1.08 8.68 85.07 106.74 -29.41 41.76 -192.53 82.85 -9.25 6.27 -7.56 74.91 33.14 35.36 65.88 11.86 100.79 39.01 34.34 42.2 36.25 39.79 68.16 34.49 31.26 87.97 93.24 52.98 38.77 82.06 40.53 42.11 74.97 44 60.13 81.89 88.33 95.45 19.9 64.94 29.75 63.61 34.45 95.79 82.06 54.24 78.68 79.5 56.29 157.07 67.14 135.8 80.48 111.75 112.21 -9.53 68.85 -15.49 51.35 137.47 45.57 80.8 10.79 138.5 168.48 136.46 111.6 91.51 62.19 115.18 127.51 145.13 165.85 43.29 79.88 66.65 92.39 73.55 4.77 49.66 -61.71 6.36 245.75 32.7 -12.24 65.54 75.35 -4.9 49.5 -53.43 -41.25 37.18 79.07 35.57 -20.19 73.08
441.85 410.8 219.1 471.66 222.14 463.8 194.27 249.63 365.52 259.7 380.34 226.58 303.51 535.24 286.55 240.49 173.5 358.33 368.55 366.7 381.42 306.74 318.1 367.38 259.72 328.22 22.06 70.49 95.11 54.53 59.4 39.32 126.72 59.67 45.13 40.71 130.9 122.49 54.43 97.97 30 145.48 101.87 49.07 130.41 40.75 91.29 143.49 42.41 151.18 81.37 130.9 27.12 229.99 418.17 160.97 214.46 161.53 189.15 130.24 113.72 337.64 204.84 240.97 139.37 449.27 198.79 173.37 329.25 291.39 272.63 201.38 112.2 267.83 308.19 241.83 251.22 402.6 258.36 201.91 297.02 184.02 255.35 368.51 255.45 321.19 345.54 411.08 390.31 308.25 254.1 245.83 198.59 254.42 236.98 283.87 304.9 150.28 294.59 292.84 217.25 266.36 151.79
134.38 50.59 87.24 54.42 68.73 78.94 63.33 184.79 134.49 45.9 40.42 47.93 39.72 98.83 54.58 12.33 31.35 75.55 290.65 89.47 39.64 77.76 322.42 31.43 462.98 43.43 27.81 23.16 19.41 16.78 20.12 20.17 27.23 23.31 13.74 23.26 14.65 22.52 15.41 31.99 18 52.37 29.96 29.44 14.18 28.43 33.88 38.5 26.99 20.09 29.87 14.65 256.59 227.98 82.6 202.45 161.1 140.12 177.51 262.61 202.73 151.29 192.45 44.26 43.36 59.24 70.22 34.67 52.52 37.77 91.6 60.81 72.78 77.1 222.99 34.55 58.58 162.65 64.85 334.79 127.87 328.6 483.47 328.48 663.97 432.7 278.97 324.48 248.19 165.25 152.27 265.21 48.91 329.77 413.25 460.66 262.53 433.15 170.65 333.84 486.41 150.01 193.02
957.87 713.44 448.11 4743.24 3506.35 2315.69 1561.67 734.84 1631.26 922.39 563.77 3228.73 272.95 981.91 468.81 2235.37 715.93 1308.13 342.58 444.02 3334.21 5478.06 629.73 3353.01 1804.7 969.52 138.1 70.49 159.17 115.35 88.15 93.77 104.72 94.17 76.53 88.2 141.65 265.69 109.89 60.98 75 123.17 84.89 50.06 86.94 75.81 113.87 98.87 102.16 77.5 78.28 141.65 74.06 130.13 213.73 222.2 200.37 72.01 1063.14 1183.84 545.88 610.16 125.76 745.52 1005.52 489.75 431.2 199.13 538.31 125.19 2201.77 540.32 148.59 121.74 169.35 276.38 198.59 117.47 519.8 128.77 799.44 616.76 530.41 254.57 231.59 453.66 1818.56 489.71 282.13 349.56 678.22 163.2 249.46 694.77 527.82 265.69 332.54 136.52 264.08 204.99 119.2 125.01 180.84
-81.7 -95.07 -58.49 -72.56 -1.99 -97.58 -51.52 -4.32 -80.26 -25.75 -6.22 -33.77 -78.42 -115.52 40.94 45.22 42.85 -92.82 -49.94 -16.57 -26.79 -48.6 -49.6 -24.93 -32.85 -16.16 101.66 0 76.67 68.16 101.56 24.2 113.1 127.74 83.4 106.61 140.67 71.15 3.08 197.93 33 1.94 80.89 134.47 175.77 193.3 82.82 96.24 89.63 91.86 69.01 140.67 -90.75 15.13 -20.65 -7.9 35.24 14.6 20.37 -37.06 269.97 -4.01 -22.87 91.47 -53.68 -54.31 -61.32 9.91 -31.31 -55.04 -80.7 149.54 -68.74 -59.86 -26.3 -23.69 25.82 87.35 -3.09 -47.39 -86.59 -46.51 36.61 -97.52 49.7 -107.7 -154.28 -81.62 -130.46 -164.19 -55.12 19.38 -56.74 -11.74 5.88 -72.74 -61.72 -49.11 -16.21 33.19 32.68 -7.69 52.47
13488.7 112.51 11776.68 325.46 42.83 -87.72 3337.99 3082.01 1928.44 5026.11 251.83 2518.5 1185.52 919.01 23337.15 3830.45 4232.86 9058.66 15532.14 10410.16 7330.56 1853.38 9566.78 41.18 12363.96 553.43 280.99 589.09 836.59 209.74 4758.11 6635.32 184.31 461.52 297.3 110.49 603.72 11099.41 1206.78 1760.41 2130 11628.36 44.94 656.62 626.54 19.9 1268.61 1498.8 250.59 79.42 1272.05 603.72 9276.97 17908.3 12648.5 11993.86 17657.61 10169.69 43544.25 797.35 13646.97 14126.81 1650.13 12683.65 4075.75 16900.44 16407.51 7789.86 14474.69 2074.29 12223.67 17865.61 11195.16 15874.26 6400.4 11489.57 12954.18 5183.65 13311.09 17271.23 10931.41 715.84 14.08 4271.28 3871.51 11929.64 639.3 6155.19 3568.99 3800.72 4284.2 454.93 513.6 177.12 52.88 513.19 5219.28 644.32 6664.98 1553.02 284.54 630.81 106.82
344.02 -9.59 317.24 416.17 343.66 371.69 86.94 301.5 483.74 405.22 89.13 203.7 70.28 291.36 131.58 103.8 327.13 -12.95 42.95 136.96 174.64 65.88 479.85 114.87 98.55 114.12 1364.69 1387.63 1751.8 943.81 2100.23 756.19 1273.44 781.33 1654.27 598.95 1184 536.78 559.74 1175.6 2191 1191.93 499.35 2262.35 674.74 679.4 776.41 719.21 860.68 964.5 1202.01 1184 1287.13 171.49 68.15 229.11 249.71 322.09 243.48 492.39 621.04 267.51 56.21 225.23 78.46 23.7 125.6 31.7 170.68 132.75 212.65 361.88 407.37 67.97 231.4 91.8 44.68 125.5 28.82 271.96 163.11 70.78 176.49 142.68 29.82 -34.31 121.52 59.72 -123.03 14.83 101.83 59.16 159.46 122.32 157.66 44.45 -16.58 163.04 2.86 186.44 6.73 127.89 74.96
126.86 100.3 134.83 122.72 105.59 87.72 119.14 134 132.32 162.31 34.2 125.27 89.63 106.53 87.72 47.28 149.46 41.01 122.85 80.63 151.07 174.97 83.03 111.62 323.37 25.25 134.26 97.68 61.14 62.92 78.57 88.73 69.12 144.52 70.64 82.38 106.48 58.54 133.52 60.98 118 130.93 63.92 101.09 67.1 81.49 41.41 56 86.74 59.32 161.71 106.48 204.44 398.46 92.93 202.45 57.39 558.55 157.14 523.09 163.17 178.34 228.66 50.16 60.91 85.9 344.17 170.4 57.57 14.03 234.46 74.77 268.89 268.85 228.25 153 124.12 310.24 92.64 193.67 72.49 64.71 20.65 146.79 10.93 146.77 68.68 61.71 53.03 52.96 34.57 30.6 67.5 1.96 20.56 -4.04 96.72 21.61 60.06 15.62 -9.61 12.5 -13.12
-225.76 -217.17 -315.26 -163.27 -85.67 -457.22 -172.8 -71.32 -176.79 -175.75 -101.56 -139.43 182.31 -482.61 -208.58 -180.89 -377.3 -165.13 -119.85 -90.57 -61.07 -75.6 -113.22 -92.12 -150.91 -94.93 -50.83 -112.78 -146.55 -149.96 -86.23 -139.14 -84.83 -124.01 -48.08 -101.76 -126.02 -154.91 -105.79 -151.95 -38 -191.06 -102.87 -88.33 -104.9 -181.93 -147.75 -154.87 -178.3 -114.82 -135.96 -126.02 -204.44 55.48 0 54.32 -27.19 -60.33 -150.35 -28.59 -131.53 -27.05 -75.27 -67.86 -75.36 -78.01 -134.5 0.99 -63.63 -14.03 16.36 -239.26 -65.71 -16.23 -50.49 -37.51 -85.39 -193.77 -226.45 -153.49 -215.47 -144.58 -159.59 -293.58 -118.28 -161.07 -178.58 -131.39 -247.12 -182.2 -107.43 -179.52 -171.2 -149.72 -204.67 -188.91 -272.66 -255.37 -192.58 -196.2 -141.31 -146.16 -223.94
1119.13 252.06 142.76 223.02 277.92 438.58 500.16 209.65 444.69 204.85 334.74 357.3 874.88 680.28 711.5 387.46 106.61 245 266.68 260.67 418.92 223.57 531.61 211.32 545.11 526.16 115.08 57.4 189.25 90.19 144.68 94.78 135.09 90.44 85.36 94.98 226.64 196.34 167.41 137.95 62 193 72.9 102.08 105.84 129.82 383.03 154.87 78.07 50.71 174.07 226.64 127.25 480.16 129.07 250.84 99.68 190.72 354.06 144.01 98.89 80.15 281.06 270.47 378.88 179.71 125.6 437.89 273.7 146.78 281.35 276.14 311.34 67.97 188.28 164.84 216.47 180.72 934.62 126.71 28.19 78.86 48.82 46.19 54.67 61.95 87.7 48.77 58.33 69.91 46.71 87.72 99.78 54.8 20.56 -17.17 132.65 -1.96 17.16 27.33 0 63.47 50.6
27.95 15.7 0 58.69 12.95 -6.58 24.69 1.08 42.3 61.57 -21.76 50.11 5.09 -62.89 39.96 10.28 -48.08 -16.19 -15.98 219.8 20.36 27 -15.1 -19.51 21.56 38.38 130.43 260.81 37.85 23.07 25.87 100.83 107.87 21.44 26.49 60.09 48.84 202.64 199.25 24.99 65 93.1 28.96 115.82 83.16 97.6 173.16 206.49 76.14 116.73 84.46 48.84 -25.03 15.13 204.44 -5.93 17.12 -18.49 2.91 212.84 133.5 34.06 4.76 13.77 257.06 0.99 32.64 115.91 56.56 -28.06 130.86 19.94 29.31 18.26 90.46 206.3 45.68 11.04 -21.62 1.03 131.9 290.18 131.43 237.12 375.72 236.36 264.17 336.43 347.88 168.43 235.42 429.43 66.52 357.17 271.26 280.84 263.45 307.43 99.15 348.48 358.56 305.79 124.62
262.31 214.56 2785.8 1762.84 1913.55 1823.39 297.31 3383.51 247.29 1776.49 143.02 1302.82 173.14 453.09 277.78 1046.26 2377.72 1718.26 164.8 256.25 1701.39 668.56 214.58 2165.26 249.46 159.57 529.38 536.72 441.59 467.71 354.51 393.22 289.04 325.4 363.04 341.15 442.53 457.52 387.2 232.92 346 434.49 556.27 405.36 371.39 307.01 672.89 265.99 539.73 426.75 541.78 442.53 302.49 226.97 151.78 244.91 160.09 302.63 355.03 258.37 282.83 130.25 240.09 239 214.73 202.42 286.81 148.6 167.65 186.71 311.89 307.05 190.04 335.81 266.11 201.36 200.58 230.92 252.18 321.4 238.62 151.66 148.33 204.27 111.32 203 238.81 117.45 184.55 180.08 112.1 129.54 214.24 146.78 59.74 134.36 152.91 92.33 103.92 94.68 98.05 90.39 88.08
2068.4 1331.82 1952.04 1920.77 808.85 2909.96 2096.17 1297.86 1564.01 1355.59 1304.76 1519.6 1820.03 2415.62 1569.2 1204.53 1572.95 1698.84 1359.35 1461.29 1383.18 1464.56 1345.73 1344.89 1187.74 1139.18 784.48 607.21 750.22 808.53 790.46 1031.44 561.32 798.11 573.01 811.2 688.71 822.28 960.29 805.73 507 866.07 787.97 637.97 566.06 807.33 777.35 903.83 779.72 717.63 790.01 688.71 1411.26 1356.77 577.18 903.61 834.7 1059.69 1337.66 1601.05 1081.87 565.07 868.89 779.94 1247.09 1098.98 891.09 809.4 736.26 1140.75 1372.97 939.09 1036.12 1249.89 1044.47 805.45 627.55 874.48 1105.48 672.68 1460.94 1249.69 1132.17 1484.32 835.93 1080.79 1371.58 1012.26 1771.24 1522.2 734.27 963.92 1561.33 914.94 1106.57 1346.62 981.95 936.03 854.22 1002.48 1120.86 913.52 738.34
285.96 348.87 380.69 398.03 211.18 269.73 319.85 266.92 408.9 373.88 83.94 225.49 188.42 341.42 68.23 308.33 207.99 414.46 114.86 357.87 369.63 214.93 189.78 380.38 178.62 184.81 304.97 332.31 597.84 677.44 424.45 529.33 625.2 433.55 647.58 515.6 361.45 586.31 239.3 952.68 429 471.34 387.49 852.92 606.7 387.55 445.14 524.1 539.73 251.65 467.62 361.45 187.75 24.21 94.99 117.52 116.8 172.24 168.78 159.89 213.6 204.39 132.43 121.96 234.35 111.58 133.52 186.25 120.18 197.5 136.32 41.87 132.42 185.66 262.96 153 351.51 190.76 215.13 169.97 109.75 235.58 205.59 146.79 136.17 183.94 147.94 258.79 328.79 288.13 107.43 73.44 237.72 221.15 92.05 116.18 99.49 180.72 136.33 123.97 113.43 162.51 76.83
238.66 232.87 205.22 250.77 124.52 326.74 177.1 152.37 222.35 249.63 188.62 180.83 150.74 480.04 117.93 58.58 164.09 251.48 177.78 206.55 118.93 155.53 180.08 183.15 185.81 172.69 51.79 53.37 82.49 99.62 45.99 88.73 113.1 99.76 55.93 59.12 98.67 103.57 100.65 109.96 70 115.41 81.89 84.41 77.49 90.97 73.41 93.62 80.96 79.42 63.86 98.67 123.08 98.86 121.84 84.93 131.9 87.58 145.5 119.66 102.85 57.11 112.42 136.71 50.59 149.1 51.43 60.43 130.28 132.75 159.22 73.77 70.76 106.53 94.66 49.35 148.94 85.34 126.61 89.62 228.56 156.72 123.92 171.43 104.37 124.85 168.01 135.37 298.03 229.87 120.51 95.88 119.35 108.62 95.97 129.31 110.54 72.68 83.9 55.64 80.75 83.66 176.15
155.88 267.76 313.28 172.87 153.4 140.34 150.26 81.05 162.69 212.69 179.29 125.27 292.31 220.77 202.73 129.5 -5.23 90.66 153.81 114.87 180 184.69 166.06 197.24 215.58 231.27 46.99 24.17 98.02 79.7 195.46 71.59 146.61 76.45 100.08 125.99 166.07 199.04 80.11 71.98 82 93.1 43.94 145.26 140.81 82.44 128.93 125.99 131.08 103.34 78.28 166.07 93.88 25.22 109.45 105.67 129.89 51.57 45.59 32.83 117.68 56.11 131.48 40.32 41.29 63.19 75.16 97.09 57.57 113.32 20.72 77.76 64.69 170.44 82.04 106.6 171.78 196.78 66.91 64.9 122.84 122.34 125.8 122.15 109.34 135.34 38.04 173.19 -9.55 80.51 32.7 112.2 136.96 105.68 154.72 118.2 13.82 49.11 97.24 78.09 71.14 140.39 36.54
-25.8 -31.4 16.85 -29.88 -18.93 15.35 -49.37 35.66 -40.13 -19.03 -6.22 -44.66 -69.26 6.42 -27.29 32.89 10.45 -44.25 -27.97 -58.54 -2.14 -24.84 -31.27 8.67 -85.2 -11.11 1319.62 894.21 498.85 305.16 207.92 356.92 289.04 920.25 286.5 296.57 73.27 38.73 62.65 325.89 651 913.59 325.57 247.34 298.62 162.98 99.76 374.48 1119.94 725.29 323.42 73.27 26.08 -2.02 18.59 5.93 12.08 0.97 -13.58 -16.94 12.86 32.06 -18.1 -4.92 -42.33 55.29 -4.95 19.81 34.34 306.5 28.35 -6.98 1.01 -51.74 -17.88 -31.59 1.99 2.01 19.56 40.18 -55.38 34.38 -46.94 -25.66 -13.92 -81.96 -34.87 -49.77 -36.06 37.08 19.62 -32.64 -46.96 17.61 -13.71 43.44 35 0.98 -6.67 -8.79 -23.07 -14.42 33.73
-48.38 -41.86 -47.59 12.81 72.72 -17.54 52.59 116.71 7.59 55.97 89.13 187.36 66.2 -152.74 91.62 83.25 116.01 -22.67 127.84 55.23 50.36 -10.8 -42.05 1.08 17.45 22.22 11.51 -14.1 -10.68 -4.19 -4.79 -17.14 21.99 98.83 38.27 -3.88 -30.28 -57.64 81.14 48.98 36 -9.7 97.87 -69.69 74.66 138.34 94.11 29.75 16.38 20.09 -49.44 -30.28 36.51 240.08 52.66 166.9 182.24 206.29 154.23 13.77 163.17 27.05 85.75 46.23 43.36 81.95 68.24 106 216.13 55.04 -107.96 150.53 88.95 119.71 108.34 172.74 103.27 -5.02 67.93 184.39 -78.53 26.29 9.39 28.74 61.63 -89.59 6.34 8.96 -30.76 57.2 12.14 188.7 -16.63 -22.51 110.66 282.86 -80.14 114.92 23.83 26.36 7.69 12.5 102.13
