"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86"
3 123.5 262.6 30 1903.7 19 18.5 -53.7 17 42.4 16 97 973.1 52.7 -34.2 13.7 40.8 49 114.4 38 297 15.5 60.2 149.6 110.7 110.5 24 1489.4 25.2 40.7 47.6 637.4 235.7 36.7 23.5 -1 -4.2 44.3 19.9 26 47 119.8 9 681.3 19.3 2 49.4 65 30.8 59.3 18.1 305.4 37.8 75.5 18.8 1160.7 2.6 30.3 57 30.3 3606 24.1 17.1 27.5 53.7 296.6 44.1 17.4 1158.4 60 50.6 121.6 54.9 552.4 54.1 268.4 80.8 47.8 88.8 309.1 32.5 115 302.5 -49.5 770.8 416.4
411.7 2110.4 1456.4 415.6 630.9 467.4 273 946.4 625.4 484.7 386.6 1078.2 626.6 651.8 110 432.9 -1.2 687.7 670.2 334.6 875.8 491.2 878.6 264.3 534 245.8 437.7 3242.2 614.3 232.5 140.2 21 230.3 533.6 742.6 1580 273.9 195 251.8 1145.4 1049.3 409.1 1263.1 630.1 287.1 1183.4 222.1 733.8 453.8 331.7 185 397.7 505.8 556.6 425.6 224 281.8 77.2 522.5 544.5 1175.9 221.3 686 664.6 519.6 1930.8 124.5 429.7 70.2 -33.9 498.4 318.1 629.5 601.4 475.4 539.1 856.4 134.7 19.1 454.8 130 192.8 359.5 50.6 476.8 -14.1
1208.1 1099.2 1122.6 1345.1 858.6 1094.4 763.1 2115.7 965.6 1539.4 870.6 1101.9 1440.6 920.5 553.8 1035.5 497 1089.4 942.7 1934.2 1469 820 704.9 685.3 1041.8 802.7 1423.4 1083.6 1930.5 1320.7 1081.9 788 882.7 1141.6 1787.8 1629.2 2143.5 1206.1 1366.8 2903.5 1519.5 1118.3 1040.4 1759.3 2004.2 932.1 1451.9 1650.4 1240.8 1570.7 1189.4 1307.8 1034.9 1643.7 1144 1526 796.5 3318.4 1372.7 1244.6 1061.5 1268.9 1781.4 1130.4 1222.6 1675.8 1123.1 705.2 1446.8 258.9 1266.4 1259.4 1149.3 979 1111.4 1665.3 1216.9 891 690.9 1397.3 298 923.2 2155.4 647.1 2099.1 785.2
418.5 1061.6 878.7 941.5 2064.3 310.7 645.6 666.8 350.2 424.8 1704.5 284.5 572.6 391.2 603.1 867.3 412.7 2165.7 1591.4 1858.8 931.7 775.2 1480.1 1582.2 571 1330.7 359.5 701.8 1518.3 655.9 1089.1 149.2 253.5 493.2 1415.5 735.3 1610.3 349 1023.5 678.5 1270.7 401.3 1533.7 1130.3 567.6 2035.8 668.3 726.6 610.9 1275.6 446.3 535.8 536.8 380.2 926.2 883.1 542.9 167.6 1263.4 672 794.8 754.7 554.7 597.4 1072.6 586.4 680 1000.5 833.8 308.4 410.2 277 471.5 895.3 606.4 714 831.8 158 2326.1 561.9 93.8 399.3 1235.9 365 729.3 1387.1
670.9 502.2 421 572.9 475.3 423.9 690.9 578.6 764.1 586.4 573 503.1 705.3 705.2 1456.7 845.7 3713.4 697.1 826.4 732.9 641.6 737.5 969 456 712.8 896 479 501.6 641.7 612.8 760.5 1110.5 527.7 586 531.8 471.1 278.4 838.7 503.7 494.4 472.4 333.4 273 304.2 895.4 353 442.8 719.4 458.9 774 720.6 457.2 521.3 486 526.8 623.9 818.1 1173.4 421.3 462.2 397.5 664.1 581.3 531 445.7 505.7 589.8 641.9 923.5 3255.2 435.2 591.3 863.5 654.8 942.5 452.3 874.6 622 1706.3 427.1 729.8 478.2 623.7 1041.5 439.5 1446.3
482.5 295 635.1 566.9 144.9 547.9 480.9 358.9 497 1021.8 562.5 274.7 542.3 362.3 513.6 446.3 16 831.6 1101.7 1130.6 569.7 424.4 878.6 223 790.8 1054.1 454.8 935.8 432.6 897.5 174.9 1635.2 1285.2 453.6 837.9 496.1 1648 502.1 499.2 387.4 515.8 439.7 391.6 1516.5 539.4 1405.6 1060.1 1418.6 447 547.7 429 614.4 578.6 427.4 648.9 324.1 761.7 458.2 214 672.8 1310.6 627.6 560.4 980.6 1152.4 525.2 878.8 1027.1 978 19.6 491.8 429 1139.6 1091.6 684 436 326.4 195 812.2 933.6 3109.7 2431.6 1054.3 1716 1018.8 -3
889.5 721.8 616.8 700.7 1380.3 657 1453.1 583.5 877.7 656.8 666.6 636.9 769.6 665.5 1112.7 1022.8 1527.7 862.9 1072.9 708.1 654.4 1409 895.5 4343.2 724.1 851 770.7 594.8 937.8 676.8 1030 1184.8 556.1 445.4 709 767.3 365 1028.5 1294.5 542.5 492.2 457.8 514.1 438.1 650.7 641.3 540.5 1103.4 455.5 582.2 828.8 457.2 735.9 669.3 820 1002.4 777.7 883.7 722.5 512.6 414.2 803.2 1080 858 836.7 726.3 898.1 613.8 820 1812.6 641.4 837.2 596.6 777.5 599.7 609.4 906.4 611 1450 664.2 810.8 596.2 725.5 868.4 660.8 2351.8
1662.4 2620.2 2919.6 1271 1729.5 1700.5 2113.5 1642 1810 2240.5 1936 3133.8 1347.5 1344.8 1129.4 1581.6 1797.7 1604.3 2436.3 1214.1 1397.2 1656.5 2320.5 1399.6 1756.8 1925.2 1947.5 1840.4 1555.8 1563.3 1340.5 2421.8 2203.9 2958.2 1121.1 1330 2673.9 1693.5 1312.2 2020.2 1402.1 1732.3 1371.4 2051.6 1666.4 1473.8 1741.6 1867.3 1828.5 1623.1 2041.1 1998.9 1526.8 1398.9 1975.6 1157.4 2043.5 3305.8 2004.4 1684 1086.3 2186.5 1802.7 1817.2 1656 2097.8 1405.7 2123.9 2977.9 1810.7 1474.3 1723.2 2375.8 1820.1 1694.7 1782.5 1083.8 1103.1 1896.8 1232.7 3021.6 1439 1481.5 1631.4 1513.1 1080
62.3 110.5 18 26 70.2 49.2 139.3 -3.5 125.4 39 46.2 -0.4 -0.3 46.4 70.8 65 404.8 88.9 58.1 72.8 8 26.5 135.1 65 72 72.8 84.6 39 122.3 132.8 131.3 200.4 107 39.9 68.5 13 63.4 203 107 52 1 357.1 33.4 55.3 108 91.3 133.2 41.6 79 65 53.4 48.5 92.4 90.7 151.6 55.8 4610.1 89.4 49.7 19.8 61.8 333 202.4 194.4 36.2 56.2 102 75.5 45 456.4 50.6 39.9 106 106.2 77.4 21 232.5 334.7 446.1 63.7 198 81 117.1 22.9 26 377
981.6 935.4 774.4 1077.5 2311.1 897.5 2357.3 1160 973.9 1051.3 709 697.8 874.3 1208 1135.9 1452.7 1862.4 1060 1936.1 1251.6 908.6 1651.6 1910.9 2543.3 1281.4 1074.9 908.6 982.2 981.6 939.2 1365.4 1508.5 952.7 1310.4 962.9 666.2 945.6 466.2 1552.7 938.3 861 628.9 967.1 851 748.8 1101.3 903.3 1113.2 893.9 1012.3 984.2 540.5 1036.4 814.4 1232.9 1150 1495.5 926.9 865.8 851.8 1014.8 970.8 1289.5 1088.9 1038.4 551.5 1046.9 903.6 1796 3330.9 907.6 1795 887.4 1311.6 909.5 894.5 806.5 862.6 2416.4 814.3 1212.9 902.1 953 1240.2 673.7 2392.6
873.9 1423.1 901.4 1091.1 1404.4 1251.6 1446.9 852.7 1136.3 1397.3 1221.5 1986.3 1370.4 836.8 1248.1 790.1 941.1 1166.7 1012.7 1488.3 1640.6 1168.4 967 1366.8 1484.9 1181.6 1145.2 1078.1 1005.7 1726 1013 799.4 755.2 1192.6 670.2 764.5 1409.3 961 787.1 1270.5 1295.5 1157 816.6 1804.3 1452.7 1052.6 1175.2 1225.9 1250.3 907.2 1037.1 1616.1 830.6 1147.5 994.2 1112.4 1283.3 2008.1 1312.9 1323.3 2354.3 1770.1 1595.6 1079.1 1197.4 936.9 1172.2 3129.7 632 276.5 1144.5 2383.7 1575.6 1393.9 986.5 1716.9 1600.2 1520.9 1580.2 1938.8 2940.1 3010 1930.1 984.5 1211.4 1350.1
709 695.7 751.2 2006.1 992 661 490.2 1039.4 419 778.5 849.2 346 678.5 567.8 1309.1 2241.3 270.8 1031.4 1146.6 754 1401.9 395.3 1827.7 999.2 1405.8 808.8 713.9 526.8 1781.9 1206.6 1064.9 472 504.7 628.8 1388.5 389 421 384.6 633.7 385.5 958.3 590.7 602.7 597.3 568.4 1976.5 396.4 1493 229.1 411.8 751.1 497.8 1164.4 741.6 2198.7 1268.6 693.1 363.6 883.8 565.8 1277.8 680.9 373.4 1330.8 2019.6 346.3 951.8 566.5 499.6 745.5 1290.4 528 545.2 1038.2 517.3 410.2 371 673.2 1083.4 769.8 472.6 1293.5 521.6 268.8 2196.8 1167.3
1118 1597.2 1587.4 1931 1320.1 1198.5 710.9 1528.9 1257.8 1824.5 1019.4 1231.3 1182 913.5 572.7 962.8 34.1 1229.9 1037.3 1295.7 1142 950.5 1233.8 2331.9 1327 1845.5 1352.5 1474.6 1346.2 1350.7 1097.2 797.1 722.5 2118.3 1865.2 1802.7 2781.8 890.5 1143.6 1766.6 1500.2 1594.5 868.3 2078.1 1076.2 1665 1691.3 1201.4 1455.1 1343.5 833.2 1365.2 1317.3 1471.1 1162.1 1266.9 943.9 500 1112.2 1416.6 2042.5 2858.7 1512.2 1062.8 1277.1 1319.1 845.2 1041.7 1239.6 35.5 1725 813 672.5 1210.4 852.9 1281.5 695.2 1048.7 312 1128.2 612.5 1684.2 1107.7 1039.3 1498.6 598.4
1081.4 886.7 808.8 1261.2 869.1 1083.3 1461.1 1074.5 826.1 883.9 872.7 991.6 1544.3 761 1571.1 1071.9 712.7 1155.3 1065.2 1019.2 1237.6 1630.2 1704.3 917 1086.7 1074.9 1019.2 603.6 920.9 927.9 1464.4 1347.2 874.4 735.7 1004.8 668.5 734.9 1428.2 797.8 781.7 555.2 992 949.5 994.3 1259.7 784.4 1111.9 711.4 825.5 1022.9 1006.6 988.5 889.6 1196.7 828.2 1371.5 1021.6 926.9 926.9 849.4 788 1223.4 726.5 844.4 960.3 662.3 1223.5 1051.8 1076.8 4971.9 1343.2 1108.7 1320.9 1171.8 1307 819.2 1146.2 896.5 821.1 959.4 938.8 830.2 583.5 1541.4 795.9 1182.1
2672.8 2456.3 3829.2 2329.5 2544.6 2562.9 2582.1 1880.2 1644.3 3241.7 3213.7 1878.2 2533.7 1821.7 2964.5 2305 3332.8 2785 2427.5 2278.1 2066.8 1829.1 2179.2 1953.8 2278.9 2966.6 1913.6 3168.2 3684.3 2190.1 2710.7 2073.7 2041.7 2292.8 2717.9 2371.8 1938.6 2053 1877.5 1904.1 2409.5 1673.3 1692.9 1647.2 2203.5 2159.7 1657.5 3821.7 2116.6 2138.1 3138.9 1949.9 2924.8 2834 2946.4 2414.3 2036.2 2327.8 2801.3 1842.1 2438.9 2137.2 1845.9 2136.2 2821.5 2613.4 2729 1954.7 2391 2974 2642.6 3093.6 2784.9 2129.6 2559.8 2549.8 2094.1 2017.4 2563.8 2045.6 2873.2 2063.5 2273 2228.8 2533.3 2188.6
1204.7 1004.8 655.7 691.6 900 553.1 1437.4 904.6 780 1090.1 605.7 813.4 930.2 548.8 2078.9 1110 2639.1 1032.3 1205.2 870.6 633.1 1116.9 1669.1 858.5 1074.2 1140.1 645.7 801.4 975.6 788.7 1490.9 1099.1 626.5 697.3 657.9 576.9 640.4 989 843.6 743.4 388.3 424.3 519.5 428.7 713.6 687.4 633.3 1109.9 629.8 863.6 983.4 563.6 881.7 922.5 1007 1258.7 749.4 1261.5 633.5 545.3 640.7 1346.1 844.3 736.5 711.6 694.6 1015.5 914.8 1253 4089.5 602.6 871.7 911.3 1121.1 799.9 590.9 1193.1 1046.2 1385.7 612.7 1409.9 878.9 870 1407.8 681.4 1346.4
641.9 729.2 451.2 694.6 1031.9 900.6 830.4 416.4 958.6 2765.5 552.9 1052.9 470 1281 443.2 708.1 197.5 730.4 627.7 1122.2 866.1 343 284.3 553 472.5 390.4 1008.1 127.8 484.3 923.6 1271.5 555.2 641.7 476.2 138.6 336.5 166 328.5 472.9 144 773.2 669.3 473.5 202.8 1437.2 61 354.6 339.7 510.4 568.8 964.2 392 778.8 1107.7 911.6 290.2 1342.7 3236.3 283.9 868.8 135 283.1 325.9 553.8 913.8 86.7 1356.1 265.8 301.9 382.2 800.8 1012.8 631.4 207.5 691.8 493.5 859.1 1366.3 357.1 425.8 529.3 833.1 336.4 820 758.2 414.6
1278.4 2046.2 1317.1 1732.6 608.6 1743.7 813.5 1271.8 829.1 1472.8 1393.2 1795.6 1252.2 1439 917.3 649.5 333 860.7 786.1 772.3 858.4 1018.7 851.8 622 875.2 955 1294.9 1249.9 1119.9 1774.4 690.4 745.6 1689.3 1700.9 1726.9 2451 2111.2 1221.2 792.5 2994.9 2156.6 1299.3 1449.3 1585 765.4 1519.5 1024.7 1218.6 655.6 1095.4 1473.1 880.1 1909.9 965.1 1534.6 1058.8 955.9 1124.6 1859.4 1074.4 1104 469 799.4 828.1 738.9 1160.5 790.6 958.6 2186.7 550 1316.8 504.3 579.5 858.1 563.4 1095.4 2011.6 995.6 803.2 1336.5 1220.4 1316.5 1379.2 1475.5 1170.5 774.5
655.5 1139.5 1344.6 902.5 1482.4 1536.7 1783.4 1100.7 1222.8 981.2 1223.4 1244.1 838.6 530.6 1864.4 2333.9 409.2 910.1 1083 872.6 491.5 1310.4 473.6 663.1 487.9 916 2052.8 260.6 585.1 677.7 1511.1 2169.2 1326.5 855.8 374.8 400 349.4 807.1 461.3 530.1 1378 1134.5 669.9 442.3 1165.2 448.5 1633.1 1451.1 710.6 1285.9 1879.8 756.9 1177 695.5 1574.5 1842.9 961.8 1430.7 1444.6 929.2 1019 1434.4 1022.9 759.5 702.7 2331.9 1005.1 910.8 604.7 468.9 1612.3 474 741.1 1185.7 991.1 483 22.5 1015.4 430.8 1033.7 1508.7 925.4 624.6 1193 833.4 693.6
802.6 937.9 647.4 1310.6 1757.4 1157.9 1401.4 713.9 537.5 551.7 883.4 706 673.8 592.3 759.6 991 484.2 1014.5 1981.1 1210.8 1203.7 1501.4 961 1377 1105 722.2 1008.8 711.3 1575.8 860 3674.4 635.2 700 279.6 2000.3 1156.4 470.3 996.3 930.3 888 1453.2 1344.8 796.2 1033.8 488.8 533 914.7 973.3 1497.4 797.8 627.5 893.1 705.9 924.3 822.7 991.1 803.1 627 1259.4 417.5 601.1 606.6 859.2 1255.8 708.2 989 658.7 670.2 1033.4 173.3 983.1 1187.2 954.8 751.5 587.9 1044.3 781.9 977.1 2527.2 852.9 214.5 786.6 939.6 413.6 950.9 1492.9
800.7 710.8 650.7 2471 961 886.6 1021.6 1573.5 1327.7 1069.8 694.9 889 935.9 606.4 2718.8 1304 539.4 1668.4 3202.6 964.4 910 894.3 2038.7 1491.5 1771.2 1532.1 683.1 1058.9 2056.4 1005.4 1107.9 837.1 1002.5 1440.6 1552.9 1301.4 1899.4 851.1 1150 875.4 660.4 744.2 651 869.5 751.5 1037.8 1068 1758.4 629.8 536.2 1078.7 534.2 1412 855.9 1225.7 1319.6 971.5 388.1 591 1020.4 1293.9 703.4 1446.9 1247.9 1351.4 481.1 1221.8 1271.5 899.9 879.7 1361.4 1288.3 1070.4 806.3 1030.4 1071.2 1152.2 656.8 348.9 554.2 736.8 966.9 743.7 816.2 1320.9 864
1141.6 1149.1 869 1168.1 1163.5 1047.3 1271.7 396.9 1151.4 627.8 855.6 1119.4 1080.8 947 513.6 1324.8 2186.3 902.1 1751.5 622.9 337.1 1237 1025 1399.6 1145.8 1138.2 1271.5 966.5 1123.4 570.9 1232.8 1038.9 1018.8 902.1 787.2 787.1 697.2 405.3 695.6 806.2 514.4 561 501.3 614.7 468.8 735 724.7 1502.3 643.5 1054.7 1262.6 1003.4 1134 983.4 1175.8 1135.9 1048.2 17 1249.8 557.9 831 1271.7 677.8 861.6 1195 942.1 1189.3 1331.5 3066.2 3030.6 1184.7 1259.4 1197.2 1132 965.6 730 -81.1 200 -59.8 791 1406.2 935.6 742.8 1427.2 714.8 1148.7
1060.8 960.1 787.3 309.5 402.2 447.9 519.7 324 535.2 356.8 1686.8 715.6 785 156.1 580.3 611.7 2958.1 673.2 510.2 881.6 1463 779.3 417.5 124 1070.1 640.7 221.1 580.4 231.7 434.2 969.1 1260.7 423 323.5 372.5 120.2 148.3 1076.3 477.4 473.7 344.4 629.6 144 190 984.6 152 280 310.6 497.7 828.7 705.3 654 210 1425.9 443.2 926.3 512.5 692.8 389.5 429 342.4 623.9 291.2 870.6 308.9 211.7 598.3 507.3 223 1973 605 203.9 1025.7 439.5 2346.5 903.2 631.5 436.2 911 154.8 309.2 260.6 302.5 -27.9 1405.1 655.7
820 1296.3 1140.1 872.3 722.4 1133 755.6 764.1 573 1410.2 1025.9 1555.5 1197.3 811.7 684.3 542.5 203.2 692.8 731.6 1690.2 981.8 562.7 1353.3 585.2 1150 1110.2 534.2 978.1 1393.1 1154.2 634.7 805.1 1846.7 1247.8 1148.1 2346 2358.3 1179.1 781.8 2200.8 1025.7 1034.1 1522 1899.7 864.3 1824.5 1777.6 749.7 1558.9 1559.3 1126 1332.4 932.8 967.6 941.8 847.4 742.9 1243.6 1641.3 1675.5 2267 1025.5 1410.6 991.1 1610.3 1413.7 916.5 2429.8 2138.5 94.9 638 1239.8 828 1800.9 790.3 1276.8 873.7 711.2 641.3 1196.3 1593.5 1622.3 1307.9 1060.5 1091.5 658.5
471.2 436.7 374.5 372 579.7 333.2 549.2 472 382.3 521.6 372.6 374.7 380.3 389 671.3 688.9 3010 638.2 678.7 604.7 510.2 1260.2 750.5 439 633.5 542.8 343.2 388.7 413.9 499.5 711.7 1624 567.3 601.8 536.1 468.3 390.9 1396.9 829.5 794.5 354 366.9 387.3 353.1 408.2 444 536.6 615.6 404.9 439.8 451 463.1 555.2 416.1 441.6 623.9 322.3 916.7 404.9 434.8 390.7 531.8 690.1 425.4 434.6 440.3 653.9 697.7 997.6 3697.6 420.8 724.7 617.1 663 781.7 411 825.5 596.4 1452.7 478 336.4 674 523.1 671.3 455.1 931.7
668.2 673.2 1195.1 806.9 546.9 717 917.7 1658.3 852.2 818.4 909 1301.9 867.8 899.6 744.8 860.6 869.8 562 910.6 1669.5 775.6 1014.4 646.9 563.5 1135 855 1017.6 1087.7 529.8 800.1 601.3 847.8 657.9 782.4 1071.8 582.6 3662.9 479.1 777.4 1217.9 924.1 753.2 382.3 901.8 796 843.6 821.4 1118.9 1033.9 1443 909 949.2 827.9 758.4 804.3 991.1 642.6 1762.6 1029 771 772.3 1049.5 1028.6 798 877.7 2935.2 827.6 914.8 2318.7 429.8 1094.8 1150 1020.5 874.5 818.1 994.1 648.7 1306.8 665.5 1273.7 1238.2 1168.9 2208.6 1124.3 1015.8 631.8
865 1355.3 1002.2 588.1 826.3 853.3 994.5 1537.5 1099.1 2334.7 857.7 1203.8 1113.8 946.3 512.5 831.6 88.6 539.7 806.8 1047.1 1253.4 1200.3 1282.9 986 873.4 996.3 1326 809.1 749.5 776.4 661.1 943.9 1242.3 2038.1 1497.3 1411.5 1736 848 1119.6 2399.5 1948.5 1048.9 872.1 1479.1 1441.6 1953 1746 1077.2 1320.4 1246.3 1202.8 1432.1 972.4 914.9 520.2 1008 134.3 2195.5 1793.6 1387.8 1257.1 1195.5 655.7 923 674.2 1989.2 805.3 1412.5 2802.2 80.9 817.5 1075.2 1150.8 1152.9 1062.1 1034.5 448.8 670.1 620.2 1059.5 943.6 1177.3 1242 751.7 1034.5 594.5
4.5 7 12.5 36.2 -9.3 37.2 207.8 -18.4 17 43.3 119.8 33.2 202.6 25 111.3 57 -28.4 -0.6 9 112.5 77.4 128.3 -0.4 56.2 47 21 30.8 25.2 58.1 1.3 59 -44.1 4.5 29 404.9 20.2 1545.5 63 19.3 2810.5 17.7 80.1 11.8 225.4 22 127 102.5 82.9 27.2 29.6 -3 65 13.7 7.3 5 3194.7 15.4 32 350.9 42 44 39 -23.1 46.8 25.2 77 6.8 81 206 66.2 29 -0.6 22.4 1033.1 -8.6 9 6.3 36.1 15.6 434.8 62.3 93.6 206 27.2 36.7 68.5
694.5 906.3 578.9 1575.7 1331.4 725 818.1 1466.4 801.4 331.5 657.7 577.4 622 587.9 1060 1770.9 334.1 1301.3 1434.3 2296.2 2554.8 1738.4 930.2 1602.9 896.2 691.2 562 661.5 908.1 897.5 1123.1 855.2 815.8 546.9 624.8 1148.3 498.5 656.8 1729.9 813.1 1036.9 930.7 1105.6 1106 1182.1 781.6 1161.8 683.2 889.1 942.1 580 568.6 522 673.5 548.5 910.5 1484 665.5 706.5 950.2 997.8 614.8 1322.1 1808.4 660.8 428.6 1119.4 835.1 422.5 496 986.5 1066.5 555.7 875.4 1184.5 1292.5 1877 728.6 3049.1 1028.8 702.6 641.6 1109.2 1234.9 1572.7 1712.7
1279.3 1150 1072.3 964.4 1042 913 1890.3 1595.8 1222.1 1272.2 1034.2 1552.9 993.2 1874.2 642.3 1110.9 690 915.2 782.4 1042 1108.4 734.5 1392.8 1447.8 1275.2 1603.8 907.3 1439.7 1057.2 1237.4 839.1 879.8 1542 2856.1 806.5 1271.7 2962 1565.7 1138.8 2492.5 1748.2 2008.5 2052.7 2531.1 1320.4 1971.3 1682.7 2023.1 1162.7 1662.7 1165.7 1659.7 1102.8 1222.9 1024.9 876.8 1257.9 1231.2 1773.7 1331.6 1896.1 1515.9 1350.5 1250.3 1043.1 2627.1 1023 1275.7 1221.2 516.1 1115.5 1638.8 1940.5 1734.5 1169.8 1424 1536.1 1554.2 2104.6 1015.9 1599.4 1908.7 1449.2 801 1283.1 924.9
463.9 672.2 460.3 902.5 823.5 1175.6 729.5 1578.6 494.6 1055.5 491 703.8 604.7 1051.9 437.5 2557.5 165.3 395.9 713.7 553.5 685.1 645.1 892.5 443.7 562.8 430.3 880 458.4 581.7 468.3 1319.4 389.6 38 147.2 78.2 75 72 294.6 193.4 12.5 135 499.9 321.1 254.7 1396.2 358 363 740.9 325.2 346.4 458 284 718.8 1253.2 1366.5 1135 924.3 1147.5 391.8 60.6 981.5 470 164.9 528.5 496.3 171.5 268.3 408.6 223 142.4 1314.3 473 543.6 301 593.8 422.7 709 2756.8 732.5 626.2 533.8 1403.3 486.8 143.1 890.5 1462.3
798.8 1981.9 576 1433.2 508.5 1841.4 436.1 212.8 645.8 643.5 538.5 1254.2 573.4 386.1 398 1603.4 118 2063.1 413.3 392.1 900.3 233.5 157 327.6 852.4 1008 541.7 661.5 709 491.4 1139.3 877.7 709.8 141.2 223 177.4 171.7 835.6 541 32 566.5 590.7 812.5 285.8 101.3 149 520.7 272.3 373.1 970 1202.8 1231.4 354.1 1299.8 1581.9 1147.2 771.1 797.3 988.4 780 205.1 636 1415.6 561.4 1840.9 289.1 697.4 843.9 179.3 98 1464.2 264 264.1 652.4 249.4 1475.9 526.4 787.4 892.2 1642.7 220.2 406.9 265 584.8 1133.5 136.5
779.5 1113.2 1100.5 1099.9 1126.4 909.9 808.8 1917 891.1 952.5 992.5 3322 479 1310.3 611.9 786.7 220.4 883.2 545 740.2 822.8 511.7 1126 1163.9 789 668.8 847.2 1541.2 941.8 1289.1 672.8 591.7 1446.5 3042.3 960 1881.6 1081.6 1247.1 748.1 1936.4 1725.6 1272.4 1865.2 808.3 1442.4 1290.8 888.4 877.6 1212.1 1344.4 783.3 1117.3 791.4 959.3 918.9 417.9 1355 406.4 1267.4 1597.9 624.4 1395.3 1154.2 1084 604.5 1142.7 528.4 733.1 1110.8 297.7 975.5 859.6 1228.7 802.7 918.8 1189.4 1047 1217.1 945.5 798.1 613.5 997.3 1529.1 788.7 1126.8 652.9
170 357.2 153 159 607.9 159.7 235.6 300.8 1327 338.3 345.2 288 233 364.4 175 351.8 518.2 820 203 146 137 19.5 73.2 675.6 536.5 239.2 852.1 206 140.5 369.4 438.6 575 163.7 1041.2 137.5 111.6 338.7 330.8 462.2 203.5 550 1253.8 2513 356 350.4 150 834.2 228 411 545.4 93 187.3 234.8 354.4 288 550 280 422.1 181.5 480.9 684.6 421.5 916.2 454.1 134.7 544.6 310.8 857.4 248.8 599.4 185 691 162.3 307 265 291.1 307.3 338.3 377.1 1598.6 1018.9 3379.3 398.1 248.2 291.7 310.4
961 1052.9 837.5 969.8 850.9 867.3 1137.3 1254.5 1254.3 252.4 690.4 992.5 1281.2 870.3 162 899.6 333 991.3 861.2 644.7 1229.8 922.9 1131 1148.6 940.9 956 1361.1 1514.5 442.7 1064.3 707 971.4 655.2 572.8 1365.7 3719.6 667.7 463.7 861.7 1032.5 1201 1953 1007.4 1659.7 1159.8 1776.5 881.2 389.3 843.3 1380.5 1253.2 2191.9 1093.6 924.3 931.7 645.2 1321.9 1592.1 1549.3 1182.6 1457.5 643.5 1129.9 575.6 732.9 517.1 1158.6 1130.7 1495.1 207.8 930.1 829.1 996.7 1628.7 824.1 773.8 896.4 1109.2 799.8 1061.2 2121.3 1101.8 919.1 1037 623.7 665.5
946.3 758.5 480.3 748.3 1017 1720 712.7 1064.8 1504.1 1192.7 1082.4 898 1553.7 1005.4 856.7 593.2 791.6 1256.5 2011 929.2 1799.4 827.6 1506.6 437.7 824.4 741.6 1018.4 2134.8 1303.3 1676.8 777.4 509.1 1384 615 773.8 1219.9 518.1 1446.1 787.1 794.5 1074.1 924.3 954.1 877.8 849.3 1511.8 785.6 2207 703.8 820 668.7 833.1 975.5 1038.9 1368.2 2861.1 1501.2 641.9 1122.6 979.5 964.5 692.2 2611 1356.9 1420.8 924.8 1059.6 867.8 906.8 650.6 1006.5 846.4 387.5 608.5 677.1 1084.6 1518.3 952.3 847.8 1682.9 323.5 659.5 425.9 1716 737 2038.6
1122.6 1038.9 964 569.5 648.6 783.3 1370.2 1798.8 707 1725.1 902.6 1659 840.3 1063.8 1258.7 1011 2665 1225.3 935.4 919.3 883.5 1018.7 1042 718.8 918.1 1302.4 1011.2 601.2 628.2 1056.6 1085.5 1781.7 998.5 1043.7 600.8 716.5 1304.3 1406.6 757 800.4 849.5 875.6 549.4 889.5 960.1 538.7 663.6 434.8 1117.1 820 1363.4 769.8 891.4 924.3 1084.4 890.5 1187.8 2031.4 731.7 923 703.3 971.9 841.5 810.8 710.7 924.1 1128.3 968.3 1073.4 3924.5 932.6 1901.2 1561.5 891.8 1146.9 749.4 1443.2 1840.5 1399.3 731.6 926.2 1220.7 851.2 964.4 771.7 1128.9
765.9 867.9 870.8 1424.2 824.2 1099.6 1166 1660 1331.2 1337.7 1036 782.2 1256 2565.7 437.5 993.7 848.5 828 624.8 1132.3 1012.3 782.3 1487 1100 844.5 1072.2 1301.9 1069.2 1970.2 1311.6 763.2 712.4 1350.8 1285 739.3 933.7 1141.9 696.2 1055.5 1392.7 1254.6 726.2 1108.3 1719.9 1030.4 1820.6 793.5 3003.8 1380.9 1307.4 988.2 968.4 853.5 850.8 1044.4 975.1 908.9 1324.8 1083.8 1144.6 1832.8 990.5 1692.5 757.6 1086.2 3244.7 816.7 974.8 1729.6 581.9 917.6 934.6 955.7 675.3 673.7 864.4 765.1 1064.8 1380.7 1362.3 1626.3 1389.3 2445.6 1116.4 926.6 883.2
