"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173"
4163.7 3021.1 4312 1557.8 1223 1848.2 4005.8 2681.8 2871.1 4723.1 3315.1 4243.1 2159.2 3343 1023.7 2717.2 1595.4 4653.9 1141.9 3814.3 3129 6854.7 5708.4 4859.4 5041.8 2819.9 4074 1578.2 1995.1 1877.5 2924.3 1565.7 1701.1 3015 1797.6 2695.3 6204.6 5372.4 3149 4911 3644.5 1046.7 5178.5 2285.3 2039.4 1965.7 4016.1 3303.1 1993.9 2137.4 1955.1 2213.7 2490.8 2735.2 2247.9 4401 1395.9 1875.5 2376.9 4629.6 3704.5 4214 1373.8 4465.5 1308.6 2739 416.7 2867.5 6216.6 4972.9 2562 1004 5777.6 3232.2 3568.8 2737.3 1548.8 2025.1 928 3643.5 2077.4 1861.9 2571.5 2597 2360.7 2645.3 3010.1 1506 2664.8 4308.8 2726.9 1058.1 4660.4 4195.5 2984.9 2686.9 5065 2416.9 3325.6 2407.2 1626.9 2150.3 2474.5 998.9 5135.1 2749.2 2211.5 3176.2 3939.7 5347.3 6395.7 5183.8 6317.7 3400.4 4137.3 3834.5 4230.2 2935.3 3303 2907.6 5813 3741.8 4021 4417.3 3156.9 2214.4 2865.9 2954.2 1377.4 3168.7 1493.7 5346.2 4471.9 4151.2 2913.5 1996.8 1141.3 3546.4 5547.8 4770.7 2917.9 3006.9 5501.3 4547.4 2220.1 2932 4695.7 4046.4 4156 965.3 4106.5 2295 2232.6 3053.3 2649.9 2345.9 1929.9 7065.6 1304.2 6449 3178.5 4088.7 5773.2 2589.5 3082.3 4607 2517.4 2353.6 3079.1 2742.8 3600.8 4207.1 2337
3045.4 3670 3835.4 4785.8 5504.6 4190.8 3419.4 2498.6 3652 3808.3 6187.6 1975.7 3679.7 2928.8 3513.7 4560 3663.7 2663.9 2956.5 2350.7 2183.4 3196.4 2992.1 2592.7 3948.2 3936.1 2504.4 2636.2 4946.2 3744.4 2705.6 1706.7 3184.3 2646.6 2644.5 4013.4 2957.1 3001.1 1846 1995.8 1391.5 5008.8 2141.4 3597.4 3554.6 2049.9 2777.2 4030.4 5316.6 4469.6 3705.3 7521.1 1554.2 4292 3100.5 3158.5 4320.3 3147.9 2663.1 3305.2 1461 3618.8 4034 5192.5 4553.1 3460.2 4728.3 1265.4 5129 4285.8 4360.6 2906.4 4166.6 2060.8 2909.7 1610.2 4268.7 6829.4 2376.2 2901.6 3336.6 4301.9 5170.7 7196.9 1756.9 1438.3 3809.9 2777.5 3195.7 2213.2 3990.1 2677.3 7300.4 2891.6 2166.6 1505 3677 2619.9 2359.6 4418.1 3049.4 708.3 4261.6 4985.7 1553.5 1408 1035.7 3513.8 3326 1751.3 367.9 1688.4 1444.6 1991.9 2457.1 694.9 3292.3 1612.7 4297.6 4648.4 4264.4 2110 1859 3176.2 5093.6 3561.4 4252.2 5930 3457.2 3995.5 1713.6 1449.4 4398 3050.4 2780.7 2680.6 4039.8 4824.8 2302.8 5295.2 6397 7111.3 2886.6 4827.9 4013.5 1046.2 1297 704.8 6544.9 2296.8 4608.8 3287 1723.2 5311.9 3135.7 2408 5461.6 4263.6 2898.8 3453.5 2820.8 3231.8 3804.6 3883.2 2118.8 4146 2350.4 5638.8 3014.8 3150.8 4022.5 1761.6 2478
2904.4 4022.9 1658.2 2338.2 2433.4 4246.2 1568.1 3715.8 3604.3 604.8 1318.2 1259.8 1653.4 3102.3 1502.7 2290.4 2231.7 3496.1 4402.1 2061 1945.5 572.9 2845.3 6432.3 4886.6 2797.2 2496.9 2045.9 2407.3 1952.2 2248.7 7102.5 4220.6 1196.4 2173.8 3231.1 792.8 2002.1 1749.5 859.3 1688.6 746.1 723.7 1372.1 3859.7 1459.3 3094.3 2662.9 1703.8 3556.4 1943.3 6266 1128.4 1898.2 2490.8 3452.3 1801.9 5076.4 1220.1 1187 2471.5 2557.6 3716.6 1840.2 2636.7 3694.7 5074.6 1844 2218.5 2643.1 4852.4 4443.1 3026.3 1559.4 367.3 3284 4388.5 3161.1 1142.8 1152.6 2837.4 1597.8 4162.2 3623 2158.6 2460.3 1302.9 3218.1 832 2422.2 621.9 626.4 2267.3 873.4 1199.5 2291.4 803.8 1916.7 1021.5 1775.5 1358.5 2666.1 1714.6 1311.8 2555.1 1825 1645.4 3033.8 1677.2 841.3 1016.9 5244.3 1188.9 1545.4 6095.4 3614.2 1621.3 1570.7 2702.5 2271 1778.3 4220.7 966.5 2569 6248.6 2349.9 1622.3 1706.5 1845.2 2071.4 3246.5 2799.6 931.7 2559.4 2605.4 3562 1620.9 1890.7 2079.3 2407.7 1805 1100 5238.3 1052 2863.2 4497.9 2920.8 3803.2 1433 2667.8 1205.6 4436.8 5920.3 1917.5 2308.6 1713.1 3479.8 2365.2 2231.7 2914.7 2166.7 1572.4 8205 3339.8 2220.3 2228 1580.9 2949.6 4473.2 988.5 1917.3 4164 4865
5058.1 1542.2 1305 3291.9 1226.8 1620.3 1041.2 2276.1 2291.8 1103.1 1586.1 1090 702.8 1199.4 5321.5 4339.5 860.5 964.9 2617.6 857.6 2173.3 2722.4 1018.2 8302.2 1682.3 1491.7 836.1 2207.8 1658.6 2052.3 4094.5 492.7 1964.5 2398.3 586.5 1514.4 1195.5 1004.9 1067.4 507.3 1861.5 2612.2 937.8 1547.6 1445.1 1684 802.1 740.3 761 731.6 2966 556.7 711.6 2118.9 1498.5 1241.7 4851.9 1854.2 859.7 1252.8 848.3 785.6 1099.1 1428.3 644.2 1548.5 2306.1 4952.8 1062.3 3078.6 1658.6 1472.6 766.6 2085.4 1553.9 4149.7 765 3759.6 541.5 620.9 1192.3 1889.1 951.9 1117.6 503.2 1115.5 3574 709.2 1553.7 6896 1156.5 2614 2311.7 1177.1 2412.2 1196.3 1238.4 915.1 765.5 792.3 718.5 8368 946.7 773.7 5165.1 1190.7 1855.4 2268.4 1100.3 897 1168.9 747.7 1522.4 1136.4 807.9 1356 780.7 539.6 1001.1 768 811.2 611.7 727.5 1002.1 2564.6 490 1138 1178.7 1383.5 634.5 1849.8 1404.9 996.9 2489.7 1553 602.4 1905.6 1163.2 1561.4 4617.7 1923.9 3400.9 847.1 3077.9 674.1 7700.1 1502.4 627.3 932.1 410.6 1811.6 959.2 1507.6 2940.6 669.8 724.7 1356.6 1456.4 1329.7 2861 2655.5 728.6 3562.4 664.2 812.2 1540 1368.3 730.3 1526.2 1935.6 1066.7 1056.2 448.3
5547.5 9567.7 4379.6 5004.4 5948.6 5735.9 3638.2 4032.3 8860.2 5167.9 3933.8 5368.8 6460.1 5060.4 7737.4 4565.4 6471.8 5231.9 7924.7 7507.1 6971.3 5252.1 6079 4302.8 7445.5 4717.1 4005.2 7643.8 8584.4 5711 5945.2 4997 5083.2 5563.9 4273.6 3534.9 4017.4 5097.7 4644.7 5561.7 6050.9 3668 6164.4 5859.3 5561.6 5908.3 4620.9 5144.4 6773 5686.7 4612.3 5118.6 8735.1 6590 9009.1 4592.3 5918.6 6338.4 4260.7 6570.4 3657.4 6617.6 11038.5 6234 5806.2 6580.1 7413.6 6018.3 4581.7 4140.8 4523.4 4470 8535.7 3027 5504.5 8213 6343.5 7248.2 5805.6 7515 5035.6 6359.5 4231.2 3619.5 5764.1 7171.9 4809.3 5452.9 6412.3 5086.4 5146.1 5944.9 4060.7 3936 5971.6 3212.8 5135.1 3318 3351.4 4324.6 4428.4 7947.1 6922 7327.7 3815.9 6583.3 7116.3 4814.4 4288.9 5035.9 7989.8 4347.8 5531.2 6594.1 4743.8 5964.4 6175.2 4963 5996.4 5075.2 3931.9 5160.3 5903.3 6299.4 6346 7866.6 5812.1 5904.9 5383.5 7585.9 5208.6 5050.7 4295.6 7126 4663.9 5476 7193.3 4610.6 5828.6 4054.2 4783.8 7888.5 8471.4 4857 8041.1 3296.7 4277.6 4846.2 5271.6 4887.3 5379.3 3840.1 5615 5082 5299.5 6703.9 5305.1 5559.8 4923.9 4857 8057.3 4268 5537.8 4669.3 5151.8 5570 4006.7 5241.9 5614.1 6738 4484.4 6196.8 5020.2
1890.8 5018.4 1803.4 2766.9 4755.3 2947.2 1376.3 2182.3 4313.5 2216.3 2343.7 2877.7 2697.8 2852.7 3199.1 220.6 1617.6 2674.1 3754.3 1954.9 1928.5 2077.9 3993 2717.2 3751.6 3991.4 2505 2959.1 2510.5 2987.2 4417.5 4774 4274.9 5230 2240.5 2476.3 2859.7 3299.4 2648.2 2533.2 1247.4 1916.2 3347.8 3147.4 6990.4 3341 394.6 4658.2 1517.2 4318.3 5089.1 2929.7 3468.1 1602.3 1598.3 3590.5 1528.6 1279 3429.1 1150.5 863.3 1948.6 2424.2 4074.5 5828.6 1503.5 2115.8 1601.1 1280.7 1214.8 2406.4 3006.6 2495.8 3512.5 758.6 3043.3 3892 2416.8 2575.1 2923.9 5044.7 4011.1 2157.9 1378.3 5241.3 1027.4 2486.4 4870.9 3822.3 3250.9 3150 1806.7 2881.7 5059.1 1437.6 2124.4 1639.9 3146.6 1336.4 2952.4 2823.2 5256.6 1064.4 6870.7 2634.5 2008.4 2364.1 2169.1 2270.7 1451.5 2492.7 3505.2 2624 2854.5 2204.8 6913.2 2664.3 3651.3 4276.2 3813.1 1338.6 3747.4 4087.3 1529.5 2245.5 4010.3 2361.3 4455.9 2606.6 744.6 3996.2 1895.5 3249.2 5457.6 2610.2 2823.6 3026.6 2395.6 2411.6 2828.1 2056.9 5088.4 1894.1 2405.5 7760.2 7020.6 4605 2840.7 3773.2 2508.2 2887.1 3114 6163 2947.2 4644.4 2452.2 3820.4 4109.4 3824.3 2497.1 2710.2 2849.5 5654.6 7254.6 2213 2486 1490.4 4098.9 3578 1795.3 2633.3 3146.5 3528.8
2560.7 6502.3 7209.5 3775.3 4158.5 4845.3 5668 3552.8 5769.3 5271.1 4521.3 2414 4281.9 7704.9 4021.4 4254.7 2342.4 3485.5 4833.7 5285.9 2936.3 2051.7 4272.4 4497 5732.8 4077.2 5004.2 4960.5 4194.6 3826 2605.5 3968.7 4457.5 4843.6 4466.7 3162.4 5118.2 3267.5 4074.4 8245.4 3941.4 4989.8 5148.9 3330.8 3126.5 3289.2 6671.6 2350 1860.3 5326.8 5101.4 3300.9 3298.8 4901.9 2438.1 3606.9 4379.7 4167.8 2241.8 5301.2 3530.6 4428.1 9581 3960.7 2623.9 5060.7 5704.7 5046 4591.6 3607.4 3585.1 6232.7 4300.1 3389.5 2796.7 5064.2 3479 2516.7 5378.5 2968.7 4307.5 3284.5 3607.8 2701.1 3890.7 3743.2 3680.8 8185.8 3057.9 5205.6 3194.4 2687.9 4564 4813.2 2863 5921 3375.9 4381.3 2004.3 1719.8 2936.3 4843.8 3765 3271.6 3417 1449.5 3402.8 4258.2 1763.3 2746.3 5381.9 2795.4 2480.6 2774.4 3642.6 7271.4 2814.8 3825.4 3070.2 2899.8 3551.5 3024.1 3388.3 1928.4 7227.1 4789.7 3284.3 1805.5 2510.3 2791.5 4192.3 2727.3 2195.8 5295.7 4043.5 3199.2 2520.7 3154.5 2150.3 1838.8 3223.9 2950 3796 1978.9 3864.8 3559.6 6066 6574.5 3098 3434.8 3352.4 2689.8 4009.3 1507.6 3920.3 3616.7 3080.9 3747.3 4508.1 2393.5 5139.4 3819.2 5271.3 2463 5959.2 5238 2687.6 4755.1 4683.5 2970.3 3566 3689.1 2199.4
3672.2 3902 3317.3 2708.2 2959.7 4646 6146.3 3407.6 3613.3 3493.2 3259.3 2251.6 3015.1 3100.7 2983.7 3348.5 5451.6 3107.9 4115.2 3368.2 5348.8 2164.4 2883.9 3395.9 5303.3 2849.8 3709.7 2852.9 2618.4 3524.9 5097.5 3765.4 2994.5 3697.2 3097.2 4199.3 5345.3 4988.2 4099.1 6185 3345.9 3823.1 11030.1 4610.1 4654.8 3761.1 4132.8 2919 6395.6 5133.2 3597 5312.1 7187.3 3882.6 3849.8 4577.4 2140.4 3658.7 4806 4387 4475 4394.2 4299.8 3914.1 5638.9 5287.4 5044.8 4672.6 3933.3 5733.1 4264.9 2433.5 3723.9 4581.5 3756.1 3015.7 2766.8 3777 3103.7 4711.5 2857.3 2999.5 6024.8 3776.1 6167.7 2787.6 2793.4 2786.8 6207.3 2594.1 4828.1 5712.6 4549 4916.6 5064.3 3120.8 2984 2801.4 5076.7 9804.4 7051.9 4307.3 5190.1 4930.1 3851.6 4553.8 3125 2628.5 4082.8 3855.1 4265.2 3292.1 3460.9 3550.4 2886.8 3475.7 4834.3 4769.7 5004.7 3651.3 10267.7 8400.3 4235.5 2926.3 7200.6 4011.6 3708.3 3787.9 3026.9 7012.9 4631.9 3361.1 4641.7 4072 3898.2 3972.6 3626.3 3976.3 1700.9 3450.6 3863.7 4401.7 4178.7 2926.6 2532 4039.9 6088.9 5455.4 4487.1 4579 2756.6 3019.6 3773.6 4335.8 2638.6 2777.9 2728.6 5263.4 3753.5 5147 2430.3 3458.4 2802.5 5375.6 2916.6 3293 3770.4 4441.9 4555.8 5278.5 3992.2 3738.5 3949.8
2391.5 2471.5 2847.3 3432.3 4559.1 2033.7 2521.2 4114.4 2389.2 3161.8 2965.6 5875.3 5108.1 5954.5 619.7 2389.4 2226.3 4421.9 2776.5 3996.5 3651.2 4528.5 4271.3 4314.3 2471.4 9065.8 5476 2409.4 4003.5 3695.7 4581.6 7354.6 2960.5 2054.4 4747.8 4482.1 6181.7 2903.4 2508.8 6344 2524.6 2508.2 3043 2570.6 2918.8 3327 2911.4 4794.7 2346.6 1769.8 2401 3864.6 5757.7 2952.1 1975.3 2312.1 3719 2177.3 2093.4 6043.2 2370.2 2826.2 5095.5 2099.2 3534.3 2086.2 2050.8 6391.9 3085.7 3703.7 2970.8 2811.5 2632.3 4322.4 2934.8 2839.6 4656.5 4185.5 4279.2 6739.1 5732.4 4299.1 1685.6 3273.2 4228 2771.1 3252.9 4738.6 2902.8 3039.6 3565.9 2527.5 3709.9 5962 5815.1 4633.2 2783.1 3574.5 2635.3 4008.3 3521.6 3637.4 2516.9 2234.6 3821.4 4641.1 4814.4 7202.4 2782.6 4416.8 3419.4 3045.3 4406 3322.7 3264.7 7462.3 4241.3 2989.4 1943.6 3282.9 4534.8 2820.5 6049.6 3125.5 2469.3 2469.4 6321.3 3537.6 3667.7 2396.1 2809.2 3833.3 2821.4 4885 3407.4 4895.3 2838.4 2295.7 3719.7 4392.4 4344.8 3291.7 6646.7 4691.5 4990.7 1802.9 5066.6 8065.6 5196.5 3242.1 3114.5 3226.1 4727.1 3287.9 3151.8 4551.8 3288.6 2675.9 4088.6 2163.2 2276.3 6095 3561.1 2854 2974.3 4812 4764.9 2980.7 3604 3416.6 4718.7 4472.7 6163.5
2206.5 1564.6 1102 3411.2 788.6 1297.4 1170.3 3822.9 2363.4 6187.3 1122.8 2399.2 3514.8 1510.6 1222 1426.3 5579.5 3767.3 2487.8 969 827 1045.3 2135.4 1166.5 1790.9 1814.9 2783.2 229.7 1132.8 4316.7 2592.2 2136.6 1998.5 3971.9 2355.5 787 817.6 2168.5 1783 1116.2 958.2 1978.8 1073 899 6344.3 1155.1 852.3 2322 4878.7 719.2 4085.2 1247.2 3190.3 2423.5 1027.7 7276.8 2135.4 5090.6 1746.2 1063 2102.9 3969.1 2403.2 2047.7 1951.8 4337.9 2611.4 1174 2957.9 3630.6 2881.2 2027.1 5402.5 1425 1774.1 664.4 1988.5 2319.3 3137.4 861.9 614.6 1474.2 2576.9 1152.9 752.5 457.4 1291.1 1541.3 1688.9 2591.3 737.5 2293 1193.4 786.2 1244.9 1335.7 1555.6 517.5 1511.6 3441.6 3114.5 2801.8 1352.9 2499.6 2236.1 1179.2 1786.9 1328.5 3726.9 1181.4 2414.8 4039.7 1601.1 3013.1 3257.9 1737.2 1214.8 1627.5 2519.9 3512.3 900 4504.6 2143.5 582.5 3150.7 1991.1 2150.2 7423.6 4325.3 275.6 1254.1 2051.1 1301.3 835.6 1711.1 3852.2 3077.3 2859.3 2319.1 2737.4 3132.3 1100.1 784.1 935.1 3318 1399.6 1130.8 2012.2 2005.4 2592.1 1588.1 3698 101.5 2817.5 3153.9 1641.4 2057.7 3215.9 872.1 1363 1109.4 1486 3303.1 7597.7 1925.8 2173 1304.4 4736.5 3989.9 1615.1 1092.5 1400.9 920.1
3747 2245.2 1688.7 3120.2 978.7 1051.7 986.6 2247.2 2755.8 2159.5 1161.3 391 3074.5 759 2457.8 3615.4 1508.3 2129 347.2 455.2 1142.4 1812.2 4295.6 3901.3 1874.3 2804 2186.9 3116.6 1588.2 540.9 3536.5 1870.2 1724.6 3843.3 3108.3 6904.6 2465 2285.7 1600.9 2606.3 2005.1 1439.2 1240.2 1662.3 2281.1 198.1 431.9 3620 769.4 2625.3 3689.2 484.8 2087 1286.4 1979.9 3476.9 486.1 488.1 689.3 2345.5 1415.6 1580 625 2314.9 1719.1 5092.8 2545.6 756.5 3157.3 137.8 5273 2451.4 2352.7 3693.8 631.9 2601.4 1314.9 10196.2 1707.2 1617.1 2214.5 670.3 661.8 5804.1 3017.9 1111.4 956 3868.6 1409.7 6438.4 622 675.4 3001.3 2574.8 1032.6 1582.8 1913 630.7 1499.1 2135.8 2882.4 241.8 1382.2 2002.8 2320.6 401.1 741 2216.1 3683.2 1046.3 1555.8 1668.6 716.6 418.6 1234.2 1322.6 1231.8 1066.6 3464.7 5120.7 1169.5 2580.9 2414.2 2227.5 1931.2 2030.1 2648.7 1234.4 4437.1 2323.1 844.9 1272.5 2277.4 1995.1 2620.1 3722.5 3510.4 3317.8 1251.6 2466.6 2579.4 652 935.6 898.4 1385 1932.7 990.8 2399.9 2439.8 615.3 946.1 3238.5 4011 1492.9 3469.5 1849.8 2414.6 2329.2 930.3 1787.9 863.3 2299 2160.6 2188 2387.6 1471 380.5 2863.2 4896.7 2429.4 760.1 1110.8 3389.4
3856.2 2939.2 1856.7 1618.6 2646.2 1892.1 6375.5 4787.7 2284 3814.9 2831.9 5732.7 4770 3535.5 3185.5 5568.4 9478 3713.1 3050.6 4117.5 1585.8 5190 2282.2 4658.1 4434.8 3426.1 2001.7 5861.9 2781.8 2586.8 2084.9 3800.5 2333 5179.4 3499.5 3686.5 5541 4839 6372.4 4172.7 2618.9 4290.4 5507 2126.2 2275.9 4285.6 1743.7 2829.4 1450.2 4836.5 1885.1 1595.9 1995.4 4424.6 4820.3 2160.3 2758.8 2251.8 2839.2 2786.5 1985 3228.4 3238 2501.3 2333.6 2098.3 4071.4 1981.9 3081.3 3817.8 2915.1 3564.7 4052.5 3160 1934.5 3708.4 4971.8 1630.5 5757.8 1866.3 4263.9 2590.7 2424.5 3697.7 1227.9 4399.5 6116.2 1069.5 2983.8 3001.5 2782.8 2229.4 3438.5 3320.3 2112.4 4948 4886.5 2011 2934.2 2555.8 2430 4060.7 2348.2 305.9 2532.1 2501.9 3058.9 2613.5 2707.5 3179.6 2393.4 7031.7 3375.6 2093.7 2288 2436.4 4783.8 2836.4 3127.8 2062.1 2321.2 2722.9 4043.9 6791.3 2973 3334 5101.4 3696 2699 2481.1 1978.4 1741.5 2029.7 2422.6 4174 3059.7 1532.3 4178 2493.7 4477.6 2462.7 4459.9 2916.3 2485.7 2834.9 5402.6 2774.7 4044.5 2839.7 2637 6280 2633.8 4971.2 1787.2 5064.8 3304.5 5749.2 3819.1 2891 5779.2 2255 1773.7 2597.3 2348.2 1601.7 6434 4805.8 2341.2 3007.3 4323.8 2365.1 2617.3 4163
7187.2 5060.3 7393.1 2300.3 5166.3 3698.3 6494 5738 4872.8 7814.6 5928 3262.4 3726.9 5190.1 3716.8 6664.1 5289.2 6415.2 5454.1 4836.2 6870.7 8085.5 5772.2 4810.5 4091.9 5277 8874 6640.9 3694.2 4001.3 4910.5 4454.8 3653.6 5911.9 4939.6 7554.1 7804.7 5518.7 5762.5 6176.7 4581.2 4430.7 7694.4 3949 4598.4 5707.8 7093.1 5129.6 4678.4 5903.2 4834.4 3268 5718 7290.3 5773.3 4502.5 5752.3 5507.5 4685.5 5945.3 6725.4 2618.1 3797.4 5297.1 3839.6 6393.1 5327.9 4138.3 6734.1 7660.9 3864 4049.7 6430.2 3368.3 4947 4469.4 6567.6 3645.8 5741.8 5576 5476.5 3387.2 6399.5 6758.1 3253.1 5186.4 9767.8 3262.6 6265.7 5486.6 5664.8 4756.4 6310.5 6161 5991.6 4801.4 6022.5 5460.2 6863.6 4320.9 5356.7 6281.2 3992.3 4383.7 6329.6 4792 3508 5781.6 6550.1 6867.5 7786.3 10015.1 5585.6 4260.9 5790.4 6948.1 5918.6 5920.9 6536.8 6362.2 9316.7 3725.9 6605.7 6887.9 4161 4758.6 5616.2 5647.6 4217.3 4687.9 2496.3 4190 6165.7 5890.1 3654.7 4042.8 5584.9 4891.1 4462.8 5426 5054.5 6219.8 4548.5 6996.1 3125.4 4076.2 6395.1 7801.5 5556.8 4736.5 6439.5 4416 4262 2975.2 6802.5 6434 4799.4 8512.6 3868.2 4370 4723.6 4459.9 5285.4 4983.7 4866.5 5563 5726.8 5662.1 4035.9 5052.7 5865 6376.1 3341.6
1678.9 2017.2 4005 3194.3 2362.9 2684.6 1790.7 2571.6 2552 3174.2 3549.9 1908.5 1750.7 2996.3 2058 821 3166.3 1327.9 2647.1 1472.9 780.1 2328 888.6 1370.1 5759.6 1682 738.2 2410.2 1482.2 2842.5 2341.9 3964 3083.7 1189.4 1859.7 1619.8 978.5 1347.3 1529.2 1667.8 1265.6 890.6 1418.3 1787.7 2676.2 3239.2 1553.1 830.4 2032.5 1842 1900.6 1983.8 1370.7 5326.7 2782.2 1362.5 1910 9116.1 1860.8 2399.1 1289.5 2300.6 3245.2 1808.9 805.1 2203.3 1864.4 2199.7 2237.7 1788.5 2000.8 1995.3 2284.5 1748.9 1336.3 6445.2 2086.3 1502.4 3702.8 832.7 1375.6 2233.3 1473 1935.7 1793.3 1188.9 1326.6 4008 1477.3 1683.7 891.9 1189.9 974.3 3088.7 1075.4 1888.2 1109.5 883 1511 1495.3 1133.8 1246.3 1398.1 1334.9 1516.7 898.8 1104.3 1262.9 1130.7 1622.9 1031.5 729.9 1202.9 903.7 1256.7 5618 1272.6 1035 2319.5 1969.5 693.7 901.9 1223.5 1341.1 1170.5 1056.2 2036.3 1769.6 1212.7 1636 1857.1 2401.6 1628.2 3431.1 1256 3207.1 1736.4 2174 1438.3 1783.7 1224.2 2300.5 2264.2 1047.1 2547.3 2560.2 3112 2484.7 1229.4 1160.1 1566.6 1939.7 1154.6 1660.1 934.6 1755.7 1583.3 964.7 4192.7 1560.1 11144.3 1863.5 4811.7 2332.9 4262.4 1778 1389.7 3969.4 2553.1 1514.1 1415.6 1615.1 7171.2
5481.8 4865.2 7315.8 3172.9 6022.4 3600 3996.2 4731.2 5006.4 7052.6 6117.6 3955.7 4220.3 5901.7 7979.1 4835 5577.2 5106.5 4259.7 4311.6 5532.7 6961.3 3645.5 7489.4 3343 5561.3 7042.7 5349.9 3429.1 3965.6 5249.6 2320.2 3518.7 6634.4 3525.9 7263.6 4636.8 4247.9 4858.9 2951 4756.7 3525.3 4704.5 4796 3688.2 6178.5 3736.1 5041.1 3204.9 5213.9 6564.8 6601.8 3557 4798.4 6764.1 5558.4 4432.9 3312.6 2014.1 4956.2 4659.4 3169.7 5338.6 6685.9 3885.9 5986.5 7099.1 4123.6 6205.9 6247.9 3953.4 4395.2 5036.4 3781.4 8768.1 4440.4 5984 2203.8 5392.4 2413.6 3762.9 4100.8 7222.7 3963.1 3054.6 4597.4 7309.4 4030.5 5734.5 4771.5 6983.9 4859.6 5321.6 5126.3 7741.7 6206.9 5903 4446.3 7124.2 4579.1 4072 3950.7 6914.9 4709 5486.6 4314.6 5228.9 6007.8 5835 6410.9 4993.9 8369.8 5207 4664.6 3427.3 5621.5 3753.7 5973.4 6041.7 7576.5 6207.2 5044.1 5560.7 6651 5480.5 3834.1 3599.5 5117.4 2811.5 6549.1 2375.6 5992.5 4483 3772.6 4157.1 5864.3 5272.2 5325.6 5237.4 7291.7 5799.5 5446.5 5772.9 3846.7 4163.9 2987.9 6760.7 4119.8 4703.3 6214.7 8729 3614.9 4153.8 4338.2 6277.4 3374.5 7018.9 4569.6 3876.5 5006.7 5792.4 5161.2 6099.5 4825.7 4998.3 5653 9083.9 2991.1 3517.6 4452.9 4757.6 5834.5 3686.3
3732.6 3038.1 3596.6 2269.7 3501.5 2128.2 2583.2 3347.5 1408.1 4094.6 2638.7 936.5 5887.9 4921.5 2885.3 1774.9 2636.3 5996.1 3210 2303.2 3961.3 3436 5893.9 8487.6 4873.1 2288.4 2628.6 3989.4 2520.5 3834.1 3693.4 3164.1 4070.2 2929.9 2111.7 6351.2 2084.6 1989.2 4765.8 2937.6 2305.7 2964.9 4187.2 1379.5 1075.4 4526.8 2466.9 2752.7 1499.6 2547.2 2984.2 3156.1 1516.6 3638.5 2303.5 1568.9 2674 3909.6 2186.1 2442.7 1347.4 3533 2015.3 4905 1489.3 1618.4 1882.6 6309.2 3136.2 3170.8 1191.4 6145.3 3623.5 1996 4108.1 7563.9 7482.4 966.9 4738.5 2744.6 4223.4 4030.4 2060.4 2452.4 2710.2 5039.9 5134.8 6216 3433.4 4616.4 4889.6 2182.2 2297.8 1971.3 2343.9 2896.2 2525.7 3115.2 2404 1039.9 1601.6 2804.5 3465.1 2744.3 3538.9 3188.5 1851.5 4589.2 6221.4 3664.1 3234.4 3724.6 2614.2 2493.2 2862.9 2719 2669.8 2313.9 1103.1 2013 2416.8 2046.1 2083 1924.1 3439.5 1700 2673.5 2850.5 1620.3 2480.7 2452.7 3364.1 1834.3 2176.5 3647.2 2363.9 2923.3 1432 2103.1 3005 2123.7 2070.9 2137.8 1027.8 3350.8 1232.6 4586.2 3004.4 3250.7 4163.1 4151.4 2412.4 6102.7 2762.8 1677.4 2342.1 3231.4 2699.2 2582.3 3523.8 2189.5 2239.9 3033.4 1301.3 2509.5 3278 5889.3 4952.4 2622.9 2450.4 3651.1 2261.2 550.6
