"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111"
9111.5 15696.6 8452.3 15760.9 11102.7 6011.1 12689.2 16199.4 13466.6 16840.4 10962.1 7413 12496.2 14144.6 15663.1 15049.9 11961.1 12830.7 12551.5 7569.1 6686.9 5959 10072 10452.7 18114.7 6889.6 6330.5 14571.5 12797.9 10229.2 7341.4 8556.3 10373.6 20363.4 8227 12253.7 12568.4 17310.3 7871.8 6851.8 14353.1 12272.3 9844 11061.3 11556.5 14592.2 12829.6 7714.7 13504.1 14742.8 14813.6 12106.1 10885 9104 9216.5 16843.3 10630.9 14040.9 8711.1 10559.7 10601.6 15059.5 9838.7 12864.1 17942 18932.7 11416.9 12553.4 10448 11830.7 14789.5 7970.4 9663.6 13227.5 16855.3 14360.6 12219.1 8814.3 7352.9 7109.4 9498.8 12645.8 17922.4 15785.4 8019 12360.3 8750.6 12075.2 22983.2 12027.4 13761.7 16702.4 16808.7 9873.8 6375.1 9119.7 15425.7 7804.8 8083.1 8739 7338.6 9462.9 10321.2 13322.6 10064.1 10835.9 13666.5 14400 10921.9 7996 8848.7
1583.5 8301.8 1516.1 7693.6 12311.2 7708.2 3800.1 12762.5 11152.9 6272.7 6608.1 3716.5 3081.5 7386.9 5221.9 4847.9 1942.3 6297.7 8827.4 3166.3 4406.4 1607.5 7585.6 8013.3 11658.2 7847.8 5241.6 8347.1 3939.7 4594.1 2189.6 6321 5812.8 7684.7 1919.5 6734.9 3970.7 7001.8 4524.3 2704 5772.2 7608.6 6116.1 5552.5 6164.6 11103.9 17943.8 12612.4 13029.9 7764.9 8510.9 10977 4506 4721.2 5523.2 12669 4476.9 7359.3 2921.1 5985.2 7191.3 6760.5 14720.8 12621.9 11709.6 5817.2 3339.3 11032.3 10543.7 6644.5 12970.7 6054.1 7237.8 13954.6 10833.7 6416.6 6435.3 12021.9 4038.1 4889.4 6249.3 5456.7 17637.9 5468.6 6321.3 16228 5697.9 7193.4 8405.1 6065.3 14649.2 8094.7 5932.2 5229.8 3639 7323.9 8161.5 8586 6850.6 6878.5 9182.5 7611 4451.1 7263 4871.8 4208.1 4354.8 8814.2 4055.1 5694.3 5477.5
5248.1 9911.3 4722.2 5665.5 8030.6 9733.3 6571.8 18253.4 11339.7 4023.8 11432.7 4243.4 9809.9 8366.3 7313.3 16837.5 6596.4 11748.6 4179.4 8183.1 7385.4 2753 5392.2 9146.4 8526.5 6143 10941.8 8185.9 11400 10118.8 2830.2 6200 7193.4 6326.1 11706.2 8311.5 6321.8 6408.7 8015.8 4200.3 6004 11255 5442.8 6008.2 4683 11869.3 4668.8 6033.5 7380.3 10896.4 11068.8 10519.7 4637.1 5861.8 5856.3 8509.8 5789 7375.4 4251.8 6326.8 5812.7 8976 9213.2 7885.3 10465.5 8745.9 8938.3 3208.2 24796.8 8185.5 13284 4336.3 15137.1 11544.3 8843.9 6585 7073.6 8534.3 7885.1 6537 5216.3 7027.1 7411.3 8794.6 9295.4 10233.6 7455.5 12221 12893.3 11105.7 19577.7 6394.5 5186.5 6453 5338.5 5860 9856.4 6552 4961.8 6023 4924.7 7406.6 4354 5332.5 5723.6 4581.8 4663.8 8852.5 8491.8 5450.3 4927.5
7511.1 15032.3 5719.1 11751.7 10506 6509.4 6362.1 18147.2 10835.1 10012.8 10300.8 6893.5 4177.8 12254.4 8759.7 12353.7 6756.6 8661.6 9584.5 7875.5 7412.9 3624.1 13795.5 10115.4 13157.1 10445.4 6570.7 14555 15542.5 9239.7 5395.5 8289.9 7104.8 14876.5 6057.9 13206.7 9980.2 13534.5 8399 4989 9280.9 10939 9849.8 8970 9508.2 11886.5 14737.4 8190.1 11690.9 14047.8 6930.5 13181 11748.9 7508.9 8642.4 13150.1 7728.4 14112.3 3629.1 8629.3 9798.7 11277.9 12029.3 16711.6 11508.8 9275.8 6822.2 9392.5 6924.7 7966.3 18686.8 6686.2 11931.5 18341.6 14572.8 13589.4 11834.6 14718 9993.5 9355 8311.4 8829.6 18610.8 5218.1 11238 11859.3 8177.3 10776.6 14351.5 12530.2 23819.7 10507 9779.3 6935.3 7700.6 6908.1 11899.6 7412.4 9409.3 11380.9 8972.4 7371.9 7723.7 8901.4 10993.1 8677.7 10012.6 11901.1 8626.8 10710.9 6947
1835 628.6 1178.8 229.9 805.3 3167.9 4171.6 284.3 4700.6 4515.5 2311.3 6008 2045.6 1876.4 1027.2 2210.8 4810.4 1577 853.3 3459.5 5939.2 2683.8 6889.7 4708.8 310.6 9074.4 4115.5 1711.3 1683.4 1643.6 723 4635.1 4566.5 36.9 2772.3 1239.7 717.7 7438.6 10070 4914.1 783.3 2132.6 2782.5 2531.5 2808.2 1107.1 5086.1 2716.1 1041 4713.6 5754.8 1898 6237.1 4521.2 7646.4 832.6 6197.4 5757.2 7425.6 6448.1 6729.4 1106.3 725.3 4487.8 798.4 1971.2 249.1 3275.5 3547.6 2055.5 1766.7 6718.5 8168.4 6783.8 11.6 7012 15549.8 8413.2 2593.5 1257 5264.1 6263.6 1412.7 11892.1 3507.5 1273.6 5723.9 4343.2 1480.5 2461.8 94 239.8 787.6 913.9 1786.1 22333 30.1 829.9 2836.2 3137.4 1591.9 5174.4 2893.4 1205.9 5804.5 2393.2 467 6391.6 12222 10050.6 755.3
93.7 16.6 30.3 8.9 54.9 406.9 16.8 144.5 7.3 1466.4 182.2 26.3 208.2 40 35.9 31879.2 197.7 1313.8 103.5 80.6 128.9 282 151.9 75.5 53.2 12 955.1 8.1 104.4 11.5 13.1 12.8 135.7 44.3 69.7 25.1 4.4 103.2 8.6 124 45.4 13.8 10.4 14.8 79.5 11.2 229.8 4.6 2251.5 92.6 10.1 27.9 121.1 22.7 33.1 7.1 13.1 15238.9 46.9 115.2 170.9 71 92.3 16.7 10.8 26.6 11.2 10.5 5.5 16.3 7.6 47 8081 405.7 5.7 127.6 28 16.1 9.5 67.3 3.5 22.7 20.5 6458.7 46.4 119.3 52.6 235.3 226.7 40.4 9.4 95.4 6 65.1 5.9 9.5 7.1 93.7 15 11.2 10.9 51.9 16.8 15.9 18.3 126.5 63.6 55.8 14.8 158.3 8.3
2235.4 817.8 779.1 245.3 336.8 1299.7 2088.6 1277.6 4253.1 2744.6 714.8 975.7 1696.5 551.7 1204.1 1007.3 3005.9 965.3 2679.5 964 791.5 1122.9 1032.3 1542.5 274.7 1990.9 5407.9 872.9 574.5 2871.5 8456.2 4053.9 1385.5 205.6 1015.9 867.7 1866.2 1146.7 1986.8 1257.8 5819.3 670.7 1792.8 777 1585.2 1305.1 1396 3117 438.2 984.5 7724.7 440.3 1787.9 3052.7 3408.2 2136.8 2688.1 1838.8 1116.6 4152.3 4037.7 1186.6 1547.5 1015.3 568.3 1884.2 32571.8 1877.3 783.7 1773.5 621.5 548.1 1020.8 888.2 1456.2 3149.5 1213.1 862.3 3274 3925.1 4724.6 3190.5 471.6 1755.2 5805.4 1611.3 13332.3 2605.6 2164.2 1758.5 1194.7 1483.6 1752 4159.3 2868.9 4012.4 1277.2 6875.5 849.6 3125.3 2977.1 1680.5 2093.3 2596.3 1060.4 3937.4 961.1 569.1 3642.6 1795.5 3237.1
322.3 899.6 676.4 1001.6 1296.1 575.4 4384.4 1891.2 5471.5 11209.5 3048.9 453.4 1490.1 483.9 558.9 13550.8 657.3 1811.6 618.3 9731.8 477.7 3980.4 1035.5 831.1 257.9 1144.6 2947.3 491.3 576.4 297.5 1839.1 19355.6 637.6 243.6 8739.4 889 421.7 1708.6 5789.4 2261.8 781.4 568.7 458.3 475.6 6835.3 1419.5 463.9 6310.4 9768.8 1477.7 5102 2951.1 2641.4 692.2 1535.5 509.6 1206.8 1258.7 264.3 2889.7 807.1 286.5 1036.5 1339.1 627.2 1099.6 1082.7 186.6 2278.2 4990.5 1904.8 196.2 4897.9 623.7 2346.9 947.7 6187.8 463.5 308.7 2003.3 590.4 1364.4 62 4779.5 7355.5 4819.5 3216.7 1985.8 1042.5 6484.5 192.2 287.7 611.4 1979.5 135.3 15119 448.2 708.9 9671.8 786.5 2784.2 1353.8 891.3 2389.4 11620 7676.6 97 1836.7 5016.2 3109.8 2016.2
2308.2 1256.4 3062.2 7401.3 2923.1 3729.4 9532.8 2085.4 5214.3 8487.3 7230.6 3126.7 12593.2 3891.2 12420.9 3792.9 3126 6247.3 4207.7 8337.1 14606.6 3412.3 17486.7 3693 6748.6 3266.7 3911.1 9092.4 8556 8156.6 5830.1 10478.4 7679.4 10963.9 4809.8 8861.7 1509 6442.9 13481.9 4521.3 1020.5 5412.3 1917.6 1735.4 2316.5 7273.4 2512.7 2744.3 3345.5 9889.9 3587.8 2688.5 5899.3 6911.2 4845.5 2786.9 2294.1 10318.9 1552.6 7056.6 7892.3 5411.2 4254.4 5106.8 4986.5 3897.4 7422.1 6613.4 3900.5 3577 7680.2 1437.1 1615.5 3840.6 1458.3 7925.5 2200.7 4938.4 5373.1 4658.2 1271.4 8278.9 2849.1 8428.9 12529.4 9720.7 1811.1 10375.1 6911.9 9672.6 1378.9 6207.6 4195.1 9558.8 1453 11020.7 1277.4 4479.9 2578.5 1757 2797.6 2061.6 5568.3 3863.4 2877.4 7650.4 2478.4 1441.8 7444.3 12513 3401.8
1571.9 9907.7 2248.1 6110.5 7459.8 1778.3 5585.4 8272.6 11795.9 3575.2 6287.4 1338.3 4912.1 4401.9 3491.9 3992.2 1396.1 5078.7 15507 1018.3 1886.1 1503.6 2996.2 2329.3 17208.7 1222.7 3155.3 4145.6 3754.2 1714.6 1225.1 2893 6753.1 7924.6 8568.2 6594.1 4143.6 1284.7 3113.5 1373.9 8354 7527 2612.4 4264.8 3417.5 2249.1 6240.1 3362.5 1854.5 3625.3 3796.5 5886 3359.9 1532.5 1899.1 9180.8 2142.6 3820.7 1134.4 2339.4 4902.1 3207.2 4389.9 10221 12758.1 1840.2 4915.6 10672.3 4623.7 4626.3 11420.2 2925.3 4853.2 3311.8 1818.2 2057.8 6126.1 17796.8 2204.5 3773.2 1847.9 5322.4 3505.4 6970.9 4384.6 10598.1 2758.7 4804.2 9915.5 6739.5 11440.7 3922.1 1692 1349.8 1912.9 1957.8 4067.5 2303.7 3543.1 1871.4 2089.5 2144.5 3285.3 897.2 4085 1412.5 5971.7 2998.1 4659.8 6655.3 1332.8
2364.4 1714.6 3759.3 3703.6 4698.2 6262.5 3206.8 13616.5 2687.8 9658.1 11567.9 8160.6 3634.8 5494.8 3690.9 4403.8 5375.2 4822.6 5573.8 4470.8 6131.3 1088.3 7964.3 5474.5 3216.2 4671.8 4056.3 7617.2 12019.5 4361.7 2133.7 11302.5 4202.2 5956 6087.4 4127.7 3872.4 9138.1 6390.5 2629.6 5314.9 7696.7 5958.9 6799.7 8827.6 8061.5 11426.1 6549.1 10887.5 10271.9 6594.3 2373.7 6124.3 3628.8 7829.2 5367.3 5125 7606.9 9012.3 3877.1 5643.7 6752.5 4011.7 10610.6 6327.9 8432.1 2743.7 4518 5695.2 14476.1 11463.2 19718.5 9837.9 4560.2 8446.8 4541.5 8875.6 19802.1 9327.2 8855.7 4472.4 8608.1 10471.4 12139.4 7487.7 9638.5 7067 3829.5 4630.3 5522.6 6534.4 2645.3 2441.1 2632.2 4331.7 2901.9 2537.4 2603.6 4114.1 2753 4190.4 4646.8 2791.6 3841.4 5907.2 2552.8 3249.4 2329.2 2165.5 3219.7 3605.9
8783.7 4791.9 5395.8 12159 8700.8 2493.4 4564.4 8934.8 16047.9 7692.8 6533.6 3605 5154.8 7029 8597.5 1576.1 3172.9 2732.2 6796.6 2353.5 2746.6 2243.8 6155.8 5685.7 2577.7 3691.8 4679.6 6281.3 1169.8 3688.3 2713.1 4571 9186.3 1169.7 946.9 5292.7 16322.6 8645.4 5835.8 3610.5 6035.1 12568.4 4727.8 6439.7 7468.6 3286.1 11050.1 2913.5 1346.7 2176.5 2306 13913.6 7384.6 4161.4 3407.1 14674.1 3715 7172.7 1804.1 2602.7 7939.8 3851.1 6438.3 13400.2 6029.9 2288.6 6927.6 7124.9 1716.4 1951.5 9236.3 4825.6 2870.4 4463.4 7936.3 5153.9 3294.7 1982.3 1285.2 10362.2 3303.6 6203.9 505 2634.7 5927 7791.5 4033.6 6504.7 8848.5 11051.5 10126.1 1318.3 4037.2 3782.9 1058.9 3981.6 9942.5 5184.1 1449.7 4015.5 4594.2 1821.1 4233.6 5575.2 6411.6 4733.1 3236.6 10972.9 2865.8 8809.5 4144.2
3432.1 5602.2 2912.9 5105.9 7182.1 6891.9 3798.7 4925.8 4218.9 5466.6 6657.9 5904.8 6466.8 4658.9 7478.7 3589.6 2098.1 3671.5 7480.4 4064.2 8077.8 1211.8 9389.5 2865.7 5882.9 3295.3 3769.6 5259.8 3119.4 4881.7 1602.6 5398.7 20414.7 3550.8 1894.1 6398.7 1952.9 8407 5040.6 3842.5 6567.5 8221.1 6747.1 5071.1 2942.7 3818 5866.9 4029.1 3204.3 4082.4 3194.6 6851 10747.3 4904 5011.7 3776.8 5008.8 5541.6 2583.9 6672.2 7153.3 7166.8 7191.8 12888.8 9405.1 2506.6 4798.8 14220.4 6283.5 1926.9 10335.2 986.2 4302.2 4517.2 9214.4 9778.6 4640 8779.6 2238.5 2521.6 5171.1 5196.3 4849.7 1818.6 3817.7 7346.1 3642 5284.9 7953.9 3571.9 1628.7 5367.4 13024.6 5778.4 2456.9 3838.9 2561.7 5213.2 18028.5 4986.4 4963.3 4685.7 7058.3 6220.9 3688.8 4441.9 17348.5 11738.2 12818.8 10437.7 3732.2
1345 7078.2 2404.5 8463.6 12712.6 3280.5 3125.8 6009.4 6293.3 3884.2 9456.2 2437.7 7384.9 7724.8 9353.2 3138.1 2219.7 9235 15979 4056.9 2824.2 1055.2 3563.6 2724.3 10260.6 2772 3849.3 9933.7 2429.3 3002 1433.4 4243.5 3455.4 3199.8 4116.3 11204.5 12044.8 7246.8 4379.1 1340.8 7383.8 6869.1 3811 8683 5179.9 5419 12129.3 3764.1 4714.4 9002.2 6263.8 6600.7 6682.2 2870.9 4610.5 18599.7 2195.4 16626.4 454.9 4897.5 8081.3 3398.9 7022.3 7797.6 12052.3 6512.9 3001.5 7603.9 10450.6 2370.7 5116.5 2202 11391.8 6079.1 4344.4 4628.4 2099.5 4817.4 1991.4 5233.4 2461 5414.7 6575.9 4247.5 4582.4 9794.8 4133.1 5552.7 5892.4 4095.8 3782.5 3682.1 10824 4913.7 2628.6 6457.7 4665.5 6377.4 8507.6 2695.9 4573.1 4336.8 7243.9 2955.5 4361.2 4295.6 4151.8 13001.3 4307.6 7978.2 6145.1
515.2 559.4 712.5 3163.2 687.3 782.4 424.7 693 863.6 1347.3 1294.3 465 443.7 2070.8 1059.1 611.7 400.5 13878.4 617.2 712 355.3 899.2 281.8 258.1 1375.1 495.1 287.5 896.9 706.8 1335.7 767.2 400.5 468.3 592.5 597.9 1659.5 2526.7 436.9 331.6 463.8 746.5 605.2 377.2 534.9 182.2 300.5 299.9 364.4 641.6 295.4 881.9 1877.5 1706.6 698 342.7 2438.6 507.5 263.3 469.5 312.4 631.6 3584.1 30094.5 534.9 1170.8 4390.4 382.1 825.7 1029.8 786.5 4134.7 440.5 303.2 1456.1 239.2 570.5 613.9 16038.3 1299.8 480 171.9 2461.9 1935.8 1485.8 668.1 974.3 654 390.3 2776.6 1160.9 225.2 471.4 673.9 640.7 783.2 389.7 2025.4 411.8 248.9 465.4 378.6 1439.7 512.5 317 360.7 570 3106.2 1013.2 116.1 859.8 338.5
7251.9 11781.3 3771.8 7475.4 15553.5 7028 3115.7 11065.5 8271.8 14363.5 11183.1 6901.3 7466.8 13562 11796.4 10329.5 15162.8 8637.9 9847.2 7606.4 8708 3677.2 13020.1 11208.9 14596.7 7852.9 7876.8 13347.2 12973.4 11905.2 3945.5 7400.7 13351.5 8988.9 7146 14737.7 8934.7 11460.7 9235.6 6095.2 10015.5 11190.4 7087.5 12682.9 7118.5 16734.4 8151.6 7689 7922.8 10803.7 8358.8 8235.3 13265.5 12158.3 11803.1 19342.3 12552.1 8572.2 3932.3 9852.4 13204 11054.8 15291.3 9426.6 13901.6 8440.3 5274 12424.7 12228 8498.5 13016.9 8335.7 12649.9 11700 17967 16838.7 10405.1 17157 6624.4 6988.1 9848.8 12985.8 8503.4 13852.3 9117.3 14134.6 10295.4 16488.2 20327.4 7781.8 10232.3 8176.8 9159 10134.6 4305.2 8189.9 8504.3 10595.6 9897.4 9196 7727 9230.1 7661.9 9448.2 8023.6 8310.7 11811.9 8178.2 6439.8 12482 4561.8
8059.5 11375.7 10082.7 15721.2 13039.5 8918.6 13312.1 6944.9 14043.2 10762 10584.7 9405.5 13592.2 13302.4 8797.2 7130 6539.1 12690 12858.6 11741.7 8874.8 6324.2 10110.9 14382.1 12640.5 13987.6 11183.4 7807.6 9062.4 9701.1 6050.8 8937.5 19559.7 7869.7 15169.8 12608.9 8065.1 15317.5 12851.3 9924.6 8453.1 14264 7333.9 11915.5 12808.1 7782 6632.4 9015.5 13447.7 8772.3 12214.7 12561.5 7155.1 8798.9 11773.2 5495.4 12403.3 10538.1 18097.7 6581.9 10852.7 5266.2 10114.7 10168.2 13223.5 12430.2 13814.5 9474.8 15490.8 8968.6 7236.6 22694.1 10916.7 6938.8 10153.4 7551.1 10934.3 6126.6 12299.5 9443.7 9269.6 12708.5 12461.9 18440.7 8380.7 8039.7 8953.4 6354.5 9593.5 11649.3 20729.6 10944.9 6073.4 8417.1 10562.3 13963 11883.5 6817.9 11828.7 17507.6 10158.2 18682.1 8558.7 10726.9 17905.7 6435.9 10193.5 10601.1 10164.9 12332.9 10204.4
2729.4 8479.3 1037.7 2130.9 12217.7 1908.2 1926.7 1645.2 2148.1 6587.5 3462.4 2246.7 2909.8 7082.4 2708.1 4942.7 1655.9 3319.3 1648.9 1957.6 2780.8 1295.9 3659.3 322.2 4227.2 1680.9 3120 3308.3 1363.1 1801.1 392.7 2607.3 17524.3 3192.2 2158.1 3487.2 1320.2 15032.2 523.9 1653.8 4049.5 1778 4431.3 645.1 613 2836.7 2343.7 2185.6 3193.8 9520.8 5790.8 807.2 3287.8 1996.3 1795.8 1087.1 3764.2 5121.2 748.9 3148.5 4287.7 959.9 782.3 7524 2439.1 2041.2 1008.2 3109.6 2879.3 1889.8 221.3 404.8 6597.2 747.2 746 2949.5 5117.6 21133.1 468.3 1387.4 7518.3 8153.8 3082.3 6062.3 1056.3 6097.6 4366.1 1502.1 4063.3 1067 677.2 1817.2 4045 1943.7 732.5 3056.5 1827.7 1396.6 4961.5 1337.8 2007.3 3111.8 5054.5 1267.8 4407.8 984 10248.7 4728.8 8760.1 9384.9 1028.2
196.7 35736.6 441.9 4552.5 1056.8 94.6 136.3 493.2 3867.6 332.6 1727.2 52.5 556.9 582.4 99.1 651 58.4 226.3 63.6 247.7 42.8 38.6 346 147.5 2400.7 157 323.3 303 213 207 53.3 82.4 369.5 18.7 450 3032.9 256.1 380.1 165.1 403.9 411.1 421.9 64.1 127.8 124.9 359.9 95.7 185.2 106.2 666.6 399.6 269.5 295.1 47.1 136.6 122 110.3 348.8 34.1 579.5 603 941.9 317.5 535.2 309.6 276.7 471.6 282.7 176 136 542.2 35.5 525.4 504.2 512.9 218.5 81.9 54.3 23.5 385.4 167.1 258.6 110.7 729.3 154.7 1328.1 199.7 706.7 131.5 254.8 276.5 116 734.3 335.1 29.2 223.3 726.3 12.5 767.3 9.5 116.2 24.6 309.8 26.6 169 136.1 699 39.8 411.8 371.6 133.4
2867.5 777.5 1145 1357 14488.2 2509.3 3491.5 8498.9 1795.5 1633.2 1993.6 1670 3633.7 4339.1 2552.7 3042 3596 1139.4 1487.6 1500.1 9790 1928.6 4462.7 3445.2 1489.5 4946.3 1304.3 1647.2 2244.4 1817.7 4525.8 2119.3 4447.4 11006 1350.9 986 3758.1 2599.6 2668.6 1554.9 1097.1 3091.9 4630.7 2962.2 1387.1 3919.9 1104.4 8761.4 1233.2 2503.7 1180.9 3763.7 1733.8 3853.3 6778.5 2228.4 10473.4 2925.9 2884.5 8054.1 2901.5 2873.9 3602.6 1857.2 2744.4 1568 12219.5 1941.9 2950 4810.4 772.5 2340.2 2309.9 2750.2 16000.8 3484.1 3702 713.9 1814.5 6596 9268.8 5984.9 840.8 9092.2 7324.5 2425.9 1940 3652.7 1535.2 2506.1 5561 3051.5 1563.9 3147.6 1537.6 3529.5 1075 1998.2 21302.7 1382.6 1403.1 3973 3402.2 2538.5 2043.2 4957.1 890 1796.2 11875.1 1386.6 1831.8
2800.5 1030.6 1567.9 686.4 1025.2 2644.4 2082 502.7 915.5 793.3 701 2958.3 2050.1 2556.8 920.5 1652.3 1017.3 1005.5 496.3 4441.5 2076.2 1107.1 912.8 3802.4 673.9 3313.1 2229 610.1 2409.5 4669.4 944.7 2055.7 3587.1 1062 951.6 1280.7 1041.5 896 8403.6 3337 1087.3 1166.9 2634.1 2616.8 1983 2289.7 628.3 2195.9 836.3 1012.9 1885.7 673.3 1022.1 1814.6 737.1 425.7 2031 531.2 12794.1 1031.6 792.9 669.7 998.3 385.7 534.2 1407.3 1479.4 1204.7 1251.4 1184.2 228 4017.1 898.2 476.7 1268.9 553.5 1441.9 424.1 9973.2 772.5 1462.1 750.1 686.9 5479.3 1293.7 461.3 1369.2 294.4 324.3 2587.4 1043.8 1100.6 1155.1 932.1 32053.9 2176 797.7 1529.2 2316 2071.7 1826.7 3491.6 1244.7 2604.3 7016.5 1350.5 1464 990.6 1689 2957.8 1758.8
1059.8 2398.6 1314.2 1447.8 4108.1 1299.8 2417 13196.1 6225.1 2444.1 1927.7 775.7 6676.5 2549.3 1285.4 4752 670.5 1237.3 1741.3 1297.4 3398 698.5 7024.6 2276 1540.6 2582.5 1152 3861.1 4669 2308.2 1447.7 2415.9 9060.8 5687.7 1558.4 1621.6 1148.2 8109 3202.8 1923 1107.9 9004.1 2757.4 3469.6 3778.6 4482.2 2758.6 1234.5 3190 1900.4 754.6 1227.7 4135 1370.3 937.2 2434.6 1116.6 8140.3 874.8 3722.9 2781.5 2073.5 1231.3 4647.6 2342.6 3596.4 1221 2770.2 2610.2 609 620.6 2249 1750.3 2461.4 22540.6 12853.6 1175.2 1951.1 2355.9 5212 935.8 6543.5 9769.8 8498.9 3209.7 1608.1 936.2 3381.9 6476 2819.1 7893 3274.9 1185.8 2205.9 1281.2 1716.7 1618.9 963.9 17981.1 638.1 2689 419.5 1692.8 4388.8 2161.1 2286.8 1682.4 2372.1 3296.9 3235 569.9
3562.9 7995.1 3107.8 7802.6 9253.6 2429.9 3237.1 8188 10067.3 4595.1 16715.1 2398.6 10469.5 2912.4 11942 2782 4145.2 7669 6395.6 4613.8 3208.7 3094.7 4602.5 5113.3 10052 2677.6 3040.1 13738.1 3313.4 3937.3 2761.2 2812.5 10931 6399.4 2145 11738 6432.9 5041.8 4299.5 2859.6 15563.9 6766.9 5101.9 9146 2957.6 2706.5 6982.4 4222.9 4974.8 3887.3 3503.7 7226.6 4720.5 4028 4116.6 12828.7 3792.5 5535.4 2068.3 4411.1 5788.7 6640.3 10617.9 5915.3 13125.6 4773.9 3747.3 9830.4 3315.5 3428.6 6874.4 2326.1 4615.4 4871.6 10471.5 4367.1 3387.2 5446.5 2429.2 4289.4 3487.7 5223.3 6533.3 3478.3 3900.1 8058.6 3840 9423.2 19573.9 4360.9 4774.7 7007.9 13395.6 3591.3 2217.6 3477.8 5629.4 3766.1 4493.8 3274.8 3579.9 2448.6 5601.8 4110 4599.7 4314.5 8533.9 9035.4 3651 5663.1 4104.8
2037.3 4384.1 3053.6 8741.6 4369.8 7005.5 2932.4 7460.3 5484 10009.4 11296.9 7333.4 6797.3 5039.3 4762 4252.6 1883.3 7531.5 10699.4 5441.9 8776 766.4 19802.9 3262.8 4463.1 7330.4 6317.4 7008.2 10481.8 3724.1 1988.6 6831.8 5417.3 3448.3 2320.8 7699.7 3690.5 7534.2 6108.1 2100 4308.5 8266 3581.2 3920.7 4184.9 4494.7 5315.3 10224.4 5778.6 4677.9 5567.5 6832.5 8382.9 4152.1 9068.5 5226.9 4495 8179.6 972.5 5777.9 10939.7 4698.1 8869.8 8775.1 3496.4 1654.3 2152.7 5668.9 6082.9 3331.6 10974.3 6172.2 3292.7 5376.5 11156.4 5868.3 10343.2 10878.5 6745 6216.6 3688.5 3427.6 3097.2 4682 5349.4 2986.3 3408.8 3443.3 6150.9 8724.6 3248.3 4163.4 5090.2 6334 7903.7 7030.8 3880.7 3981.5 25554.5 6246.2 8122.5 11136.9 4043.1 4556.1 8580.6 4263.3 6398.2 5917.9 6970.3 10064.7 6617.9
2273.2 2133.9 3858.7 2110.3 2758.8 4305.7 3646.9 5528.2 5980.4 2938.2 7893.7 6044 5290.1 5921.3 5391 3286.6 4550.9 6228.5 4650 6916.1 5572.3 3071.3 7021.4 3716.1 2807.4 4253.2 4162.6 11059 5879.3 4972.4 2101.1 3774.8 4534.3 14911.2 3830.5 5212.6 3352.3 8801.9 3721.1 3006.2 3681.1 7363.1 2536.8 9045.6 4304.8 3151.5 2333.1 7035.2 3538 6743.2 4135.2 12500.5 3410 3981.5 6578.8 10738.3 4843 8182.5 2716.4 4439.4 5777.6 4534.9 8890 3373.7 4391.2 5851.6 3156.8 4889.3 6663.3 4277 27323.2 10875.5 2687.4 11434.6 8090.8 7152.7 5742.7 7677.4 8857.5 7744.1 3395.6 3634.4 5273.6 14725.3 6730.5 7530.7 3154.7 6156.8 7733.5 5810 5911.1 3788.7 5012.4 3209.9 9433.7 5432 4647.4 2249.8 10764.9 4003.2 6162 12252.3 3597.1 2213.9 3068.8 4245.7 2997.8 9564.3 5930.8 7670.1 6307.2
579.5 2564.2 800.3 9505.2 3505.7 1121.9 514.9 7455.3 11490.6 858 4401.9 853.3 3024.7 3938.1 2604 825 378.6 4639.6 6676.9 773.9 672.4 2333.7 8258.7 296.9 1459.2 321 9183.5 1926 836.4 763.1 1814.4 1021.6 11929.3 983.4 1293.8 2746.6 2181.5 2574.1 1076.2 817.1 6426.6 9352.1 889.7 1444.2 222 2234.9 4868.3 441.5 3464.4 954.7 13311.9 1930.2 7832.5 978.4 278.1 1978.9 321.5 16527.5 458.1 3499.6 4712.2 805.2 643.4 6507.7 7767.7 10656.1 605.2 6666.3 9912.5 169.3 712.5 364.8 5731.5 1269.1 250.9 521.7 729.2 2357.8 887.9 681.8 983.1 7905.8 661.4 6662.4 1087.4 6875.9 311.7 6733.7 9506 1125.5 1208.6 838.4 3399.6 1936.5 1429.7 247.5 987.8 572.4 1293.4 464.9 527.6 356.6 2557.5 997.4 218.7 1670.8 3157.3 3524.3 765.2 7382 2640.9
