"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49"
996 493 1090 567 533 3377 960 325 1175 1785 -917 20 820 3248 2939 1571 1499 2232 444 373 784 1959 677 1041 129 133 497 398 634 -450 1685 52 195 493 600 307 4035 292 -74 15 -27 861 1393 1097 4858 298 565 368 184
2575 2402 5910 1600 965 1774 1499 4121 4456 3487 2498 2029 2211 2701 2908 1377 1307 2341 3346 2085 2660 2422 1983 1466 4721 2760 2350 1720 1938 4705 1451 2791 3221 2636 1814 854 2149 3878 1873 3574 1156 2069 2769 3073 2436 1544 5096 1575 4048
1391 4841 3918 4273 2722 2331 3939 2472 2526 2394 3596 2519 1946 2459 2062 2646 1952 2306 1029 2021 1622 4126 1658 3596 1534 1270 1365 1791 2092 1213 1792 2810 1214 1737 1976 1353 766 1011 2622 1675 2295 874 598 943 2201 2231 994 2061 6202
190 313 200 294 506 309 189 402 228 243 1033 3501 188 208 714 7338 185 207 606 191 274 199 70 621 293 328 1790 179 290 620 163 67 162 113 207 251 260 241 381 316 319 60 139 184 54 163 225 1001 207
493 649 669 784 2039 782 346 538 458 755 5529 4560 954 983 479 787 1483 1146 2767 874 2100 1170 472 772 606 793 1017 1849 1483 5071 711 802 859 567 641 471 660 819 459 534 818 567 244 691 736 774 1057 586 340
145 -24 -37 430 966 554 58 -99 -661 293 -2075 -6990 117 369 535 574 -191 1047 -38 231 -713 92 -486 350 434 111 -151 248 -42 -1040 -259 568 -185 363 214 -179 -56 605 62 378 347 416 107 290 -28 147 328 4 -262
4499 4177 3181 2831 1965 1630 3390 2440 3194 3318 1485 614 1306 1563 3616 1591 3117 3631 1863 3998 4155 2845 2180 5486 2889 2202 2634 2857 4429 3175 3194 3405 5382 4709 3739 2807 2542 5373 5216 4425 2688 2127 2138 2614 3170 2564 2771 3768 2610
2524 2042 2814 4602 4405 5743 6226 2357 3568 3328 1717 2176 2822 4449 3559 3403 2422 3285 -26 1689 2847 3712 2749 2562 2305 3141 2613 5158 2744 1512 2890 1676 2340 2262 2187 3131 2926 1835 2753 2599 3371 3957 2277 2082 3826 1972 2416 2296 1433
549 50 762 738 -6 13 -6 -29 823 -44 28 507 6876 1198 170 -4 -61 355 -470 237 -290 890 -42 45 -48 4 -40 2136 7 2489 -9 448 630 326 12 17 -19 467 -8 73 -39 501 272 315 2605 509 72 86 227
2584 2653 1226 1008 904 1672 3404 2023 2505 1586 2130 22 4086 2872 1656 2781 1390 1739 90 2597 2100 1068 3876 2314 1328 3854 1847 1278 2004 818 1977 848 2022 3426 1557 1218 1848 1609 2134 3889 1450 6090 1584 2096 2069 3041 2694 4047 2326
-872 -617 -878 -868 -1354 -986 -860 -484 -993 -861 -3386 -7027 -621 -382 -254 -505 -479 -824 -1164 -380 -805 -523 -556 -1327 -937 -764 -717 -470 -824 -3977 -283 -660 -774 -299 -382 -445 -383 -645 -465 -154 -385 -315 -316 -458 -394 -210 -407 -591 -515
1313 1788 1655 1424 1406 969 854 1278 1555 1020 5088 2914 1599 946 833 1299 1247 1272 1009 2082 690 1696 1819 2052 1383 1466 797 2048 1229 1038 1504 2883 2489 2500 3045 3453 3394 3594 2365 3474 5049 4006 4130 2209 509 2212 2711 3401 1826
475 3318 -39 1233 1508 3799 2227 1228 1112 402 1586 1360 2294 2845 1868 3881 537 816 741 2288 1018 1087 1599 1158 663 3491 2199 951 380 696 2352 2931 1291 1840 1439 1824 1289 1382 4563 3892 1173 3454 2364 4343 2481 2058 1874 1153 981
2428 2096 1686 1752 2182 6139 1867 2275 1559 3677 1008 2128 1836 2397 1131 1140 1095 840 714 825 769 2500 2030 375 813 750 750 2663 786 551 2464 2600 1961 2318 4022 3372 3803 3123 1818 1191 444 2394 2303 902 603 838 1715 866 2010
214 5401 2012 259 52 268 145 163 214 34 -710 74 -155 138 306 137 100 106 -1052 42 -128 178 149 91 82 404 284 26 111 1116 461 70 1780 115 206 150 208 5258 111 80 183 108 150 135 123 57 145 374 208
1686 2450 2394 2676 3108 4598 4928 2350 4204 3181 4629 7614 3358 5412 5801 4063 3375 2826 3319 2603 3493 4242 3174 4525 2897 2821 3099 3694 2923 4369 3618 2300 2623 2325 3820 4109 2889 2243 3190 3891 2896 3673 3374 2576 5497 4327 3114 2145 2190
894 556 2149 552 547 1461 881 861 624 1007 365 -479 304 1338 406 1249 255 512 1958 528 545 379 1727 814 1409 1432 163 430 583 442 221 1025 4965 2826 480 533 3249 5143 1124 955 586 2136 1916 1758 3300 1753 1309 919 866
1057 929 1542 1524 3074 1492 1506 2316 1917 1531 1344 5650 3501 2344 900 2702 1687 1140 2773 2473 2141 2195 1083 1513 2078 2035 3825 3647 2781 5089 914 1512 2159 860 887 1885 299 1271 1187 399 514 1328 1125 1284 3354 1260 2003 2191 527
-771 -228 -708 -867 -2642 224 -333 -114 -639 -573 -4303 -5788 -380 -639 -668 -535 -126 -632 -2884 -87 54 -301 -819 -567 -137 -222 -298 -259 -94 711 -135 -15 17 25 -170 -28 -21 -165 -550 -672 113 -150 99 -104 -228 -190 21 -375 -103
-333 -658 -481 -426 -839 710 -170 -49 -465 232 -5210 -3135 546 482 -122 280 -549 -337 -826 -370 -713 -158 -738 -779 -643 -17 1699 2689 1289 -1833 -236 -378 23 -183 -326 -213 749 -200 -459 -48 -159 187 -118 -254 1294 108 541 154 -243
526 1789 226 -150 322 914 51 2095 709 226 933 95 1730 921 5928 242 591 913 2310 914 529 512 2471 806 1266 1998 742 1604 204 -328 1762 385 2615 1470 1042 769 1470 1733 442 1221 896 2059 3336 2773 962 219 3331 1739 782
71 6 80 -87 -297 -154 -645 -224 -498 4 -430 -7868 -191 -239 -242 -389 -648 -296 247 -327 -609 -487 -301 -432 152 -720 -503 -24 -125 -507 -320 -205 -97 -199 -239 -92 -247 -148 -63 -66 -347 -115 14 8 -11 -275 -144 -318 -141
2237 2346 1763 1330 772 1337 2118 1476 1201 834 966 1657 541 1018 2806 958 37 568 687 626 2756 626 997 447 833 577 -74 792 289 1558 2702 1750 2465 1874 643 5056 987 2862 1345 1765 2173 1501 1432 5886 2056 790 1186 857 1697
3744 2050 1348 1269 1712 2019 2260 2435 1751 1856 2193 1690 1468 1921 1252 2996 1500 772 -434 3931 858 647 2916 3671 2454 4373 1352 1326 2325 1025 4200 1928 2100 3684 2511 1867 1816 3081 2122 3743 1418 4734 1872 3661 4017 2324 3204 3674 2663
3060 4240 1428 2582 1651 3495 3757 5163 1843 2252 1907 1451 3364 2381 5491 3369 2146 2552 1611 2662 2995 3873 2642 2426 1994 3801 4341 2769 3827 1345 4223 1585 2905 4732 2675 3219 2978 3033 3982 3653 2825 3982 2992 3077 3165 6933 3275 2831 3279
1860 3341 1519 1889 2071 2171 2467 2513 3557 1968 4347 2940 2345 2147 5799 2400 2051 3336 3866 2817 2456 3302 2346 3248 870 1214 2976 2350 1531 3178 3740 3437 2216 2842 7290 3553 1672 2366 3430 2359 3067 2793 4461 3863 2514 2734 2880 3522 3887
2209 3482 1712 2189 1852 2055 5183 3734 1828 2780 3274 766 3659 2278 1137 4609 1117 1569 1124 2036 1597 1255 3127 2410 2308 2083 1098 1790 2052 1070 3972 969 2616 2491 1791 1396 2917 2013 4662 5132 2298 3765 1936 2051 3431 3779 2902 2794 3051
995 298 734 730 841 2618 160 713 782 579 -2020 -1962 901 2097 261 2081 918 876 -586 97 -171 96 760 1809 693 104 1128 1619 552 -4365 730 309 446 242 131 694 1558 0 2280 112 542 713 746 103 931 58 1341 635 427
3498 1760 3640 488 537 329 2499 1589 2075 495 754 1688 231 273 480 173 1977 2175 815 2950 3319 2284 708 1108 1231 255 112 492 1271 2942 4022 2217 1235 1238 1329 1696 225 1973 1002 3304 556 148 306 -116 319 926 40 314 563
119 417 -423 100 971 -270 805 992 399 1573 4198 3609 806 384 1678 3320 885 909 848 2025 836 1687 3290 2314 1691 2054 1122 1764 2062 954 451 1789 746 1359 1212 282 1515 1150 480 1289 2213 5366 1228 1892 1458 1400 1269 2338 1224
1939 1789 2936 2886 1188 1136 1631 887 2499 1718 1510 2978 461 946 337 586 1509 2278 2790 2155 3403 2342 1039 847 1671 1157 891 1011 1082 1310 1141 4889 2663 1804 2988 3816 1543 1775 1227 5666 910 708 1392 2616 1736 2909 486 1231 1202
847 1983 1045 949 -67 379 2429 3678 2612 1581 2559 1514 1799 1440 2627 1702 982 1190 727 3672 1245 2147 1422 2454 1505 2810 1693 1069 2104 4959 2236 4061 1351 2705 2727 2639 3392 1807 1532 5889 2672 1375 2170 1337 1436 2078 2663 1650 2033
2519 2587 4036 3386 2399 2441 2298 3650 1703 3149 1460 1173 2549 2078 4599 4524 2449 1892 3342 3172 1039 2885 2176 3953 3892 3729 2246 1975 2590 870 3417 1908 2636 2637 2844 3353 5242 1734 1484 2514 1124 2272 3416 6143 3450 2835 4837 2657 2869
4624 2778 1871 2946 3435 2592 2645 2920 2230 2657 2502 1510 2680 2076 2060 2177 1958 3806 1300 2663 2225 1760 2963 2551 3784 2247 3183 2870 2454 821 4838 3667 3490 4481 4153 2078 1598 3480 3382 5926 1985 4691 2188 1477 3779 1102 5056 4022 3221
414 226 226 114 766 227 995 264 994 498 163 876 655 114 5938 -2 21 366 1678 355 162 373 738 1163 485 3249 3853 716 290 140 286 1485 441 603 258 210 1947 481 482 1945 2476 21 805 27 26 1027 290 99 578
775 3562 1155 3780 2792 2574 2057 1084 1202 2171 1704 -878 2599 2724 1428 2090 1329 1851 871 1834 1055 3134 3318 1951 1520 2312 1501 3646 1023 1558 3356 1218 1334 1090 2791 2105 1657 1282 1124 2631 5519 2055 2240 4811 1460 2065 2258 3264 2565
24 -51 104 193 407 134 -421 -74 -318 85 -4567 -5306 392 -121 -21 170 341 340 1529 120 -190 -328 225 101 -111 -165 173 427 -46 1407 -34 194 -198 5 307 -81 -327 363 -228 86 1815 -29 6 120 66 15 71 -77 -111
1706 2859 1713 1909 1569 2042 2244 2613 2455 1301 4029 7222 1107 1642 2125 871 949 1317 3042 1526 1734 844 1136 1701 2526 953 1513 1053 3027 2814 1400 1491 3251 1618 812 1729 1320 2398 2869 1252 1574 917 1135 796 755 770 1022 2081 941
1258 637 2146 1136 620 3614 1231 1060 3841 1052 -515 588 2025 2963 1556 1777 1405 1274 2261 2329 2147 2147 3009 2261 2248 3382 2408 2521 1079 1483 3401 1674 418 2880 2521 2637 2113 833 663 4224 2843 2462 1598 4969 2582 921 2133 3956 2273
4337 2756 2003 2377 1484 2461 2799 2728 2287 2406 3256 2965 2137 4974 1558 3730 2278 1603 1382 2212 2161 1219 1537 1065 1833 2002 1347 1711 1864 1246 3987 1696 3701 3596 3309 3755 2849 3896 4088 5185 1826 3349 4519 4617 2465 3705 2288 4246 3378
-17 -625 -388 -253 -169 -670 -864 308 -351 -271 -3729 -2736 -215 -437 -268 -48 -50 -160 65 -131 1800 -495 -484 -225 -406 -401 143 -466 52 5341 -274 -12 26 -47 441 -226 274 189 -204 128 415 -276 -341 -790 -176 444 -158 -62 -451
1482 4134 2842 1678 559 2627 1024 2595 1383 724 325 -667 1056 1696 2428 665 355 691 -1075 1843 1063 570 4159 1330 2986 1046 1800 652 1403 -520 1256 1849 2632 1104 1234 881 2549 2168 2896 1197 1924 2247 3117 1942 2695 2846 1623 908 1610
97 171 184 3833 259 152 167 69 313 295 -664 -322 -44 316 95 378 5789 -16 178 184 11 3497 85 129 16 278 118 98 37 -583 -34 -20 -29 -172 305 9 -6 45 -77 -37 5 1 68 55 91 51 338 -122 127
3418 2167 1718 1425 2065 2445 2362 2915 2037 1497 3741 1462 2763 3344 2316 1175 996 1600 1594 1620 2483 1207 1748 2203 2352 3498 1839 1647 2120 1176 2428 1419 1870 3393 1105 1336 3366 2057 3160 5682 3207 5174 3984 4639 2922 2017 1879 3055 4541
3592 1388 4376 5638 831 3089 1199 611 2816 1318 2826 508 1326 2846 358 345 847 2061 1485 1810 1588 3394 283 2861 2249 1731 433 1656 1752 844 2241 1282 972 1658 1442 2262 1040 2131 820 1982 1282 1968 972 1684 594 869 364 1612 991
-293 -459 -1357 -872 -1700 52 -998 -205 -672 412 -2112 -5926 -113 -275 -326 -341 -514 -167 137 -229 -515 -572 218 -1215 -18 -1550 -91 -245 -373 -607 -127 113 -487 13 -781 -485 -1046 -784 -456 -52 -710 -353 -83 713 -414 674 521 -812 3001
-72 196 309 222 64 226 -93 192 -126 -148 -3109 -6715 134 34 106 -62 168 68 488 -35 -97 144 28 65 78 216 116 136 96 846 208 122 148 140 306 342 209 349 226 65 511 181 181 73 22 188 160 232 123
1826 1323 1154 3616 2477 2541 3217 1643 2002 2205 2018 727 1996 3930 3996 4084 1066 1643 806 2010 1535 2906 4119 6499 1000 1989 1293 3126 1493 653 3042 2005 2047 2032 2368 2258 2847 2111 1869 2794 3409 3341 2338 1731 2836 2406 2019 3570 1330
618 463 794 1115 650 260 919 699 -1 546 5063 5790 55 -542 -215 323 794 -456 -210 337 1093 609 191 1585 1068 1415 211 196 867 412 652 443 705 559 978 730 290 -44 927 -32 908 61 280 229 111 174 533 373 154
31 -93 -157 118 1489 91 13 -57 -2 -241 1463 2786 97 142 -84 41 267 -123 1517 -33 480 222 -6 6 -39 -7 -93 60 -51 6771 44 36 20 -54 11 120 -222 103 -50 -71 0 101 -24 83 -79 21 -57 -221 -82
2159 3243 1852 1918 1624 1602 845 1920 1064 605 1267 1192 405 965 788 877 508 569 -130 884 832 592 1902 1675 1207 1300 611 528 1009 519 1737 1276 948 2263 1089 1311 4143 1375 1205 3289 4185 4841 2794 1521 1531 1246 2429 3821 2942
1581 972 957 1278 808 2769 1237 1449 2262 977 1125 2315 764 891 1253 1276 1036 1595 1927 1452 1727 1240 2592 3804 1867 6431 1018 1872 1945 1815 554 3430 1495 2066 733 1111 652 1402 4352 963 1438 1921 742 971 482 801 811 2830 943
-307 -128 -583 -379 -463 -191 -516 -392 -506 -149 -5449 -2822 -86 -311 -280 -224 -540 -568 -1622 -341 -1222 -474 -113 -188 -801 -421 -284 -315 -337 -5126 -291 -302 -223 -139 -441 -214 -135 -211 123 29 -108 -150 -47 -351 -197 -380 -27 -351 -123
1752 1850 3727 2921 4157 2010 2298 1128 3692 2747 3944 1980 1996 2215 2327 3102 2688 3069 6485 1721 3813 3475 2062 3928 2447 2176 3254 2023 1675 2332 4421 2219 1094 2059 1312 1159 2141 1320 1434 824 1784 1679 1192 1362 1839 1852 2263 1840 1507
1484 763 1091 1143 1543 3964 1471 2975 1589 2866 806 1373 3468 2439 1050 2462 455 734 919 730 2344 1980 1419 1013 1144 708 2441 5874 2118 2004 3838 1508 1589 2455 1362 1004 3678 2228 1929 981 1388 2171 2134 306 2652 2614 3216 2418 1209
-171 -448 -508 -299 -202 -265 -329 -136 -606 -241 -4452 -5361 331 171 128 221 -68 -281 -1143 -236 -774 -202 -405 -576 -633 -188 506 108 355 -3358 -199 -249 -194 -392 7 -158 -70 -128 -283 -375 -154 -106 -486 -110 270 -4 95 -222 -265
1203 295 1014 1403 782 1770 2252 563 1150 1769 663 1806 2686 1773 3513 2136 835 1449 350 632 1385 1033 4787 328 915 1738 1106 1799 2646 1397 2210 603 682 1317 1242 1958 1548 580 337 492 310 1640 956 5709 2420 1376 828 424 657
-447 -1158 -1114 -1073 -1622 -1332 -505 -470 -1300 -577 -5563 -2155 -130 -501 -248 -75 -123 -641 -1384 -785 -1817 -713 -908 -545 -1563 -1122 -350 -948 -778 -4720 5 -775 -391 -145 399 -761 -418 12 -501 -167 -83 -21 -176 -62 -179 -321 107 -495 635
1058 1779 2032 1278 3217 1017 1478 693 1036 792 3999 4644 1016 1049 873 778 597 1207 2547 1612 1612 667 1144 2185 1433 476 1926 492 1591 5515 807 545 784 1677 943 772 560 881 1104 782 616 316 670 343 739 199 790 778 532
546 442 308 428 287 3527 601 240 375 466 827 2302 153 317 178 457 775 380 387 317 599 665 217 590 570 546 425 549 508 1714 318 417 387 399 333 469 235 572 241 313 6932 192 220 370 288 306 263 403 285
1866 3798 722 1314 859 241 2609 2512 2143 1127 1855 671 649 390 473 407 2924 1567 -19 3446 983 1023 447 978 656 1136 1011 412 1738 630 2059 2138 1954 3028 1943 820 195 1630 1910 4873 407 516 300 2601 1723 2962 495 668 583
1206 4161 1418 1261 252 291 4790 1420 1182 1860 681 -172 1482 768 1069 4666 1037 1211 1234 2188 1838 871 1768 1341 2439 1390 1957 955 1289 2487 1682 1081 2177 1721 2408 1670 1584 1649 2289 912 870 2399 1424 1546 2672 4967 1890 712 1471
-907 -917 -1789 -1465 -2310 -814 -1494 -1043 -1868 -1086 -5736 -5391 -785 -787 -416 -1184 -2042 -2008 -2282 -1042 -1384 -1785 -1302 -2323 -1565 -1863 -1412 -1431 -1561 -4352 -1082 -1105 -970 -683 -1060 -964 -949 -1318 -1030 -819 -1107 -514 -530 -748 -802 -1199 -927 -1216 -931
1382 2105 259 1183 2945 887 1036 1070 1727 1453 -1216 -1408 2840 1597 3308 861 725 2030 1202 634 563 1570 1095 -298 2259 713 3207 1281 1466 683 1032 -209 1700 576 1449 -12 2877 1431 1713 496 -146 2366 604 1712 1788 722 2202 509 3721
51 -165 -106 214 851 485 596 -159 30 -635 -6080 -1441 -458 233 471 308 -478 -56 893 50 963 289 203 1018 768 735 30 -163 -7 2378 -416 289 -118 -307 56 -716 -543 -479 28 -288 117 -373 -86 346 -281 -426 -378 -1175 -504
769 2198 1281 3213 767 2284 1870 995 1878 1336 1983 2940 1020 1960 1585 1085 1945 2158 667 2641 2208 967 2145 813 185 1262 1467 947 436 849 1831 2713 1473 2007 3139 2357 3596 1660 4181 6305 2506 1369 1719 1912 1635 2042 823 1428 616
244 -152 -15 46 545 317 176 -178 -108 -335 -4168 -5981 73 -153 -328 181 -71 -361 -442 -227 -256 -188 -94 393 9 -122 37 -210 -345 934 -441 316 -291 -175 -93 -124 -6 -239 -76 -126 922 -134 6 -177 -144 -132 -62 -48 -140
1804 1682 1843 1759 2890 1844 1259 1016 1486 1282 1049 422 875 323 520 1793 700 1404 1064 1528 372 1792 1311 2012 2505 2941 882 1015 1564 7460 1110 1386 1534 1426 1602 809 1250 1537 984 555 1440 911 718 1718 881 1023 1127 329 517
879 700 967 1081 1170 685 826 387 932 259 2057 6377 393 552 566 395 768 693 2518 507 952 828 819 1815 1139 617 1090 815 912 4774 710 587 212 663 1067 483 687 979 732 531 1109 521 411 400 392 587 239 676 574
88 60 235 318 612 2128 229 736 368 691 81 -931 2352 2316 9 2032 78 72 174 108 185 295 123 16 -28 232 3267 3124 1809 549 616 -3 345 627 228 419 971 130 119 -55 232 3656 1521 -143 3664 977 1749 279 170
1333 767 138 131 250 273 318 2583 580 1221 1416 26 1368 1116 2534 1101 -8 450 1031 2160 353 -44 862 -10 1610 774 958 251 659 212 613 321 2196 1770 398 361 1195 1549 512 1203 281 4615 1703 754 582 959 3294 1923 4674
1256 2473 1376 2171 3296 928 1089 2001 978 2111 1078 -1361 2316 689 1058 2129 1475 778 -203 3528 531 1511 3803 5109 1017 2201 2292 1862 872 1777 1447 1128 570 783 803 1293 702 745 1440 936 1383 2684 1274 2185 1709 3041 1058 673 1184
435 563 1395 320 365 1108 2163 1090 2016 2418 389 -2016 1287 2168 3411 1780 2023 2311 817 1685 1122 3832 2586 1227 121 551 1739 2516 2073 1642 2640 937 774 2706 3802 2454 1569 935 551 256 2611 1735 1925 2823 1912 1375 1797 1466 484
1118 1650 1361 2421 2109 1201 1110 2183 1095 968 3834 6398 920 822 1371 1434 1807 1646 3842 1395 2047 1607 2828 1835 1934 3415 3367 1435 1687 4501 1637 1138 1095 2095 1912 995 1733 1312 1426 1525 2317 884 1407 1209 1084 1102 1181 1778 1509
1067 1441 1607 1261 1708 1128 1632 1681 1876 1303 4075 4773 209 348 2675 493 2870 3159 2082 149 2157 1528 264 2583 2996 1354 1037 338 988 511 1061 210 1841 1917 2608 902 516 1154 699 392 990 1059 1056 1712 3560 834 225 491 808
312 296 205 127 207 -8 181 202 -204 119 -823 -6951 140 203 81 229 707 -22 999 82 600 155 54 388 292 184 475 65 193 -743 -46 157 132 332 63 101 158 645 96 156 346 98 -21 297 -22 311 141 -40 40
601 127 469 103 -26 559 1259 75 1065 315 -128 -1713 325 311 1070 436 221 331 371 43 49 87 846 4018 758 239 588 417 394 86 241 171 3284 456 134 114 245 4621 3229 493 530 631 316 569 511 107 577 279 77
3872 1328 3963 3430 3678 3733 3442 2069 1232 828 2388 3215 920 1182 2952 2107 950 389 1943 1506 643 998 1894 2795 3193 1623 1786 1878 1232 905 2571 2355 2483 3322 1806 1140 2686 2828 2619 3795 3431 2275 3580 3647 1402 460 3570 3281 2359
848 623 501 798 541 465 558 847 485 720 657 -272 847 449 701 609 487 694 -25 686 321 416 903 858 991 1383 552 455 365 1479 591 1200 872 833 880 484 572 667 387 1318 855 919 792 528 665 843 1830 664 7650
-217 -180 -356 -492 -150 -65 -282 -128 -319 -262 -1225 -4320 -302 -15 -316 4900 -112 -192 -2104 -290 -425 40 1483 -469 -282 -425 -170 -209 -212 -965 -158 805 -189 -255 -103 -213 -263 -120 -192 -159 -371 -169 -124 -108 130 -166 -67 -568 -135
64 577 645 534 -3 837 662 272 202 615 -203 6795 763 586 417 779 1402 1248 -1774 448 1772 1156 23 1160 188 198 485 350 785 63 654 602 740 -55 597 472 536 688 353 309 609 -68 -106 1059 8 85 -57 373 556
788 3416 2046 1635 3300 2221 2683 813 2606 2870 2728 1670 1690 1181 3092 3180 2371 1996 3338 1858 1171 2237 3228 2577 1419 2304 2135 1715 1917 -3270 2130 2343 1495 2034 1243 1706 2155 1233 761 1453 3127 1389 1365 1601 1862 1545 1526 2222 3218
1755 1803 727 3344 1427 422 2508 2703 2187 4533 4169 2384 2328 1363 1136 2965 1749 1464 1558 2772 1913 2009 3658 1523 2206 3252 1286 2689 2599 3660 1569 3931 3916 3952 3398 2677 2570 4472 2993 4577 3109 3669 3450 2392 1922 3531 1716 1069 2426
535 1099 439 425 492 1167 4878 973 968 319 394 1033 1481 2786 655 1072 751 754 1415 495 1191 1133 1218 3206 445 1793 876 1830 1438 1038 2460 482 587 1107 1024 562 1314 578 629 556 1054 2390 1498 4071 450 834 517 599 4479
762 1219 493 671 552 1390 1859 1459 1410 1700 1314 -512 1524 2094 2210 1951 1115 1838 915 1708 1161 1453 1748 1257 1330 1509 704 1789 2795 1772 1302 2498 1485 2129 2820 2362 1034 1272 531 2755 797 2621 1146 1506 1761 3304 2478 1756 6857
99 128 7253 430 1072 439 382 179 377 243 1316 -626 224 467 471 362 228 350 1243 258 -330 411 235 696 118 361 398 158 213 -523 356 179 240 245 361 304 370 362 403 406 482 156 329 171 128 224 301 475 520
490 586 871 1372 1548 815 1057 620 1206 315 1806 735 2493 1358 2363 1309 705 738 1430 1462 805 1087 2357 7119 895 1725 2665 878 933 697 492 966 533 707 601 1005 1628 431 727 987 1770 2112 2158 750 1590 636 1393 913 580
1711 1731 2776 1420 2400 4640 2577 1398 4105 3151 4833 2625 3843 3468 3381 2125 2814 2581 3289 3051 2461 2613 2607 1779 2393 1443 2791 4097 1621 2690 2932 2537 3144 1487 1849 3735 1551 2424 3660 823 1275 1207 2248 2316 2396 1521 4652 2687 5478
248 279 248 96 3152 145 306 56 209 269 -1136 -1178 2023 689 3203 -86 512 230 28 -76 110 421 1187 3060 262 -205 -43 4431 114 682 159 -27 151 47 354 -38 -248 289 198 248 1096 1292 983 56 276 -105 45 127 353
463 967 373 697 1091 394 649 553 1144 1648 3418 7215 638 368 723 745 1448 756 1726 616 507 964 401 869 1102 567 1028 1153 1442 918 593 622 1125 962 953 536 793 670 933 246 1455 703 604 706 1273 643 970 417 548
2913 911 789 1211 770 766 973 2217 2417 2260 475 1509 753 1235 1577 684 2009 1430 2296 4524 1865 2220 475 1737 2495 849 1080 716 2705 2789 443 5159 1835 1204 938 1360 498 1613 2240 2365 471 435 771 1123 1762 2325 87 302 334
2700 1531 2093 515 1752 3940 1745 2057 2083 2255 775 -757 1434 3028 3300 1932 1976 3300 1566 4948 1506 1386 2773 1218 2267 3434 4031 1641 3042 490 1692 2073 1778 495 769 2435 1573 2102 1021 1906 1349 1194 1935 2361 3391 2959 2123 2061 1066
1009 871 1009 1402 873 986 430 457 -408 -522 4088 5406 412 -141 -74 510 -281 5 445 -144 555 -658 -259 -147 -12 -232 -1 -192 -130 -288 -420 226 -114 100 167 441 1328 295 -137 167 242 379 43 135 -92 -34 341 -336 138
1502 2240 2982 3495 452 2313 1713 1625 2628 1232 2664 2235 1971 1568 1769 735 2069 2086 931 2508 3644 1348 928 727 577 2122 2532 4099 2092 1501 5226 626 622 1544 1601 1102 133 547 1949 1860 -2 663 1854 892 697 1124 1068 1707 1004
237 377 421 403 1505 246 521 231 254 334 2846 5337 288 1060 886 271 486 805 4743 518 349 467 336 1073 95 443 416 255 399 105 230 282 205 194 69 -13 78 209 104 355 301 52 61 145 349 119 159 311 612
899 5481 627 2672 281 185 537 30 255 301 980 1098 77 332 223 92 1606 599 766 3020 1399 314 209 237 77 57 294 168 386 482 140 2021 271 584 1690 3123 475 165 1846 760 1240 71 9 205 63 1053 186 82 965
