"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54"
866.2 2465.8 2890.3 1689.1 2993.5 12525.1 2954.1 3974.2 4528.2 2374.4 1603.8 1016.7 11068 1743.1 2880.4 756.8 1476.7 265.1 621.3 789.1 1282.6 983 830.1 6653.5 873.3 7239.1 1063.7 1018.5 1353.6 1815.9 2722.8 3787.7 689.9 669.2 3002.7 2814.4 1863.4 1446.4 1324.1 1053.7 1922.7 2453.2 751.2 735.4 964.6 2410 1308.3 1839.2 513.2 1744 1965.2 1657 1311.3 5574.5
13889.5 1102.6 2983 1725.8 2167.2 5227 1497.8 1001.1 3392.6 2440.7 1085.7 3071 1906.2 778.9 3220.2 3948.8 8652.5 7176.6 7216.9 5957.2 3647.5 3643.5 2635.4 1733.3 3956.8 2155.5 5570.2 3327.1 6001.8 2416.3 1025.9 2730.6 3032.5 3310 3470.9 3834.5 4409.9 3910.8 3216.4 3804.8 5508.9 3618.1 5138.2 6803.4 4890.6 5292.4 7001.3 3383.7 3887.1 2797.7 4874.2 4063.3 7208.1 8772.3
916.1 1075.7 922 2192.9 1198.8 709.1 1113.5 1314.6 924.2 1491.1 5875.2 1448.8 985.7 1094.9 1467 1878.6 639.1 1151.4 1308.1 1091 1267.4 621.3 553.6 602.3 776.3 1016.7 907.4 939.2 1225.3 730.8 1282.1 1130.6 1107.2 1080.1 1124.1 1106.5 822.4 1012.6 731.5 491.3 939.7 817.6 17699.5 1031.5 662.5 713.7 911.1 1421.8 1371.4 832.9 934.6 849.3 1053.8 1257.3
11678.3 10692.7 1597.6 4498.7 3484.5 5141.3 4061.3 4173.2 6069.7 4472.6 2703.4 8254.1 7355 11146.7 5920.2 5032.6 3812 7188.9 3472.4 5518.9 3279.7 4382 2295.8 1281.1 8518.4 6778.7 1957.8 5270.8 2018.5 5657.7 5044.5 4622.3 3185.8 3838.5 6376 4195.9 7074.2 4088.9 4299.6 3252.1 3888.2 2954.8 4180.6 2778.5 2794.1 5583.8 3525.1 2363.5 2655.8 4092.8 1852 1362.9 3413.8 1489.9
10.5 20.4 251.1 181.5 77.9 45 18.6 7.3 4 9.3 17290.1 2557.7 7.2 30.7 16.4 13.5 11.1 12.3 10.3 36.3 18.9 10.2 52 44.9 18.9 18.9 8.8 10.2 13.6 14.9 12.7 10.9 11.2 225.8 17.5 18 13.8 16.4 68.4 17.7 10.7 13.6 10.6 24.9 13.6 10.9 79 34.8 48.3 9 21.2 36.9 15.3 41.5
2730.3 2667.2 4267 1896.5 1413.6 5309.3 2251.2 5020.5 6332 1682.1 13440.8 1605.2 6246.2 2108.1 575.2 910 1771.3 1544 2431.9 873.4 1895.7 3132.8 2684.4 5696.6 2278.7 3183.1 904.2 811.2 748.7 2876.2 2789.3 4698.2 1955.9 3514.7 797.5 2601.6 797.3 2440.9 1469.1 10828.4 2966.8 1729.9 799.4 880.4 1013.1 4088.7 2521.3 902.3 1178.3 2608.2 3464 1328.9 3497.8 2752.1
2552.9 2784 3703.7 1699.6 5581.3 3511.3 2545.4 2307.5 1987.7 2031.2 1184.4 2049.7 1822.7 3074.5 1149.4 4147.6 2739.2 6897.2 5900.1 6170.6 6456.3 4295.9 6322 8719.1 3892.2 2598.1 1764 2763.3 814.8 3451.4 4383.2 3901.1 2243.4 3233.9 2259.7 3584.8 4792.3 1828.2 4252.6 2355.6 1312.7 3350.5 864.9 3109 1406.7 2051.9 5321.3 2435.3 4648.8 5133.6 9767.9 7501.5 8322.6 11923
10631.1 6857.1 6531.9 4528.7 2898.9 2664.5 5807 3271.3 5113.7 3268.5 8501.4 3202.6 4936.9 7682.9 2909.5 2393 6181.6 8298.9 4634.5 2261.6 3501.5 3374.9 2493.6 2720 8323.5 4658.1 10233.1 2683.2 7498.7 4189 3179.6 2524 7387.8 6669.9 2586.5 1854.1 4380.4 2730.1 2549.5 1583.1 5381.3 3311.1 6024.9 4743.1 8088.3 2109.6 2117.7 4300.6 1129.6 2071.8 2382.9 2363.3 1470 3057.5
875.7 8020.2 3325.6 4737.7 2637.4 2748.9 15654.1 3137.1 4613.7 1526.8 1889.1 3210 1999.1 830.7 1615.1 2199.5 5178.3 1909.9 1934.7 3172.4 4610.5 6079.5 4957.1 4197.8 2587.3 4750.1 1669.3 2760.7 4982.2 3352 7520.1 3061.9 3664.8 6904.8 4530.4 2790.4 6468.1 5251.5 2815.4 6780.6 4046.5 5870.6 3411.9 5915.3 2992.6 4931.2 2983.4 4234.9 1967.1 1789.1 3218.7 3679.5 1688 2913.2
6667 1910.9 6088 5874.6 3391.3 2879 3607.3 13280.9 1292.8 3363.1 7526.2 9080.7 2953.3 6334.6 724.8 1209.1 669.4 2447.1 2346.4 1218.6 1681.1 2838.9 4159.5 3633.1 1873.8 1929.9 1077.5 1045.1 1164 2734.2 540.6 2087.7 1313.1 1107.5 2724.9 1256.3 2070.4 1163.5 833.9 1129 932.9 1588.2 2876.8 1100.8 1060 1416.5 3591.5 2150.6 4843 4197 3279.8 3027.8 2439.6 2589.9
5246.9 4364.3 5288.9 3110.8 4743 7754.5 6785.2 5344.5 4944.3 1307.5 4017.2 5338 3376.3 773.7 4674 7525.8 5588.8 8323.6 7521.5 8877.5 4456 3237.8 5040.2 3803.9 7424 3581.6 5725.2 4704.6 4259.6 4414.4 3349.6 7102.8 3421.3 4721.3 8702 5380.9 5426.7 5028.8 8787.2 6452.8 3338.2 5086.6 5051.6 5046.9 4430.5 4885.1 9017.6 8947.6 10551.8 15166.1 6130.6 6582.1 5461.4 5291.6
4215.9 3290.2 3745.8 3651.8 1838.3 3149.5 2369.9 4248.5 3648.3 12718.6 2706.2 4036.7 2916.9 14974.8 3928.5 3298.9 2726.7 2678.9 2274.9 3705.7 2932.9 2715.7 4524.4 3726.4 6903 3943.3 3783.9 3609.1 3593.6 4442.1 5072 2162.7 2801.3 5404 7208.1 3342 1787.7 3669 5640.6 5517.4 3408.7 1659.9 2744.5 4765.5 2697.4 2683.6 6932.3 4417.5 7023.6 5802 2778.1 2873.9 2928.7 2525
91.2 171 74.1 181.9 76.4 26.8 24.6 582.2 118.8 38.1 14.7 17357 25.2 68.8 24 76.1 22.5 6.4 130.8 22.9 101 27.4 17.4 36.8 55.8 25.4 27.4 33.8 33.3 54.4 25.7 39.4 21.5 146.8 25.4 24.9 40.6 20.1 9.2 143.8 16.1 59.3 12.7 22.7 23 25.2 108.2 308.8 110.3 251.9 13.6 5.3 101 22.5
204 2206.4 1629.9 138.5 155.6 291.9 1156.6 98.7 480.1 142 72.1 152.2 62.5 86 64.3 362 119.2 2038.6 5007.1 2322.5 986.1 41.7 70.4 166.6 2150.9 3294.1 4143.4 3791 987.7 6033.6 150.1 1471.4 50.6 199.7 158.7 101.8 155.6 9.4 43.7 61.5 72.5 83.9 277.1 167.6 14668.9 223.8 192.9 25.3 59.4 66.4 333.2 57.9 3549.6 321
204.4 446 221.8 472 286 60.4 146.9 118.7 151.2 294.4 114.2 17372 220.4 209.2 195.5 91.4 166.5 129.9 223 172.9 84.2 79 32.8 81.3 163.7 98.3 37.9 160.3 182.4 41.1 74.4 125.2 89.6 263.2 258.7 278.4 141 80.8 109.5 75.7 45.5 56.1 142.7 299.5 167.4 27.1 247.6 284.8 267.8 134.5 103.7 82.4 208.6 210
7462.4 2523.5 6732.2 1982.2 4924.2 5624.9 2682.7 7067.7 6299.8 3245.5 10595.6 8618.7 3842.4 12755.5 3990 5664.9 5073.4 4781.7 6958.1 3547.9 3509.3 5911.5 3982.6 7394.2 6670.6 7321.6 5193.8 8798.8 3002.5 7364.6 7979.9 4749.5 3841 3817.4 8264 5867.5 5794.8 7246.9 6371.6 10376.1 10094.8 5761.9 7662.3 8111.5 5437.4 5883 10642 3785 7298.9 4519 4056.4 5281.1 4504.2 2693.9
4704.7 597.1 197.9 85.3 119.8 173.5 339.8 618.5 41.4 140.9 116.8 42.7 65.6 97.5 140.9 152.8 171.5 11878.4 10940.7 96.8 122.4 108.7 1263 6086.2 72.1 58.4 388.3 321.1 253.8 35.8 71.1 216.4 76.4 201.2 108.1 183.5 199.8 130.3 69.5 93.9 121.2 125.2 117.3 168.3 174.7 98.6 19.2 24.4 17.2 30.1 125 288.8 25.1 106.5
16.9 270.8 17302.7 54.9 290.3 30.7 872.4 23.5 110.9 60.2 148.1 38.8 105.7 48.1 105.7 91.2 118.5 119.1 33.9 92.5 40.3 32.3 114 35.6 109.6 81.7 56 179.9 193.2 30.7 106.6 126.5 126.3 295.7 186.7 90.3 170.9 152.1 29.2 192.1 21.4 28.7 310.6 240.7 193.9 80.4 157.3 362.4 129.2 43.2 130.8 36 264.5 51.3
2732.4 8734.9 5225.6 5008.5 3578 7734.1 6776.2 5184.4 6410.5 907.1 4905.1 702.8 1617.8 1193.1 848.3 8948.2 7397.6 6488.6 7193.2 6301.1 4581.1 7244 7015 9352.8 7103.4 6558.6 3484.5 5273 4778.4 4457.9 9089.6 8632.7 3528.9 3829.7 4264.4 3618.2 5293.8 7957.6 9410.8 7844 8726.2 5674.4 8566.3 4831.7 6481.9 5976.2 7270 7058.7 10461.9 6965.2 6061.4 5602.9 4552.1 5586.7
77 17237.7 81.9 133.7 9.5 36.8 108.7 107.9 11.4 109.3 84.8 43.8 69.3 118.1 16.6 21.1 108.9 78.1 34.9 31.8 139.1 23.1 11.6 41.3 83.9 7.7 29 50.9 48 30.3 24.3 111.5 6.4 159 175.4 61.6 67.2 11.4 13.6 37.1 83.3 46.2 215 8.5 59.1 15.2 121.1 266.5 69.9 46.9 45.3 15.1 167.3 78.6
26.6 54.1 27.6 70.7 55.1 31.7 39.9 17192.2 36.2 89 48.7 43.2 27.7 35.6 754.5 20.8 23.2 26.3 25.4 16 29.4 28 30.2 65.4 20 119.6 31.7 40.2 28.8 32.8 28.6 39.8 59.6 50 28.5 24.1 91.2 24.2 22 20.6 28.4 56.2 28.7 26.3 21.7 30.5 50.1 58.6 16.2 118.9 16.6 27 43.8 25.2
605.4 1913.9 1347 455.4 1102 2162 1929.7 1210 4435.1 566.1 4494.6 179.3 1755.3 207.1 43.2 3855.8 2123.6 4155.7 4976.3 1777.5 1896.8 5046.8 2059.3 3248.4 7445 6609.3 10995.2 8663.4 4604.8 4828.2 2005.3 7845.1 3438.6 7622.7 3668 3569.8 3651.3 3509.2 2277.5 5397.9 5788.7 3851.6 4329.3 3429.7 4685.9 4530.6 6125.1 1015.7 3232.2 4151.3 1906.1 2327 2413.2 1255.2
45 558.9 69.2 9.4 24.6 56.7 150 57.7 12.6 3.9 88.8 17158.5 45.2 23.5 76.6 51.8 5 17.8 68.6 9.8 66.9 17.8 9 69.1 69.5 108.2 17.7 92.7 19.7 52.6 50.5 21 42.6 33.7 169 11.7 30.4 7.6 7.8 47.7 60.4 71.8 59.4 15.5 38.4 39.3 60.4 191.6 146.5 7.4 120.6 115.4 49.4 9.3
57.7 865.7 285.5 1030.6 164.9 890.5 407.7 145.8 5 254 17178.3 22.7 1049.3 154.4 236.7 48.1 53.5 78.9 95.5 101.6 27.3 67.2 8.4 90.8 230.8 25.7 34.4 219.9 137.8 116.8 110.2 210.7 92 38.9 34.5 46.7 62.8 69.1 85.1 23.7 87.2 57.5 487.1 89.1 71 92.8 46.1 108.8 100.7 53.5 107.7 132.7 40.9 32
850 2652.7 1781.7 17560.3 1566.4 1559.1 2431.7 751.5 2215.4 389 1776.3 594.5 615.8 460.1 224.2 1960.5 2782.2 1527 1227.4 1592.2 1663.2 2022.3 892.1 1393.7 1685.4 2218.9 1875.6 1920.3 2813 1869.4 3627.5 2373.1 2817 2322.7 2424.1 1784.7 1866.2 2270 2954.7 1821.1 1713.4 2500.1 1599.3 4120.3 5395.3 1980.4 1270.4 3059.1 2965.8 3003.7 1148 1233.4 1188.7 1648.2
2224.8 1417.6 740.3 1001.3 895.8 359.5 443 534.9 685.9 1907 707.3 1926.8 713.3 16609.8 192.1 394.6 98.2 453.5 197.9 543.6 943.8 777.2 210.4 384.1 2865.1 1434.4 1199.6 3641.3 765.2 1449.6 256.3 772.2 348.6 1882.4 987.8 679.6 881.6 1667.6 469.8 962.4 4597.9 584.3 2174 736.7 565.9 458.5 2599.4 2159.1 3974.5 1624.7 654.9 110.6 1585.1 204.6
4236.9 2765.5 3211.3 2616.3 1868.7 3024.9 1779 6019.2 3547.4 13925 4442.1 7576.3 4597.6 13110.9 2968.4 3708.9 4569.3 5111.1 3762.5 5705.5 3561.5 3772.4 2909.6 3009 6930.2 5794 7398 3721.3 3735.3 3215 2614.2 2810.7 2755.1 2916.7 3652.6 3016.6 2902.1 2417.5 5475.6 5179.8 5625.3 2632.8 3246.6 3660 7765 2881.3 6076.3 3349.3 6088 4658.5 3668.1 3861.7 3204.5 2644.9
4271.1 2666.5 3153.4 2813.9 2236.6 4884.4 2833.9 3664.3 3031.6 11845 4110.7 3972.3 4544.4 11950.9 7496.5 2341.7 2391.3 4643.8 4093 4824.3 3164.4 3478.8 3904.7 2322.5 2028.2 1749.8 2947.1 1971.8 3035.4 2833.9 2201.1 2966.2 1860.9 2354.3 10900.5 3179.1 2369.9 4838.3 4322.6 6751.8 4481.3 2841.8 1313.9 4144.5 2380.7 3545.9 6926.6 4441.2 7558.3 6380.8 3397 3143.9 4161.8 5031.2
756.4 2354.6 2422.4 332.5 2175.6 792.7 2386.4 452.8 1248.2 1795.5 564.8 370.4 612.5 1220.2 560.6 249.2 288.4 517.8 327.5 212.9 281 192 256.3 230.2 6524.8 3844 10887.3 6991 4427.9 8331.7 630 6435.1 331.7 241.8 172.4 358.8 162.9 237.6 203.7 142.6 332.2 426.9 288.1 223.2 228.5 271.4 246.2 610.4 337.9 495.6 334.5 93.6 255.9 378.2
713.8 1025.6 1545.2 1216.3 1019.4 1030.7 1095.1 17676.7 1112.5 937.5 2292.8 1364.7 1104.2 1744.7 459.2 955.2 1714.4 827 1112.1 784.1 988.7 901.7 921.6 707.4 778.2 897.7 162.9 664.8 910.5 919.3 522 726.1 424.5 399.2 375.8 913.1 1028 455.7 500.9 476.1 907.7 724.6 432.2 612.1 780.8 881.6 1352.8 511.3 713.8 564.5 571.1 690.2 889.9 609.4
23 46.1 856.7 33 82.3 1819.7 1083.9 540.3 48.7 6053.1 195.7 43.9 83.2 19.7 15474.6 3325.8 33.1 321.6 212.3 173.2 46.5 2168.8 12.5 243.5 37.8 3956.7 23.3 1404.9 1396.7 81.7 420.1 1442.2 24.4 1135.6 587.7 544.2 2157.7 1122.8 473.5 1321.1 197.6 214.6 1913.1 1634.9 1549.2 2860.8 24.5 25.8 25 16.5 27.9 91.8 31.9 12.9
425.3 917.1 1152.4 1472.1 1343 1748.9 975.1 1981.5 2939.1 333.8 2624.5 605.8 809.9 502.2 221.4 6531.7 301 1571 774.5 6184 3635.5 322.4 229.4 421.3 1937.2 3586.4 1487.1 9107 826.4 3453.8 1954.1 2790.4 3606.3 6223.9 1184.7 1566.9 442.9 12691.6 3791.2 1699.4 1521 2461 964.5 3954.9 3564.8 3593.2 666.3 1643.2 1677.7 2731.1 1709.5 1555.9 3918.3 672.2
229.7 74.7 25.8 22.9 54.6 17.7 53.7 97.3 62.4 130.2 168.9 17117.1 176.7 51.3 217.8 59.5 69.4 121.1 66.5 35 51 107.8 259.8 110.9 56.8 58.1 52 57.7 41.7 77.9 43.4 76.6 30.1 68.7 75.6 63.3 48.4 11.6 201.9 42.3 89.5 41.4 24.1 121 29.6 111.9 135.1 78.6 145.5 80.9 180.8 350.3 299.6 42.3
5139.1 7177.3 7771.7 4484.5 6012.5 8614.3 5856.4 7326.5 9423.9 8165.4 4676.8 8328.2 11188.1 6076.5 9525.7 11619.5 8506.3 9453.3 10303.6 10361.8 9999.6 7801.5 10017.9 8858.1 10654.9 8266 9839.5 8124.5 6277 8326.7 8359.2 10082.4 7790.1 7237.6 9783.1 10772.3 8581.3 13757.4 12062.7 12141.4 12639.6 8827.7 2424.5 6893.4 11264.9 9787.5 7608.9 4312.2 4268.6 8187 10855.8 10454.2 8488.4 8821.6
367.2 1044.3 800.8 1968 283.8 1919.5 347.4 719.6 1673.7 1024.9 1163.1 1289.3 469.1 699.1 1421 317.8 380.5 2608 2483.5 565.9 471.7 473.7 3363.6 565.9 731.3 733.5 253.7 1096 678 783 1625.9 1628.9 815.3 497.7 448.2 877.1 1252.9 501.5 365.9 1465.9 359 2135.7 2925.8 224 473.5 885.6 5503.1 8318.3 14561.2 4393.8 2078.7 761.3 3659.9 887.4
578.8 248 230.8 1991.4 557.8 80.4 243.7 6161.4 128.2 486.5 124.5 227.7 2113.4 116.8 217.8 21.2 97.2 63 86.5 60.2 59.4 40.6 13917.1 8341.9 280.7 321.1 269.8 26.9 2021 405.3 116.6 153.1 193 48.8 231 564 137.9 90.9 35.7 25 71.5 105 120.5 19.5 57.5 57.7 126.1 172.5 51.7 13 105.6 105.3 133.2 91.4
210.3 1401.7 2677.9 422.5 674.2 13333.5 1001.8 2099.8 4133.1 982.4 265.7 159.7 6817.7 1183.9 1112.5 1879.4 414.5 1519.8 2302.4 669.4 775.9 191.1 108.5 305.4 273.1 2396.8 187.1 388 241.4 206.1 1091.7 2794.1 1486.5 297.5 2005.9 2437.7 462.7 5305.2 5225.7 3263.1 5536 2156.5 156.5 576.8 1262.9 4727.2 954.7 212.4 67.6 671.9 5176.7 1018.4 833.7 980.1
2749.7 1652.2 2679.3 1986.7 2849.1 3638.1 1952.7 5165.5 4343.7 9586.7 3112 4736.2 5880.9 8767.3 11305.3 5734.5 8571.4 2834.5 2569 6022.5 4438.5 4583.4 2381.5 1710.3 5401.7 4402.2 4700.6 3599 5407.3 4467.4 3177.3 2787.1 2472.8 3239.6 3970.2 3989.3 3404.7 7696.7 6147.8 6023.5 6372.9 3803.8 4414.2 5496.4 12943.8 6111.5 3340.5 3309.9 6246.1 4356 3309.8 3076.3 4488.2 3704.9
2343.9 3486.9 4819.3 3554 4026.4 5513.1 3606 4807 4198 1757.2 7110.7 5956.2 1916.6 6068.2 1259.7 7105 2404.5 9181.1 6560.8 6473.5 2800.8 2309.4 1962.8 2506.4 3988.9 3587 3846.3 2044 2167.3 4084.5 3586.3 5537.1 2144.2 3827 4452.7 4115.7 3800.5 3768.8 2473.3 6084.5 2520.5 5056.2 2367.4 4176.7 6643.6 4215.7 8322.5 6595.7 12291.8 11483.1 6374.1 6124.2 4999.7 4600.1
569.6 216.7 218.2 266.2 49.6 29.9 104.2 133.1 110.2 407.3 187.1 17058.3 136.3 137.4 165.9 254.9 139.6 149 144.8 162.1 189.8 176 113.1 82.1 86 81 179 218.4 222.4 222.2 328.8 165.2 128.8 215.8 143.4 170.4 160.3 78.3 51.6 65.6 174.9 187.7 27.8 54.8 158.9 90.6 210.3 383.1 61.7 78.6 104.4 125.1 227 202
333.7 7342 2567.1 956.6 1540.3 729.1 13070.6 1574.2 658.8 1568.4 1202.4 1484.9 2387.7 191.7 3882.1 77.4 4128.6 476.6 167.5 30.4 399 253.5 377.4 457 495.2 2336.6 323.2 285.8 713.3 3729.8 7426.1 430.9 340.9 672.5 77.4 2051.1 393.3 138.2 324.3 183.3 170.4 3149.7 348.1 163.6 1386.1 441.7 170.1 4095.3 554 2181.6 987.9 546.3 104.3 78.1
1310 1550.9 438.7 436.4 553.9 2521.4 781 1091.8 6714.5 1319.6 1355.6 13102.2 885.4 4247 246.4 1184.3 263.8 149.2 314 512.4 1049.7 194.9 213.4 155.4 144.3 438.2 261.9 420 492.7 353.4 739.4 395.5 2901.3 590.5 6174.7 4691 356.9 857 778.9 3944 4253.4 2056.7 214.9 2141.1 791.6 907 2818.8 1138.3 5929.4 693.1 235.7 188.8 152.7 283
351.7 831.4 506.2 575.8 11793.6 1554.5 637.6 1818.6 341.9 171 5870.4 12184.9 408.6 307.1 102.2 911.2 279.3 1387.1 367.9 985.3 924 135.9 217.4 153 1260.3 916.9 846.4 480.6 790.1 722.1 454.4 209.2 461.8 230.7 282.3 293.3 351.3 861 521.3 629 384.5 421.4 956.6 295.5 414.5 398.4 670 731.7 1145.8 915.8 619.5 825.3 643.8 457.3
124.6 1776.8 1291.6 394.6 587.5 2155.8 1378.7 333.9 2364.9 580.1 376.1 236.9 528.9 554 654.8 599.2 635.5 154.2 201.6 554.9 1111.3 1196.9 6162.7 2220.8 5878.3 2579.7 3473.7 7446.1 1007.3 5701.5 831.3 13490.2 767.2 823.9 304.1 1870.9 1316.8 929.8 708.2 1220.5 3059 1160.1 1016.3 696.1 1317.9 607.4 310.6 552 328.6 533.7 666.5 175.4 536.3 652.8
56.9 784.6 5893.2 72.3 26.8 4758.5 612.3 246.8 4570.4 1122.9 234.9 20.1 5125.5 326.3 3003.1 364.8 874.6 231.4 8893.7 196.4 996.3 289.5 59.5 47 338.6 1790 6842.4 51.6 251.3 259 1050.9 1692.5 1638.3 232.1 277.7 1383.9 1864.9 396.4 1456.8 1060.9 7055.3 1852.8 1637.6 178.6 8837.7 3231.9 50.5 105.5 26.1 1382.2 1690.7 209.3 4266.8 714.3
26.9 184.6 3111.4 16639.5 11.5 7.7 557.3 2.5 5.6 27.3 13.9 5.6 44.5 7.5 12.6 24.9 10.7 65.9 13.4 11 336.3 231.5 10.8 7.9 6 10.2 21.1 6.8 10.7 26.1 10.7 9.7 22.6 12.6 10.1 5.5 6.6 9.3 3.7 4.8 13.8 5.6 115.7 84.3 8.9 39.2 29.3 50.1 10.1 8.6 42.3 17.8 15.8 53.8
534.8 1688.9 1160.1 376.1 6818 1469.6 1930.5 1648.4 2249.8 1844.3 599.2 1181.6 885 727.2 1383.8 1472.9 761.1 5942.9 479.6 1390.7 2762.5 975.2 4190.5 1146.4 740.2 770.8 345.6 4094.4 1665.5 396.6 2659.7 1452.2 3223.5 12642.8 1980.4 1716.8 1248.7 2260 630.7 1573.8 10211.7 1517.2 3129.8 1667.7 952.2 1140 1012.9 1654.8 441.4 434 1025.2 309 482.3 753.6
6509.7 4786.5 7757.2 4348.8 4722.1 10677.6 5786.1 4239.8 5010.7 962.1 3442.2 1141.1 1865.8 791.7 765.5 4414.1 7995.8 6838.4 9039.8 8220 8044.6 5396.4 8515.8 7220 9837.8 4782 9865.9 4560.2 8654.5 5761.7 5183.9 6365.8 3621.3 2501.8 5304.7 4568.3 7222.4 3936.6 4546.3 3931.6 3948.2 5156.4 4211.2 6125.1 6340 4353 6148.1 3980.6 7215 6739.1 5566.5 4801.6 3829.8 4973.6
643.7 479.7 819.9 253.5 615.8 1451.1 581.3 995.9 2835 4135.4 156.3 1477.7 7065.5 205.1 12567.2 1744.4 2905.5 465.8 383.7 527.8 2652 1548.9 951.1 628.1 5431.8 3576.5 317.7 3282 2337.8 5454.2 4273.8 862.4 3344.8 2662.4 3255.6 5464 3155.3 5272.4 4911.2 4287.2 1184.2 4098.1 2806.3 2994.7 1369.5 5242.5 660.6 1442.6 592.4 1962.4 765.9 1097.9 218 328.4
80.9 114.9 4961 842.6 66.5 8.9 3570.3 707.4 7.1 33 15819.5 1446 131.9 201 21.8 14.8 11.9 23.9 9.5 23.7 37.6 19.3 12.9 17.1 32.2 7 28.8 19.6 28 20.2 10.2 19.4 26.9 21.6 33.3 12.8 41.7 7.4 9.8 15.5 16.8 8.5 19.2 10.4 7.3 7.9 285.6 180.9 26.4 17.9 14.8 10.6 42.7 13.4
632.3 1149.1 1856.5 1319.8 1872.5 3767.9 1395.4 1856.8 4665.4 3177.5 979.5 1547.2 2475.6 1420.1 2087.9 11171.6 1263.1 311.4 2133.9 5049.2 3853.9 2401.3 3389 3594.5 2482.9 2753.1 3960.9 4136.3 4020.7 3286.7 901.1 4260.6 4934.4 8265.8 3505.4 2702.3 3966 1681.3 2417.5 3625.1 8899.7 3965.2 4308.9 6243 6959.3 9180.1 1638 1440 1138 1514.1 1788.6 1908.7 2122.7 1486.2
1037.6 2043.2 1871.4 2352.7 2847.2 2761.7 2122.2 680.2 4339.5 626 1984.4 476.7 2473.1 1011.8 562.8 451.8 1924.9 3128.4 6380.4 4341.1 4822.6 2599.4 629.7 1154.5 1962.8 3463.1 1595.1 475.4 849.7 3695.1 2287.2 4962.7 1994.8 1126.5 5328.7 1687.5 1052.9 1154.1 1426.3 1681.9 2172.9 1105.2 2900.5 194 118.3 2697.5 6756.2 9101.8 8745.3 10348.7 1961.7 96.4 3290.2 4122.8
8897.7 2058.2 1361.8 1320.8 3875 3997.7 1802.4 4387.2 3879 2126.8 1628.9 1310.1 5798.6 510 2510.7 5537.2 4381.8 4709.3 5743.5 4567 7494.9 9496.7 4994.7 4328.5 535.9 1573.6 1303.5 905.5 2298.9 2081.2 772.9 3276.2 5115.4 1878 2910.7 2522 6152.4 1638.2 1353.6 1961.3 3431.8 5024.6 8412.6 1725.4 4250 3046.8 736.8 2219.1 1771.2 1821.8 5807.9 6758.2 5252.9 7197.4
5574.2 3109.3 3784.4 3588.7 4728.7 3786.2 2661.2 5414.2 4843.1 12309.4 3212.3 9842.5 5819.4 12454.7 9127.9 4708.5 5118.4 4807.5 5122.8 7370.8 6182.2 5134.2 5386.8 4964.1 5114.2 3190.8 2585.4 4478.3 2827 3995.4 3101 2018.1 4201.2 5504 7431.5 7105.4 5792.9 6835.5 4552.2 6802.2 4486.9 3514.8 4988.9 9814.8 3738.4 4579.8 8699.7 4481.6 8021.8 7837.7 3914.1 4440.7 4790.5 3791.9
2160.9 1720.4 1306 565.4 2157.8 1874.4 478.3 573.7 1482.5 11178.7 503.1 110 2941.5 11301.9 1682 505.7 97.1 16.7 71.6 118.3 1009.6 788.2 603.4 584.4 3904.9 4781.3 4180.5 3945.9 1698.1 2339 462.1 3690.7 315.7 627.1 9.6 1613 529.7 795.1 402.5 736.8 1209.5 865 655.8 110 365.8 294.3 119.4 284.1 461.4 161 262.4 24.1 28.3 64.7
810.5 2148.7 3158.5 795.6 1144.1 3729 2035.1 2083.2 4944.6 4027.9 724.2 1873.8 4789.1 825.6 11524.4 1052.7 4350.4 3122.3 1311.4 651.7 2625.2 4447.8 1268.3 2950 7722.2 4236.1 2457.6 1536 3948.3 6141.2 10307.5 2964.9 3963.9 1767.5 2763.7 3250.4 2456.8 2770.3 1631.9 2420 1165.8 5600.2 5607.7 2606.5 1934.6 4021.1 853.4 1871.1 1255.6 4344 1100 723.9 306.4 697.3
1081.7 1081.6 419.6 1035.6 1171.7 725.5 767.1 1661.8 940.1 1123.8 427.3 1446.9 911.6 1070.6 1703.5 586.3 390.9 3952.5 2124.8 1021.4 497.2 723 179.1 575.5 574.3 937.5 857.8 909.2 601.5 581.7 399.4 1033.5 569.1 956.3 2780.1 1293.8 654.6 393.8 548.4 426.8 451.1 363.1 554.6 270.4 287.5 499.4 696.2 757.9 1380 790.8 6670 14273.8 6932.8 5448.5
4012.1 782.4 1577.2 367.6 2679.7 2139.5 1218.5 7106.4 1784.2 1437.8 1166.1 1238.5 4145.9 1214.1 391 452.7 100.7 5784.5 3754.1 633 1333.5 1051.4 101 198.1 618.6 1127.1 809.2 715.9 2148.3 874.2 491.3 1885.2 48.4 329.5 7207.7 1657.6 232.5 422 1050.7 526.7 691.3 152.2 164 605.6 435.7 652.2 729.8 643.6 380.9 648.9 882.3 13250.1 1040.7 1015.3
